o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
O,2-HIGH,0,BUILDING,15,Clerk#000000281,1996-08-03,5061.28,1763,1
O,1-URGENT,4,HOUSEHOLD,13,Clerk#000000635,1995-08-21,7310.42,543,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000508,1996-07-22,4211.66,1958,1
F,3-MEDIUM,1,FURNITURE,2,Clerk#000000999,1993-09-14,6051.25,3046,1
F,1-URGENT,4,AUTOMOBILE,4,Clerk#000000275,1994-08-26,2084.07,2693,1
F,5-LOW,3,HOUSEHOLD,19,Clerk#000000479,1994-03-04,5168.57,4619,1
F,3-MEDIUM,2,FURNITURE,8,Clerk#000000001,1992-05-25,6932.01,2402,1
P,1-URGENT,2,MACHINERY,12,Clerk#000000473,1995-04-24,-755.8,2110,1
O,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000547,1998-04-16,3128.96,479,1
O,2-HIGH,0,AUTOMOBILE,0,Clerk#000000825,1998-04-05,-395.19,4142,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000117,1992-08-26,9578.51,96,1
O,2-HIGH,2,FURNITURE,9,Clerk#000000109,1995-12-21,9174.84,994,1
F,5-LOW,2,FURNITURE,8,Clerk#000000703,1994-03-13,1007.18,1378,1
O,1-URGENT,0,MACHINERY,15,Clerk#000000380,1996-07-07,3340.24,3347,1
O,3-MEDIUM,2,BUILDING,12,Clerk#000000657,1996-05-26,5616.94,3054,1
F,5-LOW,4,BUILDING,11,Clerk#000000721,1992-03-16,3817.12,1870,1
O,1-URGENT,2,MACHINERY,9,Clerk#000000765,1997-03-29,2847.41,3709,1
O,1-URGENT,4,HOUSEHOLD,13,Clerk#000000041,1997-04-06,8719.18,4586,1
O,5-LOW,2,MACHINERY,21,Clerk#000000852,1996-12-09,7382,901,1
F,2-HIGH,3,AUTOMOBILE,19,Clerk#000000358,1994-09-30,8134.72,984,1
O,2-HIGH,2,FURNITURE,21,Clerk#000000227,1996-11-30,2816.89,2628,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000813,1992-07-18,1167.32,1212,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000219,1992-11-04,5067.32,2690,1
F,3-MEDIUM,4,AUTOMOBILE,20,Clerk#000000942,1994-05-03,8797.26,736,1
O,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000522,1998-05-21,2436.26,1558,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000677,1994-06-10,2479.93,3243,1
O,1-URGENT,2,FURNITURE,9,Clerk#000000495,1995-12-31,6539.1,719,1
F,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000276,1995-02-23,1653.89,1679,1
O,5-LOW,3,BUILDING,19,Clerk#000000044,1996-09-11,1235.75,2907,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000620,1995-02-15,1296.19,3728,1
O,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000140,1996-04-27,2952.36,1839,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000766,1994-09-15,2133.9,1562,1
O,1-URGENT,1,BUILDING,1,Clerk#000000289,1995-07-15,4189.04,1725,1
O,5-LOW,2,FURNITURE,18,Clerk#000000019,1996-11-18,2848.28,232,1
O,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000647,1996-06-28,4421.61,2353,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000994,1993-04-18,1318.39,1184,1
O,3-MEDIUM,3,BUILDING,23,Clerk#000000454,1997-03-22,9187.28,1643,1
F,1-URGENT,4,MACHINERY,11,Clerk#000000940,1994-08-09,4919.04,466,1
F,5-LOW,2,FURNITURE,8,Clerk#000000775,1992-01-08,1515.06,481,1
O,5-LOW,4,MACHINERY,10,Clerk#000000966,1997-07-08,1320.29,1908,1
O,2-HIGH,0,BUILDING,15,Clerk#000000013,1995-12-29,5529.92,1940,1
O,5-LOW,3,FURNITURE,7,Clerk#000000556,1997-01-28,8018.46,1051,1
P,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000644,1995-03-21,6317.97,896,1
O,3-MEDIUM,2,HOUSEHOLD,9,Clerk#000000839,1997-11-09,-359.56,1841,1
F,5-LOW,4,MACHINERY,10,Clerk#000000386,1994-05-13,1320.29,1908,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000953,1994-12-27,619.96,2395,1
F,3-MEDIUM,4,FURNITURE,11,Clerk#000000373,1993-11-19,5117.77,584,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000414,1992-03-12,5263.13,333,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000815,1992-02-23,1279.94,469,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000761,1994-10-16,7159.47,1492,1
P,2-HIGH,2,FURNITURE,12,Clerk#000000758,1995-05-18,8460.3,2849,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000842,1998-07-01,6545.37,2346,1
F,5-LOW,1,FURNITURE,24,Clerk#000000330,1993-05-22,3043.16,4740,1
O,5-LOW,1,BUILDING,3,Clerk#000000584,1996-01-18,4754.3,2572,1
O,3-MEDIUM,1,AUTOMOBILE,2,Clerk#000000902,1996-01-05,1820.03,3891,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000082,1998-01-02,1380.62,3099,1
P,2-HIGH,3,BUILDING,22,Clerk#000000355,1995-04-18,6276.55,4424,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000581,1996-05-24,8898.67,2743,1
O,5-LOW,0,MACHINERY,16,Clerk#000000886,1995-06-29,7917.9,2029,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000935,1994-06-27,341.1,4129,1
F,1-URGENT,0,MACHINERY,5,Clerk#000000694,1994-10-12,5305.37,178,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000310,1996-05-05,5743.36,1117,1
O,5-LOW,0,HOUSEHOLD,14,Clerk#000000522,1997-11-07,1209.37,2843,1
F,5-LOW,2,MACHINERY,21,Clerk#000000256,1992-09-07,-117.31,2790,1
O,5-LOW,1,BUILDING,2,Clerk#000000450,1997-02-03,7761.49,1072,1
O,3-MEDIUM,3,BUILDING,6,Clerk#000000962,1998-06-24,8212.63,561,1
O,2-HIGH,0,BUILDING,0,Clerk#000000743,1997-05-09,2907.96,1726,1
O,1-URGENT,4,AUTOMOBILE,4,Clerk#000000217,1998-04-30,-355.93,3982,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000997,1998-03-05,386.59,1540,1
F,5-LOW,0,FURNITURE,15,Clerk#000000244,1993-07-25,7526,2586,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000763,1993-10-10,6890.19,535,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000734,1993-04-04,4907.89,2923,1
O,1-URGENT,1,FURNITURE,2,Clerk#000000473,1995-07-29,698.26,898,1
P,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000592,1995-03-17,2486.04,1077,1
O,1-URGENT,3,FURNITURE,7,Clerk#000000398,1996-07-24,2920.22,579,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000397,1995-01-09,3622.16,1531,1
O,5-LOW,2,MACHINERY,8,Clerk#000000032,1997-01-28,4571.78,2384,1
O,2-HIGH,1,FURNITURE,2,Clerk#000000895,1995-12-23,3274.3,2379,1
P,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000554,1995-04-24,6132.16,4153,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000138,1996-04-03,8464.15,2746,1
O,2-HIGH,0,FURNITURE,15,Clerk#000000421,1995-08-29,4211.12,131,1
F,1-URGENT,3,AUTOMOBILE,6,Clerk#000000729,1994-10-19,4044.12,3768,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000337,1993-05-25,7633.06,309,1
F,5-LOW,4,MACHINERY,10,Clerk#000000569,1994-06-19,7967.22,2184,1
O,5-LOW,0,FURNITURE,0,Clerk#000000734,1997-03-21,1209.74,1291,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000660,1996-06-16,3273.08,1591,1
O,2-HIGH,3,HOUSEHOLD,23,Clerk#000000486,1998-03-06,32.24,2357,1
F,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000392,1992-01-25,8542.04,2857,1
F,4-NOT SPECIFIED,1,FURNITURE,2,Clerk#000000392,1992-10-29,9257.26,628,1
O,1-URGENT,1,BUILDING,24,Clerk#000000108,1995-12-17,-632.01,3501,1
O,3-MEDIUM,0,FURNITURE,15,Clerk#000000841,1995-05-24,3587.67,2442,1
O,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000868,1998-07-22,-454.86,2770,1
F,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000940,1995-02-16,5436.11,1202,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000142,1994-06-05,5282.26,3623,1
F,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000644,1994-12-21,6718.02,1133,1
O,1-URGENT,1,MACHINERY,24,Clerk#000000369,1995-06-21,8895.3,2759,1
O,1-URGENT,1,FURNITURE,1,Clerk#000000332,1995-06-18,4354.65,3133,1
O,1-URGENT,4,MACHINERY,4,Clerk#000000494,1995-10-18,3596.16,741,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000790,1992-10-28,9408.45,1718,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000128,1994-04-24,-979.27,3794,1
F,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000319,1993-04-29,2534.74,4351,1
F,5-LOW,2,BUILDING,9,Clerk#000000009,1994-07-29,9078.19,1961,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000546,1993-12-01,9754.94,4664,1
O,5-LOW,0,HOUSEHOLD,15,Clerk#000000164,1995-10-27,6086.47,3343,1
F,1-URGENT,1,BUILDING,3,Clerk#000000812,1994-01-17,9953.14,2529,1
O,5-LOW,0,HOUSEHOLD,5,Clerk#000000195,1996-08-31,1892.48,2315,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000743,1994-01-13,1197.02,1770,1
O,2-HIGH,3,AUTOMOBILE,6,Clerk#000000055,1995-11-25,6663.09,861,1
O,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000071,1996-12-17,3648.02,236,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000415,1994-12-30,4860.09,1527,1
F,5-LOW,1,HOUSEHOLD,1,Clerk#000000421,1992-09-24,-108.09,2484,1
F,2-HIGH,1,HOUSEHOLD,2,Clerk#000000316,1993-06-17,7351.96,54,1
O,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000230,1997-12-23,4929.76,1671,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000033,1997-01-19,4984.35,4889,1
F,5-LOW,1,MACHINERY,24,Clerk#000000336,1992-11-15,5342.11,542,1
O,2-HIGH,0,AUTOMOBILE,16,Clerk#000000604,1997-09-20,8137.66,3596,1
O,5-LOW,2,BUILDING,21,Clerk#000000894,1997-04-05,2910.9,1935,1
F,2-HIGH,4,FURNITURE,13,Clerk#000000249,1995-02-13,-54.05,4511,1
O,1-URGENT,0,HOUSEHOLD,0,Clerk#000000066,1998-07-18,1760.9,4731,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000223,1994-09-18,2062.48,4578,1
O,1-URGENT,2,MACHINERY,12,Clerk#000000318,1996-03-25,8427,730,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000585,1994-08-12,8435.25,4222,1
F,3-MEDIUM,4,HOUSEHOLD,11,Clerk#000000161,1994-01-30,-149.21,1018,1
O,2-HIGH,2,FURNITURE,12,Clerk#000000190,1998-07-14,7310.7,3399,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000864,1992-06-05,6300.38,806,1
O,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000717,1995-07-02,6424.46,4973,1
O,1-URGENT,3,BUILDING,7,Clerk#000000008,1998-02-18,448.49,819,1
O,4-NOT SPECIFIED,0,FURNITURE,16,Clerk#000000853,1997-11-11,2184.27,2047,1
P,1-URGENT,1,MACHINERY,24,Clerk#000000758,1995-03-14,6109.87,2113,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000276,1996-07-04,809.49,1885,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000747,1994-06-12,3456.79,4769,1
O,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000701,1997-08-05,3453.28,2456,1
P,5-LOW,1,FURNITURE,3,Clerk#000000060,1995-04-26,7133.49,797,1
P,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000687,1995-05-13,2895.18,4042,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000559,1994-08-22,8292.57,1886,1
F,2-HIGH,4,AUTOMOBILE,20,Clerk#000000348,1992-04-04,2067.21,3655,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000560,1992-07-17,5785.07,1992,1
O,1-URGENT,0,BUILDING,0,Clerk#000000269,1997-08-21,4288.5,3180,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000149,1997-04-10,98.28,3085,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000614,1994-02-25,6955.24,3632,1
F,1-URGENT,3,AUTOMOBILE,6,Clerk#000000694,1992-11-17,-745.5,2925,1
O,2-HIGH,3,BUILDING,22,Clerk#000000816,1997-02-24,8103.98,3921,1
O,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000821,1997-04-22,8428.07,2587,1
O,1-URGENT,4,HOUSEHOLD,4,Clerk#000000396,1997-12-21,6960.45,4415,1
F,1-URGENT,1,MACHINERY,24,Clerk#000000912,1994-02-07,6543.23,3566,1
F,2-HIGH,4,AUTOMOBILE,11,Clerk#000000868,1993-01-21,9537.41,3729,1
O,1-URGENT,4,HOUSEHOLD,20,Clerk#000000657,1998-07-08,7111.17,2875,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000638,1992-01-26,7980.77,2349,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000658,1995-09-06,7953.98,4792,1
O,3-MEDIUM,1,BUILDING,2,Clerk#000000732,1998-06-28,6100.14,1103,1
O,1-URGENT,0,BUILDING,5,Clerk#000000425,1997-12-08,4176.16,3351,1
O,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000326,1998-04-23,9217.39,2266,1
O,5-LOW,1,BUILDING,17,Clerk#000000115,1998-01-01,3428.67,4840,1
P,1-URGENT,1,AUTOMOBILE,3,Clerk#000000788,1995-05-16,3567.66,626,1
O,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000273,1997-02-05,6240.31,90,1
F,5-LOW,2,MACHINERY,18,Clerk#000000297,1994-08-06,8620.01,627,1
F,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000265,1992-11-03,6178.26,826,1
P,1-URGENT,4,FURNITURE,11,Clerk#000000856,1995-04-05,6190.36,742,1
O,1-URGENT,1,BUILDING,3,Clerk#000000210,1996-01-07,6320.62,2647,1
O,5-LOW,0,FURNITURE,15,Clerk#000000763,1997-10-18,4338.9,3751,1
F,5-LOW,0,HOUSEHOLD,0,Clerk#000000983,1992-08-27,9000.02,1831,1
F,1-URGENT,0,AUTOMOBILE,0,Clerk#000000121,1992-02-01,4011.87,1418,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000854,1994-01-17,60.49,615,1
F,2-HIGH,1,BUILDING,2,Clerk#000000582,1994-05-02,9129.05,3540,1
O,1-URGENT,0,AUTOMOBILE,15,Clerk#000000170,1996-01-14,-293.12,2707,1
F,2-HIGH,0,MACHINERY,5,Clerk#000000387,1993-03-23,3822.18,2066,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000015,1993-01-13,-308.34,2004,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000681,1993-10-12,1038.75,2948,1
F,1-URGENT,2,HOUSEHOLD,21,Clerk#000000445,1992-10-15,1246.72,2738,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000763,1993-06-21,1931.54,2589,1
O,3-MEDIUM,0,BUILDING,14,Clerk#000000436,1995-11-14,5261.31,3287,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000046,1992-09-03,9915.26,4295,1
O,1-URGENT,4,FURNITURE,4,Clerk#000000761,1997-08-31,-20.24,2140,1
O,1-URGENT,1,BUILDING,24,Clerk#000000456,1997-02-18,-137.17,2640,1
F,2-HIGH,4,BUILDING,13,Clerk#000000258,1992-02-03,6469.12,750,1
F,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000321,1993-12-27,1931.54,2589,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000305,1995-01-07,4430.75,880,1
O,2-HIGH,0,AUTOMOBILE,16,Clerk#000000841,1996-12-30,2573.55,1197,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000610,1993-02-27,8277.73,3687,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000290,1997-08-15,7279.03,815,1
O,5-LOW,1,HOUSEHOLD,2,Clerk#000000994,1995-11-15,8993.23,2233,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000610,1996-05-18,3063.06,1581,1
F,5-LOW,0,MACHINERY,5,Clerk#000000135,1993-06-25,8542.02,3036,1
O,5-LOW,2,AUTOMOBILE,8,Clerk#000000712,1996-07-01,6828.74,1462,1
F,1-URGENT,0,HOUSEHOLD,14,Clerk#000000229,1992-12-15,2141.83,3469,1
O,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000118,1995-11-25,2916.91,4157,1
O,3-MEDIUM,0,MACHINERY,15,Clerk#000000697,1997-07-29,6662.66,1327,1
F,5-LOW,3,FURNITURE,6,Clerk#000000838,1994-03-15,633.05,2602,1
O,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000133,1997-12-13,8310.48,3140,1
F,2-HIGH,4,HOUSEHOLD,13,Clerk#000000419,1992-01-09,2990.45,3062,1
F,1-URGENT,0,FURNITURE,15,Clerk#000000293,1992-04-19,7285.25,3558,1
O,3-MEDIUM,1,FURNITURE,2,Clerk#000000945,1997-04-19,4167.55,934,1
O,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000423,1996-02-03,7791.2,3963,1
O,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000081,1995-09-11,6271.14,1923,1
O,5-LOW,4,BUILDING,10,Clerk#000000044,1996-10-24,793.41,3360,1
F,5-LOW,4,MACHINERY,4,Clerk#000000288,1994-12-29,3315.02,4077,1
O,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000894,1995-12-20,3170.47,165,1
F,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000648,1993-03-16,7450.89,2643,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000831,1993-10-06,1603.96,1615,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000207,1994-10-04,8545.21,1403,1
O,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000968,1995-09-09,6906.7,4037,1
F,2-HIGH,0,BUILDING,15,Clerk#000000257,1992-09-30,-412.47,3799,1
F,2-HIGH,0,BUILDING,5,Clerk#000000771,1994-05-13,4096.29,3534,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000725,1992-09-09,421.64,747,1
O,5-LOW,4,MACHINERY,10,Clerk#000000494,1995-09-04,1320.29,1908,1
O,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000195,1998-03-06,7739.31,1175,1
F,5-LOW,2,MACHINERY,12,Clerk#000000262,1992-11-27,9280.43,3381,1
O,2-HIGH,2,MACHINERY,9,Clerk#000000918,1995-06-26,8177.33,16,1
F,3-MEDIUM,0,HOUSEHOLD,0,Clerk#000000923,1994-03-11,7798.3,1875,1
P,5-LOW,1,MACHINERY,3,Clerk#000000086,1995-03-24,5735.57,1601,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000462,1995-02-23,6927.42,1192,1
O,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000812,1996-12-15,6781.83,4177,1
O,3-MEDIUM,2,BUILDING,12,Clerk#000000562,1995-08-27,-551.37,2166,1
O,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000259,1997-04-21,1033.04,910,1
O,5-LOW,4,FURNITURE,13,Clerk#000000918,1996-06-03,-150.63,4191,1
F,3-MEDIUM,2,BUILDING,18,Clerk#000000397,1992-08-13,8509.33,1364,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000568,1993-07-29,2172.73,1642,1
F,5-LOW,4,MACHINERY,13,Clerk#000000497,1992-06-19,3356.25,1163,1
O,1-URGENT,1,FURNITURE,24,Clerk#000000981,1996-07-13,-496.18,4536,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000376,1998-05-16,7140.51,2434,1
O,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000370,1998-07-05,9785.67,1708,1
O,4-NOT SPECIFIED,0,FURNITURE,15,Clerk#000000529,1997-05-19,7526,2586,1
F,4-NOT SPECIFIED,1,MACHINERY,17,Clerk#000000450,1992-03-06,5568.08,3877,1
O,3-MEDIUM,0,FURNITURE,14,Clerk#000000896,1997-10-07,7214.8,322,1
O,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000662,1997-03-15,2402.5,2190,1
O,2-HIGH,0,HOUSEHOLD,15,Clerk#000000756,1995-09-28,3527.24,2070,1
F,3-MEDIUM,4,BUILDING,10,Clerk#000000926,1994-06-22,-460.14,2252,1
O,5-LOW,2,FURNITURE,9,Clerk#000000700,1996-06-13,4286.94,1451,1
O,3-MEDIUM,4,BUILDING,13,Clerk#000000659,1997-05-26,-879.29,953,1
O,5-LOW,2,BUILDING,9,Clerk#000000992,1997-10-29,-547.09,2593,1
O,1-URGENT,0,MACHINERY,15,Clerk#000000403,1997-10-09,-22.76,1606,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000100,1994-10-04,2691.01,4175,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,14,Clerk#000000215,1997-07-31,3204.63,2839,1
F,5-LOW,1,FURNITURE,1,Clerk#000000456,1994-05-21,4354.65,3133,1
O,1-URGENT,2,MACHINERY,18,Clerk#000000214,1995-06-27,6403.62,957,1
F,5-LOW,2,AUTOMOBILE,21,Clerk#000000493,1992-08-06,7894,378,1
O,5-LOW,1,BUILDING,2,Clerk#000000260,1996-06-07,6779.88,2506,1
O,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000127,1995-10-20,253.59,1347,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000357,1993-04-05,7179.2,277,1
F,1-URGENT,4,BUILDING,20,Clerk#000000492,1993-01-24,1467.16,3987,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000349,1998-01-27,6695.14,759,1
F,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000423,1994-01-15,7412.12,3174,1
F,3-MEDIUM,3,AUTOMOBILE,23,Clerk#000000765,1993-03-31,4681.88,197,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000095,1994-08-31,3064.36,1305,1
F,5-LOW,2,FURNITURE,9,Clerk#000000359,1995-02-13,708.11,4601,1
F,1-URGENT,4,MACHINERY,11,Clerk#000000800,1994-01-11,2000.92,1664,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000829,1992-01-19,3502.79,81,1
O,2-HIGH,4,BUILDING,13,Clerk#000000177,1995-10-10,2989.94,2965,1
F,5-LOW,0,FURNITURE,14,Clerk#000000684,1994-10-31,3431.04,4441,1
O,2-HIGH,4,MACHINERY,20,Clerk#000000133,1996-11-14,3056.12,2914,1
O,2-HIGH,1,FURNITURE,3,Clerk#000000089,1995-08-17,4767.8,4442,1
O,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000603,1998-06-06,-947.24,2520,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000542,1994-02-08,5222.79,3392,1
O,5-LOW,2,BUILDING,18,Clerk#000000447,1998-05-15,2143.39,2326,1
F,1-URGENT,2,HOUSEHOLD,18,Clerk#000000485,1992-01-26,1999.94,4879,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000831,1995-07-06,1609.59,510,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000217,1993-06-27,464.28,2352,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000048,1994-07-07,9780.42,788,1
O,1-URGENT,3,AUTOMOBILE,22,Clerk#000000385,1997-05-08,2379.65,2087,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000372,1992-08-21,8668.13,2241,1
O,1-URGENT,2,FURNITURE,9,Clerk#000000406,1995-11-01,3297.68,4461,1
O,5-LOW,2,AUTOMOBILE,21,Clerk#000000030,1996-03-06,3028.09,2772,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000835,1994-02-12,9605.25,164,1
O,5-LOW,1,MACHINERY,2,Clerk#000000971,1996-06-25,8850.94,3126,1
O,2-HIGH,0,AUTOMOBILE,0,Clerk#000000238,1996-07-19,9500.59,1651,1
O,2-HIGH,4,BUILDING,20,Clerk#000000575,1996-11-27,7595.57,1920,1
O,5-LOW,0,MACHINERY,14,Clerk#000000056,1998-05-13,6604.42,3604,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000986,1992-12-19,2176.62,204,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000633,1998-05-07,7888.96,2424,1
O,3-MEDIUM,2,FURNITURE,21,Clerk#000000936,1998-06-03,2081.6,566,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000294,1994-12-15,7881.19,4958,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000734,1998-01-15,4357.9,1193,1
O,3-MEDIUM,3,MACHINERY,19,Clerk#000000944,1998-05-04,6239.89,3288,1
O,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000394,1995-08-26,-703.02,3631,1
F,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000313,1993-01-04,5098.23,3186,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000518,1994-12-14,386.69,3227,1
O,3-MEDIUM,2,FURNITURE,12,Clerk#000000398,1996-11-13,-573.16,524,1
O,5-LOW,3,AUTOMOBILE,6,Clerk#000000997,1996-09-04,4815.04,2951,1
O,1-URGENT,2,MACHINERY,12,Clerk#000000478,1996-02-08,4895.19,358,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000462,1994-04-09,4213.74,153,1
F,5-LOW,0,HOUSEHOLD,16,Clerk#000000653,1992-08-16,3209.55,1379,1
O,2-HIGH,0,HOUSEHOLD,14,Clerk#000000079,1997-08-06,-527.64,2427,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,22,Clerk#000000606,1996-03-14,5110.6,468,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000889,1992-08-11,1175.83,2824,1
P,5-LOW,2,AUTOMOBILE,12,Clerk#000000976,1995-05-08,8018.87,4928,1
P,2-HIGH,1,FURNITURE,3,Clerk#000000094,1995-05-11,-572.05,2830,1
O,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000777,1996-10-28,-90.98,2480,1
F,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000894,1993-02-03,3273.08,1591,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000371,1995-01-03,6160.95,4893,1
