o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,s_nationkey,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,3,AUTOMOBILE,AIR,6,4,1995-10-11,1995-11-26,1995-12-02,1995-12-08,0,26648.7039
O,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,3,AUTOMOBILE,TRUCK,2,24,1995-10-11,1996-01-04,1995-11-23,1995-12-16,0,48843.14589
O,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,RAIL,4,10,1995-12-14,1996-02-13,1996-01-01,1996-01-18,0,42182.67123
O,NONE,4,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,2,11,1995-12-14,1996-02-23,1996-03-05,1996-03-19,0,51003.27795
O,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,1,18,1995-12-14,1996-01-28,1996-03-24,1996-04-10,0,59537.369808
O,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,3,9,1995-12-14,1996-03-02,1995-12-23,1996-01-17,0,22401.609615
O,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,6,24,1995-12-14,1996-02-10,1996-02-07,1996-03-05,0,52119.873936
O,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,FOB,5,16,1995-12-14,1996-01-31,1996-03-16,1996-04-05,0,51173.29035
F,NONE,2,Manufacturer#3,5-LOW,2,FURNITURE,FOB,3,8,1992-10-24,1993-01-11,1993-01-04,1993-01-09,1,72149.03856
F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,FURNITURE,SHIP,4,18,1992-10-24,1993-01-04,1992-12-03,1992-12-12,1,43324.123236
F,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,2,FURNITURE,MAIL,1,22,1992-10-24,1992-12-17,1992-11-05,1992-12-05,2,53350.63808
F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,2,FURNITURE,TRUCK,2,0,1992-10-24,1993-01-01,1992-11-16,1992-12-07,1,11400.546976
F,COLLECT COD,0,Manufacturer#1,5-LOW,4,HOUSEHOLD,TRUCK,1,16,1992-11-27,1993-01-29,1993-03-04,1993-03-28,2,48071
F,COLLECT COD,0,Manufacturer#3,2-HIGH,1,MACHINERY,SHIP,6,16,1993-11-19,1994-01-24,1994-01-01,1994-01-24,2,32018.317695
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,1,MACHINERY,SHIP,7,3,1993-11-19,1993-12-23,1994-02-23,1994-03-24,2,66143.9704
F,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,1,MACHINERY,TRUCK,3,19,1993-11-19,1994-02-13,1993-12-14,1994-01-05,1,5341.704
F,COLLECT COD,1,Manufacturer#5,2-HIGH,1,MACHINERY,TRUCK,2,3,1993-11-19,1994-01-08,1994-01-22,1994-01-28,2,28642.312608
F,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,1,MACHINERY,MAIL,4,15,1993-11-19,1994-01-18,1994-01-24,1994-02-22,1,43685.96232
F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,1,MACHINERY,AIR,1,22,1993-11-19,1994-01-31,1994-03-02,1994-03-06,1,50976.9687
F,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,1,MACHINERY,TRUCK,5,21,1993-11-19,1994-02-08,1994-03-20,1994-04-01,1,25772.539936
O,COLLECT COD,2,Manufacturer#5,2-HIGH,4,BUILDING,RAIL,5,21,1998-03-14,1998-05-10,1998-03-25,1998-04-24,0,45075.203488
O,COLLECT COD,0,Manufacturer#1,2-HIGH,4,BUILDING,MAIL,2,16,1998-03-14,1998-05-15,1998-03-20,1998-03-21,0,47640.66258
O,COLLECT COD,3,Manufacturer#1,2-HIGH,4,BUILDING,TRUCK,3,7,1998-03-14,1998-05-02,1998-04-21,1998-04-30,0,52546.7943
O,NONE,1,Manufacturer#5,2-HIGH,4,BUILDING,RAIL,4,3,1998-03-14,1998-05-05,1998-03-29,1998-04-07,0,50784.208384
O,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,4,BUILDING,AIR,7,21,1998-03-14,1998-05-17,1998-04-28,1998-05-24,0,50907.2256
O,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,4,BUILDING,RAIL,6,4,1998-03-14,1998-05-08,1998-05-11,1998-05-24,0,20513.313552
O,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,4,BUILDING,REG AIR,1,24,1998-03-14,1998-05-25,1998-04-18,1998-05-12,0,24167.005248
F,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,1,MACHINERY,TRUCK,2,24,1992-03-10,1992-05-18,1992-03-21,1992-04-07,1,11622.071616
F,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,1,MACHINERY,RAIL,4,9,1992-03-10,1992-04-24,1992-03-15,1992-04-12,1,41428.422
F,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,1,MACHINERY,TRUCK,5,24,1992-03-10,1992-06-01,1992-04-10,1992-05-05,2,31793.582268
F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,MACHINERY,MAIL,1,18,1992-03-10,1992-05-09,1992-04-14,1992-04-19,2,70603.00632
F,NONE,1,Manufacturer#1,1-URGENT,1,MACHINERY,SHIP,3,3,1992-03-10,1992-04-12,1992-06-20,1992-07-09,1,10247.853024
F,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,2,4,1992-10-30,1992-12-29,1992-12-28,1993-01-24,2,37015.704
F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,6,15,1992-10-30,1993-01-02,1993-02-28,1993-03-20,2,37097.96256
F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,5,14,1992-10-30,1992-12-18,1993-01-09,1993-01-10,2,48712.563648
F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,SHIP,4,18,1992-10-30,1993-01-01,1992-11-19,1992-12-17,2,13354.89876
F,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,1,22,1992-10-30,1993-01-20,1992-11-16,1992-11-28,1,53741.49012
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,3,9,1992-10-30,1993-01-08,1992-12-19,1992-12-25,1,64914.5952
F,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,0,BUILDING,AIR,1,23,1992-06-28,1992-08-18,1992-08-15,1992-08-22,2,17194.10166
F,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,2,BUILDING,MAIL,3,4,1993-02-17,1993-05-09,1993-03-18,1993-04-14,1,37173.25414
F,COLLECT COD,0,Manufacturer#3,1-URGENT,2,BUILDING,REG AIR,4,16,1993-02-17,1993-03-21,1993-04-19,1993-05-05,2,73514.8494
F,COLLECT COD,3,Manufacturer#5,1-URGENT,2,BUILDING,FOB,2,7,1993-02-17,1993-03-29,1993-05-07,1993-05-17,1,72276.85728
F,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,2,BUILDING,MAIL,1,18,1993-02-17,1993-03-26,1993-05-11,1993-05-20,1,38805.6284
O,NONE,3,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,MAIL,4,19,1996-04-05,1996-05-19,1996-06-11,1996-06-18,0,53135.83275
O,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,TRUCK,1,3,1996-04-05,1996-05-09,1996-05-15,1996-06-02,0,78337.68228
O,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,RAIL,3,14,1996-04-05,1996-05-30,1996-06-10,1996-06-18,0,25926.35808
O,NONE,2,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,REG AIR,5,21,1996-04-05,1996-05-30,1996-04-06,1996-04-13,0,22907.320128
O,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,AIR,2,7,1996-04-05,1996-05-15,1996-05-29,1996-06-17,0,38681.7473
F,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,3,AUTOMOBILE,FOB,3,3,1992-11-19,1992-12-19,1992-12-03,1992-12-09,2,53980.102
F,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,3,AUTOMOBILE,MAIL,2,3,1992-11-19,1993-02-07,1993-01-12,1993-01-30,2,22785.538248
F,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,3,AUTOMOBILE,AIR,4,7,1992-11-19,1992-12-20,1992-11-24,1992-12-06,2,80417.25846
F,COLLECT COD,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,TRUCK,1,5,1992-11-19,1993-01-25,1993-03-07,1993-03-29,1,6456.065472
F,NONE,1,Manufacturer#2,5-LOW,3,AUTOMOBILE,RAIL,5,24,1992-11-19,1993-01-04,1993-01-28,1993-01-31,2,28625.875
O,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,1,MACHINERY,FOB,3,4,1996-10-16,1996-12-15,1996-12-07,1996-12-14,0,28736.12364
O,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,1,MACHINERY,RAIL,2,3,1996-10-16,1997-01-13,1996-11-02,1996-11-15,0,19098.31284
O,NONE,2,Manufacturer#2,3-MEDIUM,1,MACHINERY,FOB,4,12,1996-10-16,1997-01-14,1996-12-24,1997-01-13,0,8195.753475
O,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,1,MACHINERY,SHIP,5,22,1996-10-16,1996-12-10,1996-11-11,1996-12-10,0,43169.995872
O,COLLECT COD,4,Manufacturer#2,3-MEDIUM,1,MACHINERY,FOB,1,4,1996-10-16,1996-12-24,1996-11-10,1996-12-01,0,19742.0184
F,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,MAIL,1,4,1994-12-12,1995-01-28,1995-03-07,1995-03-30,2,3517.097808
F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,AIR,3,22,1994-12-12,1995-02-21,1995-02-18,1995-03-11,2,74750.580736
F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,FOB,5,9,1994-12-12,1995-02-12,1995-04-02,1995-04-08,1,9221.58825
F,NONE,4,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,TRUCK,2,20,1994-12-12,1995-01-28,1995-01-17,1995-02-06,2,50277.632
F,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,REG AIR,4,3,1994-12-12,1995-03-03,1994-12-15,1994-12-24,2,76757.175
F,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,SHIP,6,16,1994-12-12,1995-03-12,1995-02-01,1995-02-04,1,23768.8302
F,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,MAIL,7,18,1994-12-12,1995-03-01,1995-03-06,1995-03-10,1,31974.149844
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,4,FURNITURE,AIR,3,24,1996-02-26,1996-04-02,1996-03-30,1996-04-12,0,28346.886912
O,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,4,FURNITURE,RAIL,2,24,1996-02-26,1996-04-10,1996-03-22,1996-04-07,0,37761.23232
O,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,4,FURNITURE,RAIL,1,5,1996-02-26,1996-05-18,1996-04-24,1996-05-01,0,21770.9658
F,NONE,2,Manufacturer#4,2-HIGH,3,BUILDING,MAIL,3,9,1994-11-23,1995-02-14,1995-01-04,1995-01-15,2,11496.729816
F,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,3,BUILDING,TRUCK,6,15,1994-11-23,1995-01-20,1994-12-13,1995-01-05,1,11797.68618
F,NONE,2,Manufacturer#5,2-HIGH,3,BUILDING,RAIL,4,8,1994-11-23,1995-01-19,1994-12-14,1994-12-22,1,45264.282624
F,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,BUILDING,AIR,5,0,1994-11-23,1995-01-22,1995-03-15,1995-03-17,2,14987.546496
F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,3,BUILDING,RAIL,2,24,1994-11-23,1995-01-17,1995-01-22,1995-02-07,2,42143.784
F,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,3,BUILDING,TRUCK,1,16,1994-11-23,1994-12-25,1994-12-04,1995-01-01,1,23221.36908
F,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,3,BUILDING,MAIL,7,11,1994-11-23,1995-02-19,1995-01-20,1995-02-11,1,57504.9465
O,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,0,BUILDING,TRUCK,1,0,1998-07-07,1998-08-22,1998-07-15,1998-07-30,0,7970.623024
O,NONE,2,Manufacturer#4,2-HIGH,0,BUILDING,FOB,4,21,1998-07-07,1998-09-02,1998-07-16,1998-07-22,0,6758.52408
O,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,0,AUTOMOBILE,MAIL,3,12,1996-08-24,1996-10-31,1996-12-19,1997-01-14,0,37495.0302
O,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,0,AUTOMOBILE,MAIL,4,16,1996-08-24,1996-10-22,1996-11-07,1996-11-19,0,37620.599072
O,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,0,AUTOMOBILE,REG AIR,1,9,1996-08-24,1996-10-03,1996-09-17,1996-10-07,0,35919.316422
O,COLLECT COD,4,Manufacturer#4,1-URGENT,0,AUTOMOBILE,AIR,5,11,1996-08-24,1996-11-22,1996-12-16,1997-01-01,0,45211.04224
O,COLLECT COD,3,Manufacturer#1,1-URGENT,0,AUTOMOBILE,FOB,2,6,1996-08-24,1996-11-19,1996-09-07,1996-10-04,0,14569.8462
F,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,0,MACHINERY,MAIL,6,14,1992-04-09,1992-06-29,1992-08-05,1992-08-16,2,23156.523648
F,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,0,MACHINERY,TRUCK,1,12,1992-04-09,1992-06-03,1992-06-17,1992-06-24,1,43279.60182
F,COLLECT COD,4,Manufacturer#1,5-LOW,0,MACHINERY,MAIL,4,20,1992-04-09,1992-06-23,1992-06-26,1992-07-09,1,25007.030865
F,NONE,0,Manufacturer#2,5-LOW,0,MACHINERY,RAIL,2,16,1992-04-09,1992-06-02,1992-07-15,1992-07-21,2,22951.079865
F,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,0,MACHINERY,MAIL,3,3,1992-04-09,1992-05-22,1992-06-20,1992-07-13,1,51322.04
F,COLLECT COD,2,Manufacturer#3,5-LOW,0,MACHINERY,RAIL,5,21,1992-04-09,1992-06-22,1992-04-13,1992-05-11,2,19000.913022
O,NONE,2,Manufacturer#1,3-MEDIUM,3,MACHINERY,SHIP,4,12,1997-05-15,1997-06-17,1997-06-13,1997-06-25,0,35880.78
O,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,3,MACHINERY,MAIL,3,23,1997-05-15,1997-06-22,1997-06-04,1997-06-13,0,30666.5082
O,COLLECT COD,2,Manufacturer#2,3-MEDIUM,3,MACHINERY,SHIP,2,21,1997-05-15,1997-06-15,1997-08-23,1997-09-18,0,24633.873426
O,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,3,MACHINERY,RAIL,1,9,1997-05-15,1997-06-18,1997-07-26,1997-08-08,0,25027.093
F,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,5,9,1993-05-07,1993-06-10,1993-08-25,1993-09-24,1,13275.467136
F,COLLECT COD,3,Manufacturer#5,3-MEDIUM,3,MACHINERY,FOB,4,6,1993-05-07,1993-07-13,1993-09-04,1993-09-28,2,70514.10288
F,NONE,0,Manufacturer#5,3-MEDIUM,3,MACHINERY,SHIP,2,0,1993-05-07,1993-08-03,1993-06-25,1993-07-12,2,69852.741192
F,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,3,MACHINERY,TRUCK,1,5,1993-05-07,1993-07-13,1993-08-12,1993-08-16,1,24047.57916
F,NONE,3,Manufacturer#2,3-MEDIUM,3,MACHINERY,MAIL,3,7,1993-05-07,1993-07-27,1993-07-12,1993-07-18,2,38076.00615
F,COLLECT COD,3,Manufacturer#2,3-MEDIUM,3,MACHINERY,REG AIR,7,23,1993-05-07,1993-06-14,1993-06-19,1993-07-04,1,22562.0325
F,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,3,MACHINERY,REG AIR,6,12,1993-05-07,1993-07-23,1993-07-25,1993-08-16,2,64560.7116
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,FURNITURE,TRUCK,2,2,1993-06-18,1993-08-30,1993-10-11,1993-11-04,1,44064.26784
F,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,FURNITURE,FOB,3,2,1993-06-18,1993-08-29,1993-09-17,1993-10-12,1,4417.91623
F,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,0,FURNITURE,RAIL,1,4,1993-06-18,1993-08-16,1993-09-30,1993-10-03,2,48173.0176
F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,0,FURNITURE,FOB,4,19,1993-06-18,1993-07-19,1993-09-01,1993-09-03,1,18624.8583
F,COLLECT COD,2,Manufacturer#2,2-HIGH,0,FURNITURE,MAIL,5,8,1993-06-18,1993-09-09,1993-10-08,1993-10-23,1,27958.55965
O,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,5,17,1996-10-10,1996-12-18,1997-02-08,1997-03-06,0,13201.36704
O,NONE,1,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,1,1,1996-10-10,1997-01-01,1997-01-04,1997-01-23,0,5295.83184
O,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,3,16,1996-10-10,1997-01-01,1997-01-14,1997-01-21,0,61433.462784
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,6,24,1996-10-10,1997-01-05,1996-10-13,1996-11-06,0,77452.7346
O,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,2,0,1996-10-10,1996-12-04,1996-11-09,1996-11-18,0,19423.07766
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,4,24,1996-10-10,1996-12-31,1997-01-01,1997-01-23,0,36552.253248
O,NONE,3,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,7,22,1996-10-10,1996-12-13,1996-12-17,1997-01-12,0,17935.200954
F,NONE,0,Manufacturer#3,3-MEDIUM,2,FURNITURE,REG AIR,7,14,1992-05-13,1992-06-14,1992-09-03,1992-10-01,2,87709.915
F,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,2,FURNITURE,TRUCK,2,18,1992-05-13,1992-07-20,1992-06-18,1992-07-07,1,41256.96768
F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,2,FURNITURE,REG AIR,5,24,1992-05-13,1992-06-30,1992-07-26,1992-08-01,1,70925.1088
F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,2,FURNITURE,SHIP,4,9,1992-05-13,1992-08-04,1992-08-05,1992-08-25,1,35047.3662
F,COLLECT COD,3,Manufacturer#5,3-MEDIUM,2,FURNITURE,MAIL,6,19,1992-05-13,1992-06-18,1992-05-24,1992-06-12,1,3418.52175
F,COLLECT COD,0,Manufacturer#4,3-MEDIUM,2,FURNITURE,SHIP,1,16,1992-05-13,1992-07-22,1992-09-06,1992-09-25,2,42798.299544
F,COLLECT COD,3,Manufacturer#3,3-MEDIUM,2,FURNITURE,FOB,3,19,1992-05-13,1992-07-07,1992-07-26,1992-08-04,2,4992.46737
F,COLLECT COD,3,Manufacturer#3,2-HIGH,0,HOUSEHOLD,RAIL,3,19,1994-01-09,1994-03-22,1994-02-10,1994-03-09,1,16331.40396
F,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,0,HOUSEHOLD,REG AIR,2,20,1994-01-09,1994-03-20,1994-04-29,1994-05-29,2,3056.14764
F,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,0,HOUSEHOLD,TRUCK,6,14,1994-01-09,1994-03-22,1994-04-26,1994-05-23,2,33253.08168
F,NONE,0,Manufacturer#2,2-HIGH,0,HOUSEHOLD,AIR,1,16,1994-01-09,1994-02-24,1994-04-25,1994-05-08,1,42981.70786
F,NONE,3,Manufacturer#3,2-HIGH,0,HOUSEHOLD,FOB,5,19,1994-01-09,1994-03-23,1994-04-28,1994-05-09,2,54954.00405
F,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,0,HOUSEHOLD,RAIL,4,23,1994-01-09,1994-03-11,1994-02-11,1994-03-13,1,38834.86425
O,NONE,3,Manufacturer#5,3-MEDIUM,3,FURNITURE,REG AIR,3,7,1996-08-04,1996-10-16,1996-10-02,1996-10-05,0,6958.006
O,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,3,FURNITURE,RAIL,1,17,1996-08-04,1996-10-11,1996-08-11,1996-09-09,0,50681.63925
O,COLLECT COD,0,Manufacturer#3,3-MEDIUM,3,FURNITURE,SHIP,2,16,1996-08-04,1996-09-05,1996-09-27,1996-10-25,0,9559.15275
O,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,3,FURNITURE,SHIP,4,16,1996-08-04,1996-09-09,1996-11-09,1996-11-12,0,72812.50893
O,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,3,FURNITURE,FOB,5,8,1996-08-04,1996-09-06,1996-10-22,1996-11-13,0,50819.966736
O,NONE,3,Manufacturer#1,3-MEDIUM,3,FURNITURE,RAIL,6,7,1996-08-04,1996-09-25,1996-08-29,1996-08-31,0,27400.601904
O,COLLECT COD,0,Manufacturer#5,3-MEDIUM,3,FURNITURE,RAIL,7,14,1996-08-04,1996-09-14,1996-08-28,1996-09-20,0,60114.578143
O,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,0,AUTOMOBILE,SHIP,1,21,1997-08-12,1997-10-14,1997-10-15,1997-11-04,0,51989.52
O,NONE,2,Manufacturer#5,1-URGENT,1,BUILDING,REG AIR,2,12,1995-10-23,1995-12-11,1995-10-29,1995-11-01,0,79153.92576
O,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,1,BUILDING,REG AIR,3,12,1995-10-23,1996-01-14,1996-01-11,1996-01-30,0,14167.8045
O,COLLECT COD,2,Manufacturer#5,1-URGENT,1,BUILDING,SHIP,5,12,1995-10-23,1995-12-28,1995-11-17,1995-11-25,0,5278.18518
O,NONE,2,Manufacturer#4,1-URGENT,1,BUILDING,REG AIR,6,18,1995-10-23,1995-12-10,1995-11-29,1995-12-20,0,38772.4064
O,COLLECT COD,0,Manufacturer#2,1-URGENT,1,BUILDING,AIR,1,16,1995-10-23,1996-01-14,1996-01-17,1996-01-28,0,3323.382174
O,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,1,BUILDING,REG AIR,4,6,1995-10-23,1995-12-26,1996-01-04,1996-01-12,0,12694.8942
F,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,4,BUILDING,SHIP,4,24,1992-09-13,1992-11-27,1992-12-07,1993-01-05,1,8863.539048
F,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,4,BUILDING,REG AIR,1,1,1992-09-13,1992-11-19,1993-01-01,1993-01-28,2,15749.31358
F,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,4,BUILDING,FOB,2,7,1992-09-13,1992-11-06,1993-01-05,1993-01-13,2,62602.6464
F,DELIVER IN PERSON,3,Manufacturer#3,5-LOW,4,BUILDING,REG AIR,3,6,1992-09-13,1992-11-22,1992-10-23,1992-11-09,2,25299.16983
F,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,4,BUILDING,RAIL,5,23,1992-09-13,1992-11-09,1993-01-11,1993-01-23,1,29877.74208
F,COLLECT COD,3,Manufacturer#5,1-URGENT,3,HOUSEHOLD,FOB,2,23,1994-04-19,1994-06-04,1994-08-02,1994-08-21,1,64462.5282
F,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,HOUSEHOLD,RAIL,3,22,1994-04-19,1994-05-28,1994-07-19,1994-07-23,1,3137.52285
F,COLLECT COD,1,Manufacturer#2,1-URGENT,3,HOUSEHOLD,RAIL,4,24,1994-04-19,1994-07-02,1994-05-08,1994-06-04,2,22718.047968
F,COLLECT COD,0,Manufacturer#1,1-URGENT,3,HOUSEHOLD,RAIL,1,16,1994-04-19,1994-06-15,1994-05-13,1994-06-05,1,69930.8478
F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,TRUCK,4,15,1992-03-22,1992-05-30,1992-04-03,1992-04-05,2,36958.697209
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,MAIL,6,18,1992-03-22,1992-06-11,1992-06-22,1992-07-18,2,38743.578338
F,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,TRUCK,2,21,1992-03-22,1992-05-23,1992-07-14,1992-07-25,2,18239.256
F,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,RAIL,3,22,1992-03-22,1992-06-06,1992-07-02,1992-07-06,2,23391.27072
F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,TRUCK,7,7,1992-03-22,1992-04-28,1992-04-19,1992-05-07,1,69702.61504
F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,SHIP,1,12,1992-03-22,1992-05-11,1992-07-05,1992-07-29,2,22164.67968
F,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,MAIL,5,17,1992-03-22,1992-06-07,1992-06-03,1992-06-22,1,38855.53224
F,COLLECT COD,0,Manufacturer#5,5-LOW,3,BUILDING,AIR,1,16,1993-03-31,1993-05-03,1993-06-23,1993-07-20,1,29189.130912
F,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,3,BUILDING,AIR,4,0,1993-03-31,1993-05-27,1993-07-26,1993-08-24,2,32245.95906
F,NONE,3,Manufacturer#4,5-LOW,3,BUILDING,TRUCK,2,22,1993-03-31,1993-06-08,1993-04-14,1993-05-09,2,4544.537778
F,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,3,BUILDING,RAIL,3,19,1993-03-31,1993-06-15,1993-07-02,1993-07-26,1,32450.874708
F,COLLECT COD,0,Manufacturer#3,1-URGENT,3,BUILDING,TRUCK,4,16,1994-09-14,1994-10-22,1994-09-19,1994-09-26,2,25303.2423
F,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,3,BUILDING,MAIL,2,21,1994-09-14,1994-12-07,1994-10-27,1994-10-29,2,21410.78736
F,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,3,BUILDING,AIR,1,6,1994-09-14,1994-10-25,1994-11-13,1994-11-15,2,1592.874
