o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
O,5-LOW,1,BUILDING,17,Clerk#000000575,1997-03-16,6428.32,104,1
O,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000011,1995-11-07,4878.1,48,1
F,5-LOW,2,FURNITURE,18,Clerk#000000918,1992-12-07,8429.33,244,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000538,1992-04-26,-646.64,245,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000994,1994-06-20,6463.51,246,1
O,3-MEDIUM,3,MACHINERY,6,Clerk#000000800,1995-10-05,1490.35,247,1
O,1-URGENT,3,MACHINERY,19,Clerk#000000712,1996-08-29,8695.45,152,1
F,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000852,1992-04-19,4608.9,209,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000811,1993-02-05,-551.37,248,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000238,1996-05-25,4643.14,249,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000890,1992-01-02,7929.9,132,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000095,1994-01-05,5810.56,98,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000652,1992-09-29,6375.23,250,1
O,1-URGENT,3,AUTOMOBILE,7,Clerk#000000276,1997-10-30,5348.11,251,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000348,1997-08-04,9128.69,252,1
F,1-URGENT,1,HOUSEHOLD,2,Clerk#000000775,1993-01-26,3249.25,253,1
O,1-URGENT,3,BUILDING,23,Clerk#000000607,1995-12-22,2894.22,254,1
F,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000798,1994-05-30,6019.32,255,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000160,1993-01-11,1587.14,256,1
F,1-URGENT,3,HOUSEHOLD,19,Clerk#000000430,1994-12-11,4272.43,7,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000168,1992-02-29,4976.24,213,1
O,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000260,1996-08-30,8177.33,257,1
O,2-HIGH,2,HOUSEHOLD,21,Clerk#000000492,1996-01-07,280.29,221,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000423,1992-06-01,-588.38,258,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000939,1993-05-14,5878.21,215,1
F,2-HIGH,2,BUILDING,9,Clerk#000000288,1994-07-05,845.84,259,1
F,3-MEDIUM,3,MACHINERY,6,Clerk#000000538,1994-05-19,2892.21,260,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000774,1994-09-13,9103.33,261,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000485,1994-05-13,7207.7,262,1
O,5-LOW,2,FURNITURE,9,Clerk#000000840,1998-03-22,3379.2,263,1
F,1-URGENT,4,MACHINERY,13,Clerk#000000857,1993-12-03,4363.17,264,1
P,2-HIGH,2,AUTOMOBILE,21,Clerk#000000373,1995-05-19,6533.53,265,1
O,3-MEDIUM,0,BUILDING,14,Clerk#000000581,1998-06-27,7915.06,266,1
O,2-HIGH,0,HOUSEHOLD,0,Clerk#000000257,1996-09-27,6115.81,267,1
F,5-LOW,0,BUILDING,15,Clerk#000000178,1992-04-16,7687.89,268,1
F,5-LOW,0,FURNITURE,5,Clerk#000000447,1992-10-28,7541.05,269,1
F,2-HIGH,3,AUTOMOBILE,23,Clerk#000000374,1992-06-18,6959.09,270,1
O,5-LOW,0,HOUSEHOLD,14,Clerk#000000977,1997-06-20,6693.36,91,1
O,5-LOW,4,FURNITURE,10,Clerk#000000206,1998-04-18,1975.35,271,1
O,1-URGENT,3,HOUSEHOLD,7,Clerk#000000543,1997-10-26,7511.17,159,1
F,1-URGENT,2,BUILDING,18,Clerk#000000635,1993-08-24,1685.9,134,1
O,1-URGENT,2,HOUSEHOLD,8,Clerk#000000012,1998-04-20,2840.59,272,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000730,1997-05-04,9177.63,61,1
F,1-URGENT,4,AUTOMOBILE,10,Clerk#000000045,1995-02-23,1447.84,273,1
O,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000625,1998-04-24,7654.31,243,1
O,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000705,1996-03-09,7760.33,274,1
O,5-LOW,0,FURNITURE,0,Clerk#000000861,1998-05-25,5184.7,275,1
O,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000969,1996-07-07,-112.46,276,1
O,3-MEDIUM,0,MACHINERY,16,Clerk#000000107,1998-05-25,3959.28,277,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000241,1993-08-17,7548.88,278,1
F,2-HIGH,4,BUILDING,20,Clerk#000000785,1993-04-27,6378.67,233,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000942,1997-12-26,4390.33,279,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000065,1992-12-31,6444.82,280,1
O,5-LOW,0,MACHINERY,16,Clerk#000000123,1997-04-12,9786.36,281,1
F,2-HIGH,2,FURNITURE,21,Clerk#000000566,1994-12-21,2990.73,282,1
F,4-NOT SPECIFIED,0,FURNITURE,15,Clerk#000000083,1993-03-13,9647.58,283,1
O,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000342,1997-06-14,5751.31,284,1
O,1-URGENT,1,BUILDING,1,Clerk#000000883,1995-08-16,2650.27,285,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000601,1994-05-29,212.16,286,1
O,5-LOW,2,MACHINERY,18,Clerk#000000956,1995-08-10,7055.13,287,1
O,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000156,1997-03-06,774.23,288,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000935,1994-07-05,9977.62,289,1
O,5-LOW,0,BUILDING,14,Clerk#000000185,1996-12-16,-61.29,290,1
F,3-MEDIUM,1,AUTOMOBILE,2,Clerk#000000783,1994-12-06,1330.85,137,1
F,3-MEDIUM,1,FURNITURE,24,Clerk#000000211,1995-01-10,-723.49,291,1
O,5-LOW,3,BUILDING,19,Clerk#000000274,1998-02-16,4146.43,77,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000880,1992-10-15,938.35,292,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000303,1996-10-06,9128.69,252,1
O,3-MEDIUM,4,HOUSEHOLD,11,Clerk#000000960,1997-03-17,7462.2,293,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000438,1995-01-09,9566.15,294,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000972,1997-11-12,4573.94,295,1
O,2-HIGH,1,BUILDING,17,Clerk#000000673,1996-06-27,2718.02,79,1
O,5-LOW,0,HOUSEHOLD,16,Clerk#000000612,1997-08-24,7631.94,296,1
O,2-HIGH,0,HOUSEHOLD,14,Clerk#000000827,1997-08-03,4293.76,297,1
O,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000697,1995-12-16,3328.68,298,1
F,3-MEDIUM,2,HOUSEHOLD,18,Clerk#000000381,1992-08-28,8914.71,81,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000544,1992-08-21,6257.88,299,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000620,1992-09-21,7305.88,300,1
F,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000305,1993-10-14,5390.34,301,1
O,5-LOW,0,BUILDING,15,Clerk#000000117,1998-04-10,-951.53,302,1
F,5-LOW,4,FURNITURE,13,Clerk#000000770,1993-07-08,5744.89,303,1
O,5-LOW,4,BUILDING,10,Clerk#000000128,1996-09-17,-275.73,304,1
O,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000386,1996-12-22,108.14,305,1
O,3-MEDIUM,4,BUILDING,13,Clerk#000000117,1997-01-26,6553.37,306,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000862,1992-02-15,3509.35,307,1
O,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000258,1995-06-18,1811.35,181,1
F,5-LOW,4,HOUSEHOLD,11,Clerk#000000840,1995-03-10,4130.18,54,1
F,2-HIGH,2,AUTOMOBILE,9,Clerk#000000927,1992-08-05,2209.81,38,1
P,1-URGENT,3,AUTOMOBILE,19,Clerk#000000906,1995-05-18,253.59,308,1
F,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000435,1993-09-15,8136.53,309,1
O,1-URGENT,4,MACHINERY,20,Clerk#000000398,1997-02-20,3213.66,310,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000554,1997-01-30,1468.09,37,1
O,5-LOW,2,BUILDING,8,Clerk#000000786,1998-04-02,1766.23,188,1
O,1-URGENT,4,BUILDING,11,Clerk#000000745,1998-03-16,-413.03,311,1
F,2-HIGH,1,BUILDING,2,Clerk#000000565,1992-12-05,4946.21,55,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000994,1996-02-24,-588.38,258,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000940,1992-12-28,876.02,312,1
O,3-MEDIUM,0,BUILDING,5,Clerk#000000809,1996-12-12,2485.71,313,1
O,3-MEDIUM,1,BUILDING,17,Clerk#000000497,1995-09-13,2718.02,79,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000627,1993-03-03,274.5,127,1
F,5-LOW,2,HOUSEHOLD,9,Clerk#000000469,1994-08-27,5706.19,314,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000660,1993-08-05,2753.54,315,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000869,1993-07-31,3857.34,212,1
O,1-URGENT,0,AUTOMOBILE,5,Clerk#000000205,1997-02-28,4974.68,108,1
F,5-LOW,0,MACHINERY,16,Clerk#000000512,1993-07-17,9786.36,281,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000616,1998-04-24,7059.15,316,1
O,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000550,1997-04-17,4990.92,49,1
O,2-HIGH,1,MACHINERY,24,Clerk#000000498,1995-12-16,7014.12,317,1
O,3-MEDIUM,0,HOUSEHOLD,0,Clerk#000000351,1997-01-08,5297.68,318,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000666,1995-10-14,2186.5,319,1
O,1-URGENT,1,MACHINERY,24,Clerk#000000360,1996-09-10,1481.24,320,1
O,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000958,1997-02-13,6345.11,321,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000457,1997-06-17,212.16,286,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000189,1995-02-08,4349.73,322,1
O,2-HIGH,4,HOUSEHOLD,11,Clerk#000000643,1997-08-13,3931.31,323,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000939,1995-08-20,7315.94,324,1
O,1-URGENT,1,HOUSEHOLD,2,Clerk#000000090,1996-03-03,3025.84,325,1
F,2-HIGH,1,AUTOMOBILE,3,Clerk#000000920,1994-05-08,9334.82,326,1
O,1-URGENT,3,FURNITURE,19,Clerk#000000849,1995-10-18,2990.18,327,1
O,2-HIGH,3,AUTOMOBILE,6,Clerk#000000103,1997-10-10,5744.59,328,1
O,4-NOT SPECIFIED,2,BUILDING,21,Clerk#000000148,1997-07-12,6252.12,329,1
O,3-MEDIUM,2,HOUSEHOLD,18,Clerk#000000663,1997-06-09,8914.71,81,1
O,2-HIGH,2,MACHINERY,12,Clerk#000000320,1997-05-24,3720.15,330,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,3,Clerk#000000275,1996-07-27,5521.36,331,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000041,1998-01-08,1228.24,217,1
O,1-URGENT,1,HOUSEHOLD,17,Clerk#000000815,1996-10-07,6352.14,332,1
O,2-HIGH,0,HOUSEHOLD,15,Clerk#000000432,1997-04-23,4582.28,333,1
F,1-URGENT,2,BUILDING,21,Clerk#000000125,1993-12-30,2106.81,334,1
O,3-MEDIUM,4,BUILDING,11,Clerk#000000328,1996-06-15,9442.55,46,1
F,2-HIGH,3,HOUSEHOLD,19,Clerk#000000395,1992-05-19,3061.58,335,1
P,2-HIGH,0,FURNITURE,14,Clerk#000000300,1995-05-07,1724.68,138,1
F,3-MEDIUM,0,BUILDING,5,Clerk#000000463,1993-01-28,2485.71,313,1
O,2-HIGH,3,MACHINERY,19,Clerk#000000711,1996-05-22,2603,111,1
F,2-HIGH,1,BUILDING,3,Clerk#000000158,1992-05-19,9459.5,158,1
O,5-LOW,1,FURNITURE,1,Clerk#000000794,1998-07-24,-982.32,2,1
O,1-URGENT,0,BUILDING,14,Clerk#000000268,1996-01-06,7915.06,266,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000903,1993-11-29,9270.88,336,1
O,2-HIGH,0,BUILDING,0,Clerk#000000789,1996-05-12,1820.28,337,1
F,2-HIGH,1,BUILDING,3,Clerk#000000722,1994-06-11,-646.64,245,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000458,1992-12-27,-274.79,338,1
O,5-LOW,0,AUTOMOBILE,16,Clerk#000000917,1996-05-17,3273.08,339,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000817,1993-12-24,8747.99,340,1
F,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000653,1994-08-20,7647.09,341,1
O,2-HIGH,2,HOUSEHOLD,8,Clerk#000000321,1996-10-29,5390.34,301,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000182,1992-03-25,4450.03,342,1
O,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000490,1995-12-03,807.37,343,1
O,2-HIGH,1,BUILDING,3,Clerk#000000983,1996-10-12,2326.75,344,1
P,2-HIGH,4,HOUSEHOLD,20,Clerk#000000327,1995-03-14,8495.92,345,1
F,5-LOW,2,MACHINERY,12,Clerk#000000102,1993-11-09,7929.9,132,1
F,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000291,1992-07-12,2272.5,346,1
O,1-URGENT,1,BUILDING,3,Clerk#000000686,1997-09-28,7149.43,347,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000815,1994-03-19,8330.7,31,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000245,1992-11-21,-654.5,348,1
O,3-MEDIUM,0,MACHINERY,14,Clerk#000000508,1996-05-07,6271.38,349,1
O,1-URGENT,4,FURNITURE,10,Clerk#000000741,1997-07-28,3959.71,350,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000339,1994-03-07,9768.21,351,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000972,1994-05-05,4333.37,352,1
F,3-MEDIUM,2,FURNITURE,8,Clerk#000000345,1993-12-05,9365.93,353,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000718,1992-04-16,4011.18,354,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000369,1996-06-22,9776.39,225,1
F,3-MEDIUM,4,MACHINERY,13,Clerk#000000840,1994-04-18,2394.92,355,1
F,2-HIGH,0,BUILDING,14,Clerk#000000537,1994-05-08,6446.83,356,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000854,1993-12-02,6496.08,357,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000952,1992-03-20,2942.19,23,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000083,1993-01-13,3589.49,358,1
O,1-URGENT,2,FURNITURE,21,Clerk#000000389,1997-12-13,2411.69,359,1
O,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000949,1997-04-11,3244.78,360,1
O,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000556,1996-04-04,2164.48,361,1
F,3-MEDIUM,1,MACHINERY,17,Clerk#000000847,1994-01-03,2039.84,219,1
O,5-LOW,0,HOUSEHOLD,15,Clerk#000000348,1998-02-24,2377.34,362,1
F,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000658,1993-09-23,9311.17,96,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000659,1993-10-31,3231.33,363,1
O,1-URGENT,0,HOUSEHOLD,15,Clerk#000000854,1997-03-16,2506.38,364,1
O,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000627,1996-12-18,5327.38,365,1
F,5-LOW,4,BUILDING,11,Clerk#000000495,1994-12-15,3374.92,366,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000733,1994-03-26,754.41,367,1
O,2-HIGH,0,BUILDING,5,Clerk#000000111,1997-10-30,-942.8,368,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000626,1992-03-30,2130.98,369,1
F,3-MEDIUM,2,MACHINERY,9,Clerk#000000878,1994-05-30,8166.59,370,1
O,5-LOW,4,FURNITURE,4,Clerk#000000018,1998-06-24,3687.37,371,1
F,3-MEDIUM,1,MACHINERY,2,Clerk#000000293,1994-01-18,2338.92,10,1
O,3-MEDIUM,1,MACHINERY,1,Clerk#000000984,1996-07-13,7944.22,372,1
O,1-URGENT,2,BUILDING,9,Clerk#000000471,1997-07-07,8593.83,373,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000823,1996-09-07,6959.09,270,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000986,1992-03-05,1468.09,37,1
O,2-HIGH,0,BUILDING,0,Clerk#000000568,1996-01-31,2409.69,374,1
O,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000616,1995-09-30,7352.14,375,1
F,2-HIGH,0,BUILDING,0,Clerk#000000254,1994-03-16,4517.33,376,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000891,1993-11-30,6227.55,377,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000104,1997-05-31,5872.94,378,1
F,1-URGENT,1,BUILDING,17,Clerk#000000792,1992-04-20,6428.32,104,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000600,1992-09-20,-301.75,379,1
O,2-HIGH,4,MACHINERY,4,Clerk#000000639,1998-07-21,1107.42,380,1
O,5-LOW,4,BUILDING,10,Clerk#000000343,1995-09-22,-275.73,304,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000631,1997-01-13,1866.42,381,1
O,1-URGENT,2,BUILDING,18,Clerk#000000416,1998-04-01,1685.9,134,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000741,1994-09-02,3458.6,382,1
F,2-HIGH,1,BUILDING,24,Clerk#000000609,1994-05-05,5859.97,383,1
F,2-HIGH,3,FURNITURE,23,Clerk#000000652,1994-04-30,1437.55,384,1
O,4-NOT SPECIFIED,2,BUILDING,21,Clerk#000000011,1995-10-06,2714.5,385,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000747,1994-03-16,3139.71,63,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000114,1994-12-16,9180.5,386,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000854,1992-09-07,-774.22,387,1
O,3-MEDIUM,0,FURNITURE,0,Clerk#000000641,1996-08-16,5745.33,388,1
O,3-MEDIUM,2,BUILDING,12,Clerk#000000427,1998-05-13,7447.99,109,1
P,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000920,1995-04-05,-375.76,389,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000565,1992-10-23,1520.34,390,1
F,3-MEDIUM,0,FURNITURE,16,Clerk#000000192,1993-06-21,5030.24,391,1
O,1-URGENT,0,MACHINERY,0,Clerk#000000155,1995-07-15,4367.53,392,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000268,1992-03-15,2336.99,44,1
F,5-LOW,4,BUILDING,13,Clerk#000000137,1992-05-06,3367.36,66,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000934,1993-11-15,4483.83,393,1
O,2-HIGH,2,BUILDING,21,Clerk#000000859,1995-12-07,3812.84,394,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000821,1994-06-02,4425.42,40,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000333,1996-03-18,6269.42,395,1
F,2-HIGH,0,AUTOMOBILE,0,Clerk#000000767,1992-04-13,904.43,396,1
F,1-URGENT,0,HOUSEHOLD,5,Clerk#000000717,1995-02-07,2023.59,397,1
F,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000103,1992-06-08,4146.43,77,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000067,1993-09-04,3623.6,398,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000657,1997-05-17,3264.99,399,1
F,5-LOW,2,FURNITURE,21,Clerk#000000190,1993-06-18,2990.73,282,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000136,1997-07-05,-17.1,400,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000354,1995-01-10,9749.37,401,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000361,1993-07-14,594.5,402,1
F,2-HIGH,0,AUTOMOBILE,14,Clerk#000000048,1993-03-17,9443.39,167,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000818,1993-11-21,-275.58,103,1
F,1-URGENT,0,BUILDING,16,Clerk#000000046,1994-10-19,3987.39,403,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000626,1998-01-31,6582.04,204,1
O,2-HIGH,4,FURNITURE,20,Clerk#000000351,1997-02-05,6397.58,404,1
O,2-HIGH,3,FURNITURE,6,Clerk#000000527,1997-11-08,1834.36,405,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000751,1995-01-16,212.16,286,1
O,4-NOT SPECIFIED,0,FURNITURE,5,Clerk#000000101,1998-05-23,9849.87,406,1
F,1-URGENT,4,BUILDING,20,Clerk#000000197,1994-08-26,7476.2,68,1
O,2-HIGH,0,BUILDING,16,Clerk#000000887,1997-04-26,9131.64,407,1
O,1-URGENT,1,AUTOMOBILE,2,Clerk#000000196,1996-10-09,1330.85,137,1
O,2-HIGH,4,FURNITURE,13,Clerk#000000434,1996-08-20,5974.11,408,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000546,1994-03-29,459.22,189,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000886,1992-10-03,1490.21,74,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000476,1992-09-14,9281.72,409,1
F,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000424,1992-09-06,7746.97,101,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000517,1995-04-19,2222.71,410,1
F,5-LOW,2,MACHINERY,9,Clerk#000000555,1993-03-13,7347.9,230,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000154,1994-06-03,7297.64,411,1
O,3-MEDIUM,4,BUILDING,11,Clerk#000000996,1996-11-11,-181.63,412,1
F,1-URGENT,2,BUILDING,8,Clerk#000000195,1992-11-10,1766.23,188,1
O,3-MEDIUM,1,FURNITURE,1,Clerk#000000161,1997-01-20,3106,413,1
O,3-MEDIUM,0,FURNITURE,0,Clerk#000000656,1996-12-12,7383.53,414,1
O,2-HIGH,3,BUILDING,7,Clerk#000000935,1996-09-07,4349.27,415,1
O,4-NOT SPECIFIED,0,FURNITURE,0,Clerk#000000650,1996-09-14,2130.98,369,1
O,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000814,1995-09-13,6381.24,416,1
F,2-HIGH,1,AUTOMOBILE,3,Clerk#000000071,1994-04-05,9008.61,417,1
O,1-URGENT,4,MACHINERY,20,Clerk#000000287,1996-06-22,3942.11,418,1
P,4-NOT SPECIFIED,1,HOUSEHOLD,24,Clerk#000000900,1995-05-01,5527.61,419,1
F,2-HIGH,2,FURNITURE,9,Clerk#000000056,1992-07-10,4799.98,420,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000941,1992-01-16,1834.36,405,1
F,2-HIGH,1,HOUSEHOLD,2,Clerk#000000464,1994-06-30,990.58,421,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000954,1994-03-23,90.22,94,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000598,1993-01-15,8555.12,422,1
O,3-MEDIUM,3,MACHINERY,22,Clerk#000000253,1998-05-05,0.97,423,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000817,1996-06-16,1938.05,424,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000622,1992-03-06,8395.57,425,1
F,1-URGENT,0,BUILDING,15,Clerk#000000081,1993-05-11,-951.53,302,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000360,1997-07-20,5841.33,136,1
O,2-HIGH,2,AUTOMOBILE,18,Clerk#000000813,1995-06-10,3653.64,426,1
F,1-URGENT,1,BUILDING,24,Clerk#000001000,1993-01-09,5152.42,224,1
F,3-MEDIUM,4,FURNITURE,4,Clerk#000000528,1993-04-28,2688.88,427,1
O,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000739,1996-05-27,5512.73,428,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000947,1992-08-02,4092.24,429,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000449,1993-04-13,1534.38,82,1
O,5-LOW,2,AUTOMOBILE,18,Clerk#000000155,1996-12-14,8303.09,430,1
F,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000258,1993-09-04,2860.71,431,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000206,1992-10-22,4883.17,432,1
O,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000821,1996-04-29,2317.93,433,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000385,1995-01-02,3635.35,434,1
O,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000186,1998-04-25,2023.59,397,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000898,1993-02-23,1709.5,435,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000415,1994-01-07,2110.59,436,1
F,2-HIGH,4,FURNITURE,13,Clerk#000000440,1993-01-26,7073.17,437,1
O,2-HIGH,1,MACHINERY,3,Clerk#000000975,1995-07-26,6821.01,438,1
F,5-LOW,0,FURNITURE,5,Clerk#000000952,1993-06-29,9849.87,406,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000609,1992-10-25,5398.77,439,1
O,5-LOW,1,FURNITURE,17,Clerk#000000803,1995-09-04,367.03,440,1
O,5-LOW,0,MACHINERY,0,Clerk#000000917,1996-09-20,9217.55,62,1
P,2-HIGH,4,HOUSEHOLD,20,Clerk#000000761,1995-05-02,8438.4,441,1
O,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000902,1996-01-07,3136.15,238,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000754,1997-06-18,4396.25,442,1
O,2-HIGH,1,MACHINERY,3,Clerk#000000951,1997-09-15,2233.1,443,1
F,5-LOW,1,FURNITURE,2,Clerk#000000847,1993-12-15,1416.75,444,1
O,1-URGENT,1,HOUSEHOLD,2,Clerk#000000964,1996-01-12,6074.42,445,1
F,5-LOW,0,MACHINERY,0,Clerk#000000443,1993-05-30,7297.64,411,1
O,1-URGENT,1,HOUSEHOLD,24,Clerk#000000615,1996-06-09,737.03,446,1
O,3-MEDIUM,3,BUILDING,6,Clerk#000000170,1995-08-21,8667.09,30,1
