o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000098,1993-09-23,2468.65,4009,0,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000454,1993-07-15,8829.75,5294,4,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000685,1993-08-09,7507,13861,4,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000587,1993-07-11,3253.57,7049,1,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000659,1993-07-24,7052.38,11062,3,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000588,1993-09-04,5103.66,7451,3,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000919,1993-07-20,2371.85,8264,2,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000552,1993-08-17,1014.53,9868,3,1
F,5-LOW,3,MACHINERY,6,Clerk#000000612,1993-08-08,6648.84,5059,1,1
F,1-URGENT,1,HOUSEHOLD,17,Clerk#000000490,1993-07-05,1228.24,35,2,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000167,1993-09-29,7237.25,14086,4,1
F,3-MEDIUM,0,FURNITURE,15,Clerk#000000602,1993-09-13,4211.12,12778,3,1
F,2-HIGH,3,BUILDING,7,Clerk#000000814,1993-07-03,4045.08,6142,4,1
F,1-URGENT,3,MACHINERY,22,Clerk#000000745,1993-07-06,7918.38,2546,2,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000532,1993-08-25,4434.2,6922,4,1
F,2-HIGH,1,BUILDING,17,Clerk#000000042,1993-09-05,8802.47,6095,4,1
F,4-NOT SPECIFIED,3,MACHINERY,22,Clerk#000000700,1993-09-11,8735.19,11479,0,1
F,5-LOW,3,FURNITURE,23,Clerk#000000015,1993-07-09,4853.7,11482,1,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000385,1993-09-01,6867.15,11134,0,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000541,1993-09-11,3623.6,970,4,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,3,Clerk#000000811,1993-07-18,9415.46,12058,0,1
F,2-HIGH,3,BUILDING,23,Clerk#000000606,1993-08-20,7486.51,7085,4,1
F,5-LOW,2,MACHINERY,12,Clerk#000000945,1993-07-22,8406.37,9932,1,1
F,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000482,1993-09-12,2327.57,9886,0,1
F,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000264,1993-09-18,-58.18,12316,3,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000615,1993-07-10,-573.16,11872,3,1
F,4-NOT SPECIFIED,0,FURNITURE,5,Clerk#000000260,1993-09-15,7951.04,5519,0,1
F,5-LOW,3,BUILDING,22,Clerk#000000548,1993-08-17,-998.09,11269,1,1
F,4-NOT SPECIFIED,0,FURNITURE,16,Clerk#000000187,1993-07-11,1767.13,5735,0,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000526,1993-07-28,7292.93,1421,3,1
F,2-HIGH,4,MACHINERY,10,Clerk#000000885,1993-07-06,1860.28,8731,4,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000346,1993-07-21,5154.87,10673,0,1
F,5-LOW,4,MACHINERY,11,Clerk#000000697,1993-08-22,3788.84,14158,1,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000331,1993-07-10,-682.44,3155,4,1
F,5-LOW,2,FURNITURE,18,Clerk#000000563,1993-08-29,3557.92,2920,1,1
F,2-HIGH,0,BUILDING,14,Clerk#000000014,1993-09-09,840.88,9719,4,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000536,1993-08-19,6179.7,9542,0,1
F,1-URGENT,2,HOUSEHOLD,18,Clerk#000000588,1993-08-14,3826.47,8177,2,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000407,1993-08-30,8577.26,14365,0,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000791,1993-09-04,3567.66,4798,0,1
F,1-URGENT,1,FURNITURE,2,Clerk#000000284,1993-07-17,7656,14774,2,1
F,1-URGENT,3,FURNITURE,23,Clerk#000000490,1993-08-17,7541.09,13427,2,1
F,5-LOW,2,MACHINERY,8,Clerk#000000634,1993-07-07,8917.55,10153,1,1
F,2-HIGH,4,HOUSEHOLD,13,Clerk#000000381,1993-09-11,8941.55,3142,4,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000470,1993-09-09,109,11606,2,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000465,1993-07-03,5320.34,2935,2,1
F,5-LOW,0,FURNITURE,16,Clerk#000000516,1993-07-21,3419.43,13069,1,1
F,2-HIGH,4,MACHINERY,20,Clerk#000000275,1993-09-29,4172.88,10412,4,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000177,1993-07-01,7409.6,1765,0,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000230,1993-07-30,3969.56,3710,0,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000281,1993-09-26,8862.51,11353,3,1
F,5-LOW,4,MACHINERY,11,Clerk#000000994,1993-08-27,6167.15,2233,1,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000908,1993-08-22,2463.4,11987,2,1
F,5-LOW,0,MACHINERY,15,Clerk#000000977,1993-08-07,9556.73,3245,1,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000020,1993-07-05,4022.06,3949,0,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000105,1993-08-21,6632.79,8233,4,1
F,5-LOW,1,BUILDING,24,Clerk#000000730,1993-08-20,9712.75,592,1,1
F,1-URGENT,2,BUILDING,8,Clerk#000000197,1993-07-07,106.79,8296,2,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000463,1993-07-13,2598.88,10252,2,1
F,2-HIGH,3,BUILDING,19,Clerk#000000123,1993-09-06,8541.87,1387,4,1
F,1-URGENT,4,MACHINERY,13,Clerk#000000529,1993-08-22,2394.92,314,2,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000294,1993-07-29,4898.53,12025,2,1
F,5-LOW,2,BUILDING,9,Clerk#000000742,1993-09-07,-874.26,7187,1,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000170,1993-09-03,1926.31,7547,0,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000207,1993-08-27,8510.29,3535,2,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000473,1993-08-19,7366.83,13414,3,1
F,3-MEDIUM,4,BUILDING,11,Clerk#000000174,1993-09-05,-831.34,7229,3,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000978,1993-09-12,6632.79,8233,4,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000422,1993-09-09,297.48,6358,1,1
F,5-LOW,4,MACHINERY,13,Clerk#000000457,1993-08-06,9587.13,13388,1,1
F,3-MEDIUM,2,BUILDING,21,Clerk#000000433,1993-07-03,1604.43,8936,3,1
F,2-HIGH,3,AUTOMOBILE,6,Clerk#000000391,1993-09-20,5239.92,6491,4,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000580,1993-08-14,7920.49,3884,4,1
F,5-LOW,4,BUILDING,11,Clerk#000000483,1993-08-30,3555.91,3137,1,1
F,3-MEDIUM,0,MACHINERY,14,Clerk#000000776,1993-08-28,9011.29,3923,3,1
F,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000521,1993-08-18,769.23,5264,0,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000534,1993-07-11,4365.28,416,3,1
F,5-LOW,3,BUILDING,7,Clerk#000000514,1993-07-03,1240.9,2393,1,1
F,5-LOW,2,FURNITURE,21,Clerk#000000792,1993-07-30,8669.82,9845,1,1
F,2-HIGH,1,BUILDING,1,Clerk#000000017,1993-08-24,5512.73,1124,4,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000793,1993-07-03,-77.63,880,4,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000559,1993-08-28,4088.54,3296,4,1
F,3-MEDIUM,1,HOUSEHOLD,2,Clerk#000000650,1993-09-24,8621.35,12949,3,1
F,2-HIGH,4,AUTOMOBILE,13,Clerk#000000147,1993-07-17,8176.83,2000,4,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000123,1993-08-04,2858.85,4096,0,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,1,Clerk#000000160,1993-09-05,2911.8,10024,0,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000319,1993-09-19,3101.51,2863,2,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000864,1993-09-04,3034.38,8605,0,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000293,1993-09-24,4529.97,5414,0,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000105,1993-08-31,4073.02,4103,0,1
F,4-NOT SPECIFIED,0,FURNITURE,0,Clerk#000000008,1993-07-18,314.77,6559,0,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000065,1993-08-25,8206.05,12491,2,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000554,1993-09-29,940.08,8620,2,1
F,1-URGENT,2,FURNITURE,21,Clerk#000000806,1993-08-15,8333.18,10745,2,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000651,1993-07-14,6604.96,11458,4,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000182,1993-09-24,3448.1,1906,3,1
F,5-LOW,4,MACHINERY,10,Clerk#000000180,1993-08-13,1007.83,3980,1,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000955,1993-09-23,5150.58,6023,4,1
F,2-HIGH,1,HOUSEHOLD,24,Clerk#000000835,1993-07-23,9572.99,9397,4,1
F,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000411,1993-09-15,5098.23,10147,0,1
F,3-MEDIUM,2,FURNITURE,12,Clerk#000000825,1993-09-28,-149.3,4858,3,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000460,1993-08-02,2336.07,12400,2,1
F,3-MEDIUM,0,MACHINERY,15,Clerk#000000704,1993-07-02,5263.76,5776,3,1
F,1-URGENT,0,FURNITURE,5,Clerk#000000855,1993-08-28,9357.35,10655,2,1
F,2-HIGH,3,BUILDING,6,Clerk#000000848,1993-09-13,5639.71,12232,4,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000838,1993-09-15,6746.44,8998,0,1
F,1-URGENT,4,BUILDING,13,Clerk#000000070,1993-07-26,9679.27,10690,2,1
F,1-URGENT,2,BUILDING,18,Clerk#000000380,1993-08-08,7171.97,4063,2,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000905,1993-09-23,3667.67,5633,2,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000230,1993-09-03,5848.16,10220,2,1
F,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000458,1993-09-01,-58.18,12316,3,1
F,1-URGENT,1,HOUSEHOLD,2,Clerk#000000093,1993-08-27,1772.67,10961,2,1
F,3-MEDIUM,0,MACHINERY,15,Clerk#000000185,1993-07-16,5012.07,1256,3,1
F,3-MEDIUM,1,BUILDING,24,Clerk#000000766,1993-08-21,-7,10231,3,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000562,1993-09-13,4718.4,14006,0,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000781,1993-09-13,2479.93,13568,2,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000941,1993-09-16,3222.88,4285,0,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000907,1993-08-19,6271.38,1243,4,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000465,1993-09-05,3826.52,1468,3,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000068,1993-09-17,4689.06,8126,0,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000791,1993-09-30,-895.88,12376,3,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000369,1993-09-01,4976.24,1160,0,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000891,1993-09-18,6171.2,9470,4,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000342,1993-07-06,6819.13,11257,2,1
F,1-URGENT,2,BUILDING,8,Clerk#000000273,1993-08-30,6356.61,7690,2,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000641,1993-07-13,5785.07,1882,2,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000857,1993-08-03,8210.07,10363,2,1
F,2-HIGH,1,AUTOMOBILE,17,Clerk#000000381,1993-07-30,4442.09,2998,4,1
F,5-LOW,1,FURNITURE,17,Clerk#000000652,1993-09-12,6819.13,11257,1,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000993,1993-09-29,36.36,11567,4,1
F,2-HIGH,2,BUILDING,9,Clerk#000000846,1993-08-22,1001.44,14881,4,1
F,5-LOW,3,MACHINERY,6,Clerk#000000928,1993-09-22,258.29,6424,1,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000004,1993-09-03,474.04,9722,2,1
F,3-MEDIUM,3,BUILDING,23,Clerk#000000949,1993-07-31,7993.12,6727,3,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000154,1993-07-29,2226.8,1031,4,1
F,4-NOT SPECIFIED,0,MACHINERY,14,Clerk#000000228,1993-09-02,3207.73,12079,0,1
F,5-LOW,3,MACHINERY,19,Clerk#000000650,1993-08-24,1742.17,5812,1,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000342,1993-08-03,7148.9,9748,2,1
F,5-LOW,1,BUILDING,24,Clerk#000000624,1993-07-13,8971.9,4574,1,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000061,1993-09-05,9737.02,8251,3,1
F,2-HIGH,0,BUILDING,16,Clerk#000000954,1993-09-05,8310.48,14944,4,1
F,5-LOW,2,FURNITURE,18,Clerk#000000022,1993-09-11,5067.32,9376,1,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000960,1993-09-30,-933.58,3190,0,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000118,1993-09-12,1105.56,8950,3,1
F,5-LOW,3,AUTOMOBILE,6,Clerk#000000780,1993-07-11,4190.9,8539,1,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000244,1993-08-12,7158.04,7780,3,1
F,1-URGENT,3,BUILDING,19,Clerk#000000101,1993-09-25,2588.57,12601,2,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000168,1993-09-18,2215.11,10273,4,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000893,1993-08-26,7413.89,5867,0,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000094,1993-09-20,1490.21,1336,2,1
F,2-HIGH,4,AUTOMOBILE,20,Clerk#000000873,1993-07-25,4882.5,11854,4,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000611,1993-08-28,72.15,3271,4,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000540,1993-09-15,5292.84,12574,1,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000660,1993-08-23,5750.93,14149,2,1
F,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000176,1993-08-31,5815.06,4108,0,1
F,5-LOW,2,AUTOMOBILE,8,Clerk#000000645,1993-08-26,9083.39,8902,1,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000189,1993-09-09,9856.44,12188,0,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000679,1993-08-21,5187.02,151,0,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000291,1993-07-14,2538.76,7843,3,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000335,1993-08-09,7059.15,577,0,1
F,5-LOW,1,MACHINERY,17,Clerk#000000221,1993-08-23,4210.28,8246,1,1
F,2-HIGH,3,MACHINERY,19,Clerk#000000372,1993-08-14,7822.38,8323,4,1
F,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000665,1993-07-10,319.72,2579,0,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000994,1993-08-08,7628.89,6665,2,1
F,1-URGENT,1,BUILDING,17,Clerk#000000411,1993-08-26,551.33,10829,2,1
F,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000426,1993-09-16,3630.94,10009,0,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000495,1993-07-18,3273.08,14488,2,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000001,1993-07-10,8621.63,10112,3,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000050,1993-07-10,7993.02,13792,2,1
F,2-HIGH,2,BUILDING,9,Clerk#000000384,1993-08-28,6455.43,13529,4,1
F,5-LOW,2,FURNITURE,9,Clerk#000000421,1993-09-07,6975.93,13048,1,1
F,1-URGENT,2,FURNITURE,8,Clerk#000000197,1993-08-18,1814.88,2063,2,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000216,1993-08-01,-341.79,995,3,1
F,1-URGENT,4,AUTOMOBILE,10,Clerk#000000814,1993-08-19,6105.22,13237,2,1
F,1-URGENT,1,HOUSEHOLD,17,Clerk#000000502,1993-09-06,6003.93,2569,2,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000296,1993-07-25,7519.72,4010,0,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000393,1993-09-29,7159.47,12730,1,1
F,5-LOW,0,MACHINERY,15,Clerk#000000239,1993-08-26,4639.93,2824,1,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,24,Clerk#000000393,1993-07-31,6109.32,6185,0,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000731,1993-08-31,2314.67,133,1,1
F,2-HIGH,2,FURNITURE,18,Clerk#000000522,1993-09-29,1745.65,12902,4,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000724,1993-07-06,5491.03,13588,3,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000883,1993-07-18,9468.61,6310,0,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000516,1993-08-13,6628.31,13931,2,1
F,5-LOW,0,HOUSEHOLD,16,Clerk#000000813,1993-08-03,4085.85,1663,1,1
F,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000675,1993-09-13,8896.24,5449,3,1
F,5-LOW,2,FURNITURE,8,Clerk#000000339,1993-07-05,4322.9,3259,1,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000605,1993-07-30,4665.57,12892,4,1
F,5-LOW,3,BUILDING,6,Clerk#000000403,1993-09-20,1898.41,3530,1,1
F,5-LOW,1,FURNITURE,3,Clerk#000000921,1993-09-30,3328.68,146,1,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000313,1993-09-13,9733.09,4279,4,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000578,1993-08-05,233.51,593,2,1
F,1-URGENT,4,MACHINERY,13,Clerk#000000428,1993-09-02,275.02,8836,2,1
F,2-HIGH,2,BUILDING,12,Clerk#000000776,1993-07-30,2217.58,7693,4,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000334,1993-07-14,4293.76,499,3,1
F,2-HIGH,1,HOUSEHOLD,17,Clerk#000000402,1993-08-18,3754.47,14461,4,1
F,1-URGENT,2,AUTOMOBILE,18,Clerk#000000339,1993-09-03,5002.96,10148,2,1
F,1-URGENT,2,AUTOMOBILE,8,Clerk#000000284,1993-07-24,7559.24,9890,2,1
F,5-LOW,1,BUILDING,3,Clerk#000000541,1993-09-14,8292.52,3421,1,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000299,1993-07-12,-210.4,478,0,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000185,1993-07-18,7894.24,9388,0,1
F,2-HIGH,1,BUILDING,2,Clerk#000000793,1993-07-20,1925.17,3364,4,1
F,1-URGENT,3,FURNITURE,22,Clerk#000000284,1993-08-15,4514.95,6568,2,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000225,1993-09-08,6312.12,14606,2,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000458,1993-09-08,7237.25,14086,0,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000656,1993-08-12,2268.91,12073,2,1
F,2-HIGH,2,MACHINERY,8,Clerk#000000926,1993-07-05,550.7,13579,4,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000139,1993-08-01,-850.55,6604,1,1
F,3-MEDIUM,0,BUILDING,14,Clerk#000000866,1993-07-07,6541.96,10012,3,1
F,5-LOW,4,AUTOMOBILE,13,Clerk#000000352,1993-08-03,8421.37,3536,1,1
F,1-URGENT,0,FURNITURE,16,Clerk#000000828,1993-09-22,2482.22,7771,2,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000935,1993-07-09,7197.89,4900,2,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000864,1993-09-29,8705.31,11101,2,1
F,1-URGENT,0,BUILDING,15,Clerk#000000935,1993-09-23,-544.01,7639,2,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000120,1993-07-03,3209.55,7840,4,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000608,1993-08-20,3647.79,11795,2,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000799,1993-07-30,-690.44,3010,4,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000417,1993-09-10,9386.5,2491,0,1
F,5-LOW,3,BUILDING,22,Clerk#000000952,1993-08-29,6058.08,547,1,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000908,1993-08-02,1665.8,10367,4,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000833,1993-08-03,2257.43,6644,3,1
F,5-LOW,1,BUILDING,2,Clerk#000000543,1993-08-29,1242.74,10232,1,1
F,2-HIGH,1,BUILDING,2,Clerk#000000261,1993-08-05,4667.12,340,4,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000546,1993-08-23,901.93,5509,0,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000984,1993-08-06,6432.6,7759,1,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000858,1993-09-05,6004.52,599,0,1
F,1-URGENT,3,BUILDING,22,Clerk#000000459,1993-09-21,6058.08,547,2,1
F,5-LOW,0,FURNITURE,15,Clerk#000000775,1993-07-16,3464.51,5230,1,1
F,2-HIGH,3,AUTOMOBILE,19,Clerk#000000235,1993-09-21,1884.64,12610,4,1
F,1-URGENT,3,AUTOMOBILE,22,Clerk#000000377,1993-08-07,5103.66,7451,2,1
F,2-HIGH,1,HOUSEHOLD,24,Clerk#000000959,1993-09-08,2877.36,12022,4,1
F,5-LOW,0,MACHINERY,15,Clerk#000000203,1993-09-13,4421.61,1711,1,1
F,5-LOW,4,MACHINERY,11,Clerk#000000137,1993-07-12,-224.66,10835,1,1
F,5-LOW,4,MACHINERY,11,Clerk#000000118,1993-09-07,2906.1,4711,1,1
F,1-URGENT,3,MACHINERY,23,Clerk#000000898,1993-07-25,300.48,5975,2,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000191,1993-09-12,1209.74,1993,3,1
F,5-LOW,3,FURNITURE,7,Clerk#000000319,1993-09-23,-796.23,3845,1,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000002,1993-09-07,3694.81,791,2,1
F,5-LOW,3,BUILDING,7,Clerk#000000106,1993-08-19,1002.58,13178,1,1
F,2-HIGH,0,BUILDING,14,Clerk#000000228,1993-08-12,9444.05,10672,4,1
F,5-LOW,2,BUILDING,8,Clerk#000000768,1993-09-12,4929.12,9764,1,1
F,2-HIGH,3,HOUSEHOLD,22,Clerk#000000969,1993-09-09,4151.34,2069,4,1
F,3-MEDIUM,0,MACHINERY,14,Clerk#000000261,1993-07-08,6604.42,13276,3,1
F,2-HIGH,1,FURNITURE,17,Clerk#000000945,1993-08-04,7400.82,4907,4,1
F,2-HIGH,0,BUILDING,0,Clerk#000000231,1993-09-14,2907.96,6277,4,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000407,1993-08-26,130.08,9488,2,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000412,1993-07-04,1711,2686,3,1
F,5-LOW,3,FURNITURE,19,Clerk#000000602,1993-07-31,1954.01,14200,1,1
F,2-HIGH,3,HOUSEHOLD,23,Clerk#000000777,1993-09-11,4822.08,847,4,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000814,1993-07-20,2637.26,5119,2,1
F,5-LOW,2,FURNITURE,9,Clerk#000000645,1993-09-02,3019.75,6350,1,1
F,5-LOW,3,MACHINERY,19,Clerk#000000471,1993-07-12,3880.79,3253,1,1
F,3-MEDIUM,4,HOUSEHOLD,11,Clerk#000000544,1993-09-15,9599.69,9628,3,1
F,3-MEDIUM,3,MACHINERY,19,Clerk#000000195,1993-09-06,7001.23,5743,3,1
F,3-MEDIUM,2,BUILDING,21,Clerk#000000159,1993-07-30,2684.16,13066,3,1
F,2-HIGH,0,BUILDING,0,Clerk#000000921,1993-07-15,-850.49,7948,4,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000808,1993-09-24,4120.78,1787,1,1
F,1-URGENT,0,BUILDING,16,Clerk#000000895,1993-09-18,1530.63,3733,2,1
F,2-HIGH,2,MACHINERY,8,Clerk#000000395,1993-08-28,1105.56,8950,4,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000791,1993-09-18,8545.21,10774,0,1
F,3-MEDIUM,1,FURNITURE,2,Clerk#000000184,1993-08-27,1081.86,8155,3,1
F,1-URGENT,3,BUILDING,22,Clerk#000000898,1993-07-29,8331.27,9992,2,1
F,1-URGENT,4,BUILDING,20,Clerk#000000555,1993-08-18,5282.26,14122,2,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000456,1993-08-26,5533.39,2104,2,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000675,1993-07-10,7906.45,9493,0,1
F,1-URGENT,2,BUILDING,9,Clerk#000000765,1993-09-02,9587.71,12977,2,1
F,2-HIGH,1,FURNITURE,3,Clerk#000000834,1993-07-18,6386.46,7388,4,1
F,1-URGENT,0,MACHINERY,15,Clerk#000000079,1993-08-27,4246.15,13298,2,1
F,1-URGENT,0,FURNITURE,15,Clerk#000000836,1993-07-07,6242.97,2797,2,1
F,5-LOW,3,FURNITURE,19,Clerk#000000215,1993-07-21,1954.01,14200,1,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000584,1993-07-13,-899.67,7285,4,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000471,1993-08-02,8194.59,8888,0,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000538,1993-09-26,890.17,4676,3,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000940,1993-07-26,3864.06,4985,1,1
F,5-LOW,3,HOUSEHOLD,23,Clerk#000000183,1993-09-09,4822.08,847,1,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000442,1993-07-08,5759.78,12587,0,1
F,1-URGENT,0,FURNITURE,5,Clerk#000000236,1993-08-09,9357.35,10655,2,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000204,1993-09-05,1888.31,5485,0,1
