l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,cn_regionkey,c_mktsegment,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,A,NONE,4,Manufacturer#3,0,AUTOMOBILE,1,0.08,0.02,13,Brand#31,0,SM BAG,32,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,0,MACHINERY,2,0.02,0.09,15,Brand#24,16,MED CAN,39,1,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,0,BUILDING,4,0.04,0.04,12,Brand#55,14,WRAP CASE,9,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,2,FURNITURE,1,0.07,0.05,7,Brand#45,21,LG JAR,15,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,2,FURNITURE,3,0.02,0.05,6,Brand#12,9,SM PACK,38,0,1
F,F,R,COLLECT COD,3,Manufacturer#1,1,AUTOMOBILE,1,0.06,0.06,23,Brand#13,1,LG PKG,41,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4,AUTOMOBILE,6,0,0.01,11,Brand#23,10,LG BAG,15,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,3,BUILDING,5,0.03,0.04,13,Brand#24,6,MED JAR,13,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,3,FURNITURE,3,0,0.06,21,Brand#23,23,JUMBO PACK,48,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,1,MACHINERY,2,0.02,0.04,0,Brand#15,3,SM PACK,4,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,4,BUILDING,2,0.06,0.01,9,Brand#53,11,SM JAR,2,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,0,AUTOMOBILE,3,0.01,0.09,1,Brand#34,0,SM CAN,31,1,1
F,F,A,NONE,0,Manufacturer#1,0,MACHINERY,2,0.04,0,5,Brand#14,14,LG BOX,18,0,1
F,F,R,COLLECT COD,3,Manufacturer#2,2,MACHINERY,1,0.04,0.07,23,Brand#21,18,SM PKG,19,0,0
F,F,A,COLLECT COD,3,Manufacturer#3,2,FURNITURE,1,0.08,0.04,23,Brand#35,12,LG PACK,39,1,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,2,BUILDING,4,0.07,0.04,9,Brand#31,18,MED PKG,48,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,4,AUTOMOBILE,4,0.03,0.1,11,Brand#31,20,LG CASE,48,1,1
F,F,R,NONE,2,Manufacturer#4,3,HOUSEHOLD,2,0.03,0.03,21,Brand#41,22,MED BOX,46,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,3,HOUSEHOLD,4,0,0.08,1,Brand#33,6,JUMBO PACK,26,1,0
F,F,A,COLLECT COD,4,Manufacturer#3,4,FURNITURE,4,0.02,0.1,11,Brand#35,10,WRAP CAN,26,0,1
F,F,A,COLLECT COD,4,Manufacturer#4,3,AUTOMOBILE,3,0,0.05,11,Brand#43,7,LG BOX,22,1,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,2,MACHINERY,7,0.08,0.08,3,Brand#13,8,LG CASE,3,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,3,HOUSEHOLD,1,0.03,0.03,22,Brand#14,6,JUMBO JAR,37,0,1
F,F,R,NONE,4,Manufacturer#2,0,BUILDING,2,0.01,0.04,20,Brand#21,14,WRAP BAG,19,0,0
F,F,A,COLLECT COD,0,Manufacturer#2,1,MACHINERY,1,0,0.02,14,Brand#22,1,LG CASE,28,1,0
F,F,R,NONE,0,Manufacturer#5,2,HOUSEHOLD,4,0.04,0.09,0,Brand#54,21,LG DRUM,43,1,0
F,F,A,COLLECT COD,2,Manufacturer#3,2,BUILDING,7,0.01,0.03,8,Brand#35,8,MED JAR,44,1,0
F,F,R,COLLECT COD,4,Manufacturer#3,3,MACHINERY,2,0,0.06,20,Brand#33,22,WRAP DRUM,47,0,1
F,F,R,COLLECT COD,3,Manufacturer#3,2,MACHINERY,4,0.08,0.03,7,Brand#35,18,SM PACK,36,1,1
F,F,R,NONE,1,Manufacturer#3,3,FURNITURE,7,0.04,0.06,17,Brand#33,19,WRAP CAN,11,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,3,FURNITURE,3,0.07,0.07,9,Brand#24,19,LG BOX,45,1,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,1,AUTOMOBILE,3,0.06,0.03,11,Brand#11,1,JUMBO BOX,38,0,1
F,F,A,NONE,3,Manufacturer#3,1,BUILDING,1,0.02,0.02,22,Brand#33,2,MED DRUM,13,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,2,MACHINERY,2,0.02,0.04,20,Brand#21,21,WRAP CAN,50,0,1
F,F,A,NONE,3,Manufacturer#4,4,BUILDING,6,0.04,0.03,6,Brand#42,11,MED DRUM,26,0,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,0,FURNITURE,7,0.04,0.01,18,Brand#23,5,JUMBO BAG,35,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,1,BUILDING,3,0.08,0.06,23,Brand#25,24,JUMBO DRUM,18,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1,FURNITURE,6,0.02,0.04,18,Brand#35,2,MED BOX,18,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1,MACHINERY,5,0.06,0.02,9,Brand#51,17,MED BAG,41,1,1
F,F,A,COLLECT COD,4,Manufacturer#3,1,MACHINERY,3,0.02,0.01,13,Brand#33,2,JUMBO PKG,7,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,0,FURNITURE,4,0.03,0.04,17,Brand#51,15,LG PKG,18,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,1,HOUSEHOLD,1,0.06,0.01,6,Brand#22,2,LG DRUM,21,1,1
F,F,A,NONE,1,Manufacturer#5,3,FURNITURE,4,0.02,0,17,Brand#52,23,SM CASE,8,0,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,4,BUILDING,7,0.07,0.07,10,Brand#43,11,SM DRUM,20,1,0
F,F,R,COLLECT COD,3,Manufacturer#5,3,MACHINERY,3,0.08,0.01,23,Brand#53,19,JUMBO PKG,20,1,0
F,F,R,COLLECT COD,1,Manufacturer#4,4,AUTOMOBILE,1,0.01,0.06,24,Brand#42,10,JUMBO CASE,7,1,1
F,F,R,NONE,4,Manufacturer#4,0,MACHINERY,2,0.02,0.01,4,Brand#44,15,WRAP CASE,5,1,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,0,MACHINERY,3,0.05,0.03,3,Brand#31,15,MED PACK,4,1,1
F,F,R,NONE,4,Manufacturer#3,2,AUTOMOBILE,2,0.05,0.09,4,Brand#33,21,WRAP BOX,26,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,2,AUTOMOBILE,6,0.02,0.1,0,Brand#11,21,SM PACK,48,0,1
F,F,R,NONE,3,Manufacturer#2,2,AUTOMOBILE,1,0.03,0.03,6,Brand#23,21,SM BOX,5,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,3,FURNITURE,6,0.05,0,5,Brand#11,23,JUMBO BAG,33,1,0
F,F,R,COLLECT COD,3,Manufacturer#2,2,HOUSEHOLD,3,0.08,0.05,7,Brand#22,12,WRAP CAN,14,1,1
F,F,A,COLLECT COD,2,Manufacturer#2,3,AUTOMOBILE,2,0.01,0.08,12,Brand#23,7,LG CAN,38,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,0,FURNITURE,1,0.04,0.03,7,Brand#43,5,SM JAR,4,0,1
F,F,A,NONE,4,Manufacturer#2,2,HOUSEHOLD,2,0.06,0.03,4,Brand#22,18,LG CASE,12,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,4,FURNITURE,5,0.06,0.08,17,Brand#25,11,LG PKG,40,0,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,0,FURNITURE,7,0.04,0.09,15,Brand#53,15,WRAP PACK,29,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,4,HOUSEHOLD,2,0.05,0.02,19,Brand#13,13,MED CASE,27,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,3,FURNITURE,2,0,0.05,10,Brand#33,23,JUMBO CASE,42,1,1
F,F,R,COLLECT COD,4,Manufacturer#3,2,FURNITURE,3,0.06,0.02,10,Brand#31,21,LG CASE,8,1,1
F,F,R,COLLECT COD,1,Manufacturer#1,1,FURNITURE,6,0,0.02,24,Brand#11,1,SM CAN,28,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2,HOUSEHOLD,3,0.08,0.02,0,Brand#54,12,MED BOX,49,1,0
F,F,A,COLLECT COD,1,Manufacturer#1,2,MACHINERY,3,0.05,0.09,2,Brand#12,12,LG DRUM,24,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,3,HOUSEHOLD,4,0.06,0.09,15,Brand#55,23,JUMBO BAG,35,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,1,HOUSEHOLD,6,0.03,0.03,17,Brand#51,1,MED DRUM,50,1,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,1,HOUSEHOLD,3,0.02,0.08,15,Brand#22,1,MED JAR,17,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,1,MACHINERY,6,0.02,0.1,5,Brand#31,1,WRAP PACK,10,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,1,HOUSEHOLD,1,0.02,0.01,3,Brand#44,1,LG BAG,24,0,1
F,F,R,NONE,0,Manufacturer#4,1,HOUSEHOLD,5,0.05,0.05,14,Brand#43,3,SM CASE,25,0,0
F,F,A,COLLECT COD,3,Manufacturer#2,4,BUILDING,3,0,0.09,22,Brand#25,4,LG PKG,21,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,0,MACHINERY,3,0.07,0.1,8,Brand#12,14,MED CASE,14,0,0
F,F,R,NONE,4,Manufacturer#4,2,BUILDING,7,0.01,0.01,11,Brand#44,9,JUMBO BOX,19,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,1,FURNITURE,3,0.08,0.01,7,Brand#12,3,JUMBO PACK,40,1,1
F,F,R,COLLECT COD,3,Manufacturer#1,3,HOUSEHOLD,4,0.02,0.01,19,Brand#13,19,MED PKG,44,1,0
F,F,A,COLLECT COD,3,Manufacturer#3,4,MACHINERY,2,0.08,0.05,7,Brand#32,13,MED PKG,10,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,0,MACHINERY,1,0.08,0.06,20,Brand#22,16,JUMBO PACK,26,1,1
F,F,R,COLLECT COD,3,Manufacturer#3,4,MACHINERY,5,0.08,0.07,22,Brand#34,20,SM PKG,27,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,4,FURNITURE,6,0.02,0.04,1,Brand#21,13,JUMBO PACK,22,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,4,FURNITURE,1,0.02,0.1,3,Brand#33,13,LG PACK,13,0,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,2,HOUSEHOLD,4,0.03,0,9,Brand#54,21,SM PKG,48,1,0
F,F,R,NONE,2,Manufacturer#2,4,BUILDING,7,0,0.07,12,Brand#23,11,SM PKG,39,0,1
F,F,R,NONE,4,Manufacturer#3,4,BUILDING,1,0.01,0.03,10,Brand#35,20,LG DRUM,22,1,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,0,HOUSEHOLD,4,0.08,0.03,7,Brand#54,0,LG BAG,16,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,2,MACHINERY,5,0.07,0.01,20,Brand#43,21,WRAP PKG,46,1,0
F,F,R,COLLECT COD,4,Manufacturer#1,2,MACHINERY,6,0.08,0,10,Brand#13,21,JUMBO JAR,28,1,0
F,F,R,NONE,1,Manufacturer#2,3,FURNITURE,2,0.02,0.08,3,Brand#23,7,MED BOX,20,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,1,FURNITURE,2,0.04,0.1,22,Brand#44,3,WRAP PACK,39,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,1,BUILDING,2,0.05,0,5,Brand#53,1,SM PACK,9,1,1
F,F,A,NONE,3,Manufacturer#5,4,MACHINERY,2,0.07,0.05,6,Brand#53,13,SM PKG,3,1,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,2,AUTOMOBILE,2,0.06,0.09,1,Brand#23,9,SM BOX,33,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,0,AUTOMOBILE,2,0.01,0.08,12,Brand#34,16,JUMBO CAN,33,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,3,HOUSEHOLD,5,0.05,0.06,5,Brand#42,6,LG DRUM,14,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,4,HOUSEHOLD,6,0.07,0.05,17,Brand#41,13,WRAP PKG,35,0,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,0,MACHINERY,2,0.02,0.06,10,Brand#15,16,MED DRUM,7,0,1
F,F,A,COLLECT COD,4,Manufacturer#1,2,AUTOMOBILE,7,0.08,0,4,Brand#13,12,MED PKG,48,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,2,AUTOMOBILE,2,0.06,0,1,Brand#54,12,LG DRUM,29,0,1
F,F,R,NONE,4,Manufacturer#1,3,AUTOMOBILE,1,0.02,0.05,10,Brand#13,7,JUMBO CASE,9,0,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,0,AUTOMOBILE,1,0,0.01,14,Brand#52,15,MED PKG,28,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,4,HOUSEHOLD,2,0.07,0.02,23,Brand#51,4,LG PKG,42,1,1
F,F,A,COLLECT COD,3,Manufacturer#1,2,FURNITURE,2,0.04,0.1,22,Brand#13,8,MED PACK,21,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,3,AUTOMOBILE,5,0.01,0.09,7,Brand#11,7,SM PKG,44,0,0
F,F,A,COLLECT COD,3,Manufacturer#4,1,FURNITURE,5,0.06,0.04,6,Brand#41,3,MED BAG,49,0,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,1,AUTOMOBILE,6,0.04,0.01,10,Brand#15,3,WRAP JAR,35,1,0
F,F,R,COLLECT COD,0,Manufacturer#2,1,AUTOMOBILE,7,0.04,0.04,0,Brand#25,3,MED BOX,42,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,4,BUILDING,5,0.07,0.09,6,Brand#23,11,SM BOX,2,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,1,HOUSEHOLD,3,0.02,0.05,19,Brand#52,1,WRAP JAR,39,0,1
F,F,A,COLLECT COD,3,Manufacturer#4,3,FURNITURE,3,0.01,0.07,19,Brand#42,23,SM PACK,42,1,0
F,F,R,COLLECT COD,2,Manufacturer#1,2,FURNITURE,1,0.02,0.08,21,Brand#11,12,WRAP BAG,14,1,0
F,F,A,COLLECT COD,3,Manufacturer#2,0,BUILDING,2,0.05,0,7,Brand#21,16,LG PACK,38,0,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,0,MACHINERY,5,0.08,0.08,16,Brand#22,15,SM CAN,10,0,1
F,F,R,NONE,0,Manufacturer#1,2,HOUSEHOLD,1,0.04,0.04,16,Brand#13,8,LG JAR,23,0,1
F,F,A,COLLECT COD,4,Manufacturer#2,4,HOUSEHOLD,2,0.08,0.09,11,Brand#25,20,LG BOX,10,1,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,1,HOUSEHOLD,4,0,0.08,20,Brand#52,24,LG PACK,6,1,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,2,BUILDING,6,0.03,0.04,4,Brand#55,8,LG PKG,2,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2,BUILDING,5,0.02,0.06,12,Brand#33,8,LG PACK,29,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,3,FURNITURE,3,0.03,0.05,22,Brand#24,19,WRAP BAG,30,1,1
F,F,R,NONE,3,Manufacturer#3,1,AUTOMOBILE,6,0.08,0.09,19,Brand#32,17,SM PKG,30,1,1
F,F,R,COLLECT COD,2,Manufacturer#5,3,FURNITURE,2,0.01,0.06,9,Brand#55,22,LG PKG,17,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,0,MACHINERY,5,0.08,0.08,1,Brand#42,5,JUMBO BOX,11,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,3,BUILDING,1,0.02,0.06,9,Brand#32,6,MED CAN,41,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,4,HOUSEHOLD,1,0.01,0.08,1,Brand#12,13,LG BOX,50,1,0
F,F,R,NONE,0,Manufacturer#5,3,MACHINERY,3,0,0.1,16,Brand#52,22,JUMBO CAN,43,0,0
F,F,R,COLLECT COD,2,Manufacturer#5,1,AUTOMOBILE,4,0.07,0.07,8,Brand#53,1,LG DRUM,16,0,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,2,AUTOMOBILE,1,0.06,0.02,16,Brand#31,8,SM PKG,33,0,0
F,F,A,NONE,4,Manufacturer#5,1,FURNITURE,4,0.07,0.09,4,Brand#55,2,LG JAR,45,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,0,HOUSEHOLD,3,0.07,0.09,12,Brand#45,14,SM DRUM,22,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,4,AUTOMOBILE,4,0.06,0.09,6,Brand#52,10,MED BOX,39,0,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,4,MACHINERY,4,0.01,0.06,3,Brand#53,20,SM BOX,22,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,4,HOUSEHOLD,1,0.04,0,4,Brand#35,4,MED DRUM,28,0,1
F,F,A,COLLECT COD,3,Manufacturer#1,4,AUTOMOBILE,4,0.05,0.01,7,Brand#11,11,SM CASE,23,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,4,AUTOMOBILE,2,0,0.1,2,Brand#15,11,JUMBO BOX,38,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,2,BUILDING,6,0.07,0.05,11,Brand#42,21,LG BAG,50,1,0
F,F,R,NONE,4,Manufacturer#4,1,FURNITURE,4,0.08,0.04,20,Brand#44,2,WRAP BAG,4,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,0,AUTOMOBILE,5,0.08,0.07,11,Brand#35,15,MED CASE,50,0,1
F,F,R,COLLECT COD,3,Manufacturer#2,0,MACHINERY,2,0.05,0.08,23,Brand#21,5,MED CAN,41,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#2,4,HOUSEHOLD,1,0.01,0.08,20,Brand#25,20,LG JAR,32,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,1,BUILDING,1,0.06,0.08,24,Brand#52,17,JUMBO CAN,7,0,1
F,F,R,NONE,2,Manufacturer#5,2,FURNITURE,3,0.02,0.04,12,Brand#53,21,LG BOX,39,1,1
F,F,A,NONE,0,Manufacturer#3,3,FURNITURE,2,0.02,0.05,0,Brand#32,23,SM BAG,37,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4,BUILDING,2,0.01,0.06,8,Brand#31,11,LG CASE,31,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,3,FURNITURE,1,0.04,0.07,9,Brand#24,7,MED JAR,21,0,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,2,HOUSEHOLD,4,0.07,0.09,1,Brand#31,9,JUMBO PKG,7,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,2,HOUSEHOLD,3,0.02,0.09,22,Brand#32,9,JUMBO PACK,16,0,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4,FURNITURE,1,0.03,0.1,8,Brand#21,20,SM DRUM,40,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,0,BUILDING,3,0.01,0.05,14,Brand#15,5,WRAP BOX,34,0,1
F,F,A,NONE,1,Manufacturer#1,3,AUTOMOBILE,5,0.04,0.1,2,Brand#14,7,MED DRUM,34,1,0
F,F,R,NONE,2,Manufacturer#2,4,BUILDING,2,0.07,0.08,12,Brand#21,20,WRAP BAG,27,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,4,FURNITURE,2,0.06,0.06,7,Brand#14,11,SM JAR,2,1,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,3,MACHINERY,5,0.05,0.06,12,Brand#12,6,SM CASE,31,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,0,BUILDING,4,0.02,0.09,23,Brand#55,14,JUMBO PACK,50,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,1,FURNITURE,3,0.03,0.09,5,Brand#21,24,SM BOX,26,1,1
F,F,A,NONE,0,Manufacturer#5,4,BUILDING,1,0.06,0.05,0,Brand#53,10,JUMBO CASE,27,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,1,HOUSEHOLD,4,0.01,0.04,19,Brand#23,1,SM PACK,46,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,2,HOUSEHOLD,4,0.05,0.04,2,Brand#22,8,LG BAG,29,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,0,BUILDING,4,0.08,0.05,14,Brand#54,15,LG CASE,4,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,3,FURNITURE,1,0.06,0.07,13,Brand#35,19,LG BOX,11,1,1
F,F,A,COLLECT COD,1,Manufacturer#1,2,AUTOMOBILE,4,0.07,0.05,17,Brand#15,8,WRAP CAN,36,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,3,MACHINERY,5,0.07,0.09,22,Brand#22,23,WRAP JAR,9,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3,HOUSEHOLD,1,0.06,0.06,9,Brand#41,19,LG CAN,8,1,0
F,F,R,NONE,3,Manufacturer#4,3,MACHINERY,1,0,0.1,23,Brand#41,23,WRAP PACK,48,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4,BUILDING,2,0.01,0.06,0,Brand#14,11,LG DRUM,17,0,1
F,F,A,NONE,2,Manufacturer#3,4,AUTOMOBILE,3,0.05,0.04,18,Brand#35,4,WRAP PACK,34,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4,AUTOMOBILE,1,0.02,0.1,1,Brand#44,4,SM BAG,16,1,0
F,F,A,NONE,1,Manufacturer#5,4,FURNITURE,3,0.03,0.05,2,Brand#51,4,LG JAR,25,1,0
F,F,A,NONE,1,Manufacturer#3,1,FURNITURE,3,0.04,0.09,2,Brand#34,24,WRAP PKG,13,0,0
F,F,A,NONE,2,Manufacturer#3,1,AUTOMOBILE,1,0.05,0.09,18,Brand#35,2,LG JAR,5,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,1,MACHINERY,4,0,0.02,12,Brand#24,3,LG BOX,11,1,0
F,F,R,COLLECT COD,1,Manufacturer#1,2,HOUSEHOLD,3,0.02,0.05,2,Brand#15,21,LG CASE,13,1,1
F,F,R,COLLECT COD,3,Manufacturer#5,2,MACHINERY,2,0.03,0.08,7,Brand#55,8,SM BOX,30,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,3,AUTOMOBILE,4,0.02,0.1,11,Brand#21,7,WRAP PACK,48,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,0,MACHINERY,4,0.08,0.06,23,Brand#15,5,JUMBO DRUM,19,1,1
F,F,A,COLLECT COD,3,Manufacturer#1,2,AUTOMOBILE,2,0.01,0.05,6,Brand#11,18,MED BOX,43,1,1
F,F,A,COLLECT COD,4,Manufacturer#4,4,BUILDING,4,0,0.02,13,Brand#45,10,SM BAG,2,0,0
F,F,R,NONE,0,Manufacturer#3,1,HOUSEHOLD,4,0,0.05,0,Brand#33,2,LG PKG,34,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,2,HOUSEHOLD,1,0.01,0.05,3,Brand#55,18,JUMBO BOX,17,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,3,MACHINERY,1,0,0.05,18,Brand#15,19,LG BAG,39,0,0
F,F,A,NONE,4,Manufacturer#4,0,BUILDING,3,0.08,0.06,20,Brand#44,5,SM CAN,50,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,3,FURNITURE,3,0.03,0.07,3,Brand#55,23,SM CASE,29,1,0
F,F,A,NONE,2,Manufacturer#1,1,HOUSEHOLD,1,0.05,0.07,21,Brand#11,3,JUMBO BAG,2,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,2,AUTOMOBILE,6,0.03,0.02,17,Brand#24,21,SM DRUM,33,0,0
F,F,R,NONE,2,Manufacturer#1,4,HOUSEHOLD,3,0.02,0.08,21,Brand#15,11,SM BOX,45,0,0
F,F,R,COLLECT COD,4,Manufacturer#4,2,BUILDING,1,0.04,0,13,Brand#41,21,SM BAG,31,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,4,BUILDING,1,0.07,0.1,1,Brand#12,13,MED CASE,49,1,1
F,F,A,COLLECT COD,2,Manufacturer#3,1,HOUSEHOLD,2,0.04,0,8,Brand#35,1,WRAP CASE,24,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,4,HOUSEHOLD,1,0.07,0,3,Brand#25,4,MED JAR,34,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,0,HOUSEHOLD,2,0.08,0.06,6,Brand#14,14,WRAP BOX,40,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,1,MACHINERY,2,0.01,0.02,9,Brand#21,1,JUMBO JAR,38,0,1
F,F,A,NONE,2,Manufacturer#3,1,MACHINERY,1,0.04,0.04,8,Brand#32,3,MED DRUM,44,1,0
F,F,A,NONE,3,Manufacturer#3,2,FURNITURE,5,0.08,0.06,19,Brand#34,12,MED CAN,5,1,0
F,F,R,NONE,2,Manufacturer#5,4,HOUSEHOLD,1,0.01,0.1,21,Brand#52,4,WRAP PKG,49,1,0
F,F,R,COLLECT COD,2,Manufacturer#4,1,FURNITURE,2,0.03,0,12,Brand#43,1,MED PKG,45,0,0
F,F,R,COLLECT COD,2,Manufacturer#1,0,AUTOMOBILE,1,0.03,0.1,9,Brand#13,16,WRAP BOX,5,1,0
F,F,R,NONE,2,Manufacturer#5,3,BUILDING,2,0.08,0.04,9,Brand#54,7,LG BOX,10,1,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,4,FURNITURE,3,0.07,0,20,Brand#14,10,JUMBO DRUM,50,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#2,4,BUILDING,4,0.08,0.09,20,Brand#21,10,WRAP DRUM,35,0,0
F,F,A,NONE,3,Manufacturer#4,3,HOUSEHOLD,2,0.06,0.03,23,Brand#43,6,LG CAN,28,1,0
F,F,R,COLLECT COD,1,Manufacturer#1,2,FURNITURE,6,0.06,0.01,17,Brand#14,21,MED BAG,2,1,1
F,F,A,COLLECT COD,2,Manufacturer#3,1,HOUSEHOLD,3,0.08,0.07,9,Brand#33,3,JUMBO BOX,35,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,1,HOUSEHOLD,5,0.04,0.05,13,Brand#34,3,JUMBO BOX,34,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,1,BUILDING,1,0.01,0.01,2,Brand#24,24,LG CAN,22,0,1
