o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,2-HIGH,0,FURNITURE,14,Clerk#000000583,1992-08-30,8998.82,687,1
O,5-LOW,1,AUTOMOBILE,1,Clerk#000000042,1995-09-25,9860.22,959,1
F,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000380,1994-12-14,7543.01,626,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000996,1996-07-26,9180.5,386,1
O,5-LOW,3,HOUSEHOLD,7,Clerk#000000252,1996-07-02,-501.37,116,1
O,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000608,1995-07-30,6821.01,438,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000578,1993-08-23,5067.31,223,1
F,5-LOW,1,MACHINERY,1,Clerk#000000347,1993-08-29,9114.68,240,1
O,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000963,1997-07-08,2258.4,672,1
O,1-URGENT,3,BUILDING,23,Clerk#000000158,1996-10-28,9465.15,761,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000079,1992-10-04,4573.94,295,1
O,1-URGENT,3,BUILDING,6,Clerk#000000926,1997-01-12,8667.09,30,1
O,1-URGENT,1,HOUSEHOLD,2,Clerk#000000975,1995-07-13,8993.23,897,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000177,1992-03-12,6381.24,416,1
F,3-MEDIUM,2,FURNITURE,8,Clerk#000000549,1992-11-24,-77.63,857,1
P,5-LOW,0,AUTOMOBILE,0,Clerk#000000543,1995-04-21,138.31,202,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000380,1993-12-01,9774.97,637,1
F,5-LOW,1,BUILDING,17,Clerk#000000181,1992-08-19,-858.61,889,1
O,1-URGENT,4,FURNITURE,13,Clerk#000000474,1996-10-31,4571.31,823,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000196,1997-01-06,6392,495,1
O,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000888,1997-04-03,3328.68,298,1
F,5-LOW,1,HOUSEHOLD,17,Clerk#000000949,1993-10-19,1228.24,217,1
F,2-HIGH,1,BUILDING,24,Clerk#000000257,1992-08-02,8616.12,590,1
P,5-LOW,2,FURNITURE,8,Clerk#000000081,1995-03-21,-77.63,857,1
O,5-LOW,4,FURNITURE,11,Clerk#000000624,1998-04-20,3061.78,803,1
O,3-MEDIUM,4,FURNITURE,20,Clerk#000000167,1998-06-18,9889.89,52,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000310,1993-06-02,9774.97,637,1
O,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000605,1998-06-22,7149.43,347,1
O,1-URGENT,1,HOUSEHOLD,3,Clerk#000000415,1998-06-02,8654.56,817,1
F,3-MEDIUM,0,BUILDING,15,Clerk#000000284,1994-10-16,8627.9,899,1
O,1-URGENT,0,FURNITURE,0,Clerk#000000056,1996-11-04,5745.33,388,1
O,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000799,1996-01-12,3998.24,887,1
O,3-MEDIUM,3,BUILDING,22,Clerk#000000804,1997-12-01,2098.62,738,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000640,1997-08-03,7461.27,746,1
O,1-URGENT,2,FURNITURE,9,Clerk#000000011,1995-10-14,3929.96,460,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000202,1994-04-18,-932.09,114,1
F,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000713,1994-05-02,1008.26,861,1
P,3-MEDIUM,2,MACHINERY,12,Clerk#000000785,1995-05-28,8647.42,146,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000684,1993-09-01,9533.37,824,1
O,5-LOW,1,HOUSEHOLD,3,Clerk#000000716,1996-10-07,8654.56,817,1
F,5-LOW,3,AUTOMOBILE,6,Clerk#000000311,1993-05-07,4396.25,442,1
F,1-URGENT,3,MACHINERY,19,Clerk#000000299,1992-05-12,8695.45,152,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000793,1997-03-25,-932.96,572,1
F,1-URGENT,3,HOUSEHOLD,7,Clerk#000000535,1992-08-01,8555.12,422,1
O,2-HIGH,4,AUTOMOBILE,4,Clerk#000000804,1996-01-05,4422.45,740,1
O,1-URGENT,4,BUILDING,13,Clerk#000000457,1997-01-18,4990.92,49,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000870,1998-02-04,1394.44,862,1
O,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000666,1995-11-06,8167.5,758,1
O,3-MEDIUM,4,MACHINERY,20,Clerk#000000802,1996-09-09,7555.16,780,1
O,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000258,1996-10-11,7618.54,65,1
F,5-LOW,3,BUILDING,19,Clerk#000000533,1994-08-06,1498.46,957,1
F,1-URGENT,2,HOUSEHOLD,12,Clerk#000000432,1994-05-27,6381.24,416,1
O,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000373,1997-03-12,-867.94,903,1
O,2-HIGH,4,AUTOMOBILE,11,Clerk#000000450,1995-10-30,9270.88,336,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000597,1992-05-15,-881.7,829,1
O,1-URGENT,2,AUTOMOBILE,21,Clerk#000000560,1996-05-09,6533.53,265,1
F,2-HIGH,1,MACHINERY,2,Clerk#000000805,1992-11-16,2338.92,10,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000126,1996-01-01,2186.5,319,1
O,5-LOW,0,AUTOMOBILE,15,Clerk#000000858,1998-04-13,5212.43,658,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000627,1997-12-10,2023.59,397,1
F,2-HIGH,3,HOUSEHOLD,19,Clerk#000000928,1992-08-27,4272.43,7,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000469,1995-06-28,6696.49,893,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000593,1993-07-11,1299.92,578,1
O,3-MEDIUM,1,FURNITURE,1,Clerk#000000430,1996-11-02,6898.65,888,1
O,2-HIGH,4,BUILDING,20,Clerk#000000911,1995-11-13,7476.2,68,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000025,1992-12-08,3903.54,924,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000633,1996-04-21,-112.46,276,1
O,2-HIGH,1,MACHINERY,1,Clerk#000000992,1998-05-18,7944.22,372,1
F,1-URGENT,3,BUILDING,23,Clerk#000000036,1993-10-16,-272.6,936,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000565,1994-10-18,2653.53,671,1
O,2-HIGH,1,FURNITURE,17,Clerk#000000515,1998-04-15,5436.81,231,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000176,1993-08-05,-556.05,506,1
O,2-HIGH,1,FURNITURE,3,Clerk#000000456,1995-11-29,3328.68,298,1
F,1-URGENT,3,HOUSEHOLD,7,Clerk#000000769,1992-05-26,876.02,312,1
F,3-MEDIUM,2,AUTOMOBILE,12,Clerk#000000549,1993-05-26,3204.67,656,1
F,5-LOW,4,FURNITURE,13,Clerk#000000620,1992-03-09,5744.89,303,1
O,5-LOW,3,AUTOMOBILE,23,Clerk#000000972,1995-06-27,6959.09,270,1
F,2-HIGH,2,FURNITURE,9,Clerk#000000715,1992-02-07,5398.77,439,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000207,1995-10-16,-556.05,506,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000273,1994-07-07,7897.78,552,1
F,2-HIGH,4,BUILDING,11,Clerk#000000445,1992-11-12,9032.89,872,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000398,1994-01-11,774.23,288,1
O,3-MEDIUM,0,FURNITURE,14,Clerk#000000077,1996-02-29,420.97,925,1
F,1-URGENT,4,AUTOMOBILE,10,Clerk#000000049,1992-01-05,1394.44,862,1
O,1-URGENT,3,BUILDING,23,Clerk#000000349,1995-07-28,5840.97,203,1
O,3-MEDIUM,1,MACHINERY,3,Clerk#000000487,1997-05-16,2233.1,443,1
O,5-LOW,3,AUTOMOBILE,19,Clerk#000000961,1995-07-24,253.59,308,1
O,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000054,1997-11-06,5274.52,688,1
O,1-URGENT,2,AUTOMOBILE,12,Clerk#000000482,1996-12-02,3215.96,521,1
O,5-LOW,3,AUTOMOBILE,6,Clerk#000000527,1996-06-04,7077.79,714,1
F,5-LOW,4,MACHINERY,20,Clerk#000000102,1992-03-22,1164.46,779,1
O,2-HIGH,2,BUILDING,18,Clerk#000000256,1998-02-08,6003.09,880,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000335,1993-10-16,459.22,189,1
O,1-URGENT,3,BUILDING,19,Clerk#000000409,1996-09-13,8541.87,721,1
F,1-URGENT,4,AUTOMOBILE,11,Clerk#000000376,1993-06-06,1657.46,71,1
O,2-HIGH,3,HOUSEHOLD,6,Clerk#000000896,1997-12-10,5503.36,732,1
F,1-URGENT,1,BUILDING,1,Clerk#000000477,1993-08-29,178.73,514,1
F,3-MEDIUM,4,AUTOMOBILE,4,Clerk#000000551,1995-05-27,7760.52,937,1
O,1-URGENT,1,AUTOMOBILE,2,Clerk#000000431,1995-07-12,9749.37,401,1
F,5-LOW,1,AUTOMOBILE,2,Clerk#000000562,1994-09-18,9749.37,401,1
O,1-URGENT,0,AUTOMOBILE,15,Clerk#000000826,1995-08-12,9139.52,187,1
O,3-MEDIUM,1,FURNITURE,17,Clerk#000000295,1997-07-29,7270.82,470,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000505,1992-02-26,9334.82,326,1
O,5-LOW,3,BUILDING,6,Clerk#000000224,1997-06-20,4361.7,232,1
O,2-HIGH,0,BUILDING,0,Clerk#000000158,1995-08-21,2432.73,711,1
O,2-HIGH,0,AUTOMOBILE,5,Clerk#000000615,1998-03-01,170.27,51,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000783,1993-08-12,260.71,646,1
O,3-MEDIUM,1,BUILDING,1,Clerk#000000559,1997-09-03,3652.29,235,1
F,5-LOW,0,FURNITURE,14,Clerk#000000830,1994-10-03,6487.71,869,1
F,2-HIGH,0,BUILDING,15,Clerk#000000346,1993-06-05,711.56,865,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000307,1996-09-15,5212.43,658,1
F,5-LOW,0,AUTOMOBILE,0,Clerk#000000824,1993-03-14,5391.74,536,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000696,1998-03-17,1657.46,71,1
F,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000375,1992-11-08,70.93,21,1
F,5-LOW,0,HOUSEHOLD,0,Clerk#000000449,1993-03-10,9497.89,737,1
O,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000078,1997-04-21,4389.66,585,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000037,1992-09-17,-425.09,964,1
F,5-LOW,4,MACHINERY,11,Clerk#000000255,1994-06-23,1959.17,660,1
O,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000187,1996-06-15,2757.45,806,1
P,2-HIGH,0,MACHINERY,15,Clerk#000000614,1995-05-20,5121.28,513,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000267,1997-03-31,7537.16,902,1
O,5-LOW,1,MACHINERY,3,Clerk#000000821,1998-02-08,2940.46,473,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000479,1997-08-21,5950.86,867,1
F,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000465,1994-01-10,-982.32,2,1
O,1-URGENT,4,MACHINERY,4,Clerk#000000020,1996-11-02,2764.43,143,1
O,2-HIGH,3,BUILDING,7,Clerk#000000237,1997-11-07,2902.95,120,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000612,1993-11-28,3872.86,25,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000428,1997-03-13,5630.28,878,1
F,3-MEDIUM,1,BUILDING,24,Clerk#000000816,1992-09-10,232.01,915,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000931,1993-10-16,3168.41,542,1
O,2-HIGH,0,MACHINERY,14,Clerk#000000738,1997-05-11,5335.36,821,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000792,1995-02-03,6428.32,104,1
O,5-LOW,3,AUTOMOBILE,23,Clerk#000000099,1996-08-21,668.51,474,1
O,1-URGENT,3,FURNITURE,22,Clerk#000000197,1995-06-07,7412.12,214,1
O,1-URGENT,1,BUILDING,17,Clerk#000000070,1997-01-13,8492.33,75,1
P,2-HIGH,2,HOUSEHOLD,12,Clerk#000000204,1995-05-27,9782.34,939,1
O,5-LOW,1,BUILDING,1,Clerk#000000723,1997-04-24,3652.29,235,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000077,1995-10-20,4718.23,795,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000023,1997-12-08,1952.36,154,1
F,3-MEDIUM,4,HOUSEHOLD,11,Clerk#000000059,1993-10-09,4801.3,822,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000898,1993-01-30,459.22,189,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000944,1994-01-17,2233.1,443,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000842,1992-10-20,8605.53,574,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000443,1996-04-13,-339.85,922,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000236,1993-09-23,9008.61,417,1
F,2-HIGH,0,AUTOMOBILE,0,Clerk#000000523,1993-07-29,3393.86,969,1
F,1-URGENT,3,AUTOMOBILE,22,Clerk#000000103,1994-05-22,5067.31,223,1
O,2-HIGH,3,MACHINERY,6,Clerk#000000962,1998-04-08,1008.26,861,1
O,2-HIGH,4,BUILDING,20,Clerk#000000695,1995-08-01,8156.62,975,1
O,3-MEDIUM,2,FURNITURE,21,Clerk#000000821,1997-05-11,2948.61,14,1
O,5-LOW,2,HOUSEHOLD,12,Clerk#000000225,1997-08-01,6345.11,321,1
O,5-LOW,4,HOUSEHOLD,13,Clerk#000000733,1996-08-01,6478.46,499,1
F,2-HIGH,2,BUILDING,18,Clerk#000000297,1993-04-19,6003.09,880,1
O,2-HIGH,2,MACHINERY,9,Clerk#000000161,1996-06-08,9774.97,637,1
F,3-MEDIUM,2,FURNITURE,12,Clerk#000000093,1993-07-17,7133.7,50,1
P,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000963,1995-05-30,7349.82,97,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000907,1995-07-03,4582.28,333,1
F,5-LOW,2,BUILDING,8,Clerk#000000697,1992-10-23,1215.18,873,1
O,1-URGENT,4,BUILDING,10,Clerk#000000852,1995-08-14,2222.65,469,1
F,5-LOW,1,AUTOMOBILE,24,Clerk#000000220,1994-12-19,339.49,733,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000048,1993-09-07,-275.58,103,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000220,1994-11-09,-395.89,858,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000695,1992-09-16,4967.24,471,1
F,5-LOW,1,FURNITURE,17,Clerk#000000759,1992-07-12,1536.24,911,1
P,2-HIGH,0,MACHINERY,14,Clerk#000000164,1995-05-08,3623.6,398,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000919,1994-06-30,479.96,543,1
O,3-MEDIUM,1,MACHINERY,1,Clerk#000000276,1995-12-19,3458.6,382,1
F,3-MEDIUM,3,BUILDING,6,Clerk#000000266,1993-08-04,8667.09,30,1
O,2-HIGH,2,MACHINERY,8,Clerk#000000010,1997-04-07,8363.66,208,1
O,1-URGENT,2,AUTOMOBILE,9,Clerk#000000871,1998-05-01,-307.61,982,1
O,5-LOW,2,AUTOMOBILE,9,Clerk#000000088,1997-07-11,6569.34,571,1
F,5-LOW,2,MACHINERY,12,Clerk#000000718,1993-05-19,6963.68,629,1
O,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000252,1998-01-11,2788.76,993,1
F,2-HIGH,4,BUILDING,20,Clerk#000000436,1993-05-31,6378.67,233,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000065,1994-10-30,2506.38,364,1
F,2-HIGH,0,HOUSEHOLD,15,Clerk#000000160,1993-09-11,8865.61,765,1
O,2-HIGH,3,FURNITURE,22,Clerk#000000389,1995-12-18,7576.55,691,1
O,3-MEDIUM,1,MACHINERY,2,Clerk#000000116,1998-02-28,-849.44,186,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000525,1995-07-28,4867.52,954,1
O,2-HIGH,3,BUILDING,6,Clerk#000000840,1995-06-26,4361.7,232,1
F,2-HIGH,3,BUILDING,7,Clerk#000000146,1992-07-15,4409.7,487,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000823,1994-03-19,1722.88,102,1
O,5-LOW,2,AUTOMOBILE,12,Clerk#000000616,1996-11-17,3204.67,656,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000186,1995-03-14,7412.12,214,1
O,5-LOW,3,AUTOMOBILE,22,Clerk#000000938,1998-05-29,7789.14,864,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000100,1998-05-26,3249.25,253,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000606,1992-12-21,7654.31,243,1
O,5-LOW,4,MACHINERY,13,Clerk#000000512,1998-05-26,-897.04,531,1
P,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000367,1995-05-13,6343.64,621,1
O,1-URGENT,1,MACHINERY,3,Clerk#000000389,1998-04-02,591.98,625,1
F,1-URGENT,2,BUILDING,12,Clerk#000000631,1993-01-15,7447.99,109,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000683,1992-09-14,-275.58,103,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000922,1995-10-29,-496.49,562,1
F,5-LOW,4,HOUSEHOLD,4,Clerk#000000983,1993-07-21,208.45,183,1
O,5-LOW,2,AUTOMOBILE,18,Clerk#000000247,1996-04-01,4967.24,471,1
O,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000404,1996-07-01,3136.15,238,1
O,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000765,1997-06-01,7618.54,65,1
O,2-HIGH,3,AUTOMOBILE,23,Clerk#000000846,1996-12-07,-808.13,652,1
F,5-LOW,1,FURNITURE,24,Clerk#000000502,1995-02-06,4038.45,112,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000428,1992-04-25,6582.04,204,1
O,5-LOW,4,BUILDING,11,Clerk#000000198,1996-04-07,3374.92,366,1
P,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000540,1995-05-21,3335.29,677,1
O,1-URGENT,2,HOUSEHOLD,21,Clerk#000000062,1997-03-15,9977.62,289,1
O,3-MEDIUM,1,FURNITURE,17,Clerk#000000052,1995-10-06,1536.24,911,1
F,5-LOW,1,BUILDING,1,Clerk#000000498,1994-02-17,-210.4,723,1
F,5-LOW,4,HOUSEHOLD,10,Clerk#000000332,1994-06-18,1299.92,578,1
O,5-LOW,0,HOUSEHOLD,16,Clerk#000000333,1998-01-14,2961.79,155,1
F,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000495,1993-12-24,4367.53,392,1
O,3-MEDIUM,4,AUTOMOBILE,4,Clerk#000000496,1995-12-03,3300.82,177,1
O,1-URGENT,0,FURNITURE,0,Clerk#000000839,1998-07-11,2130.98,369,1
F,2-HIGH,4,BUILDING,4,Clerk#000000304,1992-03-13,3329.21,24,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000241,1992-06-13,7508.92,764,1
O,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000297,1995-11-20,2653.53,671,1
F,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000916,1994-07-18,2164.48,361,1
O,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000442,1997-09-01,4524.45,901,1
F,2-HIGH,4,MACHINERY,20,Clerk#000000253,1994-08-03,9314.59,800,1
O,1-URGENT,0,HOUSEHOLD,15,Clerk#000000849,1997-04-20,8589.7,20,1
F,1-URGENT,0,BUILDING,16,Clerk#000000647,1993-07-14,2945.16,997,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000780,1993-05-06,5847.76,962,1
F,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000425,1992-05-24,7979.48,519,1
F,5-LOW,2,FURNITURE,12,Clerk#000000832,1994-12-27,4756.58,913,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000743,1992-12-15,8555.12,422,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,4,Clerk#000000086,1993-07-12,8798.96,644,1
F,5-LOW,3,BUILDING,23,Clerk#000000176,1995-01-22,-565.35,107,1
O,1-URGENT,2,MACHINERY,8,Clerk#000000395,1995-07-03,1526.59,787,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000764,1993-10-04,3509.35,307,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000086,1993-12-28,5817.9,633,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000780,1996-03-21,7631.94,296,1
O,1-URGENT,3,HOUSEHOLD,6,Clerk#000000976,1997-06-24,4390.33,279,1
O,5-LOW,4,AUTOMOBILE,11,Clerk#000000910,1996-02-07,7252.65,478,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000844,1993-11-26,1394.44,862,1
O,1-URGENT,1,MACHINERY,3,Clerk#000000499,1996-03-03,857.7,459,1
O,4-NOT SPECIFIED,0,FURNITURE,16,Clerk#000000950,1996-09-18,2869.97,505,1
O,3-MEDIUM,4,FURNITURE,4,Clerk#000000831,1997-11-07,-774.22,387,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000494,1993-04-16,1975.35,271,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000256,1993-02-03,4425.42,40,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,22,Clerk#000000320,1992-10-15,4962.12,87,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000425,1994-05-24,6123.69,653,1
O,5-LOW,3,FURNITURE,19,Clerk#000000431,1996-11-27,2990.18,327,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000344,1992-02-19,-405.91,556,1
F,5-LOW,4,HOUSEHOLD,10,Clerk#000000404,1993-10-21,1299.92,578,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000201,1997-08-29,2829.07,667,1
F,3-MEDIUM,3,BUILDING,6,Clerk#000000017,1994-11-26,8667.09,30,1
O,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000491,1997-01-15,6898.65,888,1
O,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000628,1996-02-22,7307.55,929,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000911,1995-11-10,4804.57,126,1
F,2-HIGH,1,FURNITURE,17,Clerk#000000867,1994-07-16,6194.65,554,1
O,5-LOW,2,AUTOMOBILE,21,Clerk#000000983,1996-05-28,6533.53,265,1
O,2-HIGH,0,BUILDING,0,Clerk#000000735,1997-08-20,8921.97,237,1
O,1-URGENT,1,AUTOMOBILE,2,Clerk#000000924,1996-12-21,6.34,190,1
O,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000475,1996-01-05,1975.41,234,1
F,1-URGENT,2,FURNITURE,8,Clerk#000000016,1993-11-05,9365.93,353,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000870,1993-08-31,7944.22,372,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000648,1992-08-20,8024.55,932,1
F,5-LOW,1,FURNITURE,17,Clerk#000000917,1992-11-02,6194.65,554,1
O,3-MEDIUM,0,BUILDING,16,Clerk#000000027,1998-06-02,9967.6,782,1
O,3-MEDIUM,4,BUILDING,13,Clerk#000000786,1997-10-03,3367.36,66,1
O,5-LOW,2,FURNITURE,8,Clerk#000000597,1997-01-29,1007.18,568,1
O,2-HIGH,0,AUTOMOBILE,5,Clerk#000000726,1996-01-16,3035.29,807,1
O,1-URGENT,4,MACHINERY,11,Clerk#000000394,1997-02-21,8634.92,616,1
F,1-URGENT,0,FURNITURE,14,Clerk#000000371,1993-01-31,8727.9,860,1
O,1-URGENT,3,FURNITURE,23,Clerk#000000141,1998-05-14,1709.5,435,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000217,1996-09-10,-213.85,191,1
O,3-MEDIUM,3,BUILDING,7,Clerk#000000179,1996-03-02,4997.35,529,1
O,5-LOW,4,HOUSEHOLD,10,Clerk#000000049,1998-03-02,1299.92,578,1
O,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000533,1997-04-06,4363.17,264,1
F,3-MEDIUM,2,FURNITURE,9,Clerk#000000050,1994-11-06,4799.98,420,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000397,1992-02-16,8993.23,897,1
O,1-URGENT,4,FURNITURE,13,Clerk#000000321,1995-11-15,5744.89,303,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000732,1996-02-19,2106.81,334,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000469,1994-01-08,4974.68,108,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000060,1997-03-02,5390.34,301,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000466,1996-12-15,6496.08,357,1
O,5-LOW,0,MACHINERY,15,Clerk#000000719,1997-08-07,1666.07,881,1
F,2-HIGH,1,FURNITURE,1,Clerk#000000930,1993-07-24,7543.01,626,1
O,1-URGENT,4,AUTOMOBILE,11,Clerk#000000850,1996-11-19,1657.46,71,1
F,1-URGENT,0,BUILDING,0,Clerk#000000361,1992-11-02,702.73,477,1
F,2-HIGH,1,AUTOMOBILE,3,Clerk#000000172,1993-11-01,9008.61,417,1
F,5-LOW,4,FURNITURE,13,Clerk#000000939,1992-08-08,346.59,576,1
O,1-URGENT,1,BUILDING,24,Clerk#000000331,1997-09-08,-982.05,974,1
O,5-LOW,0,AUTOMOBILE,5,Clerk#000000205,1998-05-29,170.27,51,1
O,5-LOW,4,AUTOMOBILE,20,Clerk#000000987,1996-03-13,-919.65,977,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000088,1994-05-21,-919.65,977,1
F,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000211,1992-10-11,-98.46,141,1
O,3-MEDIUM,4,BUILDING,10,Clerk#000000808,1996-02-06,2222.65,469,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000174,1994-06-10,9701.54,831,1
O,2-HIGH,2,AUTOMOBILE,9,Clerk#000000690,1996-12-05,6569.34,571,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000821,1998-04-24,754.41,367,1
O,5-LOW,4,HOUSEHOLD,11,Clerk#000000390,1996-08-15,3931.31,323,1
F,1-URGENT,3,BUILDING,22,Clerk#000000904,1992-04-19,6044.02,503,1
O,2-HIGH,2,HOUSEHOLD,12,Clerk#000000675,1997-12-16,5841.33,136,1
O,2-HIGH,4,AUTOMOBILE,11,Clerk#000000012,1996-03-19,7252.65,478,1
F,3-MEDIUM,4,AUTOMOBILE,20,Clerk#000000444,1993-11-01,-919.65,977,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000550,1996-09-10,8998.82,687,1
