o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,3-MEDIUM,2,BUILDING,9,Clerk#000000076,1993-06-07,7179.2,277,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000344,1993-01-08,9325.44,278,1
O,2-HIGH,1,BUILDING,17,Clerk#000000270,1997-11-18,6819.74,279,1
O,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000260,1998-02-10,8495.92,280,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000429,1993-01-25,8884.01,151,1
O,2-HIGH,0,FURNITURE,15,Clerk#000000988,1995-11-17,3439.12,281,1
F,1-URGENT,3,BUILDING,19,Clerk#000000596,1992-11-17,7875.44,282,1
O,2-HIGH,4,MACHINERY,11,Clerk#000000100,1998-07-31,482.5,283,1
O,1-URGENT,2,AUTOMOBILE,18,Clerk#000000342,1997-05-24,224.21,284,1
O,5-LOW,0,HOUSEHOLD,14,Clerk#000000309,1996-02-27,5941.76,285,1
O,1-URGENT,2,BUILDING,12,Clerk#000000742,1998-07-28,-772.98,286,1
F,2-HIGH,1,AUTOMOBILE,24,Clerk#000000475,1992-09-06,7798.72,287,1
F,3-MEDIUM,3,MACHINERY,6,Clerk#000000354,1993-09-05,1618.95,3,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000701,1997-05-05,1236.58,288,1
O,5-LOW,3,AUTOMOBILE,22,Clerk#000000048,1997-05-28,4477.79,289,1
O,5-LOW,4,AUTOMOBILE,13,Clerk#000000822,1997-01-04,6356.52,290,1
F,5-LOW,0,MACHINERY,5,Clerk#000000590,1992-01-09,3948.43,291,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000383,1992-07-20,7885.43,292,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000802,1994-01-30,658.02,293,1
O,3-MEDIUM,2,FURNITURE,9,Clerk#000000283,1996-06-23,1144.23,294,1
F,5-LOW,0,MACHINERY,16,Clerk#000000491,1994-09-01,6740.35,295,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000446,1994-10-10,5482.07,296,1
O,2-HIGH,2,BUILDING,9,Clerk#000000656,1997-04-08,3153.77,297,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000851,1992-01-19,4286.7,371,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,3,Clerk#000000616,1993-11-30,2295.33,298,1
O,2-HIGH,0,FURNITURE,16,Clerk#000000347,1996-08-21,7899.6,299,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000770,1993-02-15,1876.44,300,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000588,1996-11-18,9217.56,301,1
O,2-HIGH,3,AUTOMOBILE,23,Clerk#000000630,1998-06-12,5918.08,302,1
O,5-LOW,1,AUTOMOBILE,1,Clerk#000000567,1996-10-17,7950.01,303,1
O,3-MEDIUM,1,BUILDING,3,Clerk#000000123,1997-02-07,3675.29,304,1
O,1-URGENT,1,FURNITURE,17,Clerk#000000960,1997-12-04,6507.6,68,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000075,1992-05-12,-0.28,7,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000872,1993-04-29,8593.93,305,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000655,1993-05-01,501.27,306,1
O,2-HIGH,4,BUILDING,20,Clerk#000000826,1996-10-20,7476.2,307,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000353,1997-02-13,7774.43,308,1
O,2-HIGH,3,FURNITURE,22,Clerk#000000481,1995-09-28,7633.06,309,1
O,5-LOW,2,AUTOMOBILE,21,Clerk#000000462,1997-09-21,170.46,310,1
F,3-MEDIUM,2,BUILDING,21,Clerk#000000757,1994-06-23,-670.97,311,1
O,2-HIGH,1,BUILDING,2,Clerk#000000176,1996-03-25,1097.81,312,1
O,1-URGENT,4,MACHINERY,10,Clerk#000000536,1998-02-08,8985.43,313,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000656,1994-02-28,7321.45,314,1
O,1-URGENT,2,MACHINERY,18,Clerk#000000974,1998-01-13,120.76,315,1
O,5-LOW,2,BUILDING,9,Clerk#000000674,1997-06-01,8888.86,316,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000234,1993-11-01,3423.22,317,1
F,5-LOW,0,MACHINERY,15,Clerk#000000304,1993-09-27,2261.36,318,1
O,3-MEDIUM,3,BUILDING,19,Clerk#000000031,1995-05-18,8093.14,319,1
O,2-HIGH,2,FURNITURE,8,Clerk#000000837,1995-07-23,-77.63,209,1
F,1-URGENT,4,MACHINERY,20,Clerk#000000103,1993-05-28,8396.37,320,1
O,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000519,1996-06-19,5267.79,321,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000055,1994-02-12,7214.8,322,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000176,1995-12-22,4761.15,323,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000662,1993-11-23,8444.6,324,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000890,1993-02-08,9098.66,325,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000297,1992-04-16,2059.24,326,1
F,5-LOW,0,MACHINERY,5,Clerk#000000691,1994-12-05,1281.15,327,1
O,5-LOW,1,AUTOMOBILE,1,Clerk#000000231,1998-03-16,668.48,328,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000743,1992-03-07,683.64,329,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000836,1993-08-21,52.35,330,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000342,1992-07-23,3772.33,331,1
F,3-MEDIUM,4,FURNITURE,13,Clerk#000000851,1994-10-05,2621.71,332,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000778,1993-01-16,5263.13,333,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000321,1992-03-30,7738.76,334,1
O,5-LOW,2,AUTOMOBILE,9,Clerk#000000996,1996-06-03,-895.88,335,1
F,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000687,1994-12-18,6343.64,336,1
O,2-HIGH,1,FURNITURE,24,Clerk#000000901,1996-01-03,7851.32,337,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000602,1996-04-13,8667.37,338,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000004,1995-02-21,3260.66,339,1
F,2-HIGH,1,MACHINERY,17,Clerk#000000173,1994-11-20,-762.44,340,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000887,1992-01-08,-659.94,341,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000066,1992-04-05,6123.69,342,1
O,5-LOW,0,BUILDING,15,Clerk#000000200,1998-05-24,-951.53,343,1
O,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000454,1996-05-09,1848.28,344,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000610,1992-03-06,3943.59,345,1
F,5-LOW,3,BUILDING,19,Clerk#000000397,1992-06-29,3141.33,107,1
O,1-URGENT,1,HOUSEHOLD,3,Clerk#000000946,1996-08-24,6603.43,346,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000686,1993-05-11,9770.99,347,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000470,1993-11-05,7474.4,348,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000375,1992-10-07,6359.27,349,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000440,1992-04-10,8571.46,350,1
O,2-HIGH,0,HOUSEHOLD,14,Clerk#000000897,1996-03-02,-749.46,351,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000223,1992-12-31,2232.82,352,1
F,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000934,1994-02-01,8488.98,353,1
F,2-HIGH,3,BUILDING,19,Clerk#000000147,1995-02-09,3113.32,354,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000071,1993-09-18,4781,355,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000208,1997-11-10,6651.96,275,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000414,1993-12-24,7130.86,356,1
F,5-LOW,2,BUILDING,12,Clerk#000000216,1993-05-11,594.5,357,1
F,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000181,1993-11-14,4895.19,358,1
F,1-URGENT,4,BUILDING,13,Clerk#000000200,1992-05-14,550.38,359,1
O,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000451,1997-08-16,5533.39,360,1
O,5-LOW,3,MACHINERY,19,Clerk#000000362,1995-07-26,6988.5,361,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000548,1995-02-10,365.42,362,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000832,1997-03-20,8970.62,363,1
O,2-HIGH,0,MACHINERY,15,Clerk#000000158,1998-03-16,2596.74,364,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000004,1992-07-10,2537.65,365,1
F,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000279,1993-10-20,2320.27,366,1
O,2-HIGH,4,AUTOMOBILE,11,Clerk#000000554,1996-11-15,409.26,367,1
F,5-LOW,3,BUILDING,23,Clerk#000000828,1994-10-05,7260.67,368,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000058,1992-12-18,-899.67,369,1
F,1-URGENT,2,FURNITURE,9,Clerk#000000731,1995-02-27,4059.43,370,1
O,5-LOW,3,AUTOMOBILE,23,Clerk#000000129,1997-09-13,4681.88,197,1
F,1-URGENT,2,AUTOMOBILE,12,Clerk#000000961,1992-03-07,4030.81,372,1
O,2-HIGH,0,BUILDING,5,Clerk#000000090,1997-06-08,-740.02,373,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000149,1997-02-07,-690.44,374,1
F,1-URGENT,4,AUTOMOBILE,20,Clerk#000000640,1994-06-11,2835.35,375,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000119,1998-04-16,482.23,376,1
O,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000248,1997-06-30,7371.57,377,1
O,2-HIGH,2,AUTOMOBILE,21,Clerk#000000263,1996-04-21,7894,378,1
F,1-URGENT,3,BUILDING,19,Clerk#000000287,1992-01-30,3113.32,354,1
O,2-HIGH,0,FURNITURE,14,Clerk#000000799,1998-03-16,1724.68,79,1
O,1-URGENT,4,MACHINERY,13,Clerk#000000156,1997-01-18,9587.13,379,1
O,3-MEDIUM,4,AUTOMOBILE,20,Clerk#000000657,1997-03-23,1390.16,380,1
O,1-URGENT,2,MACHINERY,12,Clerk#000000188,1997-03-31,630.74,381,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000882,1994-10-13,6328.94,382,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000322,1992-03-24,7897.78,383,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000260,1992-08-03,8062.06,384,1
O,2-HIGH,4,HOUSEHOLD,4,Clerk#000000570,1995-08-26,9136.69,385,1
O,1-URGENT,0,MACHINERY,15,Clerk#000000373,1996-03-09,8640.4,386,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000360,1996-09-28,9467.89,387,1
F,1-URGENT,0,HOUSEHOLD,5,Clerk#000000592,1992-10-05,9021.18,388,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000755,1994-10-03,6985.92,389,1
O,5-LOW,2,FURNITURE,18,Clerk#000000289,1996-11-23,1405.08,390,1
O,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000392,1998-01-20,8958.16,391,1
F,2-HIGH,0,AUTOMOBILE,16,Clerk#000000083,1992-04-20,123.63,392,1
O,1-URGENT,2,HOUSEHOLD,18,Clerk#000000838,1996-10-27,9691.33,393,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000824,1992-04-10,4571.31,394,1
O,3-MEDIUM,0,FURNITURE,14,Clerk#000000740,1996-01-21,9619.29,395,1
F,1-URGENT,3,BUILDING,19,Clerk#000000259,1992-10-16,6699.79,396,1
O,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000733,1998-03-10,5117.33,397,1
F,1-URGENT,1,BUILDING,3,Clerk#000000672,1994-01-28,107.73,398,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000834,1995-01-19,5197.26,399,1
F,1-URGENT,2,BUILDING,12,Clerk#000000939,1993-03-22,3924.78,400,1
O,5-LOW,0,AUTOMOBILE,0,Clerk#000000545,1998-01-15,4201.22,401,1
O,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000274,1996-03-22,-6.92,402,1
F,2-HIGH,0,AUTOMOBILE,16,Clerk#000000744,1994-12-13,2481.73,403,1
O,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000800,1997-05-25,3837.53,404,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000142,1994-12-29,8334.39,405,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000593,1993-05-07,8951.32,406,1
O,3-MEDIUM,0,BUILDING,14,Clerk#000000633,1998-02-24,6541.96,407,1
P,1-URGENT,4,HOUSEHOLD,13,Clerk#000000821,1995-04-14,5033.66,408,1
F,2-HIGH,1,BUILDING,1,Clerk#000000892,1992-03-31,1161,409,1
O,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000804,1997-07-03,594.5,357,1
F,1-URGENT,1,AUTOMOBILE,1,Clerk#000000644,1993-12-15,-690.56,410,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000980,1993-06-13,9129.52,411,1
O,5-LOW,3,AUTOMOBILE,22,Clerk#000000071,1998-07-31,8766.26,412,1
O,1-URGENT,1,FURNITURE,1,Clerk#000000482,1997-10-13,2174.95,413,1
O,1-URGENT,0,MACHINERY,0,Clerk#000000759,1996-08-18,8160.17,414,1
F,1-URGENT,3,MACHINERY,7,Clerk#000000427,1993-03-02,-121.66,415,1
O,5-LOW,2,HOUSEHOLD,12,Clerk#000000915,1996-11-23,8258.59,416,1
O,2-HIGH,3,FURNITURE,22,Clerk#000000750,1996-07-09,797.52,417,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000210,1992-10-31,3121.93,418,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000367,1996-09-01,317.48,419,1
O,2-HIGH,3,MACHINERY,19,Clerk#000000637,1996-02-29,7569.52,420,1
O,5-LOW,0,BUILDING,0,Clerk#000000066,1997-07-04,559.2,421,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000851,1994-10-28,1417.59,422,1
O,1-URGENT,0,FURNITURE,14,Clerk#000000711,1996-01-23,3567.27,423,1
O,2-HIGH,2,FURNITURE,8,Clerk#000000102,1996-12-13,4322.9,424,1
O,3-MEDIUM,4,BUILDING,20,Clerk#000000506,1996-09-06,9538.05,425,1
F,5-LOW,4,BUILDING,10,Clerk#000000248,1992-11-07,3492.09,426,1
O,3-MEDIUM,2,FURNITURE,18,Clerk#000000933,1996-04-30,1074.13,128,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000764,1992-02-03,3121.93,418,1
O,2-HIGH,3,BUILDING,6,Clerk#000000542,1997-04-30,9704.67,427,1
O,5-LOW,3,HOUSEHOLD,23,Clerk#000000655,1997-07-22,455.36,428,1
O,3-MEDIUM,0,BUILDING,0,Clerk#000000782,1997-12-17,-451.02,429,1
O,4-NOT SPECIFIED,0,FURNITURE,0,Clerk#000000253,1998-03-05,2135.92,430,1
F,5-LOW,1,AUTOMOBILE,24,Clerk#000000055,1994-12-06,565.87,431,1
O,5-LOW,4,MACHINERY,13,Clerk#000000316,1996-04-27,9936.71,432,1
O,2-HIGH,4,AUTOMOBILE,20,Clerk#000000617,1997-08-05,2835.35,375,1
F,3-MEDIUM,3,BUILDING,7,Clerk#000000130,1993-04-22,2783.89,433,1
F,3-MEDIUM,2,FURNITURE,9,Clerk#000000350,1992-01-06,2245.36,434,1
O,3-MEDIUM,2,FURNITURE,9,Clerk#000000906,1998-06-17,3019.75,435,1
F,3-MEDIUM,2,FURNITURE,9,Clerk#000000209,1992-01-05,3929.96,436,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000837,1993-07-21,1897.9,437,1
O,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000335,1998-05-30,5439.42,438,1
F,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000673,1993-08-06,8593.93,305,1
F,5-LOW,3,AUTOMOBILE,19,Clerk#000000911,1992-09-01,276.71,439,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000727,1995-01-20,3324.12,440,1
F,5-LOW,2,MACHINERY,8,Clerk#000000500,1992-07-22,7465.25,441,1
P,3-MEDIUM,4,FURNITURE,10,Clerk#000000057,1995-03-08,2686.74,442,1
F,2-HIGH,4,BUILDING,4,Clerk#000000645,1992-10-07,4012.36,514,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000749,1994-12-14,1394.44,443,1
P,2-HIGH,2,BUILDING,8,Clerk#000000902,1995-05-09,9084.9,444,1
O,5-LOW,3,FURNITURE,22,Clerk#000000958,1998-05-18,7603.4,445,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000407,1992-11-20,3647.76,446,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000844,1993-05-12,8458.3,447,1
O,1-URGENT,3,AUTOMOBILE,6,Clerk#000000630,1997-05-23,9129.74,448,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000666,1993-07-23,5454.54,246,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000925,1992-04-10,2068.31,449,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000863,1993-10-08,3054.52,450,1
O,3-MEDIUM,3,FURNITURE,6,Clerk#000000747,1997-09-21,7602.39,451,1
F,1-URGENT,1,BUILDING,24,Clerk#000000665,1994-05-29,8030.55,4,1
F,2-HIGH,4,MACHINERY,11,Clerk#000000231,1994-03-30,6863.88,452,1
F,5-LOW,3,FURNITURE,6,Clerk#000000479,1992-09-05,4573.3,453,1
O,4-NOT SPECIFIED,1,MACHINERY,17,Clerk#000000274,1997-10-08,7369.48,454,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000666,1992-05-06,1842.49,455,1
O,3-MEDIUM,0,FURNITURE,16,Clerk#000000138,1995-07-07,7124.9,456,1
O,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000732,1997-11-05,-260.23,457,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000497,1993-07-18,6151.02,458,1
O,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000294,1996-09-17,-25.22,459,1
P,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000232,1995-04-09,2450.11,460,1
O,1-URGENT,0,AUTOMOBILE,0,Clerk#000000957,1997-11-22,3393.86,461,1
O,2-HIGH,2,FURNITURE,21,Clerk#000000407,1997-09-03,7366.83,462,1
O,5-LOW,3,HOUSEHOLD,6,Clerk#000000168,1996-12-21,6676.51,463,1
F,4-NOT SPECIFIED,0,FURNITURE,15,Clerk#000000965,1994-10-02,6242.97,464,1
F,5-LOW,0,FURNITURE,15,Clerk#000000068,1994-12-20,9909.78,465,1
O,2-HIGH,4,MACHINERY,11,Clerk#000000216,1996-07-25,4919.04,466,1
O,1-URGENT,4,HOUSEHOLD,4,Clerk#000000286,1998-02-27,9814.16,467,1
F,2-HIGH,3,AUTOMOBILE,22,Clerk#000000203,1993-05-11,5110.6,468,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000838,1993-12-23,1279.94,469,1
O,1-URGENT,0,MACHINERY,0,Clerk#000000989,1997-04-08,714.46,470,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000092,1997-08-25,409.26,367,1
O,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000205,1998-04-13,-990.61,471,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000846,1993-01-28,3202.17,472,1
O,1-URGENT,4,AUTOMOBILE,10,Clerk#000000024,1996-04-17,6151.02,458,1
O,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000193,1997-01-19,105.78,473,1
O,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000940,1995-08-10,5355.56,474,1
O,3-MEDIUM,2,AUTOMOBILE,12,Clerk#000000511,1996-04-11,5008.53,475,1
F,3-MEDIUM,1,FURNITURE,24,Clerk#000000675,1992-08-06,3610.05,476,1
F,5-LOW,4,HOUSEHOLD,11,Clerk#000000536,1992-04-29,5273.69,477,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000910,1993-11-18,8158.41,478,1
F,5-LOW,4,BUILDING,4,Clerk#000000672,1992-02-26,3128.96,479,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000633,1992-05-01,7755.29,480,1
O,1-URGENT,2,FURNITURE,8,Clerk#000000153,1996-11-05,1515.06,481,1
O,1-URGENT,0,FURNITURE,14,Clerk#000000325,1995-03-15,1724.68,79,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000205,1992-05-30,-485.01,482,1
O,5-LOW,0,FURNITURE,15,Clerk#000000757,1996-11-26,3979.27,483,1
F,1-URGENT,2,HOUSEHOLD,9,Clerk#000000523,1993-09-04,2704.85,484,1
O,1-URGENT,2,FURNITURE,9,Clerk#000000894,1997-05-08,9352.08,485,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000845,1997-11-05,8341.58,486,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000333,1992-09-30,2081.7,487,1
O,1-URGENT,0,HOUSEHOLD,5,Clerk#000000405,1998-02-19,7125.35,488,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000442,1993-05-10,4853.7,489,1
F,5-LOW,1,FURNITURE,24,Clerk#000000447,1992-06-25,5533.39,360,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000851,1992-02-06,2164.48,490,1
O,5-LOW,2,MACHINERY,12,Clerk#000000937,1997-05-23,2305.93,103,1
O,3-MEDIUM,0,BUILDING,14,Clerk#000000667,1996-08-10,-52.35,491,1
O,1-URGENT,1,FURNITURE,3,Clerk#000000241,1997-01-30,-887.13,492,1
O,5-LOW,4,MACHINERY,13,Clerk#000000555,1995-10-18,7793.72,493,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000729,1993-12-13,3718.31,494,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000003,1997-10-30,5376.99,495,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000768,1994-02-14,1432.25,496,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000832,1993-12-25,9658.51,497,1
O,1-URGENT,2,HOUSEHOLD,18,Clerk#000000380,1997-09-17,159.12,498,1
F,5-LOW,2,FURNITURE,21,Clerk#000000471,1993-07-28,4358.27,499,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000217,1993-05-11,2141.71,500,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000592,1995-03-03,5241.88,501,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000109,1998-06-03,7132.46,502,1
O,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000749,1995-08-08,323.56,503,1
O,5-LOW,1,FURNITURE,3,Clerk#000000653,1998-01-15,-638.47,504,1
O,1-URGENT,2,MACHINERY,9,Clerk#000000080,1997-03-03,1595.38,505,1
O,2-HIGH,1,FURNITURE,17,Clerk#000000350,1996-02-03,9694.26,506,1
P,5-LOW,4,HOUSEHOLD,4,Clerk#000000544,1995-04-30,5380.5,507,1
O,5-LOW,4,HOUSEHOLD,13,Clerk#000000698,1998-05-23,8171.34,508,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000271,1994-03-20,2091.34,509,1
O,2-HIGH,0,HOUSEHOLD,5,Clerk#000000732,1996-06-24,1609.59,510,1
O,5-LOW,3,BUILDING,23,Clerk#000000469,1997-12-13,-560.58,511,1
O,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000464,1998-05-30,4997.35,512,1
O,5-LOW,1,MACHINERY,2,Clerk#000000025,1996-08-31,5750.93,513,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000203,1992-04-26,1825.66,515,1
F,5-LOW,3,BUILDING,6,Clerk#000000842,1993-11-27,8151.35,516,1
O,5-LOW,2,MACHINERY,9,Clerk#000000913,1997-03-26,9774.97,517,1
O,3-MEDIUM,3,HOUSEHOLD,6,Clerk#000000791,1996-10-06,4803.2,518,1
O,2-HIGH,2,AUTOMOBILE,12,Clerk#000000038,1997-10-02,5008.53,475,1
F,1-URGENT,2,AUTOMOBILE,8,Clerk#000000186,1994-01-07,181.01,519,1
F,2-HIGH,3,BUILDING,7,Clerk#000000715,1994-09-29,1002.58,520,1
O,2-HIGH,4,HOUSEHOLD,10,Clerk#000000336,1998-01-14,7493.01,521,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000697,1992-11-23,-907.09,522,1
P,2-HIGH,4,BUILDING,4,Clerk#000000878,1995-06-06,811.35,523,1
O,3-MEDIUM,2,FURNITURE,12,Clerk#000000367,1995-09-05,-573.16,524,1
F,3-MEDIUM,4,BUILDING,11,Clerk#000000655,1992-01-16,5134.99,525,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000153,1993-10-24,1799.67,526,1
F,1-URGENT,3,BUILDING,23,Clerk#000000947,1994-02-09,3157.68,527,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000750,1995-01-22,5054.94,528,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000849,1994-04-29,3100.57,529,1
O,2-HIGH,4,BUILDING,11,Clerk#000000139,1996-03-22,-831.34,530,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,22,Clerk#000000600,1992-02-07,1496.65,531,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000533,1992-12-05,6425.38,532,1
O,2-HIGH,3,HOUSEHOLD,22,Clerk#000000372,1998-07-29,2887.08,533,1
O,5-LOW,1,FURNITURE,17,Clerk#000000814,1997-04-25,9602.09,534,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000554,1992-06-16,6890.19,535,1
O,5-LOW,2,BUILDING,8,Clerk#000000091,1995-10-29,6346.93,536,1
O,1-URGENT,4,MACHINERY,11,Clerk#000000733,1998-06-23,8506.21,537,1
O,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000249,1997-07-27,-631.28,538,1
F,2-HIGH,3,HOUSEHOLD,23,Clerk#000000376,1992-10-20,9803.55,539,1
O,1-URGENT,3,BUILDING,22,Clerk#000000659,1997-10-09,7408.73,540,1
F,5-LOW,4,MACHINERY,13,Clerk#000000431,1994-10-14,-640.72,541,1
O,1-URGENT,1,MACHINERY,24,Clerk#000000811,1997-07-13,5342.11,542,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000273,1994-01-07,7310.42,543,1
O,3-MEDIUM,1,MACHINERY,2,Clerk#000000812,1996-09-12,7671.86,544,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000666,1996-05-04,9415.46,545,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000869,1996-12-24,568.09,546,1
F,5-LOW,2,BUILDING,21,Clerk#000000496,1994-09-25,5076.29,547,1
