o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000131,1993-09-25,520.61,7972,0,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000102,1993-07-01,5703.46,10186,0,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000935,1993-07-15,-17.06,7108,4,1
F,5-LOW,0,MACHINERY,16,Clerk#000000175,1993-08-07,1519.4,9346,1,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000952,1993-09-18,1538.38,6254,2,1
F,5-LOW,0,HOUSEHOLD,16,Clerk#000000952,1993-07-10,4959.72,10117,1,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000358,1993-08-20,8550.42,8939,1,1
F,1-URGENT,0,HOUSEHOLD,0,Clerk#000000889,1993-09-30,-207.35,11680,2,1
F,5-LOW,4,BUILDING,10,Clerk#000000022,1993-08-13,4701.18,7378,1,1
F,5-LOW,0,MACHINERY,5,Clerk#000000656,1993-08-21,7427.66,10474,1,1
F,1-URGENT,3,BUILDING,22,Clerk#000000516,1993-09-29,6058.08,547,2,1
F,5-LOW,0,FURNITURE,14,Clerk#000000451,1993-08-01,6917.1,3232,1,1
F,2-HIGH,1,MACHINERY,2,Clerk#000000552,1993-07-16,3471.46,5120,4,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000605,1993-07-08,2239.95,9481,3,1
F,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000446,1993-08-13,840.88,9719,0,1
F,1-URGENT,3,AUTOMOBILE,6,Clerk#000000385,1993-09-21,2402.5,12676,2,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000331,1993-07-10,4713.27,4007,2,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000024,1993-09-12,4732.42,2149,2,1
F,5-LOW,3,MACHINERY,23,Clerk#000000241,1993-09-27,5910.12,14764,1,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000852,1993-08-25,1104.05,13192,4,1
F,2-HIGH,3,BUILDING,6,Clerk#000000291,1993-07-14,5977.83,3085,4,1
F,2-HIGH,2,AUTOMOBILE,8,Clerk#000000577,1993-07-20,6828.74,10738,4,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000967,1993-09-11,7048.48,2956,2,1
F,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000189,1993-08-12,827.31,4022,0,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000087,1993-09-23,7184.61,9103,2,1
F,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000461,1993-07-14,1766.19,14566,0,1
F,3-MEDIUM,3,HOUSEHOLD,23,Clerk#000000686,1993-07-12,32.24,364,3,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000334,1993-08-12,4439.99,9452,3,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000087,1993-08-13,9690.09,5074,4,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000479,1993-07-02,1438.76,9559,0,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000422,1993-09-17,-945.78,12388,0,1
F,5-LOW,4,MACHINERY,4,Clerk#000000273,1993-08-10,-272.49,14678,1,1
F,5-LOW,0,BUILDING,15,Clerk#000000287,1993-07-28,-951.53,1013,1,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000499,1993-07-08,6111.39,8818,0,1
F,3-MEDIUM,0,MACHINERY,15,Clerk#000000560,1993-08-22,-902.65,9877,3,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000877,1993-07-30,1197.02,8752,0,1
F,1-URGENT,2,BUILDING,18,Clerk#000000403,1993-09-26,5133.48,13810,2,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000194,1993-09-06,-914.7,9227,4,1
F,5-LOW,2,FURNITURE,21,Clerk#000000941,1993-09-25,2216.34,5011,1,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000644,1993-07-18,7382,8578,3,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000710,1993-09-23,266.03,2261,0,1
F,1-URGENT,3,BUILDING,7,Clerk#000000548,1993-09-26,448.49,1249,2,1
F,1-URGENT,0,MACHINERY,5,Clerk#000000485,1993-08-01,3488.09,10487,2,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000699,1993-07-10,8302.47,7880,0,1
F,2-HIGH,1,BUILDING,17,Clerk#000000451,1993-07-31,8650.58,11519,4,1
F,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000627,1993-08-26,7114.86,11978,3,1
F,2-HIGH,2,FURNITURE,21,Clerk#000000030,1993-07-12,5736.34,8561,4,1
F,5-LOW,0,AUTOMOBILE,15,Clerk#000000287,1993-09-23,7059.56,13718,1,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000584,1993-07-01,-990.61,5203,2,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000256,1993-07-12,3329.3,13540,4,1
F,5-LOW,0,BUILDING,0,Clerk#000000101,1993-09-20,6372.78,10859,1,1
F,2-HIGH,2,MACHINERY,21,Clerk#000000211,1993-09-11,7382,8578,4,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000802,1993-07-18,105.78,10627,2,1
F,5-LOW,4,BUILDING,4,Clerk#000000364,1993-08-24,811.35,13354,1,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000343,1993-07-29,7207.83,9073,3,1
F,3-MEDIUM,0,HOUSEHOLD,0,Clerk#000000585,1993-08-28,9270.16,3718,3,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000604,1993-07-21,9287.92,11240,1,1
F,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000917,1993-07-20,2329.63,9250,3,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000769,1993-08-09,5059.35,9038,0,1
F,1-URGENT,1,MACHINERY,24,Clerk#000000509,1993-09-12,6543.23,3043,2,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000485,1993-09-14,7849.52,3512,0,1
F,5-LOW,2,BUILDING,21,Clerk#000000082,1993-07-13,3964.98,3671,1,1
F,3-MEDIUM,2,BUILDING,21,Clerk#000000088,1993-07-07,2107.94,6550,3,1
F,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000953,1993-08-15,2492.49,7669,0,1
F,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000982,1993-07-07,1768.76,1916,3,1
F,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000736,1993-08-15,2213.72,4343,0,1
F,5-LOW,1,MACHINERY,1,Clerk#000000714,1993-07-27,2753.48,6091,1,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,24,Clerk#000000697,1993-08-06,2837.89,5803,0,1
F,1-URGENT,4,AUTOMOBILE,4,Clerk#000000193,1993-07-07,2084.07,7570,2,1
F,5-LOW,1,FURNITURE,2,Clerk#000000418,1993-08-29,1907.14,6035,1,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000117,1993-08-03,-979.27,9157,1,1
F,5-LOW,4,HOUSEHOLD,13,Clerk#000000751,1993-08-08,8171.34,6598,1,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000414,1993-09-02,4413.55,13519,0,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000682,1993-07-11,6642.03,7516,1,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000973,1993-07-29,7105.5,10723,4,1
F,1-URGENT,0,AUTOMOBILE,14,Clerk#000000318,1993-07-26,3165.59,2503,2,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000734,1993-09-12,-221.89,13432,4,1
F,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000990,1993-07-20,945.92,4427,0,1
F,2-HIGH,3,AUTOMOBILE,19,Clerk#000000214,1993-07-21,1884.64,12610,4,1
F,3-MEDIUM,3,HOUSEHOLD,22,Clerk#000000166,1993-08-30,2734.91,12838,3,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000208,1993-08-14,-147.42,2227,3,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000864,1993-09-18,2418.14,5770,2,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000470,1993-08-13,8476.84,7105,1,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000948,1993-09-14,7978.09,5261,0,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000898,1993-07-17,4665.57,12892,0,1
F,1-URGENT,1,AUTOMOBILE,1,Clerk#000000091,1993-08-15,-275.83,3211,2,1
F,3-MEDIUM,2,FURNITURE,9,Clerk#000000978,1993-07-27,8328.12,1229,3,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000158,1993-08-10,3051.37,13750,3,1
F,1-URGENT,0,BUILDING,0,Clerk#000000451,1993-07-14,6372.78,10859,2,1
F,3-MEDIUM,2,FURNITURE,12,Clerk#000000413,1993-07-08,-149.3,4858,3,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000591,1993-08-17,4326.71,3872,3,1
F,2-HIGH,0,MACHINERY,0,Clerk#000000141,1993-07-20,923.32,1810,4,1
F,1-URGENT,3,BUILDING,22,Clerk#000000379,1993-08-21,4092.24,947,2,1
F,1-URGENT,1,BUILDING,3,Clerk#000000054,1993-08-27,4350.44,8305,2,1
F,2-HIGH,1,FURNITURE,3,Clerk#000000948,1993-07-30,2697.37,11113,4,1
F,1-URGENT,3,HOUSEHOLD,7,Clerk#000000452,1993-08-16,1650.06,9826,2,1
F,2-HIGH,2,MACHINERY,8,Clerk#000000315,1993-08-01,9753.78,11528,4,1
F,5-LOW,1,MACHINERY,1,Clerk#000000676,1993-08-07,525.13,3962,1,1
F,2-HIGH,2,MACHINERY,21,Clerk#000000384,1993-09-25,3801.69,12979,4,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000323,1993-08-06,3998.42,703,0,1
F,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000063,1993-08-28,7815.85,2951,0,1
F,5-LOW,0,BUILDING,0,Clerk#000000821,1993-08-15,-909.78,6899,1,1
F,1-URGENT,3,AUTOMOBILE,22,Clerk#000000175,1993-09-12,4477.79,7412,2,1
F,4-NOT SPECIFIED,0,FURNITURE,15,Clerk#000000497,1993-09-10,6671.05,3304,0,1
F,2-HIGH,3,BUILDING,7,Clerk#000000504,1993-09-17,6694.27,6220,4,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000460,1993-09-06,9196.11,260,2,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000910,1993-09-02,3527.24,4303,2,1
F,5-LOW,3,AUTOMOBILE,6,Clerk#000000789,1993-09-02,6046.85,3821,1,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000961,1993-09-18,6609.94,4844,0,1
F,2-HIGH,2,MACHINERY,8,Clerk#000000597,1993-09-10,2336.07,12400,4,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000182,1993-07-11,9280.71,127,0,1
F,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000798,1993-08-10,404.68,11689,0,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000239,1993-07-18,4078.84,9637,3,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000117,1993-07-21,5116.58,10280,2,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000496,1993-09-29,1377.52,802,3,1
F,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000318,1993-07-07,8531.42,9205,0,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000477,1993-09-04,379.56,14728,4,1
F,1-URGENT,0,AUTOMOBILE,0,Clerk#000000910,1993-08-03,8051.75,5374,2,1
F,1-URGENT,2,FURNITURE,8,Clerk#000000736,1993-09-07,4566.48,1514,2,1
F,5-LOW,2,AUTOMOBILE,8,Clerk#000000499,1993-08-22,3064.36,10510,1,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000333,1993-08-17,7600.94,10757,3,1
F,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000081,1993-07-28,432.35,5311,0,1
F,2-HIGH,1,BUILDING,3,Clerk#000000509,1993-09-14,4785.81,6293,4,1
F,2-HIGH,3,BUILDING,22,Clerk#000000088,1993-07-14,-250.15,7135,4,1
F,2-HIGH,1,HOUSEHOLD,17,Clerk#000000732,1993-09-14,4.86,12500,4,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000078,1993-09-13,-333.85,2707,4,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000599,1993-08-11,7409.6,1765,3,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000812,1993-07-06,8450.77,14737,0,1
F,5-LOW,0,AUTOMOBILE,0,Clerk#000000711,1993-07-13,9257.2,2131,1,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000470,1993-07-20,399.6,13210,3,1
F,2-HIGH,2,BUILDING,21,Clerk#000000742,1993-08-25,-511.55,9349,4,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000068,1993-07-01,9729.32,4213,0,1
F,5-LOW,1,BUILDING,24,Clerk#000000613,1993-09-07,8533.52,10184,1,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000747,1993-08-10,7453.98,13666,0,1
F,5-LOW,1,HOUSEHOLD,3,Clerk#000000045,1993-08-28,1921.72,6601,1,1
F,2-HIGH,3,AUTOMOBILE,6,Clerk#000000457,1993-08-08,3020.68,4087,4,1
F,2-HIGH,0,MACHINERY,5,Clerk#000000440,1993-08-08,6923.03,2033,4,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000173,1993-07-23,9694.26,2066,2,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000023,1993-09-19,5192.24,8995,0,1
F,2-HIGH,4,HOUSEHOLD,11,Clerk#000000410,1993-07-06,1660.31,2027,4,1
F,1-URGENT,2,HOUSEHOLD,21,Clerk#000000198,1993-09-10,478.62,4918,2,1
F,3-MEDIUM,3,FURNITURE,7,Clerk#000000228,1993-08-26,5270.43,4870,3,1
F,1-URGENT,1,AUTOMOBILE,1,Clerk#000000302,1993-07-15,3055.76,8954,2,1
F,2-HIGH,4,BUILDING,11,Clerk#000000798,1993-09-28,2266.63,3470,4,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000268,1993-07-13,6553.12,5428,4,1
F,3-MEDIUM,2,BUILDING,8,Clerk#000000732,1993-07-14,885.97,5446,3,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000205,1993-09-12,6296.69,6613,1,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000724,1993-07-11,1857.16,9310,3,1
F,1-URGENT,2,HOUSEHOLD,18,Clerk#000000878,1993-09-15,2995.43,3841,2,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000900,1993-07-06,7091.62,4321,4,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000810,1993-09-19,5941.39,12742,0,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000416,1993-08-10,1045.91,6073,0,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000020,1993-07-16,107.73,11533,0,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000660,1993-08-04,-301.75,1258,1,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000588,1993-09-06,6584.54,10093,4,1
F,3-MEDIUM,1,BUILDING,3,Clerk#000000368,1993-09-13,4754.3,2726,3,1
F,2-HIGH,0,BUILDING,15,Clerk#000000107,1993-08-07,1901.85,13151,4,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000583,1993-07-04,6435.85,1819,4,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000928,1993-09-04,5911.36,9341,2,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,1,Clerk#000000350,1993-09-05,7495.2,4124,0,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000593,1993-09-03,4393.67,5989,2,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000112,1993-09-12,9776.39,1051,1,1
F,1-URGENT,3,BUILDING,7,Clerk#000000961,1993-09-06,4817.91,9239,2,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000643,1993-09-27,7375.47,2246,2,1
F,1-URGENT,3,AUTOMOBILE,23,Clerk#000000087,1993-09-26,8086.02,10837,2,1
F,5-LOW,0,FURNITURE,14,Clerk#000000093,1993-07-03,5941.39,12742,1,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000664,1993-07-30,190.36,4865,0,1
F,5-LOW,4,FURNITURE,10,Clerk#000000802,1993-08-11,386.69,9781,1,1
F,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000728,1993-07-03,6907.14,9394,3,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000186,1993-09-10,4550.08,7228,0,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000530,1993-07-31,4688.73,7624,3,1
F,3-MEDIUM,2,FURNITURE,18,Clerk#000000095,1993-07-01,1074.13,11083,3,1
F,5-LOW,2,HOUSEHOLD,12,Clerk#000000715,1993-07-17,6761.52,1376,1,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000705,1993-09-06,6760.51,7786,2,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000003,1993-08-14,6783.08,5903,4,1
F,2-HIGH,0,BUILDING,0,Clerk#000000969,1993-09-11,1711,2686,4,1
F,5-LOW,1,BUILDING,3,Clerk#000000095,1993-08-22,107.73,11533,1,1
F,2-HIGH,0,BUILDING,14,Clerk#000000176,1993-09-13,106.6,6590,4,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000461,1993-08-27,247.71,5488,4,1
F,5-LOW,0,MACHINERY,0,Clerk#000000167,1993-07-24,4733.08,9133,1,1
F,2-HIGH,4,MACHINERY,10,Clerk#000000613,1993-09-24,4539.49,9614,4,1
F,3-MEDIUM,1,HOUSEHOLD,2,Clerk#000000591,1993-09-22,8993.23,571,3,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000806,1993-07-01,1205.55,14843,1,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000379,1993-08-07,8938.14,826,0,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000199,1993-09-27,9344.15,13537,2,1
F,2-HIGH,3,BUILDING,7,Clerk#000000862,1993-09-29,2213.72,4343,4,1
F,3-MEDIUM,2,HOUSEHOLD,9,Clerk#000000175,1993-08-18,7723.28,11293,3,1
F,1-URGENT,1,BUILDING,2,Clerk#000000799,1993-07-17,8314.71,3496,2,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000477,1993-07-03,3582.37,118,1,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000897,1993-08-08,594.5,1009,3,1
F,2-HIGH,4,MACHINERY,13,Clerk#000000782,1993-08-17,4781.63,10342,4,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000577,1993-09-02,8717.48,2977,0,1
F,3-MEDIUM,3,MACHINERY,22,Clerk#000000212,1993-09-07,9551.98,7561,3,1
F,5-LOW,3,BUILDING,23,Clerk#000000084,1993-07-20,3382.97,9395,1,1
F,2-HIGH,4,BUILDING,20,Clerk#000000543,1993-08-03,1467.16,3178,4,1
F,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000573,1993-07-22,2856.51,14752,3,1
F,1-URGENT,1,FURNITURE,1,Clerk#000000299,1993-07-26,5283.98,3175,2,1
F,5-LOW,4,BUILDING,11,Clerk#000000980,1993-07-09,7110.02,4957,1,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000186,1993-07-22,1623.78,14515,0,1
F,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000106,1993-08-28,9616.15,7216,0,1
F,5-LOW,3,FURNITURE,7,Clerk#000000511,1993-07-07,5270.43,4870,1,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000281,1993-08-13,8483.43,3586,2,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000732,1993-09-28,5603.13,11455,0,1
F,5-LOW,0,MACHINERY,14,Clerk#000000697,1993-07-26,6604.42,13276,1,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000786,1993-08-24,3329.3,13540,0,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000306,1993-09-18,6827.86,14474,3,1
F,1-URGENT,3,BUILDING,22,Clerk#000000518,1993-07-14,8103.98,6016,2,1
F,1-URGENT,3,BUILDING,22,Clerk#000000165,1993-07-25,6159.42,8638,2,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000275,1993-08-28,6137.94,7955,3,1
F,2-HIGH,3,HOUSEHOLD,23,Clerk#000000768,1993-09-06,6123.22,10577,4,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000612,1993-08-06,6935.4,8737,1,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000728,1993-07-15,-556.05,1207,1,1
F,2-HIGH,2,BUILDING,21,Clerk#000000648,1993-07-19,2910.9,4753,4,1
F,4-NOT SPECIFIED,4,MACHINERY,10,Clerk#000000090,1993-07-13,5375.27,8524,0,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000315,1993-09-03,8264.67,10609,3,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000089,1993-09-02,7731.6,10883,0,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000602,1993-08-10,5178.28,5038,4,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000284,1993-09-18,9437.28,4639,1,1
F,2-HIGH,1,HOUSEHOLD,24,Clerk#000000624,1993-09-10,7309.04,3124,4,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000900,1993-07-18,3311.04,11914,2,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000936,1993-07-30,1840.08,5614,2,1
F,5-LOW,0,MACHINERY,15,Clerk#000000355,1993-08-07,1666.07,1064,1,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000474,1993-09-14,-202.84,5350,4,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000737,1993-07-06,3832.17,2548,3,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000783,1993-09-12,2123.62,7909,3,1
F,2-HIGH,2,FURNITURE,21,Clerk#000000193,1993-07-20,810.63,11320,4,1
F,5-LOW,1,BUILDING,2,Clerk#000000672,1993-08-24,90.22,1163,1,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,12,Clerk#000000755,1993-08-01,4168.07,2425,0,1
F,5-LOW,4,MACHINERY,11,Clerk#000000794,1993-07-17,5902.97,13390,1,1
F,5-LOW,1,MACHINERY,24,Clerk#000000053,1993-08-20,2562.3,4165,1,1
F,1-URGENT,3,MACHINERY,7,Clerk#000000974,1993-07-07,2691.01,13982,2,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000083,1993-07-15,7932.58,5278,4,1
F,2-HIGH,4,HOUSEHOLD,11,Clerk#000000875,1993-07-09,6444.1,6157,4,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000837,1993-09-25,3877.64,12238,4,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000670,1993-08-14,8292.57,10753,0,1
F,5-LOW,2,FURNITURE,12,Clerk#000000103,1993-09-05,8031.92,13120,1,1
F,5-LOW,1,MACHINERY,2,Clerk#000000806,1993-09-05,1177.13,7958,1,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000595,1993-09-15,-868.99,11620,0,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000651,1993-09-02,8963.49,4150,0,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000153,1993-09-22,3126.17,3136,0,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000110,1993-07-10,8303.47,12337,0,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000120,1993-07-13,7580.58,9292,0,1
F,5-LOW,0,BUILDING,15,Clerk#000000800,1993-08-29,71.04,3670,1,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000574,1993-08-30,4846.36,5521,3,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000149,1993-07-02,-64.92,3682,0,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000058,1993-07-17,681.44,8099,4,1
F,2-HIGH,1,AUTOMOBILE,1,Clerk#000000682,1993-08-21,2737.71,12205,4,1
F,2-HIGH,1,FURNITURE,17,Clerk#000000762,1993-09-20,1820.65,14029,4,1
F,2-HIGH,4,BUILDING,20,Clerk#000000670,1993-08-07,1323.84,6829,4,1
F,5-LOW,4,BUILDING,20,Clerk#000000671,1993-09-26,7621.56,278,1,1
F,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000377,1993-08-07,2961.79,1474,3,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000303,1993-07-17,2106.52,1570,0,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000364,1993-08-13,-206.2,7207,1,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000969,1993-08-27,9954.18,9928,2,1
F,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000100,1993-08-28,4107.84,10502,0,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000693,1993-09-27,8535.65,3674,0,1
F,1-URGENT,4,MACHINERY,10,Clerk#000000177,1993-08-10,3430.22,12506,2,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000038,1993-09-07,3734.51,4039,2,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000659,1993-09-22,1363.92,11066,2,1
F,2-HIGH,4,AUTOMOBILE,13,Clerk#000000085,1993-09-21,3734.68,5701,4,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000645,1993-07-15,4234.26,7862,3,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000933,1993-08-02,4050.19,14395,4,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000598,1993-08-17,8028.38,6298,4,1
F,5-LOW,1,AUTOMOBILE,24,Clerk#000000648,1993-07-27,1288.75,11105,1,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000506,1993-09-10,7954.54,10718,0,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000477,1993-09-14,-412.03,9223,0,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000064,1993-07-14,1905.79,7988,3,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000206,1993-07-05,7908.81,13468,3,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000193,1993-07-12,7143.04,4969,0,1
F,5-LOW,4,FURNITURE,11,Clerk#000000877,1993-08-05,9149.98,5965,1,1
F,1-URGENT,3,FURNITURE,23,Clerk#000000807,1993-09-30,8464.15,5575,2,1
F,2-HIGH,3,BUILDING,19,Clerk#000000828,1993-09-05,4547.6,13235,4,1
F,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000974,1993-08-24,1274.41,8719,0,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000880,1993-07-06,6569.34,241,2,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000368,1993-09-10,1490.16,14396,1,1
F,5-LOW,4,FURNITURE,11,Clerk#000000768,1993-08-13,5962.57,5305,1,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000072,1993-08-21,-774.22,187,2,1
