l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,2,AUTOMOBILE,MAIL,3,0.03,1994-03-27,1994-06-15,0,21137.93
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,MAIL,2,0.01,1996-07-11,1996-09-10,6,16151.054
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,BUILDING,REG AIR,4,0.05,1996-09-10,1996-12-05,6,17524.872
F,F,R,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,AIR,3,0.02,1994-08-28,1994-10-24,0,1851.28
F,F,R,NONE,0,Manufacturer#2,5-LOW,3,HOUSEHOLD,MAIL,4,0,1992-07-06,1992-08-24,2,47040.371
F,F,A,NONE,4,Manufacturer#2,5-LOW,3,BUILDING,RAIL,7,0.01,1994-05-07,1994-07-28,0,6187.55
F,F,A,NONE,3,Manufacturer#3,5-LOW,3,BUILDING,FOB,5,0.07,1994-05-07,1994-07-30,0,23715.3644
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,1,FURNITURE,REG AIR,1,0.08,1997-08-12,1997-09-29,3,753.8188
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,1,AUTOMOBILE,MAIL,2,0,1997-07-04,1997-08-19,3,14249.1688
O,O,N,COLLECT COD,2,Manufacturer#4,5-LOW,0,FURNITURE,RAIL,2,0,1998-01-04,1998-02-20,5,63007.307
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,AUTOMOBILE,MAIL,2,0,1992-12-19,1993-02-20,2,5031.7216
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,REG AIR,7,0.07,1994-05-04,1994-06-28,0,24734.0496
O,O,N,NONE,4,Manufacturer#4,3-MEDIUM,3,FURNITURE,FOB,3,0.04,1997-03-08,1997-04-25,3,19023.3598
F,F,A,NONE,2,Manufacturer#2,1-URGENT,0,BUILDING,FOB,1,0.01,1995-01-31,1995-03-03,1,40183.6864
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,0,BUILDING,TRUCK,5,0.02,1995-01-31,1995-03-13,1,12227.2904
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,2,HOUSEHOLD,REG AIR,6,0.07,1997-10-24,1997-12-18,3,16249.03
F,F,A,COLLECT COD,0,Manufacturer#5,3-MEDIUM,0,BUILDING,SHIP,2,0.06,1992-04-26,1992-06-17,2,2667.2486
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,AIR,5,0.08,1994-04-06,1994-06-07,0,40025.6994
O,O,N,COLLECT COD,3,Manufacturer#2,5-LOW,2,AUTOMOBILE,FOB,1,0.05,1997-06-24,1997-09-08,3,873.4619
F,F,A,NONE,0,Manufacturer#2,5-LOW,4,AUTOMOBILE,REG AIR,2,0,1992-09-30,1992-12-02,2,9411.584
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,4,FURNITURE,TRUCK,3,0.05,1993-08-12,1993-10-23,4,24138.7692
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,3,FURNITURE,SHIP,3,0.02,1994-10-17,1994-11-29,0,7610.4045
F,F,R,NONE,4,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,REG AIR,1,0.04,1992-01-24,1992-04-10,2,43126.386
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,2,FURNITURE,SHIP,1,0.07,1992-01-07,1992-04-01,2,24577.6735
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,RAIL,4,0.03,1992-03-06,1992-04-09,2,19488.5565
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,3,FURNITURE,SHIP,5,0.04,1996-04-25,1996-06-07,6,16272.3375
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,3,FURNITURE,FOB,3,0.02,1996-04-25,1996-07-02,6,37319.418
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,0,HOUSEHOLD,FOB,2,0.05,1993-11-06,1994-02-02,4,4692.575
F,F,R,NONE,2,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,6,0.07,1992-07-21,1992-09-09,2,1668.8496
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,4,HOUSEHOLD,REG AIR,6,0.01,1995-12-03,1996-02-01,1,1729.7496
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,4,HOUSEHOLD,FOB,5,0,1995-12-03,1996-01-29,1,60730.0032
O,O,N,NONE,1,Manufacturer#5,2-HIGH,0,BUILDING,TRUCK,2,0,1996-10-09,1996-12-24,6,4238.2716
O,O,N,NONE,4,Manufacturer#1,2-HIGH,0,BUILDING,SHIP,5,0.03,1996-10-09,1996-12-17,6,11403.2512
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,4,AUTOMOBILE,REG AIR,1,0.08,1996-11-19,1997-02-04,6,36740.4
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,4,BUILDING,AIR,5,0.02,1992-11-23,1992-12-28,2,37583.046
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,3,FURNITURE,MAIL,1,0.01,1992-09-13,1992-10-30,2,14722.2864
F,F,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,MAIL,2,0.01,1993-06-08,1993-08-25,4,557.3144
F,F,R,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,MAIL,2,0.01,1992-05-01,1992-07-20,2,2291.6124
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,4,FURNITURE,RAIL,4,0.08,1994-02-02,1994-03-23,0,6099.75
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,AUTOMOBILE,FOB,2,0.05,1992-11-04,1992-12-12,2,34299.9228
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,1,MACHINERY,AIR,5,0.04,1994-10-06,1994-11-14,0,5621.052
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,4,HOUSEHOLD,REG AIR,3,0.03,1993-03-26,1993-06-06,4,57786.105
O,O,N,COLLECT COD,1,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,REG AIR,3,0.05,1998-01-04,1998-03-23,5,31851.3096
O,O,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,4,0.03,1998-05-08,1998-06-09,5,32080.5859
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,6,0.07,1998-05-08,1998-07-01,5,1002.2
O,P,N,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,3,HOUSEHOLD,AIR,3,0,1995-05-07,1995-08-05,1,28302.892
O,P,N,NONE,1,Manufacturer#4,5-LOW,3,HOUSEHOLD,RAIL,2,0.04,1995-05-07,1995-07-27,1,3530.0118
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,0,BUILDING,FOB,1,0.03,1993-06-26,1993-09-06,4,65103.9884
F,F,A,NONE,2,Manufacturer#5,5-LOW,0,BUILDING,TRUCK,5,0.08,1993-06-26,1993-08-21,4,-2272.4547
O,O,N,NONE,0,Manufacturer#2,2-HIGH,3,FURNITURE,MAIL,2,0.06,1996-03-20,1996-06-02,6,7748.643
F,F,R,NONE,2,Manufacturer#2,1-URGENT,0,AUTOMOBILE,FOB,3,0.03,1994-10-15,1994-12-24,0,45327.2358
O,O,N,NONE,3,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,2,0,1997-03-10,1997-06-01,3,54648.5265
F,F,A,COLLECT COD,4,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,FOB,3,0.05,1993-04-08,1993-05-18,4,6469.52
F,F,A,COLLECT COD,4,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,SHIP,4,0.02,1992-08-05,1992-10-26,2,1354.8012
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,0,BUILDING,TRUCK,2,0.05,1993-05-08,1993-06-14,4,14880.72
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,2,MACHINERY,FOB,3,0.04,1992-05-07,1992-06-25,2,56041.3195
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,2,MACHINERY,REG AIR,5,0.01,1998-02-24,1998-04-02,5,22216.872
O,O,N,NONE,0,Manufacturer#4,5-LOW,0,MACHINERY,TRUCK,1,0.07,1995-08-23,1995-09-26,1,21977.6454
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,2,MACHINERY,FOB,5,0.02,1998-01-26,1998-03-06,5,42856.9175
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,1,FURNITURE,FOB,1,0.06,1992-07-10,1992-09-08,2,54257.61
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,FOB,4,0.02,1996-08-12,1996-10-12,6,880.92
F,F,A,COLLECT COD,1,Manufacturer#1,2-HIGH,2,HOUSEHOLD,RAIL,7,0.05,1993-10-06,1993-12-21,4,9004.0964
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,1,FURNITURE,RAIL,4,0.02,1992-10-16,1992-12-04,2,15322.4162
F,F,A,NONE,4,Manufacturer#4,2-HIGH,1,FURNITURE,SHIP,5,0.08,1992-10-16,1992-12-04,2,6811.9478
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,RAIL,2,0.01,1994-01-02,1994-03-01,0,38471.4
F,F,A,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,FOB,5,0.03,1992-11-19,1993-02-01,2,42375.6572
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,1,MACHINERY,RAIL,1,0.04,1997-02-15,1997-03-30,3,60702.2325
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,0,FURNITURE,FOB,5,0.01,1994-01-24,1994-03-15,0,39111.1105
O,O,N,COLLECT COD,4,Manufacturer#4,2-HIGH,2,FURNITURE,TRUCK,1,0.03,1996-12-17,1997-03-11,6,6369.42
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,4,HOUSEHOLD,REG AIR,2,0.01,1995-10-15,1995-12-15,1,44487.6168
F,F,R,COLLECT COD,1,Manufacturer#5,5-LOW,3,FURNITURE,TRUCK,1,0.08,1994-07-29,1994-09-24,0,26953.865
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,3,FURNITURE,REG AIR,7,0.06,1996-10-25,1997-01-08,6,8533.4964
O,O,N,NONE,4,Manufacturer#3,3-MEDIUM,3,FURNITURE,SHIP,3,0.02,1996-10-25,1996-12-15,6,7474.275
O,O,N,COLLECT COD,1,Manufacturer#5,3-MEDIUM,3,FURNITURE,SHIP,4,0,1996-10-25,1996-12-29,6,3749.6503
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,2,FURNITURE,AIR,2,0.01,1995-12-24,1996-01-27,1,10646.3604
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,MAIL,1,0.05,1994-09-30,1994-11-05,0,3268.14
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,0,FURNITURE,RAIL,1,0.01,1998-01-21,1998-02-25,5,10836.1884
F,F,R,NONE,3,Manufacturer#4,1-URGENT,3,FURNITURE,TRUCK,6,0.02,1993-09-20,1993-11-20,4,2213.649
F,F,A,NONE,4,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,3,0,1993-10-17,1993-11-30,4,39709.7547
F,F,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,6,0.06,1993-10-17,1993-11-29,4,25078.41
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,3,FURNITURE,RAIL,3,0.06,1993-09-20,1993-12-01,4,72508.4748
O,O,N,COLLECT COD,3,Manufacturer#1,1-URGENT,4,MACHINERY,MAIL,1,0.01,1998-06-08,1998-08-13,5,54500.8372
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,3,HOUSEHOLD,REG AIR,5,0.04,1996-08-05,1996-10-13,6,5859.2
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,MACHINERY,REG AIR,7,0.05,1997-04-02,1997-06-07,3,14708.2474
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,3,HOUSEHOLD,TRUCK,2,0.07,1996-08-05,1996-09-22,6,7684.7379
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,MAIL,1,0.08,1995-11-07,1996-01-07,1,5915.325
O,O,N,COLLECT COD,3,Manufacturer#5,5-LOW,3,HOUSEHOLD,SHIP,5,0.05,1997-07-09,1997-09-09,3,20912.8088
O,O,N,COLLECT COD,2,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,TRUCK,1,0.05,1995-11-01,1996-01-20,1,4719.44
O,O,N,NONE,1,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,SHIP,2,0.08,1995-11-01,1996-01-17,1,6180.648
O,O,N,NONE,3,Manufacturer#4,1-URGENT,1,HOUSEHOLD,MAIL,6,0.06,1997-06-11,1997-08-23,3,47752.999
F,F,R,COLLECT COD,1,Manufacturer#4,2-HIGH,1,FURNITURE,AIR,2,0.08,1995-01-30,1995-04-07,1,31489.2
O,O,N,COLLECT COD,0,Manufacturer#1,5-LOW,2,AUTOMOBILE,TRUCK,4,0.04,1998-06-17,1998-08-17,5,36502.0848
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,2,AUTOMOBILE,TRUCK,1,0.05,1997-06-25,1997-08-04,3,21301.56
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,1,FURNITURE,RAIL,4,0.06,1997-10-08,1997-11-24,3,52307.0037
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,MAIL,1,0.01,1993-08-17,1993-10-21,4,54397.3814
O,O,N,COLLECT COD,1,Manufacturer#3,5-LOW,3,MACHINERY,TRUCK,7,0.06,1997-03-10,1997-05-26,3,7540.726
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,0,BUILDING,RAIL,7,0.06,1997-07-19,1997-09-19,3,32901.648
O,O,N,NONE,2,Manufacturer#1,5-LOW,0,BUILDING,RAIL,6,0.03,1997-07-19,1997-09-01,3,18938.4
O,O,N,COLLECT COD,3,Manufacturer#5,1-URGENT,0,HOUSEHOLD,TRUCK,4,0.04,1996-10-03,1996-11-24,6,5471.578
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,1,BUILDING,REG AIR,3,0.07,1996-02-18,1996-05-15,6,16956.9812
O,O,N,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,AIR,4,0,1997-02-04,1997-04-15,3,8841.9264
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,3,MACHINERY,AIR,1,0.03,1998-05-10,1998-06-09,5,15613.33
F,F,A,COLLECT COD,2,Manufacturer#1,2-HIGH,2,FURNITURE,TRUCK,6,0.08,1994-09-22,1994-11-19,0,71328.38
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,AIR,4,0.03,1993-05-10,1993-06-21,4,36477.012
O,O,N,NONE,1,Manufacturer#4,5-LOW,3,MACHINERY,REG AIR,3,0.02,1995-10-15,1995-12-24,1,46133.8372
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,0,FURNITURE,AIR,2,0.07,1997-07-28,1997-09-23,3,3099.828
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,4,HOUSEHOLD,REG AIR,3,0.08,1998-02-14,1998-04-11,5,38222.964
O,O,N,NONE,3,Manufacturer#1,2-HIGH,2,BUILDING,FOB,6,0.02,1997-06-19,1997-08-31,3,21512.7808
O,O,N,COLLECT COD,0,Manufacturer#3,5-LOW,4,HOUSEHOLD,REG AIR,3,0.06,1997-11-28,1998-01-31,3,616.6138
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,3,FURNITURE,AIR,2,0.07,1994-11-07,1994-12-23,0,36492.022
O,O,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,6,0,1995-07-19,1995-09-29,1,25412.75
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,1,FURNITURE,TRUCK,1,0.01,1995-12-03,1996-02-01,1,3957.3756
O,O,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,AIR,2,0.04,1998-03-16,1998-04-22,5,31671.25
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,4,MACHINERY,SHIP,1,0.01,1995-12-20,1996-02-12,1,17041.661
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,2,0.07,1994-09-15,1994-11-02,0,15267.343
F,F,A,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,4,0.01,1994-09-15,1994-10-29,0,27693.5741
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,2,HOUSEHOLD,MAIL,2,0.08,1995-08-31,1995-11-04,1,19940.8692
F,P,N,COLLECT COD,2,Manufacturer#3,5-LOW,0,FURNITURE,FOB,1,0.06,1995-06-08,1995-08-28,1,30290.8491
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,AIR,1,0,1997-09-17,1997-12-02,3,9545.98
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,0,HOUSEHOLD,MAIL,3,0,1993-05-05,1993-06-20,4,46528.6948
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,3,FURNITURE,REG AIR,1,0.03,1994-05-09,1994-07-07,0,7667.592
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,AIR,3,0.01,1997-02-24,1997-04-20,3,16163.5821
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,0,AUTOMOBILE,TRUCK,4,0.06,1994-06-21,1994-08-27,0,16460.814
O,O,N,COLLECT COD,2,Manufacturer#1,1-URGENT,4,FURNITURE,AIR,2,0.05,1998-04-14,1998-06-28,5,37070.4852
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,RAIL,1,0.05,1996-05-14,1996-07-15,6,5084.84
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,0,MACHINERY,TRUCK,4,0.08,1996-11-06,1997-01-05,6,18157.645
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,REG AIR,6,0.04,1994-11-06,1994-12-21,0,20417.328
O,O,N,NONE,3,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,MAIL,4,0,1997-11-13,1997-12-31,3,26467.1388
F,P,A,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,4,BUILDING,SHIP,4,0.04,1995-03-31,1995-05-30,1,-191.5224
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,1,MACHINERY,AIR,1,0.03,1996-08-19,1996-09-28,6,6779.762
O,O,N,NONE,2,Manufacturer#4,5-LOW,3,MACHINERY,AIR,3,0.02,1995-10-12,1996-01-02,1,12345.0656
O,O,N,COLLECT COD,3,Manufacturer#4,5-LOW,3,MACHINERY,TRUCK,1,0,1995-10-12,1995-11-26,1,17260.423
O,O,N,NONE,2,Manufacturer#4,5-LOW,3,MACHINERY,MAIL,2,0.04,1995-10-12,1995-11-16,1,13957.8472
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,3,MACHINERY,AIR,3,0.01,1994-08-23,1994-10-21,0,869.3676
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,1,MACHINERY,RAIL,3,0.04,1992-09-18,1992-12-04,2,30248.0685
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,1,0.01,1998-07-03,1998-09-02,5,50865.844
F,F,A,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,FOB,1,0.05,1993-03-16,1993-05-09,4,28296.8082
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,1,AUTOMOBILE,TRUCK,1,0.07,1993-02-24,1993-04-22,4,10960.6926
F,F,A,NONE,3,Manufacturer#5,1-URGENT,3,MACHINERY,MAIL,5,0.05,1993-01-30,1993-04-01,4,43803.3121
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,4,HOUSEHOLD,FOB,4,0.08,1996-02-22,1996-05-02,6,5352.0355
F,F,R,COLLECT COD,2,Manufacturer#5,1-URGENT,1,HOUSEHOLD,MAIL,5,0.05,1993-09-19,1993-12-12,4,6685.2
F,F,A,COLLECT COD,0,Manufacturer#3,1-URGENT,1,HOUSEHOLD,SHIP,7,0.01,1993-09-19,1993-12-06,4,14089.6944
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,0,HOUSEHOLD,AIR,4,0.04,1998-02-11,1998-05-11,5,58.937
O,O,N,COLLECT COD,3,Manufacturer#5,2-HIGH,0,HOUSEHOLD,AIR,1,0,1998-02-11,1998-03-14,5,23605.1868
O,P,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,AUTOMOBILE,MAIL,2,0.06,1995-03-27,1995-06-03,1,7416.5
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,3,0.04,1993-11-23,1994-01-21,4,3003.312
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,3,FURNITURE,SHIP,4,0.02,1993-08-30,1993-10-07,4,48080.2124
F,F,A,COLLECT COD,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,REG AIR,6,0.04,1993-11-23,1994-01-12,4,1661.584
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,AIR,1,0.06,1998-04-28,1998-07-01,5,37582.164
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,0,HOUSEHOLD,TRUCK,7,0.04,1992-10-08,1992-12-29,2,26125.1426
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,0,MACHINERY,FOB,1,0.08,1993-11-06,1994-02-04,4,52423.872
O,O,N,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,RAIL,2,0.03,1995-10-06,1995-12-14,1,38786.2832
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,3,AUTOMOBILE,REG AIR,3,0.05,1998-02-20,1998-05-14,5,36305.8611
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,AUTOMOBILE,SHIP,1,0.01,1998-02-20,1998-05-13,5,7080.731
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,3,HOUSEHOLD,MAIL,5,0.02,1994-05-16,1994-07-14,0,4903.1076
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,TRUCK,2,0.06,1992-08-24,1992-09-27,2,14653.8304
F,F,A,COLLECT COD,4,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,SHIP,4,0.03,1995-01-18,1995-03-31,1,39655.3424
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,4,MACHINERY,SHIP,1,0,1993-09-10,1993-12-06,4,9665.598
O,O,N,NONE,4,Manufacturer#3,5-LOW,0,AUTOMOBILE,MAIL,1,0,1995-07-26,1995-09-14,1,28857.7212
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,1,FURNITURE,TRUCK,7,0.03,1998-03-20,1998-05-05,5,5060.4594
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,3,0.08,1992-04-11,1992-06-15,2,14478.0034
F,F,A,NONE,0,Manufacturer#5,2-HIGH,1,BUILDING,TRUCK,2,0,1994-06-05,1994-08-04,0,26441.124
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,AIR,3,0.01,1997-05-12,1997-06-29,3,5485.599
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,4,MACHINERY,TRUCK,2,0.02,1997-04-28,1997-06-12,3,18687.7327
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,2,BUILDING,MAIL,1,0.06,1998-03-28,1998-05-26,5,49457.088
F,F,A,COLLECT COD,0,Manufacturer#1,2-HIGH,1,MACHINERY,FOB,2,0.08,1994-11-16,1994-12-18,0,15236.624
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,1,MACHINERY,TRUCK,3,0.08,1994-11-16,1995-01-01,0,10502.2659
O,O,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,FOB,3,0.04,1998-01-24,1998-04-15,5,10298.512
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,4,MACHINERY,FOB,2,0.06,1995-02-01,1995-04-16,1,15354.8928
O,O,N,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,FOB,3,0.02,1997-12-10,1998-01-25,3,6700.0908
O,O,N,COLLECT COD,2,Manufacturer#1,2-HIGH,1,MACHINERY,RAIL,1,0.03,1996-10-28,1996-12-19,6,15047.1
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,0,AUTOMOBILE,RAIL,4,0,1992-11-30,1993-02-12,2,44501.8772
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,3,0.05,1992-12-01,1993-02-08,2,5923.192
O,O,N,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,4,0.08,1995-07-18,1995-09-12,1,65986.0656
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,2,AUTOMOBILE,MAIL,1,0.04,1997-03-30,1997-05-24,3,31874.7936
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,FOB,7,0.01,1992-02-20,1992-03-29,2,3437.25
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,1,MACHINERY,RAIL,2,0.08,1993-07-06,1993-09-22,4,6383.5392
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,1,MACHINERY,TRUCK,5,0.08,1993-07-06,1993-09-12,4,15822.4326
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,4,AUTOMOBILE,TRUCK,4,0.02,1994-07-27,1994-09-22,0,7171.3455
F,F,R,NONE,2,Manufacturer#5,1-URGENT,0,BUILDING,TRUCK,1,0.05,1993-02-18,1993-04-01,4,20513.4424
