l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,5,0.02,1997-12-10,1998-02-21,5,23423.1816
O,P,N,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,MACHINERY,AIR,5,0.05,1995-05-08,1995-07-16,2,36929.7941
O,O,N,NONE,0,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,AIR,2,0.03,1997-01-15,1997-03-17,5,5298.967
O,O,N,COLLECT COD,2,Manufacturer#3,5-LOW,0,AUTOMOBILE,AIR,4,0,1998-05-29,1998-07-11,4,9588.9276
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,HOUSEHOLD,REG AIR,2,0.05,1996-08-26,1996-10-31,1,15629.8656
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,2,BUILDING,SHIP,3,0.02,1997-10-16,1997-12-03,5,13533.42
F,F,R,NONE,0,Manufacturer#2,2-HIGH,3,HOUSEHOLD,RAIL,4,0.05,1992-08-25,1992-11-16,3,21829.8652
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,3,HOUSEHOLD,FOB,1,0.03,1992-08-25,1992-11-20,3,34168.3272
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,4,0.07,1994-08-21,1994-11-18,0,17404.0384
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,4,FURNITURE,TRUCK,7,0.02,1996-12-11,1997-02-16,1,26058.16
O,O,N,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,FOB,1,0.03,1996-07-17,1996-09-08,1,32707.008
F,F,R,COLLECT COD,0,Manufacturer#3,2-HIGH,4,HOUSEHOLD,FOB,4,0.07,1992-02-08,1992-03-17,3,26860.95
O,O,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,AIR,4,0.02,1996-09-08,1996-10-24,1,-36.9572
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,2,HOUSEHOLD,REG AIR,2,0.02,1993-01-21,1993-04-12,6,10133.0208
O,O,N,COLLECT COD,3,Manufacturer#2,1-URGENT,0,FURNITURE,TRUCK,3,0.04,1997-11-19,1998-02-11,5,20502.3247
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,0,FURNITURE,SHIP,1,0.05,1997-11-19,1998-01-03,5,40019.448
F,F,A,COLLECT COD,1,Manufacturer#4,5-LOW,0,MACHINERY,MAIL,1,0.08,1992-06-08,1992-07-08,3,24013.242
F,F,A,NONE,2,Manufacturer#1,2-HIGH,2,AUTOMOBILE,MAIL,3,0.02,1993-11-25,1994-02-17,6,7531.881
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,0,MACHINERY,RAIL,2,0.02,1992-06-06,1992-07-23,3,32311.02
F,F,R,NONE,1,Manufacturer#2,5-LOW,0,BUILDING,FOB,6,0.08,1992-06-06,1992-08-31,3,41457.425
F,F,R,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,MAIL,3,0.05,1992-07-03,1992-08-22,3,3524.787
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,4,BUILDING,RAIL,3,0.07,1993-02-16,1993-03-23,6,10875.28
O,O,N,COLLECT COD,2,Manufacturer#4,5-LOW,0,AUTOMOBILE,REG AIR,6,0.08,1996-06-02,1996-07-21,1,6193.8005
O,O,N,COLLECT COD,0,Manufacturer#5,5-LOW,0,AUTOMOBILE,SHIP,4,0.03,1996-06-02,1996-08-20,1,16259.91
O,O,N,COLLECT COD,1,Manufacturer#5,5-LOW,0,AUTOMOBILE,REG AIR,1,0,1996-06-02,1996-08-19,1,10737.4428
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,4,0.05,1998-06-28,1998-09-26,4,33223.0176
O,O,N,NONE,4,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,4,0.07,1997-04-01,1997-05-01,5,2734.085
O,O,N,NONE,0,Manufacturer#2,5-LOW,2,AUTOMOBILE,MAIL,1,0.04,1996-01-26,1996-03-24,1,7097.405
O,O,N,NONE,1,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,FOB,3,0.01,1996-02-07,1996-04-11,1,52308.048
F,F,A,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,TRUCK,3,0.02,1993-04-05,1993-06-15,6,17647.0686
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,AIR,3,0.05,1994-02-03,1994-04-17,0,5103.3532
F,F,A,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,TRUCK,5,0.05,1992-07-02,1992-09-25,3,30270.312
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,0,BUILDING,REG AIR,3,0.06,1994-05-25,1994-07-21,0,31793.5163
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,5,0.03,1996-08-02,1996-09-16,1,49063.7426
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,4,BUILDING,SHIP,4,0.04,1996-11-18,1997-01-30,1,7263.6221
F,F,A,NONE,4,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,REG AIR,2,0,1993-06-11,1993-07-24,6,8488.4394
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,2,BUILDING,TRUCK,2,0.04,1996-09-16,1996-10-19,1,28402.484
O,O,N,COLLECT COD,3,Manufacturer#1,5-LOW,4,HOUSEHOLD,SHIP,4,0.02,1997-02-18,1997-04-22,5,18738.2485
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,0,BUILDING,TRUCK,3,0.01,1996-04-05,1996-06-26,1,2012.008
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,HOUSEHOLD,RAIL,6,0.01,1997-06-08,1997-07-16,5,33306.9408
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,MAIL,1,0.07,1994-06-21,1994-08-14,0,19773.072
F,F,A,NONE,0,Manufacturer#1,1-URGENT,1,FURNITURE,TRUCK,2,0.05,1992-08-10,1992-10-28,3,41888.427
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,1,FURNITURE,REG AIR,1,0.01,1992-08-10,1992-10-28,3,4110.8248
O,O,N,NONE,0,Manufacturer#1,2-HIGH,1,FURNITURE,AIR,1,0.08,1998-02-12,1998-03-27,4,45097.488
O,O,N,NONE,2,Manufacturer#3,2-HIGH,1,FURNITURE,AIR,4,0.06,1998-02-12,1998-03-21,4,33880.6124
F,F,A,NONE,2,Manufacturer#5,5-LOW,2,BUILDING,MAIL,3,0.08,1993-09-29,1993-10-31,6,12846.86
O,O,N,NONE,3,Manufacturer#3,5-LOW,1,BUILDING,RAIL,5,0.01,1998-04-30,1998-06-28,4,5679.4588
O,O,N,COLLECT COD,1,Manufacturer#5,1-URGENT,2,HOUSEHOLD,SHIP,4,0.04,1998-04-28,1998-07-16,4,51463.3232
O,O,N,COLLECT COD,2,Manufacturer#4,2-HIGH,2,BUILDING,SHIP,4,0.02,1998-07-27,1998-10-14,4,61035.4596
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,1,BUILDING,AIR,1,0.08,1993-05-15,1993-07-03,6,45957.0892
O,O,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,3,FURNITURE,FOB,7,0.02,1997-10-22,1997-12-20,5,28870.2
O,O,N,NONE,4,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,AIR,1,0.06,1997-06-19,1997-07-27,5,23719.44
F,F,A,NONE,3,Manufacturer#4,5-LOW,1,HOUSEHOLD,REG AIR,2,0,1992-11-23,1993-02-04,3,14397.4125
O,O,N,NONE,3,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,TRUCK,5,0.01,1997-11-04,1998-01-07,5,4124.2952
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,2,BUILDING,MAIL,2,0.01,1992-11-14,1992-12-15,3,20520.4328
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,1,MACHINERY,TRUCK,1,0.07,1993-12-07,1994-02-28,6,30112.6302
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,RAIL,3,0.02,1992-10-08,1992-11-12,3,43870.42
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,MACHINERY,RAIL,3,0.04,1998-07-15,1998-09-24,4,38990.14
F,F,A,NONE,1,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,FOB,4,0.03,1993-01-01,1993-02-06,6,31722.624
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,3,MACHINERY,SHIP,2,0.03,1996-01-12,1996-04-06,1,14678.6908
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,SHIP,2,0.08,1993-10-09,1993-12-04,6,20049.0656
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,RAIL,4,0.01,1993-10-09,1993-12-06,6,20283.2814
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,1,HOUSEHOLD,SHIP,5,0.07,1993-04-26,1993-07-02,6,16881.4536
F,F,R,NONE,2,Manufacturer#1,3-MEDIUM,1,MACHINERY,SHIP,6,0.02,1993-04-16,1993-07-09,6,11781.84
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,1,MACHINERY,MAIL,4,0.06,1993-04-16,1993-06-14,6,24450.6656
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,3,0.04,1998-06-27,1998-08-14,4,38402.116
O,O,N,NONE,2,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,RAIL,2,0.06,1997-07-04,1997-09-02,5,43374.276
F,F,A,COLLECT COD,2,Manufacturer#1,2-HIGH,2,BUILDING,REG AIR,5,0.08,1992-10-14,1992-12-15,3,5993.106
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,2,0.06,1996-04-25,1996-06-02,1,64303.7388
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,3,BUILDING,AIR,2,0.06,1996-08-23,1996-10-05,1,1106.1317
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,AUTOMOBILE,FOB,3,0.08,1997-09-15,1997-11-27,5,1119.339
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,2,MACHINERY,TRUCK,2,0.02,1993-11-23,1994-01-24,6,9711.4608
F,F,A,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,2,0.03,1994-09-24,1994-12-06,0,14573.1344
F,F,A,COLLECT COD,2,Manufacturer#3,1-URGENT,4,BUILDING,AIR,6,0.03,1993-12-21,1994-02-26,6,15137.06
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,1,BUILDING,TRUCK,1,0,1998-02-07,1998-04-21,4,19953.54
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,1,BUILDING,AIR,5,0.02,1998-02-07,1998-04-30,4,2927.79
F,F,A,NONE,2,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,TRUCK,1,0.06,1992-09-04,1992-10-23,3,1392.8482
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,3,BUILDING,FOB,2,0.04,1993-05-14,1993-07-10,6,39482.8938
O,O,N,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,2,0.04,1997-04-08,1997-06-03,5,19964.112
F,F,A,NONE,3,Manufacturer#2,5-LOW,0,FURNITURE,FOB,3,0.06,1993-06-03,1993-07-18,6,3758.7018
O,O,N,NONE,3,Manufacturer#2,5-LOW,2,MACHINERY,REG AIR,4,0.03,1995-05-28,1995-08-05,2,29685.824
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,2,MACHINERY,REG AIR,2,0.02,1995-05-28,1995-07-04,2,33265.2225
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,4,BUILDING,RAIL,1,0.01,1998-06-19,1998-08-06,4,12366.0768
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,3,HOUSEHOLD,SHIP,1,0.08,1996-09-17,1996-12-08,1,19582.1613
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,1,MACHINERY,MAIL,5,0.04,1993-08-27,1993-11-24,6,16366.5
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,3,BUILDING,REG AIR,1,0.04,1993-07-21,1993-09-05,6,29485.701
F,F,R,COLLECT COD,1,Manufacturer#5,1-URGENT,3,BUILDING,RAIL,6,0.06,1993-07-21,1993-10-10,6,15819.2368
F,F,A,COLLECT COD,2,Manufacturer#3,2-HIGH,1,BUILDING,SHIP,7,0.03,1992-12-05,1993-01-10,3,14715.886
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,1,BUILDING,SHIP,5,0.03,1992-12-05,1993-03-03,3,4494.8024
O,O,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,MAIL,2,0.08,1995-08-15,1995-11-04,2,1685.3692
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,0,MACHINERY,MAIL,1,0,1993-10-19,1993-12-13,6,40344.012
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,4,HOUSEHOLD,AIR,3,0.08,1992-02-01,1992-04-09,3,21362.136
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,3,0.01,1998-07-31,1998-10-16,4,28691.13
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,2,AUTOMOBILE,REG AIR,5,0.03,1994-06-07,1994-07-08,0,48874.4767
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,1,BUILDING,FOB,2,0.04,1997-10-23,1997-12-08,5,2438.0788
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,3,BUILDING,RAIL,1,0.01,1994-11-19,1994-12-21,0,5990.1512
F,F,A,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,SHIP,3,0.06,1993-02-01,1993-04-29,6,47079.4815
F,F,R,NONE,1,Manufacturer#1,3-MEDIUM,2,BUILDING,AIR,1,0.08,1992-06-28,1992-08-13,3,18738.3856
F,F,R,COLLECT COD,3,Manufacturer#2,5-LOW,1,MACHINERY,MAIL,1,0.03,1993-07-17,1993-09-12,6,8452.9312
O,O,N,COLLECT COD,2,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,3,0.02,1997-01-23,1997-03-27,5,6516.378
O,O,N,COLLECT COD,1,Manufacturer#1,3-MEDIUM,2,MACHINERY,REG AIR,4,0.06,1997-01-23,1997-04-06,5,16279.63
F,F,A,COLLECT COD,4,Manufacturer#4,1-URGENT,1,FURNITURE,SHIP,5,0.04,1993-09-30,1993-11-29,6,28211.787
O,O,N,COLLECT COD,2,Manufacturer#5,2-HIGH,1,FURNITURE,SHIP,5,0.04,1996-11-05,1996-12-24,1,20453.584
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,4,FURNITURE,REG AIR,3,0.01,1996-12-17,1997-02-16,1,25583.8392
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,4,AUTOMOBILE,FOB,4,0,1992-01-09,1992-03-20,3,2847.4812
F,F,A,COLLECT COD,1,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,RAIL,3,0.04,1993-09-02,1993-11-30,6,10712.0736
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,AIR,4,0.05,1994-01-09,1994-04-05,0,18698.564
O,O,N,NONE,2,Manufacturer#3,1-URGENT,3,AUTOMOBILE,MAIL,2,0.01,1998-04-03,1998-05-22,4,15115.968
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,4,BUILDING,SHIP,4,0.01,1996-08-31,1996-10-31,1,50467.04
F,F,A,COLLECT COD,0,Manufacturer#2,3-MEDIUM,0,FURNITURE,AIR,4,0.08,1994-01-10,1994-02-18,0,21083.184
O,O,N,COLLECT COD,4,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,FOB,2,0.02,1996-06-19,1996-09-02,1,46271.7156
F,F,R,COLLECT COD,3,Manufacturer#2,5-LOW,2,BUILDING,REG AIR,1,0.08,1995-02-16,1995-05-05,2,48622.14
F,F,R,COLLECT COD,1,Manufacturer#3,5-LOW,2,BUILDING,REG AIR,3,0.01,1995-02-16,1995-05-01,2,25604.0274
F,P,N,NONE,3,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,RAIL,1,0,1995-05-30,1995-08-04,2,24303.56
F,F,A,NONE,0,Manufacturer#3,5-LOW,1,FURNITURE,TRUCK,4,0.02,1992-11-02,1993-01-19,3,13793.4212
O,O,N,NONE,1,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,TRUCK,1,0.04,1997-10-06,1997-12-01,5,16529.952
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,TRUCK,4,0.06,1998-02-11,1998-05-10,4,18329.965
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,1,0.04,1998-02-13,1998-04-04,4,36796.1593
O,O,N,NONE,3,Manufacturer#4,5-LOW,3,BUILDING,TRUCK,3,0.04,1996-04-29,1996-05-31,1,28750.92
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,2,AUTOMOBILE,SHIP,4,0.08,1992-04-28,1992-07-13,3,14633.8949
F,F,A,COLLECT COD,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,RAIL,3,0.03,1992-04-28,1992-07-25,3,38779.727
O,O,N,NONE,0,Manufacturer#1,5-LOW,3,BUILDING,REG AIR,2,0.08,1998-06-14,1998-08-19,4,23978.7158
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,3,MACHINERY,RAIL,1,0.06,1996-03-12,1996-04-28,1,41358.4144
F,F,N,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,0,HOUSEHOLD,FOB,1,0.02,1995-02-18,1995-05-01,2,5134.8752
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,0,HOUSEHOLD,TRUCK,3,0.08,1995-02-18,1995-04-06,2,29621.038
O,O,N,NONE,2,Manufacturer#2,5-LOW,1,AUTOMOBILE,REG AIR,1,0.05,1995-10-06,1995-11-19,2,11870.716
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,2,BUILDING,RAIL,5,0.03,1997-07-05,1997-08-17,5,6847.8
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,0,HOUSEHOLD,TRUCK,1,0.06,1992-11-02,1992-12-29,3,34446.2092
F,F,R,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,6,0.08,1992-03-04,1992-04-22,3,42376.25
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,1,FURNITURE,FOB,5,0,1997-09-02,1997-10-06,5,9002.0574
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,1,FURNITURE,MAIL,4,0.06,1997-09-02,1997-11-05,5,35118.9348
F,F,A,NONE,2,Manufacturer#1,2-HIGH,4,FURNITURE,AIR,3,0.06,1994-04-06,1994-06-12,0,2321.305
F,F,R,COLLECT COD,1,Manufacturer#4,1-URGENT,1,HOUSEHOLD,REG AIR,1,0.05,1993-10-30,1994-01-14,6,29674.2528
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,FOB,2,0.08,1995-09-20,1995-11-12,2,16061.0576
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,2,FURNITURE,AIR,2,0,1994-11-04,1994-12-30,0,2711.17
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,4,HOUSEHOLD,MAIL,1,0.08,1994-05-26,1994-07-04,0,22608.04
O,O,N,NONE,0,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,2,0.06,1997-09-03,1997-11-03,5,24585.69
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,HOUSEHOLD,MAIL,4,0.05,1998-07-31,1998-10-02,4,15501.642
F,F,R,COLLECT COD,3,Manufacturer#4,2-HIGH,4,MACHINERY,AIR,3,0.05,1993-05-16,1993-08-07,6,5688.5408
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,3,FURNITURE,MAIL,5,0.06,1994-05-06,1994-07-13,0,9169.0308
O,O,N,NONE,0,Manufacturer#1,5-LOW,1,AUTOMOBILE,FOB,7,0.02,1997-06-21,1997-07-24,5,5638.4718
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,0,HOUSEHOLD,SHIP,3,0.01,1994-09-06,1994-11-28,0,9829.4272
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,4,FURNITURE,REG AIR,3,0.07,1993-10-12,1993-12-14,6,13075.44
O,O,N,NONE,3,Manufacturer#1,1-URGENT,3,BUILDING,AIR,1,0,1997-11-04,1998-01-02,5,18596.403
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,TRUCK,4,0.06,1992-06-09,1992-07-12,3,11462.971
F,F,A,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,RAIL,2,0.08,1994-06-21,1994-07-23,0,26268.3595
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,2,MACHINERY,REG AIR,2,0.06,1996-06-07,1996-08-29,1,23720.19
F,P,A,COLLECT COD,3,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,AIR,2,0.08,1995-03-31,1995-05-08,2,9934.8748
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,3,0,1993-07-19,1993-09-28,6,9125.625
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,3,HOUSEHOLD,TRUCK,4,0,1993-07-19,1993-10-11,6,25508.6286
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,0,FURNITURE,SHIP,1,0.08,1992-06-14,1992-08-18,3,14824.65
F,P,A,COLLECT COD,0,Manufacturer#3,2-HIGH,4,MACHINERY,SHIP,4,0.05,1995-05-04,1995-07-28,2,17569.2672
O,O,N,COLLECT COD,3,Manufacturer#3,2-HIGH,0,MACHINERY,SHIP,3,0.05,1996-07-15,1996-09-04,1,13526.895
F,F,R,NONE,2,Manufacturer#4,5-LOW,0,HOUSEHOLD,SHIP,3,0.06,1992-11-11,1993-01-14,3,26633.04
F,F,R,NONE,2,Manufacturer#4,5-LOW,1,HOUSEHOLD,MAIL,4,0.05,1993-11-27,1993-12-29,6,26468.8116
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,1,BUILDING,RAIL,5,0.02,1994-03-01,1994-04-18,0,9566.9376
O,O,N,COLLECT COD,2,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,2,0,1995-05-26,1995-08-08,2,46701.9991
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,3,MACHINERY,FOB,2,0.07,1997-01-08,1997-02-17,5,32520.5127
O,P,N,NONE,0,Manufacturer#5,5-LOW,4,HOUSEHOLD,SHIP,3,0.01,1995-04-23,1995-06-06,2,11594.85
O,P,N,NONE,4,Manufacturer#1,5-LOW,4,HOUSEHOLD,TRUCK,4,0.01,1995-04-23,1995-05-27,2,23004.396
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,3,MACHINERY,REG AIR,6,0.04,1996-08-22,1996-11-18,1,40159.0605
O,O,N,COLLECT COD,4,Manufacturer#2,1-URGENT,2,AUTOMOBILE,FOB,2,0.03,1995-06-23,1995-09-13,2,11620.333
F,F,A,NONE,2,Manufacturer#3,3-MEDIUM,4,FURNITURE,FOB,3,0.06,1992-04-10,1992-05-30,3,7258.704
O,O,N,NONE,1,Manufacturer#2,1-URGENT,0,MACHINERY,REG AIR,5,0.07,1998-03-04,1998-04-30,4,23857.844
O,O,N,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,2,0.06,1997-10-02,1997-11-13,5,12415.7324
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,1,0.03,1994-06-25,1994-07-28,0,29836.24
O,O,N,COLLECT COD,4,Manufacturer#1,3-MEDIUM,0,FURNITURE,AIR,1,0.03,1996-09-11,1996-10-28,1,6180.34
O,O,N,NONE,2,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,REG AIR,1,0.07,1997-05-14,1997-07-21,5,38675.95
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,TRUCK,2,0.07,1996-10-07,1996-12-30,1,1897.74
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,TRUCK,5,0.08,1996-10-07,1996-11-26,1,34834.2548
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,1,HOUSEHOLD,RAIL,3,0.06,1995-08-10,1995-10-04,2,9514.8864
O,O,N,NONE,2,Manufacturer#3,2-HIGH,0,MACHINERY,MAIL,1,0.01,1998-02-20,1998-05-15,4,71550.1087
O,O,N,NONE,2,Manufacturer#3,1-URGENT,2,BUILDING,FOB,5,0.07,1995-12-17,1996-03-07,2,20255.67
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,FOB,3,0.05,1995-10-05,1995-11-27,2,23067.4468
F,F,R,NONE,2,Manufacturer#5,1-URGENT,0,HOUSEHOLD,AIR,1,0.08,1994-06-13,1994-08-08,0,23310.6932
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,0,HOUSEHOLD,AIR,3,0.03,1994-06-13,1994-07-16,0,29445.936
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,FURNITURE,MAIL,1,0.03,1996-03-22,1996-04-28,1,15256.9441
O,O,N,NONE,1,Manufacturer#1,3-MEDIUM,1,MACHINERY,RAIL,2,0.04,1997-12-18,1998-02-06,5,27607.788
F,F,R,NONE,2,Manufacturer#3,1-URGENT,4,AUTOMOBILE,AIR,4,0.05,1992-09-04,1992-10-23,3,60354.945
F,F,R,COLLECT COD,1,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,AIR,2,0,1994-09-28,1994-12-20,0,51708
F,F,R,COLLECT COD,3,Manufacturer#3,1-URGENT,1,FURNITURE,TRUCK,1,0.05,1992-02-28,1992-04-01,3,32015.9808
