o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,0,Manufacturer#3,4-NOT SPECIFIED,1993-06-30,DELIVER IN PERSON,1993-08-18,0,1993-08-19,MACHINERY,1993-09-15,REG AIR,1126.22,4,0.02,1,17118.544
F,1,Manufacturer#2,4-NOT SPECIFIED,1993-06-30,COLLECT COD,1993-09-10,0,1993-08-18,MACHINERY,1993-09-10,REG AIR,1555.65,1,0,2,6222.6
F,0,Manufacturer#4,4-NOT SPECIFIED,1993-06-30,NONE,1993-09-09,0,1993-10-20,MACHINERY,1993-10-31,FOB,995.09,3,0.06,2,36450.1467
F,4,Manufacturer#3,4-NOT SPECIFIED,1993-06-30,TAKE BACK RETURN,1993-08-03,0,1993-07-10,MACHINERY,1993-07-28,FOB,1552.65,6,0.06,1,24283.446
O,4,Manufacturer#3,3-MEDIUM,1995-12-17,TAKE BACK RETURN,1996-02-04,2,1996-03-25,HOUSEHOLD,1996-04-15,FOB,1608.7,3,0.05,0,47778.39
O,1,Manufacturer#4,3-MEDIUM,1995-12-17,DELIVER IN PERSON,1996-02-19,2,1995-12-22,HOUSEHOLD,1995-12-29,AIR,945.04,1,0.01,0,25516.08
O,1,Manufacturer#5,3-MEDIUM,1995-12-17,NONE,1996-01-24,2,1996-04-02,HOUSEHOLD,1996-04-23,REG AIR,1186.28,2,0.04,0,9205.5328
F,4,Manufacturer#2,5-LOW,1994-03-26,TAKE BACK RETURN,1994-05-26,4,1994-04-01,HOUSEHOLD,1994-04-08,MAIL,1511.61,3,0.08,1,27813.624
F,3,Manufacturer#4,5-LOW,1994-03-26,COLLECT COD,1994-05-01,4,1994-07-07,HOUSEHOLD,1994-07-22,REG AIR,1442.54,2,0.05,1,4111.239
F,2,Manufacturer#1,5-LOW,1994-03-26,DELIVER IN PERSON,1994-05-21,4,1994-07-03,HOUSEHOLD,1994-08-02,TRUCK,1480.58,1,0.06,2,3997.566
F,0,Manufacturer#2,5-LOW,1994-03-26,COLLECT COD,1994-05-07,4,1994-04-19,HOUSEHOLD,1994-05-14,REG AIR,1823.92,4,0.05,1,20792.688
F,4,Manufacturer#5,5-LOW,1994-04-12,TAKE BACK RETURN,1994-07-09,4,1994-06-19,HOUSEHOLD,1994-07-04,FOB,1888.98,3,0.03,2,56216.0448
F,4,Manufacturer#2,5-LOW,1994-04-12,NONE,1994-06-01,4,1994-06-24,HOUSEHOLD,1994-07-16,SHIP,1763.86,1,0.02,1,5238.6642
F,2,Manufacturer#5,5-LOW,1994-04-12,NONE,1994-05-22,4,1994-06-08,HOUSEHOLD,1994-06-23,REG AIR,924.02,2,0,2,5821.326
F,2,Manufacturer#1,3-MEDIUM,1992-07-08,NONE,1992-10-06,1,1992-08-19,AUTOMOBILE,1992-09-16,TRUCK,1793.89,5,0,2,81621.995
F,3,Manufacturer#5,3-MEDIUM,1992-07-08,COLLECT COD,1992-09-20,1,1992-09-02,AUTOMOBILE,1992-09-28,MAIL,1864.96,2,0.05,1,12532.5312
F,3,Manufacturer#2,3-MEDIUM,1992-07-08,DELIVER IN PERSON,1992-08-31,1,1992-08-09,AUTOMOBILE,1992-09-05,FOB,1385.48,4,0.04,2,54033.72
F,3,Manufacturer#3,3-MEDIUM,1992-07-08,DELIVER IN PERSON,1992-08-13,1,1992-09-10,AUTOMOBILE,1992-10-09,FOB,1099.19,3,0.05,1,33008.6757
F,3,Manufacturer#4,3-MEDIUM,1992-07-08,DELIVER IN PERSON,1992-08-20,1,1992-08-21,AUTOMOBILE,1992-08-24,REG AIR,1177.27,1,0.03,1,16952.688
P,2,Manufacturer#2,1-URGENT,1995-05-12,DELIVER IN PERSON,1995-07-27,0,1995-05-24,AUTOMOBILE,1995-05-29,SHIP,1679.77,2,0,2,32251.584
P,4,Manufacturer#4,1-URGENT,1995-05-12,NONE,1995-07-17,0,1995-06-29,AUTOMOBILE,1995-07-02,RAIL,1304.4,3,0.05,0,12913.56
P,0,Manufacturer#4,1-URGENT,1995-05-12,TAKE BACK RETURN,1995-07-20,0,1995-07-22,AUTOMOBILE,1995-08-05,TRUCK,1718.81,1,0.06,0,21897.6394
F,3,Manufacturer#1,5-LOW,1994-08-24,COLLECT COD,1994-09-25,1,1994-09-24,BUILDING,1994-10-10,AIR,1756.85,1,0.04,2,84363.937
F,3,Manufacturer#4,5-LOW,1994-08-24,DELIVER IN PERSON,1994-11-02,1,1994-09-22,BUILDING,1994-10-12,SHIP,1058.15,2,0.01,2,23279.3
F,0,Manufacturer#2,1-URGENT,1993-12-18,COLLECT COD,1994-01-31,3,1994-01-06,MACHINERY,1994-01-22,REG AIR,1759.85,1,0.02,2,21276.5865
F,0,Manufacturer#2,1-URGENT,1993-12-18,NONE,1994-01-28,3,1994-01-06,MACHINERY,1994-01-27,RAIL,1594.69,6,0.08,2,5996.0344
F,2,Manufacturer#4,1-URGENT,1993-12-18,TAKE BACK RETURN,1994-01-31,3,1994-03-15,MACHINERY,1994-03-23,MAIL,1518.61,2,0.04,2,24601.482
F,2,Manufacturer#3,1-URGENT,1993-12-18,TAKE BACK RETURN,1994-03-17,3,1994-03-08,MACHINERY,1994-03-21,REG AIR,1325.42,4,0,1,34513.9368
F,4,Manufacturer#4,1-URGENT,1993-12-18,COLLECT COD,1994-03-05,3,1994-03-28,MACHINERY,1994-04-15,TRUCK,908,7,0.07,1,24407.04
F,1,Manufacturer#5,1-URGENT,1993-12-18,COLLECT COD,1994-01-31,3,1994-03-07,MACHINERY,1994-03-28,AIR,1857.95,5,0.07,1,29058.338
F,0,Manufacturer#4,1-URGENT,1993-12-18,TAKE BACK RETURN,1994-01-20,3,1994-02-15,MACHINERY,1994-02-26,MAIL,932.03,3,0.05,1,21203.6825
O,2,Manufacturer#2,3-MEDIUM,1996-12-09,COLLECT COD,1997-01-15,2,1997-03-27,MACHINERY,1997-04-07,TRUCK,1260.35,4,0,0,17959.9875
O,4,Manufacturer#5,3-MEDIUM,1996-12-09,TAKE BACK RETURN,1997-01-25,2,1997-01-02,MACHINERY,1997-01-18,REG AIR,1268.36,1,0.06,0,36148.26
O,1,Manufacturer#1,3-MEDIUM,1996-12-09,COLLECT COD,1997-01-17,2,1997-01-31,MACHINERY,1997-02-28,TRUCK,1218.31,3,0.06,0,52387.33
O,0,Manufacturer#2,3-MEDIUM,1996-12-09,COLLECT COD,1997-03-06,2,1996-12-20,MACHINERY,1997-01-14,RAIL,973.07,2,0.05,0,27732.495
O,1,Manufacturer#2,1-URGENT,1995-11-13,TAKE BACK RETURN,1996-01-11,4,1996-02-29,BUILDING,1996-03-22,FOB,1063.16,4,0,0,31575.852
O,0,Manufacturer#3,1-URGENT,1995-11-13,TAKE BACK RETURN,1996-01-20,4,1995-11-22,BUILDING,1995-12-19,MAIL,1264.36,1,0.02,0,17524.0296
O,2,Manufacturer#4,1-URGENT,1995-11-13,NONE,1995-12-21,4,1996-02-18,BUILDING,1996-03-12,TRUCK,1259.35,2,0.02,0,2417.952
O,4,Manufacturer#4,1-URGENT,1995-11-13,COLLECT COD,1995-12-17,4,1995-11-19,BUILDING,1995-11-23,RAIL,1504.6,3,0.04,0,50103.18
O,2,Manufacturer#5,1-URGENT,1995-11-13,NONE,1995-12-14,4,1995-12-04,BUILDING,1995-12-20,MAIL,1586.68,5,0,0,1459.7456
F,1,Manufacturer#5,4-NOT SPECIFIED,1993-01-07,TAKE BACK RETURN,1993-04-03,1,1993-01-24,BUILDING,1993-02-16,RAIL,1700.79,6,0.01,1,79937.13
F,1,Manufacturer#2,4-NOT SPECIFIED,1993-01-07,NONE,1993-02-27,1,1993-03-10,BUILDING,1993-04-02,MAIL,1802.9,5,0.06,1,8383.485
F,0,Manufacturer#4,4-NOT SPECIFIED,1993-01-07,COLLECT COD,1993-03-21,1,1993-02-16,BUILDING,1993-02-28,SHIP,1487.58,3,0.01,1,18564.9984
F,1,Manufacturer#2,4-NOT SPECIFIED,1993-01-07,NONE,1993-02-25,1,1993-02-21,BUILDING,1993-02-25,MAIL,1661.76,7,0.06,2,28715.2128
F,3,Manufacturer#4,4-NOT SPECIFIED,1993-01-07,DELIVER IN PERSON,1993-03-20,1,1993-03-17,BUILDING,1993-03-25,FOB,1030.12,2,0.01,2,18593.666
F,2,Manufacturer#1,4-NOT SPECIFIED,1993-01-07,NONE,1993-02-14,1,1993-03-24,BUILDING,1993-04-18,SHIP,1321.42,1,0,2,33894.423
F,1,Manufacturer#4,4-NOT SPECIFIED,1993-01-07,NONE,1993-03-26,1,1993-01-27,BUILDING,1993-02-11,RAIL,1531.63,4,0.01,1,63409.482
F,2,Manufacturer#1,3-MEDIUM,1993-03-21,TAKE BACK RETURN,1993-05-21,4,1993-07-06,HOUSEHOLD,1993-07-08,RAIL,1460.55,3,0.04,2,62978.916
F,1,Manufacturer#5,3-MEDIUM,1993-03-21,NONE,1993-04-22,4,1993-06-14,HOUSEHOLD,1993-07-06,RAIL,1687.78,5,0.06,1,57722.076
F,2,Manufacturer#4,3-MEDIUM,1993-03-21,DELIVER IN PERSON,1993-05-14,4,1993-04-28,HOUSEHOLD,1993-05-10,AIR,1600.69,2,0.04,1,44179.044
F,4,Manufacturer#2,3-MEDIUM,1993-03-21,DELIVER IN PERSON,1993-05-20,4,1993-06-23,HOUSEHOLD,1993-07-16,FOB,1511.61,4,0.06,2,67493.3865
F,4,Manufacturer#1,3-MEDIUM,1993-03-21,TAKE BACK RETURN,1993-05-26,4,1993-04-21,HOUSEHOLD,1993-04-29,SHIP,1183.28,1,0.05,2,47709.8496
O,3,Manufacturer#2,1-URGENT,1995-04-23,NONE,1995-06-08,3,1995-07-21,HOUSEHOLD,1995-07-31,FOB,1232.33,1,0.02,0,6876.4014
O,2,Manufacturer#5,5-LOW,1997-04-22,DELIVER IN PERSON,1997-06-10,0,1997-05-20,BUILDING,1997-06-02,RAIL,1789.88,4,0.08,0,62824.788
O,2,Manufacturer#1,5-LOW,1997-04-22,NONE,1997-07-06,0,1997-08-12,BUILDING,1997-09-06,MAIL,902,7,0.08,0,40265.28
O,0,Manufacturer#5,5-LOW,1997-04-22,NONE,1997-06-07,0,1997-08-09,BUILDING,1997-08-28,FOB,1357.45,6,0.06,0,36610.4265
O,1,Manufacturer#1,5-LOW,1997-04-22,TAKE BACK RETURN,1997-07-14,0,1997-05-25,BUILDING,1997-06-18,REG AIR,1029.12,1,0.06,0,25213.44
O,3,Manufacturer#3,5-LOW,1997-04-22,DELIVER IN PERSON,1997-05-22,0,1997-06-04,BUILDING,1997-06-29,MAIL,1125.22,5,0.07,0,27500.3768
O,3,Manufacturer#4,5-LOW,1997-04-22,COLLECT COD,1997-06-15,0,1997-07-11,BUILDING,1997-08-08,FOB,1844.94,3,0,0,26862.3264
O,1,Manufacturer#3,5-LOW,1997-04-22,NONE,1997-07-12,0,1997-07-23,BUILDING,1997-07-30,REG AIR,1244.34,2,0.01,0,30411.6696
O,2,Manufacturer#1,3-MEDIUM,1996-09-29,COLLECT COD,1996-12-28,4,1996-12-29,MACHINERY,1997-01-04,SHIP,1727.82,1,0.04,0,11369.0556
O,0,Manufacturer#2,3-MEDIUM,1996-09-29,DELIVER IN PERSON,1996-12-15,4,1997-01-11,MACHINERY,1997-01-28,RAIL,1027.12,2,0.08,0,19843.9584
F,4,Manufacturer#2,2-HIGH,1995-01-02,DELIVER IN PERSON,1995-03-20,0,1995-01-10,FURNITURE,1995-01-27,AIR,1800.9,3,0.07,1,64634.301
F,2,Manufacturer#3,2-HIGH,1995-01-02,TAKE BACK RETURN,1995-02-25,0,1995-03-08,FURNITURE,1995-03-25,FOB,1699.79,4,0.03,1,68994.4761
F,0,Manufacturer#4,2-HIGH,1995-01-02,DELIVER IN PERSON,1995-02-24,0,1995-01-30,FURNITURE,1995-02-13,RAIL,1899.99,2,0.07,2,50786.7327
F,0,Manufacturer#5,2-HIGH,1995-01-02,COLLECT COD,1995-03-21,0,1995-02-02,FURNITURE,1995-02-28,FOB,925.02,1,0.04,1,32634.7056
F,2,Manufacturer#1,2-HIGH,1992-10-20,NONE,1992-12-14,0,1993-02-04,AUTOMOBILE,1993-02-27,AIR,1053.15,7,0.02,2,12637.8
F,0,Manufacturer#1,2-HIGH,1992-10-20,DELIVER IN PERSON,1993-01-03,0,1993-01-22,AUTOMOBILE,1993-01-23,SHIP,958.05,5,0.02,1,14658.165
F,2,Manufacturer#5,2-HIGH,1992-10-20,NONE,1992-12-24,0,1993-02-09,AUTOMOBILE,1993-03-06,MAIL,1090.18,1,0.02,2,3074.3076
F,4,Manufacturer#2,2-HIGH,1992-10-20,NONE,1993-01-03,0,1992-11-06,AUTOMOBILE,1992-11-16,REG AIR,1604.7,4,0.03,1,26284.986
F,1,Manufacturer#5,2-HIGH,1992-10-20,COLLECT COD,1992-11-30,0,1992-12-03,AUTOMOBILE,1992-12-04,AIR,1354.45,2,0.06,2,32168.1875
F,1,Manufacturer#4,2-HIGH,1992-10-20,COLLECT COD,1992-12-10,0,1992-10-27,AUTOMOBILE,1992-11-26,REG AIR,1878.97,3,0.01,2,11969.0389
F,1,Manufacturer#1,2-HIGH,1992-10-20,COLLECT COD,1993-01-08,0,1993-01-17,AUTOMOBILE,1993-02-12,RAIL,1295.39,6,0.04,2,4922.482
F,2,Manufacturer#1,4-NOT SPECIFIED,1992-07-17,TAKE BACK RETURN,1992-08-23,1,1992-10-23,AUTOMOBILE,1992-10-26,RAIL,1681.78,3,0.03,2,32290.176
F,4,Manufacturer#5,4-NOT SPECIFIED,1992-07-17,DELIVER IN PERSON,1992-09-09,1,1992-08-06,AUTOMOBILE,1992-08-21,FOB,1334.43,5,0.01,2,22231.6038
F,2,Manufacturer#1,4-NOT SPECIFIED,1992-07-17,NONE,1992-09-29,1,1992-09-13,AUTOMOBILE,1992-09-29,SHIP,1039.13,2,0.07,1,19743.47
F,2,Manufacturer#4,4-NOT SPECIFIED,1992-07-17,COLLECT COD,1992-09-19,1,1992-08-30,AUTOMOBILE,1992-09-25,FOB,1783.88,1,0.04,2,58439.9088
F,3,Manufacturer#4,4-NOT SPECIFIED,1992-07-17,DELIVER IN PERSON,1992-08-31,1,1992-10-20,AUTOMOBILE,1992-10-26,RAIL,995.09,4,0.06,2,23633.3875
F,4,Manufacturer#5,4-NOT SPECIFIED,1993-06-23,TAKE BACK RETURN,1993-08-27,4,1993-09-14,FURNITURE,1993-10-13,MAIL,1283.38,1,0.08,2,33778.5616
F,0,Manufacturer#3,1-URGENT,1995-02-03,COLLECT COD,1995-05-03,3,1995-04-17,FURNITURE,1995-05-02,SHIP,1627.72,3,0.03,2,20102.342
F,1,Manufacturer#3,1-URGENT,1995-02-03,DELIVER IN PERSON,1995-03-08,3,1995-04-15,FURNITURE,1995-05-02,REG AIR,1245.34,1,0.01,2,18530.6592
F,3,Manufacturer#1,1-URGENT,1995-02-03,DELIVER IN PERSON,1995-04-17,3,1995-02-14,FURNITURE,1995-02-15,MAIL,1845.94,2,0.06,2,3470.3672
F,3,Manufacturer#3,1-URGENT,1994-08-01,COLLECT COD,1994-10-13,3,1994-09-15,AUTOMOBILE,1994-10-03,AIR,1307.4,1,0.01,2,3647.646
F,1,Manufacturer#2,1-URGENT,1994-08-01,COLLECT COD,1994-09-04,3,1994-10-16,AUTOMOBILE,1994-11-03,REG AIR,1867.96,3,0.05,1,14196.496
F,2,Manufacturer#2,1-URGENT,1994-08-01,DELIVER IN PERSON,1994-10-24,3,1994-09-07,AUTOMOBILE,1994-09-11,FOB,1367.46,2,0.08,2,65638.08
F,4,Manufacturer#5,1-URGENT,1994-08-01,DELIVER IN PERSON,1994-10-08,3,1994-09-16,AUTOMOBILE,1994-10-10,REG AIR,964.06,4,0.06,1,10498.6134
F,2,Manufacturer#3,4-NOT SPECIFIED,1995-01-27,NONE,1995-03-09,1,1995-02-10,MACHINERY,1995-02-19,SHIP,1092.19,1,0,2,10048.148
F,1,Manufacturer#1,4-NOT SPECIFIED,1995-01-27,COLLECT COD,1995-03-21,1,1995-02-23,MACHINERY,1995-03-03,TRUCK,1524.62,2,0.08,2,41408.6792
O,2,Manufacturer#2,4-NOT SPECIFIED,1995-10-29,DELIVER IN PERSON,1995-12-22,4,1996-01-30,FURNITURE,1996-02-17,TRUCK,1480.57,4,0.07,0,1450.9586
O,1,Manufacturer#4,4-NOT SPECIFIED,1995-10-29,NONE,1995-12-18,4,1996-02-08,FURNITURE,1996-03-07,FOB,1626.72,1,0.01,0,37089.216
O,2,Manufacturer#5,4-NOT SPECIFIED,1995-10-29,DELIVER IN PERSON,1996-01-17,4,1995-12-25,FURNITURE,1996-01-08,REG AIR,913.01,6,0.03,0,30421.4932
O,0,Manufacturer#1,4-NOT SPECIFIED,1995-10-29,DELIVER IN PERSON,1995-12-25,4,1996-01-22,FURNITURE,1996-02-04,MAIL,1579.67,5,0.01,0,25243.1266
O,2,Manufacturer#4,4-NOT SPECIFIED,1995-10-29,NONE,1995-12-16,4,1995-12-19,FURNITURE,1996-01-05,FOB,1085.18,3,0.04,0,25783.8768
O,1,Manufacturer#3,4-NOT SPECIFIED,1995-10-29,COLLECT COD,1995-12-11,4,1995-12-28,FURNITURE,1996-01-13,TRUCK,1171.27,2,0,0,55658.7504
F,3,Manufacturer#3,2-HIGH,1993-04-24,DELIVER IN PERSON,1993-06-26,2,1993-04-26,HOUSEHOLD,1993-05-16,REG AIR,1179.27,2,0.01,1,8254.89
F,3,Manufacturer#4,2-HIGH,1993-04-24,COLLECT COD,1993-07-15,2,1993-06-01,HOUSEHOLD,1993-06-29,MAIL,1883.98,4,0.02,1,91391.8698
F,4,Manufacturer#2,2-HIGH,1993-04-24,TAKE BACK RETURN,1993-05-31,2,1993-08-06,HOUSEHOLD,1993-08-24,MAIL,1267.36,1,0.01,2,6919.7856
F,1,Manufacturer#5,2-HIGH,1993-04-24,DELIVER IN PERSON,1993-07-19,2,1993-07-13,HOUSEHOLD,1993-08-01,TRUCK,1019.11,3,0,2,24203.8625
O,1,Manufacturer#2,3-MEDIUM,1998-07-07,COLLECT COD,1998-08-23,3,1998-07-08,BUILDING,1998-07-25,SHIP,1587.68,1,0.03,0,72302.9472
F,2,Manufacturer#1,1-URGENT,1993-12-24,COLLECT COD,1994-02-20,2,1994-02-20,AUTOMOBILE,1994-03-10,FOB,1047.14,1,0.06,1,33822.622
F,0,Manufacturer#3,1-URGENT,1993-12-24,NONE,1994-01-23,2,1994-02-26,AUTOMOBILE,1994-03-20,REG AIR,1111.21,3,0.05,2,20479.6003
F,0,Manufacturer#4,1-URGENT,1993-12-24,COLLECT COD,1994-03-11,2,1994-02-22,AUTOMOBILE,1994-03-14,TRUCK,1630.73,2,0.04,1,34441.0176
F,1,Manufacturer#1,2-HIGH,1993-02-24,DELIVER IN PERSON,1993-05-17,1,1993-03-02,HOUSEHOLD,1993-03-10,SHIP,1041.14,1,0.08,1,30317.9968
F,2,Manufacturer#2,5-LOW,1994-02-16,TAKE BACK RETURN,1994-04-12,0,1994-03-08,AUTOMOBILE,1994-03-19,REG AIR,1170.27,7,0.04,1,2129.8914
F,0,Manufacturer#4,5-LOW,1994-02-16,TAKE BACK RETURN,1994-04-14,0,1994-03-18,AUTOMOBILE,1994-03-25,FOB,1178.27,3,0,1,41416.1905
F,1,Manufacturer#3,5-LOW,1994-02-16,DELIVER IN PERSON,1994-04-27,0,1994-04-14,AUTOMOBILE,1994-05-10,RAIL,1771.87,1,0.07,1,72185.9838
F,3,Manufacturer#5,5-LOW,1994-02-16,TAKE BACK RETURN,1994-03-31,0,1994-06-13,AUTOMOBILE,1994-06-24,AIR,1507.6,5,0.08,1,14623.72
F,0,Manufacturer#2,5-LOW,1994-02-16,DELIVER IN PERSON,1994-03-23,0,1994-06-12,AUTOMOBILE,1994-06-26,SHIP,1349.44,4,0.07,1,17016.4384
F,3,Manufacturer#4,5-LOW,1994-02-16,NONE,1994-03-25,0,1994-04-20,AUTOMOBILE,1994-05-17,AIR,1158.25,2,0.01,1,31272.75
F,2,Manufacturer#2,5-LOW,1994-02-16,COLLECT COD,1994-04-28,0,1994-04-05,AUTOMOBILE,1994-05-03,AIR,1138.23,6,0.04,1,17118.9792
F,3,Manufacturer#1,3-MEDIUM,1993-07-19,NONE,1993-09-04,4,1993-10-18,FURNITURE,1993-10-30,RAIL,1081.18,1,0.05,1,42382.256
F,0,Manufacturer#2,3-MEDIUM,1993-07-19,COLLECT COD,1993-10-06,4,1993-10-28,FURNITURE,1993-11-02,TRUCK,972.07,5,0.01,2,15242.0576
F,1,Manufacturer#4,3-MEDIUM,1993-07-19,DELIVER IN PERSON,1993-09-29,4,1993-09-14,FURNITURE,1993-10-13,RAIL,1191.29,2,0.05,2,43839.472
F,1,Manufacturer#2,3-MEDIUM,1993-07-19,TAKE BACK RETURN,1993-08-26,4,1993-10-28,FURNITURE,1993-11-20,AIR,1390.48,4,0,2,36792.1008
F,2,Manufacturer#3,3-MEDIUM,1993-07-19,COLLECT COD,1993-09-20,4,1993-08-20,FURNITURE,1993-09-09,AIR,1107.2,3,0.08,2,53145.6
F,2,Manufacturer#5,3-MEDIUM,1993-07-19,TAKE BACK RETURN,1993-09-03,4,1993-10-23,FURNITURE,1993-11-14,SHIP,1451.55,6,0.05,2,26418.21
F,1,Manufacturer#5,1-URGENT,1994-06-29,TAKE BACK RETURN,1994-08-04,2,1994-09-19,MACHINERY,1994-10-03,SHIP,1696.79,1,0.06,2,64851.3138
F,3,Manufacturer#4,5-LOW,1994-04-27,COLLECT COD,1994-05-29,0,1994-06-15,MACHINERY,1994-07-04,FOB,1252.35,7,0.05,1,26787.7665
F,1,Manufacturer#4,5-LOW,1994-04-27,NONE,1994-06-25,0,1994-08-23,MACHINERY,1994-09-02,FOB,1447.54,5,0.04,1,9220.8298
F,3,Manufacturer#4,5-LOW,1994-04-27,NONE,1994-07-02,0,1994-07-06,MACHINERY,1994-08-05,MAIL,1302.4,3,0.04,1,2344.32
F,0,Manufacturer#2,5-LOW,1994-04-27,DELIVER IN PERSON,1994-05-27,0,1994-07-28,MACHINERY,1994-08-16,RAIL,1155.25,1,0.06,1,1085.935
F,1,Manufacturer#3,5-LOW,1994-04-27,COLLECT COD,1994-07-25,0,1994-06-03,MACHINERY,1994-06-26,MAIL,921.02,4,0.02,2,41943.2508
F,0,Manufacturer#5,5-LOW,1994-04-27,NONE,1994-06-20,0,1994-05-14,MACHINERY,1994-06-03,SHIP,953.05,2,0.07,1,36215.9
F,1,Manufacturer#2,5-LOW,1994-04-27,NONE,1994-07-23,0,1994-07-25,MACHINERY,1994-08-02,SHIP,1480.57,6,0.01,1,64715.7147
F,0,Manufacturer#3,1-URGENT,1992-01-11,COLLECT COD,1992-04-10,1,1992-05-05,BUILDING,1992-05-10,AIR,1282.38,6,0,2,49756.344
F,0,Manufacturer#3,1-URGENT,1992-01-11,DELIVER IN PERSON,1992-03-01,1,1992-02-15,BUILDING,1992-03-01,REG AIR,1814.91,4,0.04,1,40508.7912
F,1,Manufacturer#1,1-URGENT,1992-01-11,DELIVER IN PERSON,1992-04-05,1,1992-04-13,BUILDING,1992-04-16,AIR,1103.2,3,0.06,1,42627.648
F,4,Manufacturer#5,1-URGENT,1992-01-11,COLLECT COD,1992-02-25,1,1992-03-12,BUILDING,1992-03-26,AIR,1016.11,2,0.07,2,40634.2389
F,3,Manufacturer#5,1-URGENT,1992-01-11,COLLECT COD,1992-02-16,1,1992-03-21,BUILDING,1992-04-04,REG AIR,1708.8,1,0.07,1,48734.976
F,3,Manufacturer#1,1-URGENT,1992-01-11,DELIVER IN PERSON,1992-03-31,1,1992-02-12,BUILDING,1992-03-01,REG AIR,1290.38,5,0.08,2,16981.4008
O,3,Manufacturer#5,4-NOT SPECIFIED,1997-02-08,TAKE BACK RETURN,1997-04-23,2,1997-02-23,AUTOMOBILE,1997-02-28,RAIL,1482.58,1,0.02,0,27872.504
F,0,Manufacturer#2,5-LOW,1995-03-14,TAKE BACK RETURN,1995-04-19,3,1995-05-26,BUILDING,1995-05-29,FOB,1640.73,1,0.01,2,47581.17
F,2,Manufacturer#4,5-LOW,1995-03-14,TAKE BACK RETURN,1995-04-18,3,1995-03-22,BUILDING,1995-04-14,FOB,1863.96,3,0.05,1,37726.5504
F,4,Manufacturer#5,5-LOW,1995-03-14,DELIVER IN PERSON,1995-05-19,3,1995-04-17,BUILDING,1995-04-20,SHIP,1127.22,2,0.06,1,14202.972
O,4,Manufacturer#4,1-URGENT,1997-12-13,DELIVER IN PERSON,1998-01-20,3,1998-03-25,FURNITURE,1998-04-09,MAIL,1783.88,2,0.03,0,51982.2632
O,3,Manufacturer#3,1-URGENT,1997-12-13,DELIVER IN PERSON,1998-01-29,3,1998-04-13,FURNITURE,1998-05-11,RAIL,1219.31,1,0.01,0,56185.8048
O,1,Manufacturer#1,1-URGENT,1997-12-13,DELIVER IN PERSON,1998-01-12,3,1998-03-14,FURNITURE,1998-03-20,REG AIR,1312.41,6,0.08,0,5197.1436
O,4,Manufacturer#5,1-URGENT,1997-12-13,DELIVER IN PERSON,1998-02-15,3,1998-02-27,FURNITURE,1998-03-03,SHIP,1544.64,3,0.03,0,60549.888
O,2,Manufacturer#1,1-URGENT,1997-12-13,DELIVER IN PERSON,1998-02-19,3,1998-04-11,FURNITURE,1998-04-30,AIR,1230.32,7,0.04,0,44156.1848
O,2,Manufacturer#3,1-URGENT,1997-12-13,TAKE BACK RETURN,1998-02-05,3,1998-02-13,FURNITURE,1998-03-04,RAIL,1299.39,5,0.07,0,3703.2615
O,0,Manufacturer#2,1-URGENT,1997-12-13,TAKE BACK RETURN,1998-03-04,3,1998-02-13,FURNITURE,1998-03-04,RAIL,1301.4,4,0,0,2342.52
F,2,Manufacturer#5,2-HIGH,1994-08-29,TAKE BACK RETURN,1994-11-02,0,1994-12-25,MACHINERY,1995-01-11,FOB,1425.52,1,0.07,1,59016.528
O,2,Manufacturer#4,5-LOW,1998-04-19,DELIVER IN PERSON,1998-06-23,1,1998-07-18,AUTOMOBILE,1998-08-16,TRUCK,1410.51,1,0.04,0,27843.4674
O,3,Manufacturer#3,5-LOW,1998-04-19,TAKE BACK RETURN,1998-07-18,1,1998-08-02,AUTOMOBILE,1998-08-14,RAIL,994.09,2,0.04,0,18132.2016
F,4,Manufacturer#1,4-NOT SPECIFIED,1994-04-16,DELIVER IN PERSON,1994-06-03,2,1994-05-10,MACHINERY,1994-05-24,RAIL,1101.2,3,0.04,2,47571.84
F,1,Manufacturer#5,4-NOT SPECIFIED,1994-04-16,COLLECT COD,1994-06-23,2,1994-07-12,MACHINERY,1994-08-10,TRUCK,1587.68,1,0.08,1,72239.44
F,1,Manufacturer#2,4-NOT SPECIFIED,1994-04-16,TAKE BACK RETURN,1994-07-06,2,1994-05-31,MACHINERY,1994-06-17,FOB,1367.46,2,0.07,2,8806.4424
F,0,Manufacturer#3,4-NOT SPECIFIED,1994-04-16,COLLECT COD,1994-06-12,2,1994-07-11,MACHINERY,1994-07-16,AIR,1631.73,4,0.07,1,11748.456
F,1,Manufacturer#1,3-MEDIUM,1992-04-03,DELIVER IN PERSON,1992-06-08,3,1992-04-13,BUILDING,1992-05-06,REG AIR,1471.57,2,0.07,1,72106.93
F,2,Manufacturer#1,3-MEDIUM,1992-04-03,DELIVER IN PERSON,1992-06-06,3,1992-06-04,BUILDING,1992-06-29,TRUCK,1275.37,1,0.02,1,54432.7916
F,0,Manufacturer#3,3-MEDIUM,1992-04-03,NONE,1992-06-24,3,1992-07-28,BUILDING,1992-08-13,TRUCK,1445.54,3,0.02,1,13154.414
