l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,2,BUILDING,MAIL,2,0.08,1996-12-12,1997-02-21,6,34300.076
F,F,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,AIR,1,0.01,1992-05-27,1992-08-01,2,24734.9648
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,2,BUILDING,AIR,5,0.02,1992-06-04,1992-08-06,2,31473.7203
F,F,A,NONE,4,Manufacturer#2,5-LOW,3,BUILDING,TRUCK,4,0.01,1994-11-11,1995-01-31,0,6042.552
F,F,R,COLLECT COD,1,Manufacturer#3,1-URGENT,2,HOUSEHOLD,TRUCK,5,0.03,1992-04-10,1992-05-23,2,18282.1884
F,F,A,COLLECT COD,4,Manufacturer#5,3-MEDIUM,3,MACHINERY,RAIL,3,0.08,1993-03-02,1993-04-21,4,53826.785
O,O,N,COLLECT COD,4,Manufacturer#5,1-URGENT,0,AUTOMOBILE,RAIL,4,0.02,1998-04-07,1998-05-19,5,26296.3728
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,TRUCK,5,0,1994-02-24,1994-04-22,0,12546.468
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,2,0.05,1997-04-29,1997-06-12,3,14053.7504
F,F,R,COLLECT COD,2,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,RAIL,3,0.06,1992-11-08,1993-01-17,2,7868.62
F,F,A,COLLECT COD,2,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,SHIP,5,0.02,1992-11-08,1993-02-06,2,34382.474
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,3,FURNITURE,TRUCK,3,0.02,1996-07-09,1996-08-27,6,53446.7868
O,O,N,COLLECT COD,2,Manufacturer#4,2-HIGH,3,FURNITURE,MAIL,4,0.01,1996-07-09,1996-09-08,6,38754.188
O,O,N,NONE,3,Manufacturer#3,2-HIGH,3,BUILDING,SHIP,1,0.06,1997-08-23,1997-10-07,3,9012.5604
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,1,FURNITURE,TRUCK,2,0.04,1997-04-16,1997-06-24,3,29579.148
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,1,FURNITURE,SHIP,3,0,1997-04-16,1997-07-13,3,31728.56
O,O,N,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,AIR,2,0.05,1998-06-16,1998-09-14,5,34851.2864
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,1,MACHINERY,AIR,2,0.06,1996-12-01,1996-12-31,6,-1484.85
F,F,A,COLLECT COD,2,Manufacturer#3,5-LOW,1,FURNITURE,MAIL,3,0.06,1993-03-11,1993-05-20,4,7172.452
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,RAIL,3,0.01,1995-11-18,1995-12-26,1,49434.028
O,O,N,NONE,4,Manufacturer#5,1-URGENT,1,HOUSEHOLD,REG AIR,4,0.02,1995-10-26,1996-01-17,1,24482.4258
F,F,R,NONE,4,Manufacturer#2,5-LOW,2,HOUSEHOLD,AIR,2,0.02,1992-10-19,1993-01-14,2,23240.3808
O,O,N,NONE,4,Manufacturer#5,2-HIGH,4,HOUSEHOLD,FOB,2,0.08,1998-01-04,1998-02-24,5,4073.16
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,4,HOUSEHOLD,MAIL,6,0,1998-01-04,1998-03-16,5,3624.5075
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,1,MACHINERY,MAIL,3,0.08,1997-03-28,1997-04-29,3,17604.62
O,O,N,COLLECT COD,3,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,REG AIR,3,0.02,1996-10-16,1996-12-17,6,26512.9004
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,AIR,5,0.08,1996-10-16,1996-12-29,6,30504.7367
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,4,BUILDING,RAIL,3,0.01,1995-11-06,1996-01-19,1,1381.222
F,F,A,NONE,3,Manufacturer#5,1-URGENT,0,HOUSEHOLD,FOB,5,0,1992-08-31,1992-10-17,2,15048.02
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,3,BUILDING,SHIP,3,0.07,1992-12-31,1993-02-20,2,31714.5455
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,1,HOUSEHOLD,FOB,2,0.03,1992-01-07,1992-02-08,2,27349.5375
F,F,A,NONE,0,Manufacturer#5,5-LOW,1,HOUSEHOLD,TRUCK,1,0.04,1992-01-07,1992-02-20,2,9602.964
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,3,BUILDING,TRUCK,4,0.06,1998-01-26,1998-04-18,5,19317.5
O,O,N,COLLECT COD,4,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,SHIP,3,0.05,1995-12-26,1996-03-22,1,19137.6616
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,FOB,7,0,1995-12-26,1996-03-10,1,23440.854
O,O,N,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,1,0.07,1995-12-24,1996-03-20,1,8571.0254
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,0,AUTOMOBILE,RAIL,4,0.03,1993-02-14,1993-04-09,4,6989.6274
O,O,N,NONE,1,Manufacturer#4,5-LOW,1,MACHINERY,REG AIR,2,0.04,1998-07-26,1998-09-20,5,3479.7345
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,0,AUTOMOBILE,AIR,4,0.07,1998-04-15,1998-06-21,5,69114.674
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,1,FURNITURE,SHIP,4,0.03,1992-05-01,1992-07-09,2,11171.484
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,1,FURNITURE,RAIL,2,0.04,1992-05-01,1992-06-13,2,14757.1941
F,F,R,NONE,2,Manufacturer#5,5-LOW,3,FURNITURE,MAIL,1,0.08,1992-02-10,1992-04-25,2,27861.1605
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,4,BUILDING,REG AIR,1,0,1995-02-24,1995-04-17,1,7339.6832
O,O,N,COLLECT COD,2,Manufacturer#3,5-LOW,1,BUILDING,SHIP,2,0.08,1996-02-04,1996-04-20,6,60992.451
O,O,N,NONE,4,Manufacturer#4,5-LOW,2,BUILDING,TRUCK,1,0.05,1995-07-02,1995-09-06,1,34755.313
F,F,A,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,AIR,3,0.02,1994-09-29,1994-12-04,0,15333.2
F,F,A,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,4,0.02,1994-06-09,1994-08-29,0,27724.749
O,P,N,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,FOB,1,0.08,1995-05-22,1995-06-22,1,61099.0464
F,F,R,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,REG AIR,1,0.07,1995-01-31,1995-04-05,1,10509.5309
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,3,FURNITURE,SHIP,2,0.02,1992-07-14,1992-08-14,2,11032.6996
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,AUTOMOBILE,AIR,2,0.06,1992-05-14,1992-06-29,2,35110.3428
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,4,AUTOMOBILE,SHIP,1,0.05,1995-02-13,1995-04-06,1,3772.1936
O,O,N,COLLECT COD,1,Manufacturer#2,3-MEDIUM,2,BUILDING,SHIP,5,0.07,1997-03-29,1997-06-18,3,1686.7032
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,2,AUTOMOBILE,FOB,2,0.01,1997-08-20,1997-10-08,3,2966.5618
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,2,AUTOMOBILE,REG AIR,3,0.08,1997-08-20,1997-09-22,3,28400.8232
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,2,MACHINERY,FOB,2,0.08,1993-08-22,1993-09-22,4,28502.37
O,O,N,NONE,4,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,1,0,1996-05-02,1996-06-20,6,30428.748
F,F,R,COLLECT COD,3,Manufacturer#5,1-URGENT,4,FURNITURE,SHIP,5,0.02,1993-09-30,1993-12-21,4,22610.609
O,O,N,NONE,2,Manufacturer#5,1-URGENT,2,FURNITURE,FOB,2,0.04,1996-07-31,1996-10-27,6,20771.2722
O,O,N,NONE,2,Manufacturer#5,3-MEDIUM,0,MACHINERY,REG AIR,5,0.03,1995-06-26,1995-08-31,1,1026.7092
O,O,N,NONE,3,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,TRUCK,4,0,1997-05-03,1997-06-25,3,4259.105
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,1,0.04,1992-06-13,1992-08-10,2,80901.09
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,TRUCK,4,0.03,1994-10-09,1994-11-11,0,12809.2736
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,TRUCK,6,0.06,1994-10-09,1994-12-09,0,19260.822
O,O,N,NONE,4,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,SHIP,4,0.08,1996-06-19,1996-08-24,6,54152.1153
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,FOB,3,0.02,1996-06-19,1996-08-13,6,17995.47
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,4,0.03,1995-09-02,1995-11-22,1,-1783.1136
O,O,N,NONE,3,Manufacturer#1,1-URGENT,3,AUTOMOBILE,AIR,2,0.08,1997-11-27,1997-12-30,3,3947.91
O,O,N,NONE,4,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,TRUCK,1,0.05,1995-10-13,1995-12-27,1,8118.915
O,O,N,COLLECT COD,4,Manufacturer#1,1-URGENT,3,HOUSEHOLD,AIR,2,0.05,1995-12-25,1996-03-21,1,20573.44
O,O,N,NONE,0,Manufacturer#5,5-LOW,3,FURNITURE,FOB,1,0.08,1997-09-08,1997-11-12,3,50068.0236
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,4,AUTOMOBILE,RAIL,2,0.08,1996-12-22,1997-02-04,6,3557.5798
O,O,N,COLLECT COD,3,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,RAIL,2,0.03,1997-03-24,1997-05-14,3,15084.2142
F,F,A,COLLECT COD,4,Manufacturer#4,5-LOW,0,HOUSEHOLD,FOB,5,0.04,1994-12-22,1995-02-21,0,27775.3126
F,F,R,NONE,1,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,RAIL,5,0.02,1993-01-22,1993-04-08,4,18959.3728
O,O,N,NONE,0,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,MAIL,3,0.06,1997-12-28,1998-03-19,3,38019.8322
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,AIR,1,0.04,1997-12-28,1998-03-01,3,15349.2052
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,5,0.04,1992-05-28,1992-08-09,2,9804.5415
F,F,A,NONE,1,Manufacturer#2,3-MEDIUM,3,FURNITURE,TRUCK,1,0.07,1992-01-28,1992-04-26,2,26539.401
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,1,MACHINERY,SHIP,5,0.08,1993-03-27,1993-06-12,4,29653.395
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,6,0.06,1994-08-24,1994-11-07,0,18962.1
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,TRUCK,1,0.07,1996-11-04,1996-12-30,6,1713.5364
O,O,N,COLLECT COD,0,Manufacturer#1,2-HIGH,2,BUILDING,AIR,2,0.02,1998-06-11,1998-08-11,5,21113.4528
O,O,N,NONE,3,Manufacturer#3,1-URGENT,4,FURNITURE,FOB,2,0.02,1995-06-22,1995-08-28,1,9668.3776
O,O,N,NONE,4,Manufacturer#1,3-MEDIUM,3,BUILDING,MAIL,3,0.04,1998-03-20,1998-05-04,5,18624.8691
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,2,AUTOMOBILE,SHIP,4,0,1993-05-11,1993-08-05,4,14350.886
F,F,A,COLLECT COD,3,Manufacturer#4,5-LOW,2,FURNITURE,MAIL,4,0.01,1994-05-18,1994-07-01,0,7718.712
F,F,A,NONE,1,Manufacturer#5,5-LOW,2,FURNITURE,MAIL,3,0.08,1994-05-18,1994-06-26,0,8360.3436
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,4,MACHINERY,FOB,6,0.06,1996-07-16,1996-09-07,6,20073.15
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,4,MACHINERY,RAIL,4,0.04,1992-11-01,1992-12-29,2,15328.9356
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,0,HOUSEHOLD,RAIL,2,0.04,1994-12-02,1995-01-21,0,23603.097
F,F,N,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,0,HOUSEHOLD,TRUCK,2,0.06,1995-02-17,1995-04-10,1,34235.6136
F,F,R,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,SHIP,2,0.07,1993-03-02,1993-05-15,4,9597.008
O,O,N,COLLECT COD,4,Manufacturer#1,2-HIGH,2,AUTOMOBILE,FOB,3,0.05,1996-12-10,1997-02-04,6,4859.6537
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,3,BUILDING,RAIL,4,0.05,1998-02-19,1998-05-09,5,6453.887
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,3,BUILDING,FOB,5,0.05,1998-02-19,1998-04-16,5,7408.0048
F,F,R,COLLECT COD,2,Manufacturer#4,2-HIGH,4,FURNITURE,RAIL,3,0.04,1992-07-16,1992-09-23,2,52921.44
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,4,FURNITURE,MAIL,1,0,1992-07-16,1992-10-03,2,27754.624
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,3,MACHINERY,SHIP,1,0.02,1996-01-12,1996-03-04,6,1983.8
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,3,HOUSEHOLD,AIR,1,0.01,1993-05-27,1993-07-02,4,31681.2048
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,SHIP,1,0.04,1996-03-18,1996-06-10,6,23056.264
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,1,BUILDING,MAIL,5,0.07,1992-09-21,1992-11-12,2,15346.0411
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,3,0.05,1994-06-29,1994-08-25,0,17234.7936
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,3,AUTOMOBILE,TRUCK,1,0.03,1996-02-15,1996-03-20,6,38688.896
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,AIR,3,0.08,1997-08-04,1997-09-28,3,4114.9176
F,F,A,NONE,0,Manufacturer#1,1-URGENT,4,HOUSEHOLD,REG AIR,1,0.02,1994-01-27,1994-03-11,0,35726.6976
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,BUILDING,SHIP,7,0.06,1997-05-20,1997-08-13,3,11890.977
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,4,0.08,1992-03-08,1992-05-25,2,18320.5554
F,F,A,COLLECT COD,2,Manufacturer#1,2-HIGH,0,HOUSEHOLD,RAIL,1,0.04,1994-08-15,1994-11-10,0,8916.284
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,FOB,2,0.06,1997-09-12,1997-10-14,3,55597.8605
F,F,R,NONE,2,Manufacturer#5,2-HIGH,2,FURNITURE,RAIL,2,0.06,1994-12-25,1995-01-26,0,26998.3312
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,3,HOUSEHOLD,MAIL,3,0.03,1994-10-26,1994-12-09,0,13477.408
O,O,N,NONE,3,Manufacturer#1,5-LOW,0,AUTOMOBILE,RAIL,1,0.05,1995-06-17,1995-09-01,1,10281.1488
O,O,N,NONE,2,Manufacturer#3,2-HIGH,4,HOUSEHOLD,TRUCK,3,0.03,1996-09-12,1996-10-13,6,19000.56
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,4,HOUSEHOLD,TRUCK,1,0.01,1996-09-12,1996-10-22,6,50696.5104
F,F,R,NONE,2,Manufacturer#4,2-HIGH,3,MACHINERY,REG AIR,4,0.02,1993-05-12,1993-08-07,4,8045.712
F,F,A,NONE,2,Manufacturer#5,5-LOW,0,AUTOMOBILE,REG AIR,2,0.01,1994-02-21,1994-05-19,0,3163.0278
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,6,0.03,1997-02-19,1997-04-08,3,20791.484
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,1,FURNITURE,REG AIR,2,0.07,1993-06-28,1993-08-11,4,39646.296
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,1,HOUSEHOLD,FOB,3,0.01,1993-05-04,1993-07-08,4,-787.1688
O,O,N,COLLECT COD,1,Manufacturer#5,1-URGENT,2,FURNITURE,SHIP,4,0.08,1996-12-10,1997-01-31,6,56889.176
O,O,N,COLLECT COD,3,Manufacturer#5,1-URGENT,2,FURNITURE,AIR,3,0.04,1996-12-10,1997-02-23,6,21685.8096
O,O,N,COLLECT COD,1,Manufacturer#1,1-URGENT,2,FURNITURE,SHIP,1,0.08,1996-12-10,1997-02-16,6,4320.47
F,F,R,NONE,1,Manufacturer#3,5-LOW,1,BUILDING,RAIL,7,0.07,1992-05-10,1992-06-28,2,-4551.1494
F,F,A,NONE,1,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,2,0.02,1992-04-30,1992-05-31,2,27532.876
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,4,HOUSEHOLD,REG AIR,3,0.06,1992-07-19,1992-08-18,2,-38.3572
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,3,0.07,1993-08-02,1993-10-20,4,3761.8272
F,F,R,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,5,0.07,1993-08-02,1993-09-05,4,16807.542
O,P,N,NONE,4,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,REG AIR,2,0.07,1995-03-09,1995-05-02,1,41274.3072
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,3,HOUSEHOLD,TRUCK,2,0.03,1998-02-17,1998-04-21,5,29065.824
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,FOB,1,0,1998-01-02,1998-02-10,5,2700.0704
O,O,N,NONE,1,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,FOB,7,0.06,1997-06-11,1997-08-11,3,851.07
O,O,N,NONE,1,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,RAIL,4,0.07,1997-06-11,1997-07-21,3,4766.1965
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,HOUSEHOLD,AIR,2,0,1995-07-19,1995-09-30,1,781.5454
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,FOB,1,0,1993-05-22,1993-07-15,4,1311.389
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,1,FURNITURE,AIR,5,0.02,1997-01-30,1997-04-11,3,15008.2231
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,3,FURNITURE,REG AIR,6,0.05,1993-05-31,1993-06-30,4,32617.2
F,F,R,NONE,1,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,6,0.07,1992-08-16,1992-10-29,2,5231.5884
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,4,MACHINERY,TRUCK,2,0.04,1993-06-29,1993-08-29,4,2477.7384
F,F,R,NONE,4,Manufacturer#2,1-URGENT,3,AUTOMOBILE,TRUCK,1,0.05,1992-11-09,1993-01-11,2,48370.7914
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,FOB,3,0,1998-06-18,1998-07-28,5,6590.5
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,1,HOUSEHOLD,REG AIR,6,0.01,1994-06-03,1994-07-09,0,19559.2992
F,F,R,NONE,2,Manufacturer#5,2-HIGH,1,HOUSEHOLD,TRUCK,5,0.06,1994-06-03,1994-07-30,0,28148.4966
F,F,R,NONE,2,Manufacturer#1,1-URGENT,1,MACHINERY,REG AIR,3,0.08,1994-02-07,1994-03-27,0,2215.3456
O,O,N,COLLECT COD,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,FOB,4,0.07,1998-02-07,1998-04-27,5,10444.9026
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,HOUSEHOLD,SHIP,1,0.03,1998-02-07,1998-03-26,5,3018.3
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,1,BUILDING,AIR,3,0,1992-05-09,1992-07-14,2,439.416
O,O,N,COLLECT COD,0,Manufacturer#4,2-HIGH,1,AUTOMOBILE,SHIP,1,0.06,1998-03-28,1998-05-15,5,44149.2715
O,O,N,COLLECT COD,3,Manufacturer#2,1-URGENT,3,MACHINERY,TRUCK,1,0.07,1996-06-18,1996-09-08,6,29047.1456
O,O,N,NONE,1,Manufacturer#1,2-HIGH,1,AUTOMOBILE,MAIL,4,0,1998-03-28,1998-05-22,5,10319.5519
O,O,N,COLLECT COD,1,Manufacturer#4,2-HIGH,0,BUILDING,TRUCK,3,0.08,1997-12-31,1998-02-04,3,30686.0164
O,O,N,COLLECT COD,1,Manufacturer#4,2-HIGH,0,BUILDING,SHIP,1,0.01,1997-12-31,1998-03-28,3,4363.1667
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,4,FURNITURE,AIR,5,0.04,1998-05-04,1998-06-15,5,66900.27
O,O,N,COLLECT COD,1,Manufacturer#5,5-LOW,3,MACHINERY,RAIL,6,0.06,1995-08-11,1995-11-08,1,4945.6512
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,4,BUILDING,TRUCK,3,0.01,1997-10-16,1997-12-23,3,5909.4322
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,MACHINERY,MAIL,2,0.05,1995-10-08,1995-11-25,1,2914.0215
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,1,BUILDING,TRUCK,3,0.04,1993-04-05,1993-06-09,4,9108.546
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,4,FURNITURE,RAIL,2,0.08,1994-04-07,1994-06-26,0,50123.268
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,TRUCK,3,0.01,1998-05-31,1998-08-13,5,32580.47
F,F,A,NONE,4,Manufacturer#1,5-LOW,3,HOUSEHOLD,SHIP,5,0.08,1994-05-14,1994-06-25,0,12650.4868
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,3,AUTOMOBILE,REG AIR,2,0.07,1996-02-25,1996-04-23,6,2417.752
F,F,A,COLLECT COD,3,Manufacturer#5,1-URGENT,2,BUILDING,TRUCK,2,0.06,1993-04-14,1993-06-22,4,11057.04
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,REG AIR,5,0.06,1993-12-21,1994-03-02,4,23794.28
O,O,N,COLLECT COD,4,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,AIR,4,0.05,1998-02-23,1998-05-22,5,24169.446
O,O,N,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,TRUCK,5,0,1996-07-22,1996-08-23,6,1811.584
F,F,R,COLLECT COD,4,Manufacturer#2,3-MEDIUM,0,FURNITURE,RAIL,3,0.05,1994-02-05,1994-03-13,0,10161.5492
F,F,R,NONE,4,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,AIR,2,0,1994-10-21,1995-01-14,0,34149.6421
F,F,A,NONE,3,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,FOB,1,0.02,1994-09-07,1994-10-24,0,2522.5024
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,2,0.05,1998-07-16,1998-08-20,5,19433.2
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,RAIL,3,0.01,1997-06-21,1997-09-02,3,6326.9164
F,F,R,NONE,3,Manufacturer#2,1-URGENT,3,AUTOMOBILE,TRUCK,1,0.01,1993-09-09,1993-10-23,4,33891.4793
F,F,A,NONE,4,Manufacturer#4,1-URGENT,3,AUTOMOBILE,AIR,2,0.04,1993-09-09,1993-10-19,4,2312.65
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,1,FURNITURE,TRUCK,2,0.02,1992-10-19,1992-12-05,2,18774.46
O,O,N,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,4,0.05,1996-07-25,1996-09-17,6,7645.3971
F,F,A,COLLECT COD,1,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,FOB,1,0.01,1992-10-21,1992-12-10,2,3126.366
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,1,HOUSEHOLD,SHIP,1,0,1992-11-18,1992-12-20,2,32364.096
O,O,N,NONE,0,Manufacturer#1,3-MEDIUM,2,BUILDING,AIR,4,0.01,1998-04-09,1998-06-03,5,16738.2096
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,4,HOUSEHOLD,AIR,3,0.04,1997-12-18,1998-01-31,3,6031.2399
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,3,MACHINERY,AIR,5,0.03,1992-02-22,1992-04-29,2,28407.624
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,2,MACHINERY,FOB,5,0.02,1992-04-17,1992-06-19,2,28112.7276
