l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,R,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,1,FOB,5,0.03,5,Brand#55,1,LG PACK,3,270,5019.9168
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,SHIP,6,0.04,9,Brand#35,1,LG PACK,42,270,38298.6144
F,F,A,NONE,1,Manufacturer#1,4-NOT SPECIFIED,0,FOB,3,0.05,2,Brand#15,5,WRAP DRUM,14,271,72014.68
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,0,RAIL,2,0.08,23,Brand#12,5,JUMBO BOX,34,271,18109.5936
F,F,R,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,0,TRUCK,4,0.08,17,Brand#51,5,JUMBO CASE,14,271,11970.27
F,F,N,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,0,AIR,1,0,2,Brand#11,5,MED DRUM,2,271,37305.0132
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,4,TRUCK,2,0.03,4,Brand#34,20,SM BOX,32,272,58233.345
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,0,FOB,1,0,22,Brand#24,15,LG CAN,48,267,56884.1
F,F,R,NONE,2,Manufacturer#5,4-NOT SPECIFIED,0,REG AIR,4,0.03,21,Brand#51,15,SM JAR,7,267,10333.473
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,0,FOB,6,0.07,14,Brand#24,15,MED CASE,29,267,52673.922
F,F,N,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,0,TRUCK,7,0.05,7,Brand#42,15,JUMBO PKG,3,267,12720.7296
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,3,MAIL,1,0.02,23,Brand#45,23,WRAP DRUM,20,273,28695.7125
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,FOB,4,0.02,5,Brand#11,16,WRAP PKG,26,274,86314.5976
F,F,A,NONE,0,Manufacturer#4,4-NOT SPECIFIED,0,TRUCK,2,0.02,16,Brand#45,16,MED PKG,19,274,40888.5336
F,F,R,NONE,1,Manufacturer#2,4-NOT SPECIFIED,0,FOB,1,0.02,1,Brand#25,16,MED BOX,33,274,1692.4851
F,F,A,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,0,AIR,5,0,22,Brand#55,16,LG BOX,30,274,838.809
F,F,A,NONE,3,Manufacturer#4,5-LOW,1,AIR,3,0.02,22,Brand#45,1,MED BOX,19,275,74980.023
F,F,R,COLLECT COD,4,Manufacturer#3,1-URGENT,2,RAIL,4,0.07,11,Brand#34,12,SM JAR,38,276,19352.304
F,F,R,NONE,4,Manufacturer#5,1-URGENT,2,RAIL,3,0.03,13,Brand#51,12,LG DRUM,23,276,30626.328
F,F,A,NONE,4,Manufacturer#5,1-URGENT,2,TRUCK,5,0.03,4,Brand#55,12,LG PKG,2,276,47725.8144
F,F,A,COLLECT COD,0,Manufacturer#3,1-URGENT,2,MAIL,2,0.06,14,Brand#32,12,MED CASE,46,276,27083.5488
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,2,FOB,1,0.01,3,Brand#44,12,MED CAN,34,276,60277.112
F,F,A,COLLECT COD,1,Manufacturer#5,3-MEDIUM,0,MAIL,3,0.03,2,Brand#53,5,MED DRUM,42,277,77509.968
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,0,SHIP,2,0.01,12,Brand#21,5,MED CAN,30,277,76684.52
F,F,A,NONE,1,Manufacturer#1,3-MEDIUM,0,RAIL,1,0.05,2,Brand#14,5,SM PACK,9,277,13440.7296
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,3,FOB,3,0.05,15,Brand#15,19,LG CAN,14,278,45127.795
F,F,R,NONE,2,Manufacturer#5,5-LOW,2,AIR,6,0.08,18,Brand#53,21,JUMBO JAR,30,279,46699.2
F,F,R,COLLECT COD,0,Manufacturer#3,5-LOW,2,FOB,1,0,15,Brand#35,21,LG DRUM,35,279,70909.92
F,F,A,NONE,0,Manufacturer#2,5-LOW,2,MAIL,7,0.05,0,Brand#23,21,MED BOX,20,279,51827.877
F,F,A,NONE,3,Manufacturer#2,5-LOW,2,AIR,2,0.06,19,Brand#22,21,JUMBO BAG,47,279,61422.8524
F,F,R,NONE,1,Manufacturer#3,5-LOW,2,RAIL,5,0.06,17,Brand#33,21,MED JAR,12,279,40368.24
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,2,SHIP,3,0.07,2,Brand#25,21,JUMBO CASE,2,279,37873.32
F,F,A,NONE,3,Manufacturer#2,2-HIGH,1,MAIL,4,0.06,23,Brand#22,24,WRAP CAN,15,280,18927.1929
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,3,AIR,2,0,18,Brand#12,6,JUMBO PKG,28,281,29378.912
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,3,MAIL,1,0.08,1,Brand#24,19,WRAP BAG,14,282,67332.2202
F,F,R,NONE,0,Manufacturer#2,3-MEDIUM,0,TRUCK,7,0.06,0,Brand#23,5,JUMBO BAG,36,283,46888.3392
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,0,SHIP,4,0,0,Brand#53,5,LG CASE,36,283,1145.8222
F,F,R,COLLECT COD,3,Manufacturer#3,3-MEDIUM,0,AIR,1,0.05,19,Brand#34,5,LG CASE,9,283,27097.6332
F,F,A,COLLECT COD,2,Manufacturer#4,3-MEDIUM,0,TRUCK,6,0.03,12,Brand#45,5,MED DRUM,22,283,30261.924
F,F,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,0,RAIL,5,0,5,Brand#25,5,WRAP CAN,19,283,85145.7123
F,F,R,COLLECT COD,4,Manufacturer#4,1-URGENT,3,AIR,1,0.08,10,Brand#43,7,MED JAR,42,284,14485.3632
F,P,A,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,1,SHIP,3,0.03,3,Brand#12,1,JUMBO BAG,33,285,42988.491
O,P,N,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,SHIP,1,0,18,Brand#21,8,WRAP PKG,38,286,48375.4326
F,P,A,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,2,FOB,2,0.03,11,Brand#11,8,MED PKG,44,286,30358.176
F,P,R,NONE,1,Manufacturer#4,2-HIGH,1,RAIL,5,0.01,2,Brand#43,1,SM DRUM,41,285,36035.01
F,P,A,COLLECT COD,2,Manufacturer#1,2-HIGH,1,MAIL,6,0.01,18,Brand#15,1,SM BAG,42,285,16822.9152
O,P,N,COLLECT COD,0,Manufacturer#5,2-HIGH,1,TRUCK,2,0.03,0,Brand#54,1,LG PKG,3,285,49628.052
O,P,N,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,1,SHIP,4,0.06,11,Brand#13,1,JUMBO CAN,15,285,32688.3942
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,2,TRUCK,1,0.06,22,Brand#12,18,LG BOX,34,287,62859.444
F,F,N,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,1,AIR,1,0.08,23,Brand#24,3,MED BOX,4,288,49203.51
F,F,R,COLLECT COD,2,Manufacturer#4,5-LOW,4,RAIL,2,0.08,12,Brand#41,10,MED DRUM,17,289,70105.7155
F,F,R,COLLECT COD,0,Manufacturer#5,5-LOW,4,SHIP,1,0.05,15,Brand#55,10,MED BAG,42,289,1092.168
F,F,N,NONE,0,Manufacturer#3,4-NOT SPECIFIED,4,MAIL,3,0.07,15,Brand#33,13,JUMBO PKG,35,290,27523.8976
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,4,TRUCK,1,0.03,4,Brand#22,13,JUMBO CASE,8,290,80157.96
F,F,N,NONE,4,Manufacturer#3,4-NOT SPECIFIED,4,TRUCK,4,0.02,13,Brand#31,13,SM CASE,2,290,11978.984
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,4,REG AIR,5,0.03,24,Brand#34,13,JUMBO CASE,3,290,1411.0733
F,F,N,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,4,TRUCK,2,0.08,4,Brand#54,13,LG PKG,8,290,35006.874
F,F,R,COLLECT COD,3,Manufacturer#1,5-LOW,4,SHIP,2,0.07,6,Brand#12,4,MED BAG,1,291,14323.4432
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,4,FOB,3,0.04,10,Brand#11,4,MED CAN,10,291,73149.895
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,1,REG AIR,3,0.08,8,Brand#21,3,WRAP DRUM,45,292,10687.7088
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,1,AIR,2,0.03,14,Brand#21,2,WRAP PKG,7,293,4140.5808
F,F,A,COLLECT COD,3,Manufacturer#5,1-URGENT,2,SHIP,1,0,6,Brand#53,9,MED PACK,34,294,74041.07
F,F,A,COLLECT COD,3,Manufacturer#5,1-URGENT,2,AIR,3,0,7,Brand#52,9,SM CAN,38,294,48480.32
F,F,R,COLLECT COD,3,Manufacturer#3,1-URGENT,2,SHIP,4,0.05,23,Brand#33,9,LG BOX,5,294,21212.1
F,F,A,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,FOB,2,0.06,6,Brand#35,17,MED PKG,18,295,12237.3482
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,1,MAIL,6,0.03,9,Brand#43,17,MED PACK,42,295,59070.2567
F,F,A,COLLECT COD,4,Manufacturer#1,3-MEDIUM,1,RAIL,5,0.07,10,Brand#12,17,MED DRUM,18,295,70362.06
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,1,TRUCK,3,0.04,1,Brand#15,17,SM BAG,31,295,15021.1815
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,1,REG AIR,4,0.08,14,Brand#41,17,JUMBO CASE,46,295,6790.7112
F,F,N,NONE,2,Manufacturer#2,3-MEDIUM,1,FOB,1,0.01,8,Brand#24,17,JUMBO PACK,50,295,3577.719
F,F,R,COLLECT COD,3,Manufacturer#2,5-LOW,1,AIR,1,0,22,Brand#21,3,WRAP JAR,7,292,25011.81
F,F,R,NONE,1,Manufacturer#4,5-LOW,2,SHIP,1,0.04,17,Brand#42,21,MED BAG,40,296,45713.889
F,F,R,COLLECT COD,2,Manufacturer#3,5-LOW,0,FOB,1,0.01,21,Brand#33,14,MED BOX,18,297,15015.1848
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,0,RAIL,4,0,19,Brand#45,14,JUMBO DRUM,30,298,45346.53
F,F,R,COLLECT COD,0,Manufacturer#5,5-LOW,0,AIR,5,0.08,15,Brand#54,14,JUMBO BOX,20,298,68774.802
F,F,R,COLLECT COD,3,Manufacturer#2,5-LOW,0,RAIL,2,0.08,23,Brand#21,14,SM DRUM,50,298,22389.9546
F,F,R,COLLECT COD,4,Manufacturer#2,5-LOW,0,REG AIR,6,0.07,11,Brand#25,14,SM JAR,15,298,20268.752
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,4,AIR,3,0.05,18,Brand#43,4,WRAP CASE,50,299,13573.69
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,4,REG AIR,1,0.03,7,Brand#42,4,WRAP PACK,12,299,3212.766
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,4,TRUCK,5,0.02,13,Brand#22,4,WRAP CAN,38,299,21030.4
F,F,R,COLLECT COD,1,Manufacturer#4,5-LOW,2,RAIL,2,0.02,24,Brand#44,21,SM BOX,8,296,44723.0004
F,F,R,COLLECT COD,0,Manufacturer#5,2-HIGH,1,SHIP,1,0.05,16,Brand#54,1,JUMBO PACK,5,300,61461.484
F,F,N,COLLECT COD,3,Manufacturer#4,2-HIGH,3,MAIL,5,0.03,23,Brand#44,22,SM DRUM,1,301,52656.786
F,F,A,NONE,1,Manufacturer#1,2-HIGH,3,TRUCK,2,0.05,24,Brand#13,22,MED JAR,17,301,39273.0975
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,3,RAIL,1,0.02,19,Brand#35,22,LG JAR,15,301,46207.26
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,3,MAIL,4,0.05,19,Brand#23,22,MED BOX,44,301,35250.26
F,F,N,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,SHIP,3,0.02,0,Brand#11,22,JUMBO CAN,20,301,26676
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,4,AIR,1,0.02,16,Brand#43,10,JUMBO PKG,15,302,43742.25
F,F,R,NONE,3,Manufacturer#3,2-HIGH,1,FOB,2,0.06,7,Brand#35,1,MED BAG,36,300,20950.8288
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,1,TRUCK,7,0.05,15,Brand#42,1,MED PKG,34,300,37223.071
F,F,R,NONE,1,Manufacturer#4,2-HIGH,1,RAIL,4,0.07,3,Brand#45,1,MED CASE,21,300,89595.0594
F,F,R,NONE,2,Manufacturer#1,2-HIGH,1,MAIL,3,0.05,18,Brand#14,1,WRAP CASE,2,300,50836.5792
F,F,R,NONE,1,Manufacturer#3,2-HIGH,1,FOB,6,0.06,3,Brand#34,1,SM PKG,17,300,19627.881
F,P,A,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,4,AIR,3,0,7,Brand#34,13,SM PKG,16,303,35922.0624
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,2,RAIL,6,0.03,0,Brand#14,8,SM JAR,1,304,35446.95
F,F,A,COLLECT COD,2,Manufacturer#1,3-MEDIUM,2,TRUCK,4,0,18,Brand#13,8,MED BOX,10,304,28877.967
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,2,MAIL,3,0.02,18,Brand#42,8,WRAP PACK,14,304,34553.343
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,2,REG AIR,2,0.07,6,Brand#55,8,JUMBO JAR,29,304,38777.76
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,2,TRUCK,2,0.07,3,Brand#12,18,WRAP BAG,27,305,28776.24
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,TRUCK,3,0.01,8,Brand#51,18,LG BAG,1,305,33631.71
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,2,FOB,1,0.03,24,Brand#42,18,WRAP JAR,27,305,39283.8965
F,P,N,COLLECT COD,3,Manufacturer#1,3-MEDIUM,4,FOB,2,0.04,23,Brand#14,13,WRAP JAR,44,303,11282.1
O,P,N,NONE,1,Manufacturer#2,3-MEDIUM,4,REG AIR,4,0.08,17,Brand#23,13,WRAP DRUM,38,303,66055.1892
F,P,N,COLLECT COD,1,Manufacturer#4,3-MEDIUM,4,RAIL,1,0.04,17,Brand#44,13,SM PKG,26,303,68077.8883
F,P,R,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,4,SHIP,6,0.03,4,Brand#43,13,JUMBO PKG,18,303,51942.896
F,P,A,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,4,REG AIR,5,0.03,6,Brand#45,13,MED PKG,49,303,37245.312
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,0,FOB,1,0.03,9,Brand#51,14,LG PKG,3,306,10373.6844
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,1,SHIP,5,0.01,7,Brand#51,1,LG PKG,24,307,8010
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,1,RAIL,6,0.01,16,Brand#23,1,LG PKG,46,307,19148.2084
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,1,AIR,1,0.06,21,Brand#24,1,LG JAR,46,307,960.4588
F,F,R,COLLECT COD,4,Manufacturer#3,1-URGENT,1,FOB,7,0.01,11,Brand#32,1,MED CAN,6,307,8734.268
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,3,FOB,1,0.01,20,Brand#23,22,JUMBO JAR,46,308,76219.9
F,F,A,NONE,4,Manufacturer#5,2-HIGH,3,SHIP,2,0.04,13,Brand#51,22,WRAP BOX,26,308,7140.77
F,F,A,COLLECT COD,0,Manufacturer#4,5-LOW,4,REG AIR,1,0.01,15,Brand#43,13,JUMBO PKG,10,309,62047.7568
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,1,FOB,4,0.03,2,Brand#24,2,LG DRUM,26,310,82205.0304
F,F,R,NONE,2,Manufacturer#5,4-NOT SPECIFIED,1,SHIP,3,0.05,12,Brand#55,2,MED BOX,44,310,40590.5475
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,FOB,5,0.04,10,Brand#25,2,SM PACK,42,310,32310.7328
F,F,R,NONE,1,Manufacturer#3,4-NOT SPECIFIED,1,FOB,2,0.08,3,Brand#32,2,LG PKG,36,310,76967.1906
F,F,R,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,1,MAIL,1,0.02,11,Brand#41,2,LG PACK,10,310,41655.8744
F,F,R,COLLECT COD,4,Manufacturer#1,2-HIGH,2,SHIP,2,0.04,10,Brand#11,9,MED DRUM,41,311,31607.547
F,F,A,COLLECT COD,2,Manufacturer#5,2-HIGH,2,RAIL,1,0.03,8,Brand#52,9,JUMBO BAG,47,311,50940.648
F,P,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,0,SHIP,3,0.06,9,Brand#51,14,LG JAR,29,312,36649.0656
F,P,A,NONE,4,Manufacturer#4,3-MEDIUM,0,SHIP,2,0.04,20,Brand#42,14,SM BAG,34,312,33041.97
O,P,N,COLLECT COD,4,Manufacturer#3,3-MEDIUM,0,REG AIR,1,0.03,20,Brand#31,14,MED BOX,10,312,28607.796
F,P,A,NONE,4,Manufacturer#3,3-MEDIUM,0,RAIL,4,0.05,10,Brand#34,14,JUMBO CASE,17,312,64721.9364
F,F,R,NONE,0,Manufacturer#3,1-URGENT,2,REG AIR,3,0.01,14,Brand#34,8,LG DRUM,2,313,54959
F,P,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,FOB,4,0.03,9,Brand#52,17,SM CAN,22,314,5540.685
F,P,A,COLLECT COD,4,Manufacturer#2,2-HIGH,1,RAIL,1,0,10,Brand#24,17,WRAP PACK,32,314,29065.928
O,P,N,COLLECT COD,0,Manufacturer#3,2-HIGH,1,SHIP,5,0.08,14,Brand#35,17,LG PACK,6,314,29054.9112
F,P,R,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,1,SHIP,3,0,18,Brand#14,17,SM CASE,12,314,48210.68
F,P,A,COLLECT COD,2,Manufacturer#3,2-HIGH,1,RAIL,2,0.03,12,Brand#33,17,WRAP CAN,42,314,1371.916
F,F,R,NONE,3,Manufacturer#1,1-URGENT,2,MAIL,4,0.04,22,Brand#11,8,LG BAG,21,313,28508.4672
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,AIR,5,0.04,14,Brand#23,11,WRAP DRUM,44,315,43261.62
F,F,R,NONE,2,Manufacturer#3,2-HIGH,4,TRUCK,4,0.02,9,Brand#34,13,MED DRUM,22,316,41429.7576
F,F,A,NONE,2,Manufacturer#4,1-URGENT,4,FOB,1,0.07,8,Brand#42,11,WRAP CAN,32,315,10195.038
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,4,SHIP,7,0.08,2,Brand#35,11,LG CAN,19,315,27109.56
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,4,AIR,6,0.08,1,Brand#35,11,MED PKG,38,315,38511.6186
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,1,AIR,2,0.06,6,Brand#33,24,MED CAN,35,317,16339.4118
F,F,A,NONE,3,Manufacturer#1,4-NOT SPECIFIED,4,AIR,2,0.03,22,Brand#15,13,JUMBO DRUM,8,318,24690.51
F,F,R,NONE,4,Manufacturer#3,4-NOT SPECIFIED,4,TRUCK,1,0.02,20,Brand#32,13,MED BOX,34,318,42605.154
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,4,SHIP,3,0.07,14,Brand#34,10,MED JAR,14,319,28419.9188
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,4,MAIL,1,0,11,Brand#15,10,JUMBO PACK,47,319,36580.5
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,4,RAIL,5,0.03,10,Brand#33,10,LG DRUM,11,319,21808.8612
F,F,N,COLLECT COD,4,Manufacturer#3,1-URGENT,4,AIR,4,0.08,20,Brand#35,10,LG BOX,38,319,19949.05
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,4,RAIL,2,0.03,8,Brand#12,10,WRAP DRUM,22,319,16406.02
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,REG AIR,2,0.08,17,Brand#13,9,MED BAG,48,320,71756.8896
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,2,FOB,1,0.06,6,Brand#51,9,JUMBO BAG,22,320,10363.0254
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,3,FOB,6,0.03,3,Brand#55,19,JUMBO BOX,12,321,46378.8192
F,F,A,COLLECT COD,1,Manufacturer#3,5-LOW,3,TRUCK,5,0.05,17,Brand#34,19,WRAP BOX,41,321,34082.244
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,3,TRUCK,2,0.05,20,Brand#53,19,WRAP DRUM,23,321,81455.052
F,F,A,NONE,3,Manufacturer#3,5-LOW,3,TRUCK,1,0.05,22,Brand#33,19,SM CAN,43,321,37728.623
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,1,AIR,5,0.04,23,Brand#42,24,WRAP CAN,16,317,30527.3
F,P,R,NONE,3,Manufacturer#3,2-HIGH,1,REG AIR,5,0.08,6,Brand#35,1,MED BAG,45,322,59922.59
F,F,R,COLLECT COD,0,Manufacturer#5,3-MEDIUM,2,REG AIR,6,0.05,0,Brand#55,9,JUMBO JAR,2,323,43803.1044
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,2,RAIL,3,0.03,21,Brand#42,9,SM JAR,29,323,14977.8668
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,2,TRUCK,1,0.08,23,Brand#11,9,LG BOX,4,323,30436.518
F,F,R,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,REG AIR,1,0.08,18,Brand#35,15,JUMBO JAR,37,324,57909.7428
F,F,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,0,FOB,2,0.08,8,Brand#12,15,MED PACK,39,324,45647.481
F,P,A,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,1,AIR,4,0,4,Brand#33,1,MED CASE,43,322,2508.7664
F,P,A,NONE,4,Manufacturer#2,2-HIGH,1,REG AIR,2,0.03,11,Brand#23,1,LG BAG,15,322,33431.42
O,P,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,AIR,3,0.07,12,Brand#52,1,LG PACK,12,322,60509.4672
F,P,R,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,1,FOB,1,0.04,23,Brand#24,1,WRAP PACK,23,322,6202.732
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,2,MAIL,1,0.08,16,Brand#52,8,WRAP JAR,47,325,48435.84
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,3,SHIP,2,0.01,1,Brand#13,6,SM PKG,12,326,29500.6096
F,F,A,NONE,4,Manufacturer#5,2-HIGH,3,MAIL,3,0.01,10,Brand#54,7,MED DRUM,36,327,68037.1648
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,3,RAIL,1,0.03,20,Brand#24,7,SM CAN,4,327,9477.5772
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,3,REG AIR,1,0.04,24,Brand#52,6,WRAP JAR,26,326,26109.3888
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,REG AIR,1,0.04,6,Brand#43,18,WRAP CAN,6,328,71515.525
F,F,A,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,1,SHIP,7,0.08,20,Brand#22,2,MED JAR,31,329,21017.6001
F,F,N,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,1,REG AIR,1,0.03,13,Brand#41,2,MED BOX,5,329,71289.0514
F,F,R,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,RAIL,5,0,12,Brand#21,2,SM PKG,10,329,30908.25
F,F,A,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,SHIP,4,0.01,18,Brand#54,2,SM PKG,4,329,46280.8248
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,1,SHIP,6,0.08,20,Brand#15,2,JUMBO JAR,3,329,66617.5188
F,F,N,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,4,REG AIR,2,0.06,12,Brand#21,10,JUMBO PACK,34,330,75204.2746
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,4,AIR,1,0,16,Brand#43,10,LG CASE,47,330,3750.866
F,F,R,NONE,3,Manufacturer#5,3-MEDIUM,3,AIR,1,0.08,7,Brand#54,22,JUMBO CASE,44,331,42695.3856
F,F,R,COLLECT COD,4,Manufacturer#1,3-MEDIUM,3,RAIL,2,0.04,11,Brand#11,22,MED CASE,7,331,57419.4555
F,F,R,NONE,1,Manufacturer#1,3-MEDIUM,3,AIR,3,0.04,17,Brand#15,22,WRAP CASE,47,331,24463.0852
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,1,RAIL,1,0.07,1,Brand#13,2,LG PKG,40,332,6195.753
F,F,R,COLLECT COD,3,Manufacturer#4,5-LOW,2,AIR,6,0.02,22,Brand#41,18,JUMBO PKG,21,333,24289.9566
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,2,AIR,1,0.05,10,Brand#52,18,LG BAG,41,333,11606.5488
F,F,A,NONE,4,Manufacturer#4,5-LOW,2,FOB,3,0.05,11,Brand#45,18,LG BAG,2,333,42452.1936
F,F,A,NONE,0,Manufacturer#2,5-LOW,2,AIR,4,0.03,0,Brand#21,18,MED JAR,8,333,24216.6232
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,SHIP,4,0.06,18,Brand#51,12,LG BAG,30,334,1439.721
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,2,REG AIR,5,0.07,1,Brand#53,12,LG DRUM,47,334,40402.5776
F,F,N,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,2,RAIL,6,0.06,1,Brand#41,12,MED JAR,14,334,56416.92
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,MAIL,3,0.08,2,Brand#53,12,MED CASE,47,334,59153.5035
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,2,FOB,7,0.07,9,Brand#22,12,JUMBO BOX,34,334,4944.576
