l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,0,MACHINERY,MAIL,1,0.08,1993-07-17,1993-09-03,6,5759.1465
F,F,R,COLLECT COD,1,Manufacturer#1,1-URGENT,0,MACHINERY,RAIL,2,0.05,1993-09-04,1993-11-21,6,2678.778
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,4,BUILDING,AIR,4,0.08,1996-11-11,1996-12-26,1,20076.924
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,MAIL,4,0.02,1996-06-16,1996-08-10,1,10865.42
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,2,0,1996-06-16,1996-09-10,1,18643.704
F,F,R,COLLECT COD,2,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,RAIL,1,0.01,1994-05-18,1994-07-10,0,2503.036
O,P,N,COLLECT COD,0,Manufacturer#5,5-LOW,1,AUTOMOBILE,SHIP,3,0.02,1995-02-22,1995-04-18,2,37442.8728
O,O,N,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,TRUCK,2,0.07,1997-11-30,1998-01-03,5,21033.759
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,TRUCK,7,0.05,1997-11-30,1998-01-08,5,762.8374
F,F,A,NONE,0,Manufacturer#1,1-URGENT,3,FURNITURE,RAIL,5,0.07,1994-06-09,1994-08-19,0,19121.3124
O,O,N,NONE,2,Manufacturer#1,5-LOW,3,BUILDING,SHIP,2,0.06,1996-08-14,1996-09-23,1,49371.4648
O,O,N,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,2,0.01,1995-08-13,1995-09-28,2,32890.7652
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,2,AUTOMOBILE,SHIP,1,0.01,1997-02-17,1997-04-22,5,88983.36
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,AIR,6,0.07,1998-01-13,1998-03-21,4,12480.1456
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,AIR,2,0.01,1998-01-13,1998-02-24,4,46512.918
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,MAIL,2,0.06,1994-01-24,1994-03-05,0,45869.1842
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,3,AUTOMOBILE,RAIL,4,0,1994-05-19,1994-08-12,0,19629.764
F,F,R,NONE,3,Manufacturer#2,2-HIGH,4,BUILDING,AIR,5,0.03,1993-12-10,1994-01-19,6,24502.7783
O,O,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,MAIL,3,0.07,1998-01-16,1998-02-24,4,20990.262
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,4,FURNITURE,SHIP,5,0.03,1998-07-29,1998-10-26,4,6875.0839
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,2,0.06,1997-01-15,1997-03-31,5,2719.9536
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,AIR,3,0.04,1998-04-18,1998-07-15,4,8035.5912
O,O,N,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,BUILDING,MAIL,2,0.07,1996-08-12,1996-09-22,1,13965.289
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,REG AIR,3,0.07,1995-06-27,1995-08-05,2,8273.1544
O,O,N,NONE,3,Manufacturer#1,5-LOW,0,BUILDING,AIR,4,0.02,1995-07-24,1995-08-26,2,3071.644
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,0,BUILDING,AIR,1,0.03,1995-07-24,1995-10-03,2,15687.8672
F,F,A,COLLECT COD,4,Manufacturer#4,2-HIGH,4,MACHINERY,REG AIR,4,0.05,1992-03-19,1992-05-18,3,11257.5825
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,4,HOUSEHOLD,SHIP,5,0.04,1992-02-11,1992-04-14,3,24059.928
F,F,A,NONE,3,Manufacturer#3,1-URGENT,4,BUILDING,MAIL,3,0.01,1994-02-25,1994-04-02,0,24515.1488
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,3,AUTOMOBILE,RAIL,1,0.08,1996-09-15,1996-11-05,1,14554.6767
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,3,AUTOMOBILE,REG AIR,1,0.05,1996-04-17,1996-05-29,1,14628.7344
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,3,0,1992-06-03,1992-07-05,3,39576.789
O,O,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,1,BUILDING,SHIP,2,0,1995-08-22,1995-10-13,2,13674.12
O,O,N,NONE,0,Manufacturer#3,2-HIGH,3,FURNITURE,TRUCK,1,0.03,1998-07-20,1998-09-05,4,30382.6005
F,F,R,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,2,0.05,1993-12-14,1994-02-04,6,1832.2558
F,F,A,NONE,4,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,TRUCK,5,0.03,1993-12-14,1994-02-18,6,21685.5468
F,F,A,NONE,0,Manufacturer#1,1-URGENT,4,BUILDING,FOB,1,0.07,1992-11-21,1993-01-10,3,45366.307
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,4,MACHINERY,MAIL,3,0,1998-05-12,1998-07-24,4,13218.9248
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,4,FURNITURE,TRUCK,6,0.07,1993-09-23,1993-10-28,6,15712.1745
F,F,R,NONE,1,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,FOB,5,0.03,1994-08-02,1994-09-03,0,10268.315
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,SHIP,3,0.08,1994-08-02,1994-09-27,0,14481.3105
F,F,A,NONE,4,Manufacturer#3,2-HIGH,2,AUTOMOBILE,RAIL,1,0.05,1994-04-15,1994-07-12,0,16875.56
F,F,A,NONE,0,Manufacturer#3,1-URGENT,4,HOUSEHOLD,RAIL,2,0,1993-08-07,1993-10-31,6,4822.875
F,F,R,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,5,0,1993-05-28,1993-06-27,6,17991
O,O,N,COLLECT COD,1,Manufacturer#1,3-MEDIUM,2,MACHINERY,AIR,2,0.03,1998-03-16,1998-05-04,4,13790.1824
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,0,FURNITURE,SHIP,2,0.08,1996-08-18,1996-10-31,1,7131.7576
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,0,FURNITURE,TRUCK,4,0.07,1995-06-20,1995-09-17,2,7546.1841
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,AIR,2,0.07,1992-01-31,1992-04-23,3,6258.022
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,4,BUILDING,RAIL,4,0.04,1993-02-12,1993-04-10,6,45688.5
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,1,MACHINERY,FOB,1,0.04,1998-06-05,1998-08-15,4,23146.6112
F,F,R,NONE,0,Manufacturer#5,3-MEDIUM,4,FURNITURE,MAIL,1,0.07,1992-02-15,1992-05-03,3,40744.6328
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,4,FURNITURE,REG AIR,3,0.06,1994-10-30,1994-12-17,0,28371.198
F,F,A,NONE,0,Manufacturer#3,3-MEDIUM,4,FURNITURE,SHIP,2,0,1994-10-30,1994-11-29,0,4721.215
O,P,N,NONE,0,Manufacturer#3,1-URGENT,2,FURNITURE,FOB,4,0.08,1995-04-12,1995-07-04,2,19168.84
F,F,A,COLLECT COD,2,Manufacturer#2,1-URGENT,4,BUILDING,SHIP,1,0.05,1992-01-13,1992-04-09,3,13845.106
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,REG AIR,5,0.07,1997-03-13,1997-06-08,5,4522.2198
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,0,HOUSEHOLD,REG AIR,5,0.04,1992-10-28,1993-01-04,3,17075.6096
F,F,A,COLLECT COD,3,Manufacturer#4,2-HIGH,3,BUILDING,TRUCK,2,0.02,1992-03-20,1992-04-24,3,22235.9435
F,F,R,NONE,2,Manufacturer#1,2-HIGH,3,BUILDING,REG AIR,3,0.05,1992-03-20,1992-04-19,3,28620.203
O,O,N,COLLECT COD,2,Manufacturer#3,5-LOW,4,HOUSEHOLD,TRUCK,2,0.04,1998-06-25,1998-07-31,4,33458.642
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,1,HOUSEHOLD,SHIP,1,0.08,1998-07-30,1998-09-25,4,9547.308
O,O,N,NONE,3,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,RAIL,1,0.01,1997-08-30,1997-11-10,5,9234.0479
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,1,BUILDING,AIR,6,0.04,1993-09-18,1993-11-25,6,24139.08
F,F,A,NONE,3,Manufacturer#4,1-URGENT,1,BUILDING,MAIL,2,0.03,1993-09-18,1993-10-26,6,16003.435
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,TRUCK,3,0.08,1996-03-22,1996-04-23,1,6663.894
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,2,0.08,1992-02-13,1992-04-13,3,21878.559
F,P,A,COLLECT COD,2,Manufacturer#2,3-MEDIUM,1,BUILDING,SHIP,3,0,1995-03-20,1995-05-08,2,52748.2844
F,F,R,COLLECT COD,3,Manufacturer#5,5-LOW,4,AUTOMOBILE,AIR,1,0.05,1992-01-01,1992-03-30,3,841.7148
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,3,MACHINERY,MAIL,2,0.02,1996-02-07,1996-04-26,1,6183.474
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,3,MACHINERY,SHIP,4,0.05,1996-02-07,1996-04-03,1,29883.2
O,P,N,NONE,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,RAIL,1,0.07,1995-05-21,1995-08-08,2,47193.95
F,F,A,NONE,2,Manufacturer#4,1-URGENT,4,FURNITURE,AIR,3,0.06,1994-10-11,1994-11-21,0,15220.235
F,F,A,COLLECT COD,0,Manufacturer#3,2-HIGH,0,BUILDING,AIR,3,0.02,1993-10-05,1993-12-14,6,56599.4955
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,4,HOUSEHOLD,SHIP,3,0.08,1992-02-08,1992-04-14,3,21874.395
O,O,N,NONE,3,Manufacturer#4,5-LOW,1,HOUSEHOLD,SHIP,3,0.04,1997-12-25,1998-02-05,5,20133.5624
F,F,A,NONE,4,Manufacturer#4,5-LOW,2,AUTOMOBILE,SHIP,3,0.06,1994-04-29,1994-07-03,0,18590.142
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,1,FURNITURE,AIR,1,0,1998-06-20,1998-07-21,4,36624.8012
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,0,BUILDING,AIR,2,0.05,1994-08-26,1994-10-26,0,12612.18
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,4,0.06,1996-02-27,1996-05-13,1,20927.8304
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,2,FURNITURE,MAIL,2,0.06,1996-01-02,1996-02-28,1,36531.3492
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,MAIL,5,0.06,1995-10-23,1996-01-15,2,9086.636
F,F,R,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,FOB,1,0.06,1992-12-16,1993-02-26,3,14775.348
F,F,R,NONE,4,Manufacturer#5,3-MEDIUM,4,MACHINERY,TRUCK,4,0,1993-11-24,1994-02-12,6,13306.089
F,P,R,COLLECT COD,4,Manufacturer#2,1-URGENT,3,FURNITURE,REG AIR,1,0.04,1995-03-20,1995-05-09,2,23128.305
O,O,N,NONE,2,Manufacturer#4,1-URGENT,4,BUILDING,TRUCK,7,0.08,1997-01-10,1997-04-02,5,9788.8
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,3,BUILDING,FOB,3,0.06,1995-12-22,1996-02-29,2,20639.955
F,F,A,NONE,3,Manufacturer#4,5-LOW,4,HOUSEHOLD,FOB,1,0.01,1993-01-11,1993-04-10,6,10412.1124
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,REG AIR,2,0.04,1998-04-24,1998-07-02,4,1533.264
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,0,MACHINERY,TRUCK,2,0.02,1995-01-09,1995-02-11,2,12059.136
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,4,FURNITURE,SHIP,1,0.06,1997-11-12,1997-12-17,5,12406.584
F,F,A,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,SHIP,4,0.01,1995-02-08,1995-04-24,2,58953.5016
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,0,BUILDING,AIR,4,0.06,1994-05-08,1994-06-08,0,11775.8774
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,REG AIR,4,0.07,1998-05-23,1998-07-30,4,22412.4764
O,O,N,NONE,1,Manufacturer#3,2-HIGH,3,BUILDING,REG AIR,2,0.01,1996-09-07,1996-11-10,1,10360.572
F,F,A,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,1,0,1992-03-06,1992-05-17,3,3238.7022
F,F,A,COLLECT COD,0,Manufacturer#2,2-HIGH,0,MACHINERY,RAIL,4,0.02,1992-03-15,1992-06-05,3,45644.2636
F,F,A,NONE,2,Manufacturer#3,5-LOW,3,HOUSEHOLD,FOB,6,0.04,1994-07-06,1994-08-10,0,2448.087
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,FURNITURE,FOB,2,0.06,1992-06-03,1992-07-20,3,23189.1424
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,BUILDING,REG AIR,1,0.04,1996-09-06,1996-11-10,1,30987.04
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,0,MACHINERY,REG AIR,4,0.01,1996-04-22,1996-05-30,1,5060.565
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,6,0.05,1997-06-17,1997-09-02,5,6306.09
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,3,AUTOMOBILE,FOB,4,0.08,1997-10-17,1997-11-24,5,3899.6804
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,4,BUILDING,SHIP,1,0.01,1997-12-30,1998-02-09,5,18821.726
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,BUILDING,TRUCK,3,0.05,1992-07-30,1992-10-20,3,8770.704
F,F,A,COLLECT COD,0,Manufacturer#3,5-LOW,4,MACHINERY,RAIL,4,0.03,1993-03-29,1993-05-16,6,20398.6664
O,O,N,NONE,4,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,REG AIR,2,0.06,1995-07-15,1995-10-07,2,10998.702
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,0,FURNITURE,SHIP,4,0.07,1995-02-03,1995-04-28,2,19402.914
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,4,FURNITURE,MAIL,6,0.02,1994-08-30,1994-11-07,0,18239.0785
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,2,FURNITURE,RAIL,4,0.08,1993-02-12,1993-04-23,6,23510.059
F,F,A,NONE,3,Manufacturer#5,5-LOW,3,MACHINERY,MAIL,2,0.06,1994-08-13,1994-10-17,0,1780.5452
O,O,N,NONE,3,Manufacturer#2,5-LOW,4,MACHINERY,TRUCK,3,0.03,1997-10-04,1997-11-12,5,38354.2388
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,HOUSEHOLD,REG AIR,5,0.06,1996-07-19,1996-09-14,1,54364.752
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,HOUSEHOLD,RAIL,3,0.05,1996-07-19,1996-10-01,1,27517.4432
O,P,N,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,RAIL,4,0.05,1995-04-09,1995-05-29,2,23639.096
O,P,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,5,0.06,1995-04-09,1995-07-06,2,53224.6248
F,F,A,COLLECT COD,0,Manufacturer#4,1-URGENT,4,BUILDING,FOB,4,0.02,1992-08-05,1992-09-04,3,1315.86
O,O,N,NONE,1,Manufacturer#4,2-HIGH,2,HOUSEHOLD,MAIL,4,0.07,1997-08-09,1997-09-11,5,13309.64
O,O,N,COLLECT COD,1,Manufacturer#4,2-HIGH,2,HOUSEHOLD,RAIL,5,0.07,1997-08-09,1997-09-21,5,11277.576
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,4,BUILDING,REG AIR,2,0.04,1994-03-02,1994-04-05,0,35748.112
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,0,FURNITURE,REG AIR,2,0.08,1998-05-04,1998-06-07,4,10815.8592
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,0,BUILDING,AIR,3,0.08,1992-04-02,1992-05-28,3,17467.3686
O,O,N,NONE,4,Manufacturer#2,5-LOW,3,BUILDING,RAIL,3,0.04,1995-09-03,1995-11-09,2,37872.12
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,4,BUILDING,REG AIR,5,0.05,1994-02-11,1994-03-31,0,33929.2668
F,F,A,COLLECT COD,0,Manufacturer#3,1-URGENT,4,AUTOMOBILE,MAIL,1,0.02,1994-01-03,1994-03-19,0,4322.3076
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,0,HOUSEHOLD,SHIP,3,0.07,1997-10-10,1997-12-27,5,36615.6625
F,F,A,NONE,2,Manufacturer#4,1-URGENT,4,HOUSEHOLD,TRUCK,6,0.04,1992-01-31,1992-04-22,3,28980.452
F,F,R,COLLECT COD,0,Manufacturer#5,1-URGENT,4,HOUSEHOLD,AIR,1,0.01,1992-01-31,1992-04-09,3,24287.712
F,F,R,NONE,3,Manufacturer#5,3-MEDIUM,3,MACHINERY,FOB,4,0.06,1994-04-08,1994-06-20,0,20829.9
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,1,0.05,1992-03-27,1992-05-20,3,25839.1836
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,FURNITURE,RAIL,7,0.05,1992-11-30,1993-01-04,3,23369.97
O,O,N,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,REG AIR,4,0.02,1998-04-29,1998-06-30,4,23345.14
O,O,N,COLLECT COD,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,FOB,3,0.07,1998-06-29,1998-07-31,4,32989.8387
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,TRUCK,3,0.04,1997-07-30,1997-09-07,5,9165.7952
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,BUILDING,TRUCK,1,0.06,1994-08-05,1994-09-30,0,21324.0506
F,F,A,NONE,2,Manufacturer#4,1-URGENT,4,BUILDING,MAIL,2,0.08,1994-11-21,1995-01-07,0,12839.4493
F,F,R,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,1,0.02,1993-08-19,1993-11-04,6,37279.25
F,F,R,NONE,3,Manufacturer#3,5-LOW,0,MACHINERY,TRUCK,4,0.02,1992-05-10,1992-07-28,3,6904.4101
F,F,A,NONE,2,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,REG AIR,4,0.07,1992-10-10,1993-01-03,3,16680.7088
O,O,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,RAIL,1,0.01,1998-01-03,1998-02-28,4,21417.48
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,MAIL,1,0.03,1994-08-05,1994-11-01,0,38145.5
F,F,R,COLLECT COD,3,Manufacturer#5,2-HIGH,4,HOUSEHOLD,FOB,4,0,1992-03-07,1992-06-02,3,58068.49
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,REG AIR,2,0.01,1994-06-19,1994-08-13,0,25379.145
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,REG AIR,1,0.01,1993-10-02,1993-12-12,6,4608.3
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,MACHINERY,REG AIR,1,0.04,1993-04-29,1993-06-30,6,18650.02
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,MACHINERY,AIR,1,0.04,1992-01-26,1992-04-18,3,19087.2084
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,4,FURNITURE,SHIP,1,0.04,1996-02-11,1996-05-08,1,10043.094
O,O,N,COLLECT COD,1,Manufacturer#2,1-URGENT,1,AUTOMOBILE,TRUCK,5,0.05,1995-11-10,1996-01-18,2,6462.2462
O,O,N,COLLECT COD,2,Manufacturer#4,1-URGENT,1,MACHINERY,TRUCK,1,0.06,1997-01-30,1997-03-02,5,29744.803
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,3,AUTOMOBILE,REG AIR,4,0,1997-02-26,1997-04-08,5,11721.9505
O,O,N,NONE,2,Manufacturer#3,2-HIGH,0,FURNITURE,MAIL,1,0.07,1998-06-17,1998-08-21,4,12407.2665
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,3,AUTOMOBILE,REG AIR,2,0.02,1993-12-22,1994-02-08,6,28329.9576
F,P,R,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,TRUCK,5,0.04,1995-04-08,1995-06-16,2,43362.304
O,O,N,NONE,2,Manufacturer#1,2-HIGH,3,BUILDING,REG AIR,2,0.02,1997-08-07,1997-10-09,5,30105.84
F,F,A,NONE,0,Manufacturer#4,5-LOW,2,AUTOMOBILE,RAIL,2,0.01,1994-09-23,1994-12-06,0,12680.316
F,F,A,COLLECT COD,0,Manufacturer#3,2-HIGH,2,AUTOMOBILE,FOB,6,0.06,1992-12-19,1993-03-03,3,14243.801
F,F,R,COLLECT COD,2,Manufacturer#1,2-HIGH,2,AUTOMOBILE,REG AIR,3,0.02,1992-12-19,1993-02-21,3,5767.74
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,0,AUTOMOBILE,SHIP,1,0,1993-01-05,1993-04-02,6,12728.056
F,F,R,COLLECT COD,1,Manufacturer#4,1-URGENT,0,BUILDING,RAIL,5,0.06,1992-11-14,1993-02-10,3,50306.4224
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,FURNITURE,SHIP,4,0.02,1996-11-19,1997-01-14,1,48042.2232
F,F,R,COLLECT COD,1,Manufacturer#1,2-HIGH,3,MACHINERY,SHIP,2,0.05,1994-08-12,1994-11-10,0,48535.88
F,F,A,COLLECT COD,3,Manufacturer#2,1-URGENT,3,AUTOMOBILE,TRUCK,5,0.05,1993-01-11,1993-03-13,6,13042.3496
F,F,A,COLLECT COD,0,Manufacturer#5,2-HIGH,0,FURNITURE,RAIL,2,0.06,1992-08-27,1992-10-29,3,23797.436
O,O,N,COLLECT COD,0,Manufacturer#2,5-LOW,2,BUILDING,RAIL,3,0.07,1997-07-21,1997-09-10,5,49295.7444
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,REG AIR,2,0.05,1992-09-26,1992-11-23,3,2372.0528
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,TRUCK,5,0.01,1998-04-04,1998-05-10,4,6747.28
O,O,N,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,4,0.02,1997-01-26,1997-03-11,5,36002.9277
F,F,R,COLLECT COD,0,Manufacturer#4,2-HIGH,2,AUTOMOBILE,RAIL,6,0,1993-04-17,1993-06-16,6,17595.019
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,TRUCK,3,0.04,1993-04-17,1993-05-20,6,23473.08
F,F,A,NONE,4,Manufacturer#5,2-HIGH,2,MACHINERY,MAIL,3,0,1994-01-07,1994-03-06,0,26950.936
F,F,R,NONE,1,Manufacturer#3,5-LOW,2,MACHINERY,RAIL,2,0,1994-09-20,1994-12-10,0,23629.13
O,O,N,NONE,1,Manufacturer#2,5-LOW,2,AUTOMOBILE,AIR,2,0.02,1997-10-05,1997-11-26,5,6268.9544
F,F,A,NONE,0,Manufacturer#4,2-HIGH,4,AUTOMOBILE,MAIL,1,0.03,1993-11-24,1994-02-06,6,19858.08
F,F,A,NONE,1,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,TRUCK,5,0.05,1992-05-24,1992-07-22,3,26265.764
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,AIR,1,0.05,1992-05-24,1992-07-06,3,20256.45
O,O,N,NONE,3,Manufacturer#4,2-HIGH,0,FURNITURE,REG AIR,3,0,1995-12-12,1996-02-05,2,21317.085
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,FOB,2,0.04,1998-06-02,1998-08-29,4,32845.9992
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,MACHINERY,REG AIR,6,0.03,1993-03-03,1993-04-11,6,59861.3284
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,2,AUTOMOBILE,AIR,1,0.08,1996-06-13,1996-08-18,1,25790.562
O,O,N,COLLECT COD,1,Manufacturer#2,2-HIGH,1,BUILDING,RAIL,3,0.05,1997-01-28,1997-03-25,5,42211.3024
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.07,1994-05-13,1994-08-03,0,9385.155
F,F,A,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,4,0.01,1994-05-13,1994-07-01,0,4241.844
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,RAIL,2,0.06,1997-04-28,1997-06-29,5,22870.239
