l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
F,F,A,DELIVER IN PERSON,Manufacturer#3,5-LOW,2,MACHINERY,MAIL,7,0.03,21,Brand#32,LG BOX,9,27,1,32527.2429
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,2,MACHINERY,RAIL,5,0,9,Brand#44,MED DRUM,41,48,4,76433.0112
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,TRUCK,1,0.07,9,Brand#11,LG DRUM,1,10,4,13409.345
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,4,BUILDING,SHIP,3,0.04,21,Brand#25,SM BAG,35,15,1,19450.527
O,O,N,NONE,Manufacturer#2,2-HIGH,4,BUILDING,MAIL,4,0,9,Brand#21,MED JAR,8,41,4,44670.4594
F,F,A,NONE,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,TRUCK,2,0.04,18,Brand#43,MED JAR,42,5,2,7289.619
F,F,A,NONE,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,MAIL,3,0.04,8,Brand#14,LG PACK,44,43,3,64570.778
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,SHIP,4,0.04,18,Brand#45,JUMBO BOX,44,37,2,49832.5472
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,MAIL,1,0.04,21,Brand#44,LG DRUM,18,17,1,19974.5019
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,4,HOUSEHOLD,SHIP,2,0,12,Brand#34,LG CASE,9,3,0,3893.7948
O,O,N,TAKE BACK RETURN,Manufacturer#4,1-URGENT,0,BUILDING,FOB,1,0.04,18,Brand#43,WRAP CAN,2,22,2,26278.4148
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,0,BUILDING,TRUCK,2,0.05,8,Brand#32,JUMBO CASE,40,12,3,21132.9756
O,O,N,NONE,Manufacturer#1,2-HIGH,1,AUTOMOBILE,TRUCK,4,0.05,18,Brand#15,WRAP BOX,48,5,2,8360.832
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,1,AUTOMOBILE,MAIL,3,0.08,9,Brand#35,LG CAN,42,44,4,46006.9632
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,AUTOMOBILE,REG AIR,6,0.05,18,Brand#33,MED PACK,30,39,2,59268.5145
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,3,FURNITURE,MAIL,3,0,12,Brand#11,WRAP JAR,20,11,0,18171.8592
O,O,N,NONE,Manufacturer#5,5-LOW,3,FURNITURE,AIR,2,0.08,9,Brand#51,MED CASE,27,41,4,55431.8032
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,FURNITURE,SHIP,4,0.04,18,Brand#52,MED CASE,13,38,2,34146.3744
F,F,A,COLLECT COD,Manufacturer#5,3-MEDIUM,4,FURNITURE,TRUCK,1,0.01,12,Brand#54,MED JAR,2,27,0,46023.957
F,F,R,TAKE BACK RETURN,Manufacturer#4,1-URGENT,2,AUTOMOBILE,RAIL,3,0.01,9,Brand#44,WRAP CAN,19,33,4,56484.9384
F,F,R,NONE,Manufacturer#1,1-URGENT,0,BUILDING,TRUCK,3,0.06,9,Brand#14,SM BOX,26,48,4,48615.1584
O,O,N,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,SHIP,1,0.03,9,Brand#51,LG PKG,47,35,4,60215.547
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,MAIL,2,0.05,8,Brand#34,SM BAG,47,11,3,19446.9275
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,2,MACHINERY,RAIL,4,0.07,8,Brand#13,LG PKG,19,47,3,45158.1123
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,0,FURNITURE,TRUCK,2,0.02,12,Brand#21,SM CASE,25,44,0,62326.44
O,O,N,NONE,Manufacturer#2,5-LOW,3,BUILDING,SHIP,2,0.03,21,Brand#24,JUMBO PACK,48,45,1,57228.201
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,BUILDING,TRUCK,1,0.05,21,Brand#54,WRAP BOX,31,26,1,34097.856
O,O,N,NONE,Manufacturer#5,1-URGENT,3,FURNITURE,TRUCK,3,0,12,Brand#54,WRAP DRUM,43,44,0,66538.5952
F,F,A,NONE,Manufacturer#4,3-MEDIUM,2,MACHINERY,SHIP,2,0.03,18,Brand#42,WRAP JAR,2,22,2,33488.8554
F,F,A,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,2,MACHINERY,FOB,6,0.03,9,Brand#45,MED BOX,34,9,4,10327.9752
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,0,BUILDING,REG AIR,2,0.04,18,Brand#13,JUMBO PACK,15,2,2,3421.0836
O,O,N,NONE,Manufacturer#4,5-LOW,0,BUILDING,TRUCK,1,0.02,18,Brand#44,MED JAR,10,31,2,33277.0275
F,F,A,TAKE BACK RETURN,Manufacturer#5,2-HIGH,3,AUTOMOBILE,RAIL,3,0.03,18,Brand#53,MED JAR,40,36,2,55823.4
F,F,A,TAKE BACK RETURN,Manufacturer#2,2-HIGH,3,AUTOMOBILE,TRUCK,1,0.05,12,Brand#21,SM BOX,26,45,0,72936.045
F,F,A,DELIVER IN PERSON,Manufacturer#1,2-HIGH,3,AUTOMOBILE,TRUCK,2,0.06,9,Brand#14,LG CAN,41,31,4,43687.8288
F,F,A,COLLECT COD,Manufacturer#2,2-HIGH,1,MACHINERY,FOB,3,0.06,18,Brand#22,WRAP DRUM,37,34,2,49018.803
F,F,A,TAKE BACK RETURN,Manufacturer#5,2-HIGH,1,MACHINERY,AIR,5,0.08,9,Brand#52,SM JAR,18,23,4,24983.0163
O,O,N,NONE,Manufacturer#1,2-HIGH,4,FURNITURE,RAIL,3,0,8,Brand#15,JUMBO JAR,16,41,3,48629.8581
O,O,N,NONE,Manufacturer#3,2-HIGH,4,FURNITURE,RAIL,1,0.04,18,Brand#35,SM DRUM,21,26,2,31170.1936
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,MAIL,6,0.04,18,Brand#32,WRAP CAN,9,44,2,67506.1024
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,7,0.08,21,Brand#55,JUMBO BAG,3,39,1,36075.78
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,FOB,4,0.08,21,Brand#13,MED PKG,6,22,1,21149.8606
F,F,R,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,RAIL,5,0.08,12,Brand#21,LG CAN,33,35,0,40483.604
F,F,R,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,RAIL,6,0.03,21,Brand#52,MED CASE,20,40,1,34743.152
F,F,A,NONE,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,FOB,2,0.05,21,Brand#13,LG CAN,47,20,1,34171.236
F,F,R,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,3,MACHINERY,FOB,1,0,12,Brand#44,LG PKG,35,15,0,19380.627
F,F,R,NONE,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,RAIL,1,0.05,9,Brand#44,SM CASE,16,28,4,25729.6032
F,F,R,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,FOB,2,0.02,12,Brand#21,LG DRUM,21,21,0,31533.6
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,4,MACHINERY,RAIL,1,0.01,12,Brand#42,SM DRUM,45,47,0,69624.7566
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,AIR,3,0.04,8,Brand#43,JUMBO BOX,48,26,3,41685.6076
O,O,N,NONE,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,MAIL,2,0.01,21,Brand#22,JUMBO JAR,7,10,1,14641.91
O,O,N,NONE,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,SHIP,5,0.04,21,Brand#21,WRAP CASE,19,48,1,43046.736
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,RAIL,7,0.05,8,Brand#55,LG CASE,26,27,3,46226.2464
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.03,12,Brand#45,SM CASE,26,38,0,64685.348
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,FOB,5,0.03,9,Brand#25,MED CAN,25,5,4,4536.192
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,FOB,1,0.07,12,Brand#22,SM PACK,19,25,0,33453.77
F,F,R,TAKE BACK RETURN,Manufacturer#4,5-LOW,1,FURNITURE,TRUCK,2,0.02,8,Brand#42,MED JAR,7,29,3,30413.286
O,O,N,NONE,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,FOB,1,0.01,18,Brand#12,SM DRUM,40,46,2,56055.9036
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,MAIL,2,0.07,9,Brand#32,LG JAR,42,40,4,48937.616
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,RAIL,7,0.07,21,Brand#22,JUMBO JAR,7,45,1,63084.825
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,2,AUTOMOBILE,RAIL,1,0.03,12,Brand#45,SM CASE,26,26,0,44258.396
F,F,R,NONE,Manufacturer#4,5-LOW,1,HOUSEHOLD,SHIP,1,0.06,8,Brand#42,LG PACK,44,33,3,48008.6607
F,F,R,COLLECT COD,Manufacturer#2,5-LOW,1,HOUSEHOLD,FOB,4,0.02,21,Brand#23,LG JAR,20,11,1,12833.6736
F,F,A,DELIVER IN PERSON,Manufacturer#3,5-LOW,0,BUILDING,TRUCK,2,0.08,18,Brand#35,JUMBO JAR,42,12,2,11076.24
O,O,N,NONE,Manufacturer#5,5-LOW,4,HOUSEHOLD,AIR,6,0.06,18,Brand#55,LG BAG,16,6,2,5851.3752
O,O,N,COLLECT COD,Manufacturer#5,5-LOW,4,HOUSEHOLD,SHIP,5,0.05,12,Brand#52,LG CAN,23,7,0,11294.794
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,FOB,1,0.03,8,Brand#41,SM JAR,11,22,3,24695.715
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,3,AUTOMOBILE,TRUCK,4,0.06,8,Brand#44,LG CASE,37,40,3,37865.472
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,2,FURNITURE,FOB,1,0.05,18,Brand#52,LG PKG,39,33,2,37137.5136
F,F,R,NONE,Manufacturer#2,5-LOW,2,BUILDING,AIR,1,0.02,18,Brand#23,JUMBO PKG,39,49,2,54433.2572
O,O,N,NONE,Manufacturer#4,2-HIGH,2,AUTOMOBILE,FOB,1,0.04,8,Brand#41,WRAP JAR,5,42,3,74993.184
O,O,N,DELIVER IN PERSON,Manufacturer#2,2-HIGH,2,AUTOMOBILE,MAIL,6,0.05,8,Brand#23,LG PKG,2,14,3,20157.613
F,F,R,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,FOB,5,0.08,21,Brand#45,SM JAR,47,31,1,39319.16
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,AIR,1,0.07,8,Brand#12,WRAP PKG,40,32,3,55600.128
F,F,A,NONE,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,MAIL,5,0.07,18,Brand#35,LG BOX,42,16,2,19200.768
F,F,A,NONE,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,MAIL,4,0.08,12,Brand#35,SM JAR,33,4,0,6780.8944
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,0,BUILDING,TRUCK,1,0.01,18,Brand#51,MED JAR,11,12,2,15008.3832
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,5,0.04,8,Brand#45,JUMBO CASE,7,31,3,36183.231
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,4,BUILDING,REG AIR,4,0.04,8,Brand#51,JUMBO BOX,39,18,3,31347.9144
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,2,BUILDING,TRUCK,1,0.02,9,Brand#11,LG JAR,40,12,4,12854.04
O,O,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,3,HOUSEHOLD,MAIL,5,0.05,21,Brand#35,SM PKG,23,46,1,43103.196
O,O,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,3,HOUSEHOLD,MAIL,1,0.01,9,Brand#34,LG JAR,10,9,4,14743.0494
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,3,HOUSEHOLD,SHIP,5,0.08,12,Brand#22,LG BOX,22,44,0,46725.888
O,O,N,NONE,Manufacturer#2,1-URGENT,3,BUILDING,FOB,2,0.07,21,Brand#22,LG BOX,22,34,1,34978.044
F,P,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,0,HOUSEHOLD,RAIL,3,0.01,8,Brand#31,LG JAR,44,35,3,44612.456
F,P,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,0,HOUSEHOLD,RAIL,6,0.01,12,Brand#34,WRAP PKG,27,32,0,36240.48
F,P,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,0,HOUSEHOLD,REG AIR,2,0.05,21,Brand#35,MED BOX,47,34,1,46221.3
F,F,A,COLLECT COD,Manufacturer#4,1-URGENT,1,MACHINERY,RAIL,3,0.06,8,Brand#45,LG CASE,45,27,3,41732.28
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,1,MACHINERY,SHIP,2,0.06,18,Brand#54,MED CAN,9,43,2,44920.0704
F,F,R,NONE,Manufacturer#4,2-HIGH,2,MACHINERY,MAIL,1,0.02,9,Brand#43,MED PACK,47,36,4,57644.19
O,O,N,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,4,0.07,12,Brand#53,WRAP CAN,49,44,0,71603.4528
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,6,0.05,8,Brand#12,MED PKG,41,18,3,16694.136
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,0,21,Brand#42,JUMBO PKG,20,37,1,47605.5468
O,O,N,NONE,Manufacturer#2,2-HIGH,4,MACHINERY,TRUCK,1,0,8,Brand#22,SM PACK,50,31,3,45283.2035
O,O,N,NONE,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,SHIP,6,0,18,Brand#11,WRAP CASE,26,40,2,73156.8
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,TRUCK,4,0.04,12,Brand#25,LG CASE,10,3,0,4915.2288
O,O,N,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,SHIP,2,0.01,8,Brand#53,SM PKG,50,3,3,3057.021
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,MAIL,7,0.07,18,Brand#23,LG BAG,17,22,2,23093.7212
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,0,HOUSEHOLD,MAIL,1,0.05,12,Brand#35,LG PACK,14,42,0,70970.76
F,F,A,NONE,Manufacturer#5,2-HIGH,0,HOUSEHOLD,SHIP,2,0.02,18,Brand#54,LG CASE,38,6,2,9828.6996
O,P,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,HOUSEHOLD,RAIL,4,0.04,9,Brand#53,SM BOX,48,26,4,38269.2024
O,P,N,NONE,Manufacturer#1,5-LOW,3,HOUSEHOLD,RAIL,2,0.03,21,Brand#14,SM PACK,10,25,1,24584.3375
O,P,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,HOUSEHOLD,SHIP,7,0.02,21,Brand#52,JUMBO BAG,9,8,1,12616.2432
O,O,N,NONE,Manufacturer#2,5-LOW,2,BUILDING,TRUCK,2,0.05,21,Brand#23,JUMBO PACK,25,32,1,28928.8032
F,F,R,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,1,0.03,18,Brand#54,LG PKG,22,43,2,46362.428
F,F,R,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,2,0.02,21,Brand#55,JUMBO DRUM,24,37,1,49723.3935
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,2,0.01,21,Brand#34,WRAP JAR,2,12,1,18583.68
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,SHIP,1,0.01,8,Brand#24,JUMBO JAR,29,18,3,18208.7964
O,O,N,NONE,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,AIR,3,0.07,8,Brand#45,WRAP PACK,9,13,3,19754.93
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,SHIP,7,0.06,9,Brand#53,MED JAR,40,19,4,28873.103
O,O,N,NONE,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,SHIP,1,0.01,12,Brand#24,WRAP PACK,13,23,0,41986.9738
O,O,N,NONE,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,SHIP,6,0.06,18,Brand#21,LG DRUM,21,46,2,68382.864
O,O,N,NONE,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,SHIP,2,0.07,9,Brand#35,WRAP BOX,14,32,4,37508.3136
O,O,N,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,REG AIR,5,0.07,21,Brand#51,WRAP BAG,35,9,1,13579.5366
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,2,HOUSEHOLD,FOB,1,0.03,18,Brand#31,WRAP PKG,40,41,2,35881.8552
F,F,R,COLLECT COD,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,REG AIR,2,0.01,9,Brand#52,JUMBO CASE,45,20,4,18758.52
O,O,N,COLLECT COD,Manufacturer#1,2-HIGH,2,MACHINERY,FOB,1,0.06,12,Brand#11,JUMBO JAR,45,16,0,15654.4752
O,O,N,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,0.08,18,Brand#43,MED JAR,42,21,2,30616.3998
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,TRUCK,4,0.06,9,Brand#25,WRAP CAN,31,24,4,41554.1184
O,O,N,NONE,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,MAIL,2,0.03,9,Brand#21,WRAP BAG,25,42,4,70166.7624
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,RAIL,2,0,18,Brand#52,SM JAR,28,34,2,45363.0006
F,F,A,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,TRUCK,3,0.03,8,Brand#43,MED JAR,42,44,3,64838.4176
F,F,A,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,AIR,1,0.07,8,Brand#52,WRAP CAN,4,43,3,70508.39
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,SHIP,5,0.07,21,Brand#13,LG PKG,34,43,1,75462.5232
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,3,MACHINERY,SHIP,6,0.02,9,Brand#21,JUMBO BAG,41,28,4,37342.4688
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,4,FURNITURE,FOB,1,0.01,21,Brand#41,WRAP PACK,24,41,1,45388.1439
O,O,N,TAKE BACK RETURN,Manufacturer#4,5-LOW,1,AUTOMOBILE,TRUCK,3,0.05,8,Brand#43,JUMBO BOX,40,42,3,37096.332
F,F,A,COLLECT COD,Manufacturer#5,1-URGENT,3,MACHINERY,MAIL,2,0.04,21,Brand#51,LG PACK,42,33,1,56741.6256
F,F,R,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,MACHINERY,MAIL,4,0.08,9,Brand#15,JUMBO PKG,26,7,4,8873.9595
O,O,N,COLLECT COD,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,MAIL,7,0.05,9,Brand#33,SM PACK,41,8,4,13486.24
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,4,HOUSEHOLD,MAIL,3,0.08,21,Brand#41,SM PACK,24,48,1,61088.0544
F,F,A,TAKE BACK RETURN,Manufacturer#2,1-URGENT,4,HOUSEHOLD,TRUCK,5,0.07,8,Brand#23,SM PACK,14,2,3,2331.908
O,O,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,0,BUILDING,AIR,3,0.02,8,Brand#35,JUMBO CAN,6,33,3,42201.159
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,3,MACHINERY,AIR,5,0.06,12,Brand#35,LG DRUM,14,1,0,1165.7376
F,F,A,TAKE BACK RETURN,Manufacturer#1,1-URGENT,0,BUILDING,FOB,1,0.08,18,Brand#14,JUMBO JAR,21,14,2,23827.3728
F,F,R,TAKE BACK RETURN,Manufacturer#4,1-URGENT,0,BUILDING,AIR,4,0.03,12,Brand#45,SM CASE,26,13,0,22835.449
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,4,0.02,18,Brand#22,SM JAR,7,12,2,17561.1072
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,2,HOUSEHOLD,REG AIR,1,0,21,Brand#23,LG PACK,14,40,1,48086.004
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,TRUCK,1,0.06,12,Brand#35,LG PACK,14,16,0,24603.1968
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,4,BUILDING,FOB,2,0,21,Brand#35,WRAP BOX,44,37,1,55010.9229
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,REG AIR,7,0.03,18,Brand#15,JUMBO JAR,49,31,2,53074.3002
O,O,N,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,FOB,3,0.01,8,Brand#55,SM BAG,17,15,3,26649.777
F,F,A,TAKE BACK RETURN,Manufacturer#3,5-LOW,1,BUILDING,AIR,4,0.08,8,Brand#34,LG CASE,20,42,3,52865.757
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,2,FURNITURE,REG AIR,3,0.05,18,Brand#35,SM BAG,16,16,2,18229.208
F,F,R,DELIVER IN PERSON,Manufacturer#2,1-URGENT,1,HOUSEHOLD,AIR,2,0.05,8,Brand#21,SM BAG,13,42,3,71426.5398
F,F,R,TAKE BACK RETURN,Manufacturer#2,1-URGENT,1,HOUSEHOLD,SHIP,4,0.01,9,Brand#21,MED PACK,30,9,4,14197.554
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,2,MACHINERY,AIR,1,0.02,21,Brand#52,JUMBO BAG,9,36,1,55590.3216
O,O,N,NONE,Manufacturer#5,5-LOW,1,FURNITURE,SHIP,5,0.07,18,Brand#51,WRAP JAR,35,48,2,50881.536
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,1,FURNITURE,REG AIR,1,0.07,21,Brand#32,JUMBO BOX,23,31,1,39855.3794
O,O,N,NONE,Manufacturer#4,5-LOW,1,FURNITURE,TRUCK,2,0.07,12,Brand#44,SM CAN,11,21,0,34150.6095
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,1,FURNITURE,FOB,7,0.01,12,Brand#22,LG PACK,19,26,0,31728.06
F,F,R,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,AIR,6,0.08,12,Brand#13,LG PKG,34,31,0,52088.184
F,F,R,COLLECT COD,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,REG AIR,3,0.02,18,Brand#23,MED PKG,34,19,2,31068.9254
F,F,A,DELIVER IN PERSON,Manufacturer#5,2-HIGH,1,HOUSEHOLD,TRUCK,1,0.06,21,Brand#51,MED BAG,15,41,1,55055.1608
F,F,A,NONE,Manufacturer#1,2-HIGH,1,HOUSEHOLD,AIR,2,0.05,18,Brand#13,JUMBO CASE,18,18,2,17059.6422
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,1,0.07,8,Brand#52,LG CAN,23,33,3,52668.1155
O,O,N,NONE,Manufacturer#4,1-URGENT,4,AUTOMOBILE,SHIP,4,0.05,12,Brand#45,LG PKG,16,50,0,55932.625
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,FOB,3,0.03,12,Brand#45,LG BOX,6,15,0,26523.486
O,O,N,NONE,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,SHIP,5,0,18,Brand#22,MED JAR,19,36,2,40673.7936
F,F,R,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,6,0.01,9,Brand#24,WRAP CAN,46,4,4,4316.68
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,4,0.01,21,Brand#35,SM JAR,39,43,1,39831.6095
F,F,A,NONE,Manufacturer#1,2-HIGH,4,AUTOMOBILE,MAIL,3,0.05,21,Brand#15,LG BAG,32,33,1,30482.0901
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,0,BUILDING,AIR,7,0.03,9,Brand#35,MED BAG,44,8,4,14596.0848
F,F,A,TAKE BACK RETURN,Manufacturer#5,5-LOW,0,AUTOMOBILE,RAIL,1,0.03,9,Brand#51,MED JAR,11,31,4,36373.4098
O,O,N,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,TRUCK,1,0.04,21,Brand#14,SM PACK,10,35,1,34780.368
O,O,N,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,RAIL,2,0.08,21,Brand#13,MED DRUM,4,24,1,36369.648
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,1,AUTOMOBILE,TRUCK,4,0.04,8,Brand#14,JUMBO BAG,10,3,3,5085.6708
O,O,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,0,HOUSEHOLD,FOB,2,0.01,18,Brand#35,SM PACK,29,43,2,46932.9262
F,F,R,COLLECT COD,Manufacturer#4,1-URGENT,3,BUILDING,TRUCK,6,0.04,21,Brand#42,JUMBO BOX,30,9,1,11658.3039
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,3,BUILDING,MAIL,3,0.02,9,Brand#55,WRAP CASE,11,14,4,13209.273
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,2,BUILDING,MAIL,3,0.02,21,Brand#41,MED BOX,46,12,1,16047.5952
O,O,N,NONE,Manufacturer#1,5-LOW,2,BUILDING,SHIP,2,0.06,9,Brand#12,JUMBO DRUM,33,19,4,27971.002
O,O,N,NONE,Manufacturer#3,5-LOW,2,BUILDING,TRUCK,1,0.03,9,Brand#33,SM PACK,13,12,4,14527.818
