l_linestatus,o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,3,FURNITURE,AIR,1,0.02,10,Brand#34,7,WRAP PACK,11,76,28120.2432
F,F,NONE,4,Manufacturer#4,5-LOW,4,FURNITURE,AIR,1,0.04,13,Brand#43,13,MED DRUM,9,77,42866.928
F,F,COLLECT COD,2,Manufacturer#4,5-LOW,4,FURNITURE,RAIL,7,0.02,18,Brand#43,13,JUMBO BOX,40,77,17938.7808
F,F,COLLECT COD,0,Manufacturer#5,5-LOW,3,MACHINERY,MAIL,1,0.03,16,Brand#53,23,LG CASE,20,78,19724.463
F,F,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,1,HOUSEHOLD,AIR,7,0.06,8,Brand#43,17,MED PACK,34,79,64000.2
F,F,NONE,4,Manufacturer#4,1-URGENT,2,MACHINERY,REG AIR,2,0.05,4,Brand#45,12,JUMBO CAN,34,176,33027.7948
F,F,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,AIR,2,0.03,15,Brand#42,21,MED CAN,46,80,48475.9296
F,F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,REG AIR,5,0.03,2,Brand#55,21,SM BOX,35,80,7369.1136
F,F,NONE,4,Manufacturer#1,1-URGENT,1,FURNITURE,AIR,5,0.05,13,Brand#15,3,JUMBO DRUM,5,81,13072.7688
F,F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,FURNITURE,REG AIR,7,0,21,Brand#31,3,JUMBO BOX,31,81,53702.6888
F,F,COLLECT COD,1,Manufacturer#3,1-URGENT,1,FURNITURE,AIR,2,0.02,1,Brand#32,3,SM JAR,33,81,7300.0004
F,F,NONE,1,Manufacturer#3,1-URGENT,1,FURNITURE,TRUCK,1,0.03,24,Brand#32,3,SM BAG,37,81,6288.3472
F,F,COLLECT COD,3,Manufacturer#5,1-URGENT,1,FURNITURE,TRUCK,4,0.03,19,Brand#53,3,SM PACK,34,81,66045.07
F,F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,3,MACHINERY,AIR,2,0.05,9,Brand#12,7,JUMBO JAR,28,82,45084.6144
F,F,COLLECT COD,4,Manufacturer#5,3-MEDIUM,0,FURNITURE,REG AIR,2,0.03,11,Brand#55,0,WRAP PKG,47,83,42104.104
F,F,NONE,2,Manufacturer#1,3-MEDIUM,0,FURNITURE,FOB,6,0.02,8,Brand#11,0,MED JAR,41,83,52620.2245
F,F,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,3,MACHINERY,TRUCK,5,0.01,7,Brand#41,7,LG PACK,31,82,74349.432
F,F,COLLECT COD,1,Manufacturer#3,2-HIGH,0,HOUSEHOLD,FOB,1,0.06,17,Brand#34,0,MED BAG,8,84,77430.99
F,F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,TRUCK,1,0.08,10,Brand#22,21,SM DRUM,46,85,42041.604
F,F,NONE,1,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,TRUCK,6,0.05,17,Brand#53,21,JUMBO CASE,12,85,1419.5594
F,F,NONE,0,Manufacturer#4,5-LOW,0,FURNITURE,MAIL,5,0.07,14,Brand#44,15,LG DRUM,6,86,43678.17
F,F,NONE,1,Manufacturer#1,5-LOW,0,FURNITURE,FOB,1,0.07,24,Brand#15,15,WRAP CAN,19,86,80359.075
F,F,COLLECT COD,3,Manufacturer#5,5-LOW,0,FURNITURE,TRUCK,4,0.04,6,Brand#52,15,MED BOX,39,86,58254.8652
F,F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,0,FURNITURE,MAIL,3,0.01,18,Brand#42,15,JUMBO CASE,23,86,22295.6272
F,F,COLLECT COD,1,Manufacturer#3,5-LOW,0,FURNITURE,FOB,2,0.08,24,Brand#35,15,SM CASE,37,86,8530.2462
F,F,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,TRUCK,3,0.04,1,Brand#15,12,LG CASE,43,87,61138.6368
F,F,COLLECT COD,3,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,MAIL,2,0.03,7,Brand#35,12,JUMBO BAG,14,87,39578.193
F,F,COLLECT COD,1,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,SHIP,7,0.02,2,Brand#55,12,WRAP BOX,17,87,25243.3052
F,F,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,2,FURNITURE,SHIP,1,0.03,20,Brand#45,21,MED CAN,36,88,64008.7266
F,F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,MACHINERY,TRUCK,1,0.01,21,Brand#34,21,LG CASE,41,89,13533.156
F,F,COLLECT COD,0,Manufacturer#4,2-HIGH,2,MACHINERY,RAIL,3,0.02,0,Brand#44,21,LG CAN,21,89,9935.5936
F,F,NONE,4,Manufacturer#2,1-URGENT,3,HOUSEHOLD,MAIL,3,0.07,10,Brand#21,6,JUMBO CASE,39,90,20746.5216
F,F,NONE,4,Manufacturer#1,1-URGENT,3,HOUSEHOLD,REG AIR,5,0.01,13,Brand#14,6,SM DRUM,40,90,39744.108
F,F,NONE,0,Manufacturer#3,1-URGENT,1,BUILDING,RAIL,6,0.08,5,Brand#35,1,SM PKG,35,91,6918.0992
F,F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,5,0.05,9,Brand#13,13,MED BOX,46,92,34132.5
F,F,NONE,1,Manufacturer#5,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,3,0,3,Brand#52,13,SM PACK,40,92,25995.465
F,F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,4,0,7,Brand#15,13,WRAP PKG,37,92,27700.176
F,F,NONE,4,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,MAIL,1,0.02,13,Brand#31,1,WRAP PACK,43,93,42729.3408
F,F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,RAIL,5,0.01,4,Brand#14,1,MED CAN,46,93,7656.1872
F,F,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,AIR,3,0.01,11,Brand#55,1,MED PKG,39,93,39771.1368
F,F,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,1,MACHINERY,RAIL,6,0.05,20,Brand#54,24,SM DRUM,19,94,54887.808
F,F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,1,MACHINERY,FOB,5,0,18,Brand#12,24,MED JAR,47,94,34385.2236
F,F,COLLECT COD,0,Manufacturer#3,3-MEDIUM,1,MACHINERY,RAIL,1,0.05,16,Brand#31,24,LG BOX,40,94,40654.764
F,F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,4,0.05,23,Brand#21,2,JUMBO CAN,42,95,60086.747
F,F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,3,0,1,Brand#22,2,JUMBO JAR,18,95,43829.6526
F,F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,5,0.06,7,Brand#41,2,MED BAG,33,95,58679.1072
F,F,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,1,BUILDING,MAIL,2,0.04,11,Brand#25,1,SM CAN,13,91,17514.792
F,F,COLLECT COD,3,Manufacturer#2,1-URGENT,1,BUILDING,REG AIR,1,0.02,19,Brand#23,1,SM CASE,12,91,18008.9013
F,F,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,SHIP,2,0.07,16,Brand#22,14,WRAP BOX,50,96,69763.2215
F,F,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,AIR,3,0.04,20,Brand#34,14,MED PKG,17,96,11196.2268
F,F,COLLECT COD,1,Manufacturer#3,5-LOW,2,BUILDING,MAIL,3,0.04,1,Brand#31,8,JUMBO BAG,47,97,65313.0016
F,F,COLLECT COD,3,Manufacturer#1,5-LOW,2,BUILDING,TRUCK,6,0,23,Brand#15,8,JUMBO CAN,50,97,49560.8405
F,F,NONE,1,Manufacturer#3,5-LOW,2,BUILDING,SHIP,5,0.07,17,Brand#33,8,MED PKG,14,97,18856.929
F,F,COLLECT COD,1,Manufacturer#1,5-LOW,2,BUILDING,SHIP,2,0.03,24,Brand#13,8,LG BAG,48,97,70198.26
F,F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,2,BUILDING,AIR,4,0,21,Brand#25,8,MED BOX,50,97,27037.192
F,F,NONE,3,Manufacturer#2,2-HIGH,3,MACHINERY,REG AIR,1,0,19,Brand#24,7,WRAP PACK,13,98,41597.6197
F,F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,3,MACHINERY,REG AIR,2,0.02,23,Brand#23,7,SM DRUM,38,98,4319.216
F,F,NONE,2,Manufacturer#5,2-HIGH,3,MACHINERY,RAIL,3,0.08,9,Brand#55,7,LG PKG,29,98,74297.8209
F,F,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,1,0.01,7,Brand#43,11,JUMBO CAN,14,99,12547.7847
F,F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,MAIL,4,0.08,7,Brand#53,0,MED JAR,5,100,17180.7792
F,F,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,RAIL,3,0.08,23,Brand#55,0,JUMBO PACK,20,100,17144.218
F,F,NONE,4,Manufacturer#5,1-URGENT,3,AUTOMOBILE,FOB,2,0.01,4,Brand#54,22,MED BOX,22,101,37615.8216
F,F,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,RAIL,5,0.03,2,Brand#31,23,SM JAR,5,102,41880.594
F,F,NONE,3,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,AIR,1,0.06,22,Brand#55,23,LG JAR,41,102,50372.8992
F,F,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,MAIL,4,0.01,1,Brand#42,8,MED JAR,4,103,67146.779
F,F,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,REG AIR,2,0.04,20,Brand#41,8,WRAP PACK,30,103,7953.03
F,F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,RAIL,6,0.01,14,Brand#11,8,SM BOX,8,103,6739.08
F,F,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,FOB,7,0.04,9,Brand#45,8,MED BAG,12,103,18799.004
F,F,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,MAIL,5,0.01,19,Brand#41,8,WRAP PACK,49,103,9001.5192
F,F,NONE,3,Manufacturer#5,2-HIGH,2,AUTOMOBILE,RAIL,2,0.07,22,Brand#55,21,LG CASE,18,104,42995.9376
F,F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,AIR,5,0,12,Brand#31,21,MED PACK,32,104,39275.3816
F,F,COLLECT COD,1,Manufacturer#2,2-HIGH,2,AUTOMOBILE,SHIP,4,0.04,3,Brand#25,21,SM PKG,31,104,42229.2168
F,F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,2,0.05,21,Brand#32,9,LG PACK,2,105,20228.3804
F,F,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,3,0.06,19,Brand#41,9,WRAP CAN,12,105,57557.2536
F,F,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,4,0,24,Brand#51,11,WRAP DRUM,14,99,38937.36
F,F,NONE,0,Manufacturer#5,2-HIGH,4,FURNITURE,SHIP,3,0.05,5,Brand#54,11,LG CASE,47,106,45705.06
F,F,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,3,AUTOMOBILE,MAIL,1,0.01,14,Brand#21,23,LG JAR,4,107,44792.1474
F,F,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,TRUCK,5,0.07,21,Brand#53,11,WRAP PKG,23,108,17233.344
F,F,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,RAIL,4,0.04,16,Brand#55,4,LG PKG,15,109,17279.645
F,F,NONE,3,Manufacturer#1,3-MEDIUM,1,BUILDING,SHIP,1,0.05,22,Brand#15,17,MED BOX,33,110,36496.9796
F,F,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,1,0.03,4,Brand#11,20,JUMBO BAG,1,111,18405.459
F,F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,TRUCK,3,0,23,Brand#24,7,LG PKG,19,112,48300.219
F,F,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,AIR,4,0.06,11,Brand#34,7,JUMBO DRUM,40,112,30151.2425
F,F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,FOB,1,0.02,22,Brand#22,11,WRAP CAN,12,113,51378.99
F,F,NONE,3,Manufacturer#1,3-MEDIUM,4,FURNITURE,AIR,6,0.05,19,Brand#15,4,LG CAN,17,114,73841.6288
F,F,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,4,FURNITURE,MAIL,3,0.07,19,Brand#12,4,LG BOX,48,114,10546.5744
F,F,COLLECT COD,4,Manufacturer#3,3-MEDIUM,4,FURNITURE,FOB,1,0.05,20,Brand#35,4,LG JAR,13,114,48901.056
F,F,COLLECT COD,4,Manufacturer#4,5-LOW,3,AUTOMOBILE,AIR,1,0.05,20,Brand#42,22,JUMBO JAR,20,115,19467.162
F,F,NONE,2,Manufacturer#5,5-LOW,3,AUTOMOBILE,TRUCK,3,0.01,9,Brand#55,22,SM BAG,25,115,4648.676
F,F,COLLECT COD,0,Manufacturer#5,5-LOW,3,AUTOMOBILE,RAIL,4,0,5,Brand#54,22,JUMBO PACK,43,115,48406.2964
F,F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,1,MACHINERY,AIR,3,0,1,Brand#32,3,LG BAG,48,116,16467.2496
F,F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,1,MACHINERY,RAIL,4,0.03,3,Brand#22,3,JUMBO CASE,4,116,21375.9
F,F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,1,MACHINERY,AIR,5,0.07,19,Brand#25,3,JUMBO JAR,27,116,46242.657
F,F,NONE,1,Manufacturer#3,2-HIGH,1,MACHINERY,SHIP,2,0.08,17,Brand#31,3,JUMBO BAG,18,116,48069.8328
F,F,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,2,BUILDING,REG AIR,4,0.03,2,Brand#41,8,WRAP BOX,48,117,3459.106
F,F,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,1,MACHINERY,TRUCK,1,0.06,23,Brand#12,3,JUMBO CAN,6,118,38509.084
F,F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,0,MACHINERY,RAIL,3,0.03,21,Brand#53,16,JUMBO JAR,10,119,15856.731
F,F,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,2,BUILDING,RAIL,2,0.01,8,Brand#53,8,SM BAG,45,117,10268.7498
F,F,NONE,1,Manufacturer#2,5-LOW,2,BUILDING,SHIP,1,0.05,2,Brand#25,8,LG CAN,4,117,10040.184
F,F,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,2,BUILDING,MAIL,5,0.04,11,Brand#53,8,SM JAR,10,117,25154.82
F,F,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,3,HOUSEHOLD,FOB,1,0.08,7,Brand#22,7,JUMBO PKG,36,120,51924.53
F,F,NONE,2,Manufacturer#3,5-LOW,3,HOUSEHOLD,FOB,6,0,12,Brand#32,7,SM CAN,2,120,2985.732
F,F,NONE,4,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,MAIL,4,0.01,13,Brand#21,20,MED PKG,45,121,20350.26
F,F,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,RAIL,1,0.07,22,Brand#31,20,LG PKG,12,121,50751.3384
F,F,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,REG AIR,3,0,9,Brand#35,20,SM JAR,47,121,66155.904
F,F,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,AIR,7,0.05,1,Brand#45,20,WRAP JAR,39,121,67571.1
F,F,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,RAIL,4,0.08,24,Brand#12,20,MED JAR,23,122,25461.6578
F,F,NONE,3,Manufacturer#1,2-HIGH,4,BUILDING,FOB,6,0.06,7,Brand#12,10,LG JAR,1,123,53143.7634
F,F,NONE,0,Manufacturer#4,2-HIGH,4,BUILDING,AIR,3,0.07,16,Brand#44,10,WRAP DRUM,45,123,35248.1025
F,F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,4,BUILDING,AIR,1,0.01,3,Brand#35,10,SM BOX,17,123,32956.596
F,F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,4,BUILDING,MAIL,2,0.06,3,Brand#22,10,LG JAR,3,123,40132.9929
F,F,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,MAIL,3,0.01,21,Brand#34,20,WRAP PACK,39,122,50645.01
F,F,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,SHIP,5,0.01,11,Brand#12,20,LG JAR,44,122,4306.68
F,F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,REG AIR,2,0.04,5,Brand#42,20,LG BAG,42,122,47940.9588
F,F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,REG AIR,1,0.08,6,Brand#54,20,JUMBO PACK,18,122,11414.494
F,F,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,REG AIR,7,0.08,12,Brand#52,20,LG JAR,28,122,7736.2432
F,F,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,AIR,6,0.01,22,Brand#44,20,LG BAG,31,122,30081.636
F,F,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,3,HOUSEHOLD,SHIP,2,0.04,6,Brand#42,7,SM CASE,7,124,29136.69
F,F,NONE,2,Manufacturer#5,3-MEDIUM,2,MACHINERY,RAIL,2,0.06,18,Brand#51,8,JUMBO CASE,48,125,72330.1152
F,F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,2,MACHINERY,RAIL,2,0.08,12,Brand#52,9,MED PKG,6,126,46235.0889
F,F,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,5,0.08,3,Brand#43,9,JUMBO DRUM,49,127,3583.0442
F,F,COLLECT COD,3,Manufacturer#2,1-URGENT,0,BUILDING,TRUCK,3,0.01,6,Brand#22,0,WRAP CAN,14,128,18202.76
F,F,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,0,BUILDING,AIR,2,0,18,Brand#52,0,JUMBO BAG,42,128,32830.1253
F,F,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,2,FURNITURE,TRUCK,3,0.02,6,Brand#25,18,LG BAG,44,129,12162.3168
F,F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,2,FURNITURE,AIR,4,0.02,0,Brand#33,18,WRAP PKG,14,129,47323.98
F,F,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,1,AUTOMOBILE,TRUCK,2,0.02,3,Brand#33,2,LG CAN,38,130,30530.682
F,F,NONE,1,Manufacturer#2,1-URGENT,1,MACHINERY,MAIL,6,0.02,3,Brand#21,3,SM CASE,49,131,51281.7376
F,F,COLLECT COD,0,Manufacturer#3,1-URGENT,1,MACHINERY,MAIL,3,0.04,0,Brand#33,3,MED BOX,49,131,1038.521
F,F,NONE,1,Manufacturer#2,1-URGENT,1,MACHINERY,MAIL,4,0.03,17,Brand#25,3,SM BAG,26,131,18629.856
F,F,COLLECT COD,1,Manufacturer#1,1-URGENT,1,MACHINERY,FOB,2,0.07,1,Brand#14,3,WRAP CASE,13,131,10693.3272
F,F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,FURNITURE,RAIL,4,0.05,8,Brand#35,12,MED BAG,46,132,8304.195
F,F,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,2,FURNITURE,REG AIR,2,0.07,2,Brand#15,12,WRAP PKG,49,132,27777.468
F,F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,FURNITURE,AIR,3,0.05,9,Brand#35,12,SM CASE,46,132,28554.6996
F,F,NONE,1,Manufacturer#4,3-MEDIUM,2,FURNITURE,MAIL,2,0.07,24,Brand#45,21,MED BOX,3,133,36718.605
F,F,NONE,2,Manufacturer#2,3-MEDIUM,3,FURNITURE,AIR,2,0.07,8,Brand#22,22,LG PKG,18,134,11405.94
F,F,NONE,3,Manufacturer#5,3-MEDIUM,3,FURNITURE,FOB,3,0.06,23,Brand#55,22,JUMBO BOX,15,134,39097.08
F,F,NONE,3,Manufacturer#5,3-MEDIUM,3,FURNITURE,RAIL,1,0.04,19,Brand#51,22,WRAP BAG,40,134,37493.496
F,F,COLLECT COD,2,Manufacturer#4,1-URGENT,4,AUTOMOBILE,TRUCK,2,0.08,18,Brand#42,20,LG DRUM,29,135,1652.418
F,F,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,4,AUTOMOBILE,SHIP,4,0.01,24,Brand#13,20,JUMBO BOX,32,135,32330.1
F,F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,0,HOUSEHOLD,RAIL,1,0.04,22,Brand#12,0,SM PACK,34,136,15894.3064
F,F,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,1,MACHINERY,MAIL,2,0.08,0,Brand#42,3,LG BAG,21,137,37968
F,F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,1,MACHINERY,TRUCK,1,0,14,Brand#33,3,MED BOX,32,137,7077.12
F,F,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,RAIL,1,0.04,4,Brand#53,15,MED JAR,6,138,30632.1504
F,F,NONE,3,Manufacturer#1,1-URGENT,3,AUTOMOBILE,FOB,2,0.01,22,Brand#12,19,SM CAN,40,139,2759.5332
F,F,COLLECT COD,0,Manufacturer#1,1-URGENT,3,AUTOMOBILE,AIR,1,0,15,Brand#11,19,JUMBO PKG,4,139,42837.431
F,F,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,3,AUTOMOBILE,FOB,5,0.01,3,Brand#21,19,JUMBO JAR,43,139,49277.408
F,F,COLLECT COD,0,Manufacturer#4,2-HIGH,2,BUILDING,MAIL,4,0.04,5,Brand#45,21,WRAP PACK,10,140,11033.99
F,F,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,2,BUILDING,MAIL,2,0.08,20,Brand#41,21,LG BAG,9,140,3781.296
F,F,NONE,4,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,AIR,1,0.07,10,Brand#31,12,LG BAG,42,141,55944.1575
F,F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,AIR,2,0,12,Brand#44,12,JUMBO CASE,35,141,67017.216
F,F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,AIR,5,0.02,17,Brand#31,12,LG CASE,18,141,41551.146
F,F,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,6,0.08,3,Brand#54,12,LG PKG,45,141,18778.3596
F,F,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,TRUCK,4,0.07,12,Brand#25,12,MED CASE,26,141,26276.9104
F,F,NONE,3,Manufacturer#3,5-LOW,2,MACHINERY,FOB,4,0.04,23,Brand#34,9,LG BOX,13,142,37427.8632
F,F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,1,0.03,12,Brand#44,11,JUMBO BOX,1,143,41057.0154
F,F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,RAIL,3,0.06,2,Brand#31,11,MED PKG,3,143,54402.876
F,F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,AIR,4,0.06,18,Brand#32,11,SM CASE,10,143,37247.9877
F,F,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,6,0.05,4,Brand#31,7,LG DRUM,34,144,18406.328
F,F,NONE,4,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,MAIL,1,0.03,4,Brand#52,7,LG BOX,21,144,38957.6232
F,F,NONE,3,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,MAIL,2,0.05,22,Brand#33,7,MED BAG,11,144,12767.2146
F,F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,BUILDING,AIR,1,0.03,12,Brand#35,11,JUMBO BOX,6,145,23861.682
F,F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,3,0.05,7,Brand#15,7,MED PACK,16,144,16176.366
F,F,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,2,MACHINERY,FOB,3,0.02,5,Brand#24,9,WRAP DRUM,40,142,37752.568
F,F,COLLECT COD,2,Manufacturer#1,5-LOW,2,MACHINERY,MAIL,6,0.07,12,Brand#13,9,JUMBO CAN,21,142,59435.775
F,F,NONE,2,Manufacturer#2,5-LOW,2,MACHINERY,TRUCK,2,0.01,21,Brand#24,9,WRAP CASE,35,142,64569.372
F,F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,3,0.08,15,Brand#22,13,LG CAN,32,146,53026.3701
F,F,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,4,HOUSEHOLD,TRUCK,4,0.06,4,Brand#32,11,LG DRUM,1,147,41044.1036
F,F,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,4,HOUSEHOLD,SHIP,1,0.02,6,Brand#51,11,WRAP PKG,35,147,68118.1708
F,F,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,4,HOUSEHOLD,REG AIR,6,0.03,23,Brand#43,11,SM PACK,29,147,16056.7316
F,F,NONE,2,Manufacturer#2,1-URGENT,3,BUILDING,MAIL,3,0.01,12,Brand#25,23,SM DRUM,21,148,33558.2256
F,F,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,3,BUILDING,REG AIR,5,0.04,22,Brand#15,23,LG BOX,43,148,15046.6082
F,F,COLLECT COD,2,Manufacturer#4,5-LOW,0,HOUSEHOLD,SHIP,1,0.05,9,Brand#44,0,SM PKG,8,149,44704.044
F,F,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,0,HOUSEHOLD,SHIP,4,0.08,23,Brand#13,0,LG PKG,19,149,14877.072
F,F,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,0,HOUSEHOLD,AIR,6,0.03,17,Brand#22,0,MED CASE,40,149,24094.672
