l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
O,O,N,NONE,Manufacturer#5,2-HIGH,4,HOUSEHOLD,TRUCK,4,0.03,8,Brand#55,SM BOX,12,8,3,12741.52
O,O,N,NONE,Manufacturer#4,2-HIGH,4,HOUSEHOLD,REG AIR,5,0.08,21,Brand#43,SM CASE,20,46,1,59565.4
O,O,N,DELIVER IN PERSON,Manufacturer#2,2-HIGH,4,HOUSEHOLD,REG AIR,1,0.08,9,Brand#24,MED PKG,13,37,4,42098.9478
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,4,HOUSEHOLD,REG AIR,2,0.04,9,Brand#35,SM BAG,32,28,4,32698.7136
F,F,A,COLLECT COD,Manufacturer#4,3-MEDIUM,3,MACHINERY,SHIP,3,0,9,Brand#43,JUMBO BAG,43,15,4,22636.944
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,3,MACHINERY,FOB,1,0.08,12,Brand#41,JUMBO DRUM,6,18,0,22816.3716
F,F,R,COLLECT COD,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,1,0.03,12,Brand#54,MED JAR,46,25,0,41122.9075
F,F,R,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,3,MACHINERY,REG AIR,2,0.07,21,Brand#55,JUMBO BAG,19,29,1,38303.316
F,F,R,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,RAIL,4,0.07,18,Brand#12,SM DRUM,47,38,2,47547.8496
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,TRUCK,2,0.06,18,Brand#53,LG PACK,11,2,2,2256.7566
F,F,R,NONE,Manufacturer#3,1-URGENT,3,BUILDING,TRUCK,7,0.01,9,Brand#35,JUMBO CASE,32,2,4,2420.1936
F,F,A,TAKE BACK RETURN,Manufacturer#4,1-URGENT,3,BUILDING,SHIP,4,0.08,8,Brand#44,WRAP BAG,4,14,3,13825.1932
F,F,R,COLLECT COD,Manufacturer#1,1-URGENT,3,BUILDING,SHIP,2,0.08,8,Brand#15,WRAP JAR,47,42,3,53921.7336
F,F,R,TAKE BACK RETURN,Manufacturer#1,5-LOW,0,MACHINERY,FOB,1,0.08,8,Brand#15,WRAP JAR,47,38,3,47725.758
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,0,MACHINERY,AIR,3,0.01,18,Brand#41,MED DRUM,17,46,2,82794.94
F,F,A,COLLECT COD,Manufacturer#5,5-LOW,0,MACHINERY,AIR,2,0.01,8,Brand#52,JUMBO JAR,16,42,3,52724.7
F,F,A,NONE,Manufacturer#3,5-LOW,4,HOUSEHOLD,SHIP,1,0.02,18,Brand#33,SM PACK,41,43,2,72488.54
O,P,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,REG AIR,7,0.07,18,Brand#22,SM BAG,8,20,2,32334.2
O,P,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,FOB,1,0.05,8,Brand#25,MED DRUM,10,29,3,31358.2365
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,4,MACHINERY,AIR,5,0.08,21,Brand#24,WRAP BAG,28,44,1,65403.9408
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,RAIL,5,0.07,8,Brand#22,LG BOX,9,35,3,48899.242
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,FOB,6,0.07,9,Brand#35,SM DRUM,21,35,4,40247.228
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,RAIL,3,0.02,21,Brand#22,JUMBO PKG,35,40,1,36112.076
O,O,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,1,BUILDING,SHIP,3,0,18,Brand#13,MED BAG,38,18,2,27511.1982
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,1,BUILDING,SHIP,2,0.08,8,Brand#25,JUMBO PACK,8,31,3,43787.81
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,4,AUTOMOBILE,FOB,4,0.07,18,Brand#53,LG JAR,26,14,2,22769.8968
O,P,N,COLLECT COD,Manufacturer#3,1-URGENT,0,MACHINERY,TRUCK,1,0.03,8,Brand#32,LG BOX,44,25,3,39466.75
O,P,N,DELIVER IN PERSON,Manufacturer#5,1-URGENT,0,MACHINERY,FOB,3,0.08,18,Brand#55,LG JAR,38,33,2,43932.7647
F,F,A,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,FURNITURE,TRUCK,2,0.06,9,Brand#13,JUMBO JAR,26,39,4,46850.544
F,F,A,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,BUILDING,RAIL,2,0,8,Brand#14,JUMBO BOX,44,9,3,11478.348
F,F,A,TAKE BACK RETURN,Manufacturer#2,1-URGENT,3,BUILDING,SHIP,4,0.07,8,Brand#22,WRAP JAR,23,15,3,15223.032
O,O,N,COLLECT COD,Manufacturer#2,1-URGENT,1,BUILDING,AIR,5,0.05,8,Brand#23,MED JAR,9,8,3,13219.8248
O,O,N,NONE,Manufacturer#4,1-URGENT,1,BUILDING,FOB,2,0.02,21,Brand#44,JUMBO PKG,46,9,1,7700.5656
O,O,N,TAKE BACK RETURN,Manufacturer#1,1-URGENT,1,BUILDING,RAIL,3,0.06,18,Brand#14,MED PACK,2,41,2,68706.57
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,3,FURNITURE,MAIL,2,0.02,18,Brand#23,WRAP JAR,50,15,2,17774.352
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,3,FURNITURE,REG AIR,3,0.03,18,Brand#43,JUMBO DRUM,38,45,2,40995.45
O,O,N,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,3,BUILDING,AIR,2,0.03,18,Brand#45,WRAP DRUM,31,29,2,27879.4197
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,2,HOUSEHOLD,RAIL,1,0.05,21,Brand#54,LG BOX,4,43,1,76017.98
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,1,MACHINERY,AIR,4,0.01,21,Brand#23,LG JAR,26,43,1,63411.3432
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,1,MACHINERY,REG AIR,2,0.08,21,Brand#52,LG DRUM,46,16,1,14362.0608
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,1,BUILDING,TRUCK,3,0.01,9,Brand#35,MED CAN,48,11,4,11083.072
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,1,BUILDING,MAIL,4,0.06,21,Brand#23,LG JAR,20,16,1,18861.6112
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,1,BUILDING,MAIL,2,0.03,9,Brand#44,WRAP CAN,19,45,4,79483.158
F,F,R,NONE,Manufacturer#1,1-URGENT,1,BUILDING,REG AIR,4,0.03,21,Brand#14,WRAP CASE,16,19,1,23958.1184
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,1,BUILDING,FOB,1,0.05,18,Brand#43,WRAP BAG,26,2,2,2782.2396
O,O,N,NONE,Manufacturer#1,5-LOW,0,BUILDING,SHIP,1,0.06,18,Brand#14,JUMBO JAR,21,50,2,84211.325
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,0,BUILDING,FOB,2,0.03,8,Brand#22,LG BOX,3,47,3,75759.6384
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,0,BUILDING,REG AIR,3,0.06,12,Brand#22,LG JAR,2,46,0,64403.91
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,4,0.08,9,Brand#51,WRAP BAG,46,5,4,7963.065
O,O,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,2,0.04,8,Brand#33,MED DRUM,29,4,3,4686.2384
O,O,N,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,5,0.04,21,Brand#43,LG DRUM,19,12,1,10068.4584
F,F,R,NONE,Manufacturer#3,2-HIGH,4,FURNITURE,AIR,6,0.08,9,Brand#35,JUMBO CASE,32,43,4,49406.1744
F,F,R,NONE,Manufacturer#2,2-HIGH,4,FURNITURE,TRUCK,4,0.01,21,Brand#23,WRAP DRUM,12,31,1,28946.8452
F,F,A,TAKE BACK RETURN,Manufacturer#3,2-HIGH,4,FURNITURE,TRUCK,1,0,18,Brand#34,JUMBO JAR,20,27,2,37354.9077
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,1,0.03,9,Brand#31,LG PACK,36,34,4,50312.095
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,MAIL,2,0.03,9,Brand#35,WRAP CAN,26,11,4,17803.6188
O,O,N,NONE,Manufacturer#5,1-URGENT,1,HOUSEHOLD,MAIL,1,0.06,21,Brand#53,WRAP DRUM,16,45,1,49472.4375
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,4,MACHINERY,RAIL,5,0.02,21,Brand#42,SM PKG,2,3,1,2806.1538
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,4,MACHINERY,AIR,3,0.06,12,Brand#25,JUMBO JAR,49,1,0,1159.4313
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,0,FURNITURE,AIR,1,0.07,18,Brand#15,SM JAR,20,49,2,49922.6112
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,0,FURNITURE,AIR,3,0,8,Brand#23,SM PACK,14,29,3,35592.28
O,O,N,NONE,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,TRUCK,5,0.07,21,Brand#33,LG PACK,13,13,1,12727.3536
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,SHIP,4,0.05,9,Brand#25,SM CAN,18,6,4,7758.36
F,F,R,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,TRUCK,3,0.02,9,Brand#34,SM DRUM,7,6,4,9084.1296
F,F,R,NONE,Manufacturer#4,5-LOW,3,AUTOMOBILE,AIR,5,0.07,21,Brand#44,JUMBO PKG,46,30,1,26505.57
F,F,A,TAKE BACK RETURN,Manufacturer#5,2-HIGH,4,BUILDING,SHIP,2,0.03,18,Brand#54,WRAP BOX,13,16,2,25730.5824
O,O,N,COLLECT COD,Manufacturer#3,3-MEDIUM,0,MACHINERY,MAIL,1,0.07,21,Brand#32,JUMBO JAR,29,16,1,24265.76
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,3,MACHINERY,AIR,4,0.03,9,Brand#44,WRAP BOX,40,49,4,79265.34
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,3,MACHINERY,FOB,7,0.06,21,Brand#35,LG PKG,5,10,1,14801.898
F,F,A,DELIVER IN PERSON,Manufacturer#1,1-URGENT,3,MACHINERY,RAIL,1,0.02,8,Brand#12,WRAP PKG,40,28,3,49156.884
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,4,HOUSEHOLD,REG AIR,1,0.01,18,Brand#11,SM JAR,35,50,2,77506.08
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,4,FURNITURE,SHIP,6,0.07,8,Brand#12,WRAP PKG,39,50,3,72974.55
F,F,R,NONE,Manufacturer#1,5-LOW,4,FURNITURE,MAIL,5,0,21,Brand#12,WRAP PKG,41,13,1,19155.864
O,O,N,NONE,Manufacturer#1,1-URGENT,2,AUTOMOBILE,MAIL,3,0.08,21,Brand#11,WRAP JAR,24,30,1,49597.11
O,O,N,DELIVER IN PERSON,Manufacturer#5,1-URGENT,2,AUTOMOBILE,SHIP,2,0.03,18,Brand#52,WRAP DRUM,36,23,2,30254.292
O,O,N,TAKE BACK RETURN,Manufacturer#4,1-URGENT,2,AUTOMOBILE,FOB,1,0.08,18,Brand#43,LG BAG,26,30,2,43184.616
F,F,R,DELIVER IN PERSON,Manufacturer#4,2-HIGH,2,MACHINERY,AIR,2,0.08,18,Brand#42,LG BOX,19,7,2,10376.5046
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,4,FURNITURE,REG AIR,2,0.07,18,Brand#32,JUMBO DRUM,33,23,2,33568.293
F,F,A,NONE,Manufacturer#5,3-MEDIUM,4,FURNITURE,FOB,3,0.06,18,Brand#52,WRAP DRUM,36,34,2,46214.5272
F,F,R,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,4,FURNITURE,AIR,7,0.07,8,Brand#25,SM BAG,44,39,3,53736.9066
F,F,R,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,4,FURNITURE,AIR,4,0.05,9,Brand#33,JUMBO CASE,7,7,4,8019.9896
F,F,R,DELIVER IN PERSON,Manufacturer#3,2-HIGH,4,HOUSEHOLD,MAIL,1,0.04,8,Brand#35,SM CAN,24,31,3,48172.8096
F,F,A,TAKE BACK RETURN,Manufacturer#1,2-HIGH,4,HOUSEHOLD,RAIL,5,0.03,8,Brand#14,SM JAR,20,1,3,1619.982
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,SHIP,4,0.03,9,Brand#55,JUMBO CAN,42,44,4,52264.8192
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,SHIP,2,0.08,18,Brand#24,WRAP JAR,25,31,2,48706.456
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,FOB,1,0.01,8,Brand#21,JUMBO CAN,1,49,3,44404.6036
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,SHIP,5,0.04,21,Brand#45,MED BAG,27,19,1,22223.5476
O,O,N,COLLECT COD,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,RAIL,2,0.04,9,Brand#31,JUMBO JAR,38,24,4,36730.0752
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,4,BUILDING,RAIL,1,0.01,12,Brand#33,MED PKG,49,31,0,39901.3958
F,F,A,TAKE BACK RETURN,Manufacturer#4,2-HIGH,4,BUILDING,MAIL,1,0.05,18,Brand#44,SM JAR,27,8,2,10560.004
F,F,A,NONE,Manufacturer#5,2-HIGH,4,BUILDING,FOB,2,0.06,18,Brand#55,LG DRUM,1,37,2,35174.3756
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,0,BUILDING,MAIL,4,0.04,9,Brand#53,LG PACK,11,2,4,2256.7566
F,F,R,COLLECT COD,Manufacturer#5,2-HIGH,1,MACHINERY,REG AIR,3,0.03,18,Brand#53,MED BOX,2,41,2,70072.731
O,O,N,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,SHIP,2,0.04,12,Brand#51,JUMBO BOX,48,38,0,63207.8966
F,F,A,TAKE BACK RETURN,Manufacturer#3,1-URGENT,1,MACHINERY,MAIL,1,0.06,12,Brand#32,LG DRUM,26,38,0,52359.0372
F,F,R,DELIVER IN PERSON,Manufacturer#3,1-URGENT,1,MACHINERY,RAIL,3,0,21,Brand#32,WRAP PKG,38,18,1,18650.2032
F,F,A,TAKE BACK RETURN,Manufacturer#1,1-URGENT,1,MACHINERY,SHIP,5,0.08,12,Brand#11,JUMBO CASE,20,32,0,31175.6544
F,F,A,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,MAIL,4,0.03,12,Brand#14,MED BAG,30,16,0,19476.976
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,RAIL,3,0,9,Brand#42,WRAP PKG,38,50,4,67076.55
F,F,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,4,BUILDING,RAIL,1,0,18,Brand#32,JUMBO DRUM,33,38,2,53100.63
F,F,A,COLLECT COD,Manufacturer#4,2-HIGH,1,BUILDING,FOB,1,0.07,8,Brand#43,MED CAN,43,11,3,14976.06
F,F,R,NONE,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,TRUCK,1,0.04,8,Brand#13,LG PKG,19,17,3,15806.889
O,O,N,TAKE BACK RETURN,Manufacturer#4,5-LOW,0,MACHINERY,RAIL,5,0.07,18,Brand#45,SM DRUM,22,50,2,82112.73
O,O,N,NONE,Manufacturer#3,5-LOW,0,MACHINERY,SHIP,7,0.01,12,Brand#31,MED DRUM,39,17,0,22890.0784
O,O,N,DELIVER IN PERSON,Manufacturer#1,5-LOW,0,MACHINERY,TRUCK,3,0.05,18,Brand#11,JUMBO CASE,27,44,2,41820.2136
O,O,N,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,REG AIR,3,0.07,18,Brand#45,MED CAN,4,13,2,22728.8373
F,F,R,NONE,Manufacturer#3,5-LOW,2,MACHINERY,AIR,4,0.05,21,Brand#35,MED CASE,27,28,1,30708.1908
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,2,MACHINERY,TRUCK,6,0.05,18,Brand#12,WRAP DRUM,20,31,2,27562.9215
F,F,R,TAKE BACK RETURN,Manufacturer#3,5-LOW,2,MACHINERY,REG AIR,1,0.02,18,Brand#33,JUMBO BAG,46,28,2,25558.3944
F,F,R,COLLECT COD,Manufacturer#1,1-URGENT,3,BUILDING,SHIP,3,0.05,21,Brand#13,JUMBO BOX,8,8,1,7472.24
O,O,N,TAKE BACK RETURN,Manufacturer#4,5-LOW,1,FURNITURE,TRUCK,1,0.04,18,Brand#43,LG BAG,26,14,2,19714.716
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,1,FURNITURE,AIR,2,0.03,8,Brand#35,LG CAN,42,25,3,25595.73
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,FURNITURE,TRUCK,1,0.08,21,Brand#32,WRAP CASE,20,16,1,24632.832
F,F,R,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,FURNITURE,FOB,2,0.04,18,Brand#31,SM JAR,2,35,2,45393.306
F,F,A,COLLECT COD,Manufacturer#2,2-HIGH,1,FURNITURE,AIR,4,0.08,18,Brand#21,JUMBO PKG,11,4,2,3836.5056
F,F,R,NONE,Manufacturer#4,1-URGENT,4,MACHINERY,SHIP,2,0.08,21,Brand#44,MED PACK,44,25,1,41539.68
F,F,A,NONE,Manufacturer#5,1-URGENT,4,MACHINERY,REG AIR,3,0.01,9,Brand#52,WRAP BAG,4,21,4,30629.571
F,F,R,NONE,Manufacturer#3,1-URGENT,4,MACHINERY,MAIL,1,0.04,18,Brand#35,SM CASE,22,36,2,61557.9552
F,F,A,NONE,Manufacturer#5,1-URGENT,4,MACHINERY,MAIL,7,0.06,12,Brand#53,JUMBO PKG,10,49,0,91488.8898
O,O,N,NONE,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,2,0.01,21,Brand#51,JUMBO JAR,20,20,1,21803.6
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,4,AUTOMOBILE,RAIL,1,0.03,18,Brand#15,MED CAN,19,46,2,47269.1492
O,O,N,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,1,0.06,12,Brand#21,MED PACK,12,46,0,79507.4856
O,O,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,2,0.03,21,Brand#32,WRAP CAN,48,15,1,18207.1425
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,5,0.05,8,Brand#15,JUMBO PKG,26,10,3,12943.971
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,1,BUILDING,MAIL,2,0.06,8,Brand#35,SM CAN,24,3,3,4467.6396
F,F,R,COLLECT COD,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,MAIL,4,0.02,12,Brand#11,LG CASE,39,33,0,52454.16
F,F,A,NONE,Manufacturer#5,1-URGENT,4,BUILDING,TRUCK,3,0.01,9,Brand#53,SM CAN,36,24,4,32701.6224
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,1,0.04,8,Brand#14,SM CAN,2,42,3,45015.978
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,0,FURNITURE,SHIP,1,0.07,12,Brand#43,JUMBO DRUM,38,28,0,24487.9488
O,O,N,NONE,Manufacturer#5,3-MEDIUM,4,MACHINERY,REG AIR,5,0.06,21,Brand#51,LG BOX,48,7,1,7288.8088
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,4,MACHINERY,TRUCK,7,0.08,18,Brand#14,JUMBO BAG,10,42,2,71199.3912
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,4,MACHINERY,FOB,4,0.06,8,Brand#44,WRAP CAN,40,10,3,8451.27
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,1,BUILDING,TRUCK,1,0.05,21,Brand#22,LG PACK,23,41,1,48107.1122
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,1,AUTOMOBILE,FOB,3,0.07,8,Brand#51,MED CASE,48,33,3,58058.6325
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,1,AUTOMOBILE,REG AIR,1,0.03,8,Brand#43,MED CAN,43,7,3,9339.6156
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,AIR,6,0.05,21,Brand#24,MED PKG,13,49,1,59428.6602
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,REG AIR,2,0.07,18,Brand#53,MED CASE,28,42,2,42329.2716
O,O,N,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,TRUCK,4,0.07,21,Brand#52,LG PKG,39,2,1,2250.7584
F,F,A,DELIVER IN PERSON,Manufacturer#3,1-URGENT,4,HOUSEHOLD,FOB,3,0.06,18,Brand#31,LG CAN,13,24,2,42340.8168
F,F,R,DELIVER IN PERSON,Manufacturer#3,1-URGENT,4,HOUSEHOLD,RAIL,4,0.08,9,Brand#31,MED BOX,46,48,4,83437.992
F,F,A,COLLECT COD,Manufacturer#3,1-URGENT,4,HOUSEHOLD,RAIL,2,0.03,18,Brand#32,LG PACK,8,25,2,31853.075
F,F,R,COLLECT COD,Manufacturer#2,5-LOW,0,HOUSEHOLD,SHIP,5,0.08,9,Brand#24,MED PKG,6,11,4,10732.7022
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,FOB,1,0.02,18,Brand#23,JUMBO PKG,39,42,2,46657.0776
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,2,MACHINERY,MAIL,1,0.04,8,Brand#51,JUMBO PACK,30,36,3,49666.4208
F,F,R,DELIVER IN PERSON,Manufacturer#4,2-HIGH,4,HOUSEHOLD,RAIL,5,0.02,18,Brand#44,MED DRUM,45,38,2,63169.224
O,O,N,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,1,0.05,12,Brand#45,WRAP PKG,15,35,0,37560.95
O,P,N,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,SHIP,7,0.05,8,Brand#12,JUMBO BAG,40,37,3,51544.3152
F,F,A,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,2,FURNITURE,FOB,1,0.01,12,Brand#54,SM CAN,32,23,0,35266.5486
F,F,A,NONE,Manufacturer#5,3-MEDIUM,2,FURNITURE,AIR,5,0.04,12,Brand#52,WRAP PACK,36,23,0,32558.5056
F,F,A,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,AIR,3,0.02,21,Brand#32,WRAP PKG,38,24,1,25948.1088
F,F,R,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,TRUCK,2,0.03,9,Brand#21,SM PKG,10,45,4,54463.59
F,F,A,COLLECT COD,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,TRUCK,3,0.01,21,Brand#21,LG CAN,33,30,1,32929.812
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,1,0.02,12,Brand#21,LG CASE,29,3,0,4313.7885
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,3,0.05,18,Brand#42,SM CASE,16,39,2,38157.7833
O,O,N,NONE,Manufacturer#1,2-HIGH,0,AUTOMOBILE,FOB,3,0.03,9,Brand#15,SM JAR,25,2,4,2632.1568
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,0,AUTOMOBILE,SHIP,1,0.08,21,Brand#15,JUMBO JAR,3,23,1,27452.7724
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,4,HOUSEHOLD,REG AIR,1,0.05,12,Brand#35,SM JAR,3,5,0,7242.1895
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,AIR,4,0.02,9,Brand#21,SM PKG,41,26,4,42774.914
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,AIR,2,0.07,9,Brand#25,JUMBO PKG,39,5,4,8097.254
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,REG AIR,1,0.03,21,Brand#25,LG DRUM,25,23,1,20446.5216
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,REG AIR,7,0.08,21,Brand#12,JUMBO DRUM,12,4,1,3659.628
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,4,HOUSEHOLD,REG AIR,5,0.02,21,Brand#43,MED JAR,42,2,1,3072.6136
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,SHIP,7,0.05,8,Brand#13,SM BOX,4,39,3,49667.1318
O,O,N,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,FOB,2,0,9,Brand#44,WRAP BOX,40,24,4,37189.152
O,O,N,NONE,Manufacturer#4,3-MEDIUM,3,BUILDING,TRUCK,2,0.08,21,Brand#41,WRAP PKG,26,47,1,54675.6311
F,F,A,COLLECT COD,Manufacturer#2,5-LOW,0,AUTOMOBILE,SHIP,1,0.08,21,Brand#24,MED DRUM,31,14,1,13153.6944
F,F,R,COLLECT COD,Manufacturer#3,5-LOW,0,AUTOMOBILE,TRUCK,6,0.04,8,Brand#31,SM PKG,33,46,3,63785.1824
F,F,R,NONE,Manufacturer#5,5-LOW,0,AUTOMOBILE,SHIP,5,0.06,9,Brand#53,MED PKG,47,22,4,35098.7516
F,F,A,DELIVER IN PERSON,Manufacturer#4,2-HIGH,4,AUTOMOBILE,RAIL,4,0.06,8,Brand#43,WRAP BAG,26,9,3,11753.5428
F,F,R,DELIVER IN PERSON,Manufacturer#1,2-HIGH,4,AUTOMOBILE,AIR,3,0.07,9,Brand#14,MED PACK,43,32,4,38537.9904
F,F,A,NONE,Manufacturer#1,3-MEDIUM,1,FURNITURE,FOB,6,0.04,8,Brand#13,JUMBO PACK,17,3,3,5621.91
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,1,FURNITURE,MAIL,1,0.06,21,Brand#45,SM JAR,33,44,1,66640.7808
F,P,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,3,MACHINERY,TRUCK,2,0.06,21,Brand#12,WRAP BAG,17,43,1,42757.7552
