tableID	time	agg	o_orderstatus	sn_regionkey	p_mfgr	o_orderpriority	o_orderdate	l_shipinstruct	l_commitdate	cn_regionkey	l_shipdate	c_mktsegment	
1	0	13	0	0	0	1	122	0	442	1	361	2	
1	1	18	1	0	1	2	123	3	443	1	445	4	
1	2	11	1	0	2	2	123	0	122	1	446	4	
1	1	33	1	1	1	2	123	0	444	1	447	4	
1	1	1	1	0	3	2	123	0	445	1	448	4	
1	2	25	1	4	0	2	123	3	446	1	449	4	
1	2	23	1	1	0	2	123	2	447	1	450	4	
1	2	45	1	0	4	2	124	1	448	0	451	1	
1	0	23	0	1	1	1	125	0	449	0	452	0	
1	0	24	0	2	4	1	125	0	450	0	453	0	
1	0	10	0	0	0	0	126	0	451	1	454	1	
1	2	32	1	1	3	1	127	2	452	4	455	0	
1	2	14	1	1	4	1	127	3	410	4	456	0	
1	0	44	0	1	4	0	128	0	453	1	457	0	
1	0	7	0	3	0	0	128	1	454	1	458	0	
1	0	14	0	0	2	0	128	1	455	1	459	0	
1	0	24	0	1	2	0	128	2	456	1	251	0	
1	0	33	0	0	1	0	128	2	457	1	312	0	
1	1	9	1	4	4	3	129	0	458	3	186	3	
1	0	48	0	1	3	2	130	0	459	4	460	3	
1	0	6	0	1	4	2	130	2	460	4	320	3	
1	0	8	0	1	1	2	130	1	461	4	461	3	
1	2	25	1	0	1	1	27	3	326	4	338	0	
1	1	23	1	3	3	1	27	2	462	4	69	0	
1	0	2	0	0	0	0	131	3	335	4	462	1	
1	0	28	0	2	3	0	132	1	320	0	463	2	
1	0	11	0	1	2	0	132	2	109	0	464	2	
1	0	20	0	0	2	0	132	0	321	0	465	2	
1	0	10	0	1	2	0	132	1	463	0	118	2	
1	0	50	0	1	2	0	132	3	324	0	466	2	
1	2	48	1	2	1	0	133	2	464	3	467	4	
1	2	22	1	2	3	0	133	3	465	3	468	4	
1	0	31	0	1	4	0	134	3	466	0	469	1	
1	0	50	0	2	1	0	134	0	167	0	363	1	
1	0	31	0	4	2	4	135	0	233	4	470	0	
1	0	40	0	3	0	4	135	2	129	4	252	0	
1	0	15	0	1	1	4	135	1	438	4	471	0	
1	0	7	0	1	1	4	135	0	467	4	247	0	
1	1	38	1	4	0	3	136	0	156	3	110	3	
1	2	47	1	0	1	3	136	2	468	3	472	3	
1	2	12	1	1	3	3	136	2	469	3	473	3	
1	1	32	1	3	3	2	137	1	470	0	474	0	
1	2	11	1	0	3	2	137	1	471	0	475	0	
1	1	30	1	2	4	2	137	1	472	0	476	0	
1	2	13	1	4	2	2	137	1	270	0	477	0	
1	2	31	1	4	2	2	137	2	408	0	478	0	
1	2	20	1	4	3	2	137	0	473	0	433	0	
1	1	33	1	1	0	2	137	0	474	0	434	0	
1	0	42	0	4	0	0	138	2	475	0	479	0	
1	0	28	0	1	4	0	138	3	476	0	480	0	
1	0	15	0	2	4	0	138	0	477	0	481	0	
1	0	21	0	2	3	0	138	0	478	0	345	0	
1	0	44	0	1	4	0	138	2	479	0	482	0	
1	2	40	1	4	4	2	139	1	480	3	483	3	
1	1	26	1	0	2	2	139	0	481	3	484	3	
1	1	46	1	1	4	2	139	1	482	3	485	3	
1	1	18	1	1	1	2	139	0	482	3	486	3	
1	2	42	1	4	2	1	140	2	483	3	330	2	
1	2	6	1	0	4	1	140	2	484	3	487	2	
1	1	13	1	0	1	4	141	0	485	4	26	4	
1	1	27	1	4	2	4	141	2	486	4	488	4	
1	1	11	1	2	4	4	141	2	487	4	489	4	
1	0	40	0	1	2	2	142	3	488	4	490	2	
1	0	20	0	1	2	2	142	2	489	4	491	2	
1	0	30	0	4	1	2	142	2	490	4	492	2	
1	0	33	0	4	1	2	142	3	491	4	492	2	
1	0	2	0	4	2	2	142	0	68	4	493	2	
1	0	22	0	1	2	2	142	0	492	4	494	2	
1	0	11	0	0	0	2	142	1	493	4	360	2	
1	2	46	1	3	3	4	143	2	494	4	495	3	
1	1	46	1	4	3	4	143	1	495	4	496	3	
1	2	12	1	0	1	4	143	2	19	4	497	3	
1	2	35	1	4	0	4	143	1	496	4	498	3	
1	2	24	1	4	1	2	144	2	497	3	499	2	
1	2	35	1	2	2	2	144	2	498	3	500	2	
1	1	28	1	0	1	2	144	3	499	3	501	2	
1	1	27	1	1	0	2	144	2	500	3	502	2	
1	2	41	1	4	4	2	144	1	501	3	503	2	
1	2	22	1	1	4	2	145	3	502	3	504	2	
1	2	20	1	4	2	2	145	1	416	3	505	2	
1	2	38	1	1	0	2	145	2	503	3	506	2	
1	1	34	1	1	0	2	145	3	504	3	507	2	
1	2	17	1	0	0	2	145	1	505	3	508	2	
1	1	27	1	1	1	2	145	2	418	3	371	2	
1	1	48	1	1	2	2	145	3	362	3	509	2	
1	0	19	0	0	1	0	146	3	506	4	510	0	
1	0	10	0	1	3	0	147	2	457	0	511	0	
1	0	26	0	0	4	0	147	3	507	0	381	0	
1	0	1	0	4	2	1	148	2	508	4	264	1	
1	0	1	0	3	3	1	148	2	454	4	512	1	
1	0	15	0	1	4	1	148	3	509	4	513	1	
1	0	41	0	1	4	1	148	0	510	4	514	1	
1	0	9	0	2	1	1	148	1	371	4	515	1	
1	1	5	1	1	2	0	149	0	511	4	340	1	
1	1	43	1	1	3	0	149	0	329	4	69	1	
1	2	40	1	4	1	0	149	0	511	4	516	1	
1	2	37	1	1	2	0	149	2	512	4	86	1	
1	0	17	0	1	2	0	150	1	513	1	517	1	
1	0	36	0	3	4	4	151	1	514	4	518	0	
1	0	3	0	1	1	4	151	1	515	4	519	0	
1	0	47	0	4	2	4	151	0	516	4	520	0	
1	0	3	0	0	3	4	152	0	517	3	521	3	
1	0	41	0	4	1	4	152	1	518	3	522	3	
1	0	50	0	2	0	4	37	2	519	0	523	1	
1	0	34	0	4	0	4	37	1	145	0	158	1	
1	0	37	0	2	0	4	37	1	520	0	524	1	
1	0	22	0	1	2	4	37	3	521	0	525	1	
1	0	12	0	1	1	4	37	1	522	0	526	1	
1	0	14	0	4	3	4	37	0	39	0	527	1	
1	0	8	0	4	3	1	153	0	523	1	225	3	
1	0	9	0	2	4	1	153	1	524	1	528	3	
1	0	5	0	1	3	1	153	0	525	1	441	3	
1	0	14	0	4	4	1	153	0	457	1	96	3	
1	0	44	0	1	1	1	153	3	86	1	529	3	
1	0	39	0	1	1	1	153	2	526	1	530	3	
1	2	28	1	4	0	4	154	1	527	3	531	2	
1	0	12	0	2	3	2	155	0	528	2	532	4	
1	0	11	0	1	3	2	155	3	529	2	314	4	
1	0	41	0	1	0	2	155	0	530	2	533	4	
1	0	10	0	3	2	2	155	1	531	2	534	4	
1	0	38	0	1	0	2	155	2	528	2	535	4	
1	1	27	1	1	0	3	156	1	532	4	236	4	
1	2	42	1	4	4	0	157	2	533	4	536	0	
1	2	12	1	0	3	0	157	2	13	4	537	0	
1	0	48	0	4	3	0	158	1	534	0	538	1	
1	2	50	1	0	1	4	159	2	535	3	539	3	
1	2	33	1	1	2	4	159	3	536	3	540	3	
1	1	15	1	4	1	4	159	3	537	3	541	3	
1	1	17	1	4	1	4	159	0	538	3	542	3	
1	2	48	1	1	3	4	160	0	539	0	135	1	
1	1	28	1	2	0	4	160	2	29	0	543	1	
1	1	25	1	4	1	4	160	1	540	0	543	1	
1	0	35	0	1	0	0	161	1	541	4	544	1	
1	0	7	0	3	0	0	161	1	542	4	545	1	
1	0	11	0	1	1	0	161	0	543	4	546	1	
1	0	10	0	2	0	0	161	1	544	4	350	1	
1	0	47	0	2	1	0	161	0	545	4	273	1	
1	2	12	1	0	0	2	162	2	546	3	547	2	
1	1	42	1	2	4	2	162	0	547	3	449	2	
1	2	47	1	1	3	2	162	2	548	3	548	2	
1	1	30	1	4	2	2	162	0	548	3	431	2	
1	1	4	1	0	1	2	162	0	549	3	282	2	
1	1	11	1	2	0	0	163	2	550	2	549	2	
1	0	3	0	4	3	3	164	2	551	0	550	4	
1	0	13	0	4	0	3	164	2	552	0	551	4	
1	0	11	0	0	2	3	164	1	553	0	552	4	
1	0	40	0	4	4	3	164	0	554	0	553	4	
1	0	45	0	1	4	2	165	0	555	2	551	1	
1	0	19	0	0	3	4	166	1	556	2	151	4	
1	0	26	0	4	0	4	166	1	261	2	554	4	
1	0	42	0	2	3	4	166	3	557	2	555	4	
1	0	24	0	2	1	4	166	1	39	2	556	4	
1	0	12	0	2	0	4	166	2	422	2	557	4	
1	0	44	0	1	0	4	166	0	558	2	558	4	
1	0	18	0	4	2	4	166	1	559	2	559	4	
1	1	22	1	1	2	3	167	0	560	3	560	2	
1	1	5	1	4	2	3	167	0	561	3	387	2	
1	2	30	1	2	1	3	167	2	562	3	561	2	
1	2	39	1	4	0	3	167	0	246	3	562	2	
1	1	9	1	1	2	3	167	2	563	3	563	2	
1	1	7	1	3	1	3	167	1	564	3	564	2	
1	2	28	1	4	0	4	168	2	565	3	565	3	
1	2	22	1	0	1	4	168	0	566	3	566	3	
1	2	28	1	0	0	4	168	1	567	3	567	3	
1	2	1	1	0	1	4	168	3	568	3	237	3	
1	2	29	1	2	4	4	168	0	569	3	568	3	
1	0	2	0	1	3	2	119	3	570	0	569	1	
1	0	16	0	2	4	2	119	3	57	0	461	1	
1	0	31	0	1	2	2	119	0	257	0	570	1	
1	1	24	1	0	1	0	169	0	571	1	566	0	
1	2	44	1	2	4	0	169	1	572	1	166	0	
1	2	37	1	3	0	0	169	2	573	1	571	0	
1	1	15	1	4	2	0	169	1	573	1	386	0	
1	2	40	1	3	4	0	169	1	574	1	498	0	
1	1	26	1	2	1	0	169	0	468	1	572	0	
1	2	50	1	4	0	0	169	3	572	1	573	0	
1	1	36	1	1	0	1	170	3	500	2	98	3	
1	1	45	1	1	4	1	170	3	360	2	574	3	
1	1	20	1	2	3	1	170	2	361	2	575	3	
1	1	31	1	1	3	1	170	2	359	2	576	3	
1	1	44	1	4	0	2	171	1	79	4	577	4	
1	2	22	1	2	2	2	171	0	575	4	302	4	
1	1	42	1	0	1	1	172	2	576	1	578	2	
1	1	34	1	1	4	1	172	1	577	1	86	2	
1	1	23	1	1	0	1	172	3	578	1	83	2	
1	1	16	1	2	2	1	172	2	579	1	579	2	
1	1	8	1	0	1	1	172	2	580	1	580	2	
1	1	27	1	3	0	4	173	2	581	2	581	0	
1	2	50	1	3	0	4	173	2	582	2	582	0	
1	2	27	1	0	1	4	173	2	217	2	583	0	
1	0	5	0	2	2	1	131	3	583	4	584	4	
1	0	31	0	3	1	1	131	2	584	4	585	4	
1	0	41	0	1	3	1	131	0	585	4	324	4	
1	0	26	0	1	1	1	131	0	586	4	586	4	
1	1	4	1	3	4	2	55	2	587	2	587	0	
1	1	38	1	2	2	2	55	2	281	2	588	0	
1	2	17	1	3	4	2	55	1	588	2	370	0	
1	0	3	0	2	0	0	174	2	589	3	133	2	
1	0	44	0	1	1	0	174	2	590	3	121	2	
1	0	26	0	2	2	0	174	2	591	3	322	2	
1	0	4	0	0	2	0	174	1	592	3	589	2	
1	0	39	0	1	0	0	174	3	6	3	590	2	
1	0	22	0	1	3	0	174	2	593	3	591	2	
1	0	18	0	0	4	0	174	3	584	3	592	2	
1	1	42	1	4	2	0	175	3	356	2	593	2	
1	2	30	1	3	4	0	175	3	594	2	594	2	
1	2	35	1	1	4	0	175	3	99	2	595	2	
1	2	40	1	1	0	0	175	1	595	2	259	2	
1	1	20	1	1	3	0	175	0	596	2	560	2	
1	2	17	1	2	1	0	175	0	429	2	47	2	
1	2	15	1	1	2	0	175	3	597	2	596	2	
1	2	28	1	1	2	0	176	0	598	4	597	4	
1	2	21	1	1	4	0	176	1	599	4	598	4	
1	0	30	0	4	3	1	177	3	600	4	599	2	
1	0	41	0	2	3	1	177	1	601	4	600	2	
1	0	25	0	4	2	1	177	1	551	4	601	2	
1	0	47	0	1	2	1	177	3	602	4	602	2	
1	0	5	0	4	2	1	177	3	603	4	603	2	
1	0	3	0	0	2	1	177	2	604	4	553	2	
1	0	3	0	4	1	3	178	1	605	2	8	0	
1	0	26	0	1	2	3	178	1	606	2	604	0	
1	0	10	0	1	4	3	178	0	607	2	605	0	
1	0	48	0	1	4	3	178	0	608	2	606	0	
1	0	43	0	2	4	3	178	1	609	2	607	0	
1	2	38	1	4	0	2	179	0	610	3	608	3	
1	0	32	0	4	4	0	180	0	611	0	609	1	
1	0	27	0	1	0	0	180	3	612	0	610	1	
1	0	10	0	3	2	0	180	3	613	0	611	1	
1	0	38	0	1	2	0	180	1	614	0	612	1	
1	0	5	0	1	4	0	180	3	612	0	613	1	
1	0	25	0	1	4	0	180	0	615	0	614	1	
1	0	5	0	4	4	0	180	0	616	0	615	1	
1	1	16	1	0	1	2	181	2	617	1	616	4	
1	2	7	1	4	1	2	181	3	618	1	100	4	
1	2	29	1	1	2	2	181	3	89	1	617	4	
1	0	33	0	0	4	2	182	1	619	2	618	0	
1	0	49	0	4	1	2	182	2	620	2	346	0	
1	0	37	0	3	1	2	182	2	621	2	619	0	
1	0	7	0	3	2	2	182	1	622	2	620	0	
1	0	14	0	4	1	2	182	0	623	2	234	0	
1	0	17	0	3	3	0	183	2	624	4	621	4	
1	0	32	0	2	2	0	183	1	625	4	622	4	
1	0	13	0	3	1	0	183	0	626	4	213	4	
1	0	46	0	1	3	0	183	0	198	4	623	4	
1	0	20	0	4	1	0	183	2	627	4	624	4	
1	0	40	0	1	1	0	183	1	396	4	625	4	
1	0	45	0	1	4	0	183	0	626	4	556	4	
1	0	7	0	3	0	1	184	1	192	3	513	3	
1	0	35	0	2	2	1	184	0	377	3	626	3	
1	0	26	0	1	2	1	184	3	628	3	224	3	
1	0	7	0	2	0	1	184	2	629	3	627	3	
1	0	17	0	4	2	1	184	2	507	3	628	3	
1	0	44	0	2	4	4	185	3	630	4	629	3	
1	2	33	1	1	2	2	186	0	631	1	630	0	
1	2	11	1	1	4	2	186	1	632	1	631	0	
1	2	9	1	2	1	2	186	3	633	1	632	0	
1	1	39	1	3	2	2	186	1	634	1	633	0	
1	1	50	1	0	4	2	186	3	635	1	634	0	
1	2	30	1	3	3	2	187	2	636	0	635	1	
1	1	12	1	1	1	2	187	2	637	0	636	1	
1	1	30	1	4	3	2	187	0	638	0	637	1	
1	2	38	1	4	1	1	188	2	639	4	638	4	
1	2	46	1	2	1	1	188	2	640	4	639	4	
1	1	9	1	4	4	1	188	1	641	4	483	4	
1	0	38	0	0	0	2	189	3	188	4	640	0	
1	0	6	0	1	0	2	189	0	642	4	641	0	
1	0	4	0	3	2	2	189	1	643	4	642	0	
1	0	5	0	2	1	2	189	1	233	4	91	0	
1	0	7	0	1	0	2	189	1	644	4	643	0	
1	0	11	0	0	4	2	189	2	190	4	644	0	
1	0	22	0	1	2	3	190	2	645	3	517	0	
1	0	9	0	2	3	3	190	3	646	3	645	0	
1	0	26	0	0	3	4	191	1	647	2	646	3	
1	0	40	0	1	2	4	191	1	135	2	647	3	
1	0	48	0	4	4	4	191	1	648	2	4	3	
1	0	29	0	3	1	4	191	0	649	2	648	3	
1	0	21	0	2	1	4	191	2	650	2	649	3	
1	0	43	0	3	1	4	191	2	3	2	176	3	
1	0	24	0	4	3	2	192	1	622	3	650	4	
1	0	33	0	1	0	2	192	3	477	3	651	4	
1	1	49	1	2	0	2	193	2	651	3	652	1	
1	2	49	1	1	4	2	193	0	652	3	567	1	
1	0	12	0	4	3	1	194	3	653	3	653	3	
1	0	20	0	3	2	1	194	2	654	3	627	3	
1	0	42	0	1	2	1	194	0	437	3	654	3	
1	0	26	0	2	0	1	194	0	655	3	655	3	
1	0	50	0	0	4	1	194	1	656	3	656	3	
1	0	14	0	1	4	1	194	2	657	3	657	3	
1	0	50	0	2	4	1	194	0	658	3	383	3	
1	1	47	1	0	3	1	195	1	659	4	658	4	
1	1	3	1	3	4	0	196	1	276	0	659	1	
1	2	34	1	2	4	0	196	0	212	0	660	1	
1	1	2	1	4	1	0	196	0	244	0	661	1	
1	2	31	1	1	2	0	196	3	660	0	662	1	
1	1	32	1	1	3	0	196	3	212	0	509	1	
1	1	16	1	1	1	0	197	0	661	1	663	1	
1	2	18	1	3	1	0	197	3	179	1	664	1	
1	2	49	1	0	4	0	197	0	662	1	201	1	
1	2	32	1	2	0	0	197	3	663	1	665	1	
1	1	4	1	1	1	0	197	0	178	1	53	1	
1	1	43	1	4	3	0	197	0	661	1	499	1	
1	0	3	0	2	1	2	198	2	459	3	666	2	
1	0	13	0	2	0	2	198	1	479	3	667	2	
1	0	30	0	0	2	2	198	1	664	3	121	2	
1	0	1	0	2	3	2	198	3	478	3	668	2	
1	0	19	0	0	4	2	198	0	665	3	345	2	
1	2	19	1	0	0	0	199	3	538	0	669	1	
1	2	17	1	2	2	0	199	3	160	0	670	1	
1	0	42	0	4	4	3	200	2	666	0	324	1	
1	0	6	0	0	1	3	200	3	667	0	671	1	
1	0	13	0	2	4	3	200	3	668	0	672	1	
1	0	11	0	3	1	3	200	0	669	0	673	1	
1	0	50	0	0	0	3	200	3	670	0	674	1	
1	0	12	0	1	0	3	200	3	516	0	675	1	
1	0	24	0	2	1	0	201	0	351	2	676	3	
1	0	31	0	1	2	0	201	1	671	2	677	3	
1	0	14	0	2	4	0	201	1	672	2	678	3	
1	0	29	0	4	2	0	201	1	673	2	679	3	
1	0	19	0	0	3	0	201	1	674	2	680	3	
1	0	9	0	4	3	0	201	1	675	2	681	3	
1	0	28	0	0	4	2	202	0	676	4	538	1	
1	0	18	0	1	0	2	202	3	677	4	248	1	
1	0	7	0	4	1	2	202	3	678	4	682	1	
1	0	15	0	4	1	2	202	0	679	4	683	1	
1	0	12	0	1	3	4	203	2	591	3	684	1	
1	0	15	0	0	3	4	203	2	584	3	323	1	
1	0	35	0	0	1	4	203	3	680	3	9	1	
1	0	10	0	2	0	4	203	2	681	3	685	1	
1	0	3	0	0	1	4	203	1	682	3	62	1	
1	0	42	0	2	4	4	203	3	683	3	686	1	
1	0	49	0	3	2	2	204	1	684	2	642	0	
1	0	36	0	3	1	2	204	1	685	2	224	0	
1	0	13	0	2	1	2	204	3	686	2	248	0	
1	0	46	0	1	1	2	204	3	687	2	687	0	
1	0	16	0	4	2	2	204	3	677	2	614	0	
1	0	36	0	0	4	1	205	2	688	4	688	0	
1	0	48	0	3	4	1	205	1	401	4	453	0	
1	0	42	0	0	3	2	206	0	52	2	689	0	
1	0	9	0	1	1	2	206	3	689	2	690	0	
1	0	10	0	0	2	2	206	0	84	2	691	0	
1	0	9	0	3	0	2	206	1	690	2	640	0	
1	0	44	0	1	4	2	206	3	691	2	381	0	
1	0	24	0	4	2	2	206	0	690	2	249	0	
1	2	17	1	3	1	4	207	2	692	2	369	0	
1	1	31	1	0	0	4	207	3	693	2	692	0	
1	0	11	0	0	2	4	208	2	694	2	693	1	
1	0	48	0	2	3	4	208	1	695	2	694	1	
1	0	34	0	1	4	4	208	0	696	2	695	1	
1	0	26	0	2	4	4	208	1	387	2	696	1	
1	0	2	0	2	4	4	208	1	3	2	696	1	
1	0	19	2	0	1	1	121	2	697	0	697	0	
1	2	4	2	4	4	1	121	3	698	0	698	0	
1	1	48	2	0	1	1	121	2	699	0	698	0	
1	1	35	2	1	1	1	121	2	700	0	136	0	
1	2	32	2	1	1	1	121	3	69	0	699	0	
1	1	34	2	1	1	1	121	2	701	0	700	0	
1	1	27	1	1	2	4	209	1	702	1	701	2	
1	2	43	1	1	0	4	209	3	703	1	702	2	
1	1	12	1	4	3	4	209	0	704	1	703	2	
1	1	46	1	4	4	1	210	1	446	3	704	2	
1	2	36	1	1	2	1	210	0	446	3	705	2	
1	2	49	1	0	1	1	210	2	705	3	706	2	
1	2	25	1	2	4	1	210	2	284	3	707	2	
1	0	44	0	1	0	0	211	1	706	3	4	0	
1	0	48	0	0	2	0	211	0	707	3	708	0	
1	0	18	0	1	3	0	211	2	708	3	709	0	
1	0	3	0	2	4	0	211	3	695	3	710	0	
1	0	37	0	1	2	0	211	0	134	3	711	0	
1	0	47	0	2	4	0	211	2	649	3	712	0	
1	0	46	0	0	1	1	208	2	1	4	713	2	
1	0	30	0	3	1	1	208	2	709	4	714	2	
1	0	10	0	0	3	1	208	2	710	4	694	2	
1	0	31	0	1	4	1	208	0	711	4	175	2	
1	3	23	2	2	0	1	212	1	712	1	715	4	
1	0	47	2	2	1	1	212	0	713	1	716	4	
1	0	1	2	0	4	1	212	1	713	1	717	4	
1	1	42	1	2	0	2	213	3	714	2	340	1	
1	2	8	1	4	1	2	213	2	715	2	718	1	
1	2	10	1	0	2	2	213	2	716	2	719	1	
1	0	20	0	4	3	3	214	0	534	3	720	3	
1	0	40	0	1	3	3	214	0	717	3	721	3	
1	0	3	0	1	4	3	214	1	718	3	722	3	
1	0	17	0	4	3	3	214	0	718	3	723	3	
1	0	3	0	1	0	3	214	2	719	3	724	3	
1	0	22	0	1	4	3	214	2	657	3	725	3	
1	0	2	0	4	2	3	214	3	720	3	726	3	
1	2	1	1	2	0	3	215	2	721	0	727	1	
1	2	45	1	2	4	3	215	1	362	0	728	1	
1	1	15	1	2	4	3	215	3	295	0	729	1	
1	1	25	1	4	0	3	215	3	384	0	730	1	
1	2	5	1	4	3	1	216	3	722	0	731	0	
1	2	42	1	1	1	1	216	3	723	0	342	0	
1	1	28	1	4	4	1	216	3	724	0	732	0	
1	1	6	1	1	0	1	216	0	725	0	733	0	
1	2	43	1	3	3	1	216	0	726	0	488	0	
1	3	45	2	3	2	2	217	3	727	2	734	0	
1	0	37	2	4	4	2	217	0	441	2	73	0	
1	0	16	2	2	1	2	217	3	728	2	735	0	
1	0	3	2	3	1	2	217	1	729	2	736	0	
1	0	26	2	1	0	2	217	2	730	2	737	0	
1	0	25	2	1	3	2	217	0	731	2	738	0	
1	0	8	2	1	0	2	217	2	732	2	739	0	
1	0	26	0	3	4	2	218	3	733	3	740	1	
1	0	16	0	0	3	2	218	1	734	3	741	1	
1	0	32	0	1	4	2	218	0	735	3	742	1	
1	0	30	0	4	0	2	218	2	250	3	252	1	
1	1	33	1	3	1	0	219	2	736	3	743	2	
1	2	8	1	4	1	0	219	2	243	3	744	2	
1	1	41	1	0	2	0	219	1	737	3	745	2	
1	2	43	1	1	0	0	219	3	738	3	188	2	
1	1	23	1	2	3	0	219	0	243	3	746	2	
1	2	37	1	1	0	0	219	3	739	3	747	2	
1	1	7	1	0	3	0	219	1	217	3	256	2	
1	0	12	0	1	1	0	220	1	740	0	748	4	
1	0	18	0	1	4	0	220	0	741	0	749	4	
1	2	24	1	2	2	3	221	2	742	4	750	4	
1	0	46	0	2	4	1	222	1	552	0	751	1	
1	2	25	1	2	0	0	223	2	743	4	752	4	
1	2	5	1	2	1	0	223	1	102	4	753	4	
1	1	4	1	2	0	0	223	0	245	4	754	4	
1	0	35	0	4	1	3	224	1	744	1	755	3	
1	0	13	0	1	2	3	224	0	745	1	755	3	
1	0	30	0	2	2	3	224	1	746	1	756	3	
1	0	35	0	0	3	3	224	0	412	1	757	3	
1	0	1	0	4	0	3	225	0	396	3	153	0	
1	0	19	0	1	0	3	225	3	747	3	758	0	
1	0	23	0	1	4	3	225	0	748	3	272	0	
1	0	46	0	1	4	3	225	0	42	3	759	0	
1	0	28	0	2	3	3	225	0	144	3	760	0	
1	0	16	0	4	0	3	225	0	747	3	761	0	
1	0	8	0	2	4	3	225	0	749	3	762	0	
1	0	24	0	0	2	2	226	2	378	4	763	4	
1	0	10	0	0	2	2	226	3	750	4	764	4	
1	0	32	0	0	3	2	226	2	751	4	765	4	
1	0	35	0	3	4	2	226	1	752	4	766	4	
1	0	48	0	2	2	2	226	3	413	4	767	4	
1	0	2	0	0	1	3	227	2	753	0	768	0	
1	0	32	0	1	1	3	227	0	754	0	769	0	
1	0	46	0	4	1	3	227	2	755	0	770	0	
1	0	40	0	4	4	3	227	2	756	0	771	0	
1	0	9	0	1	0	3	227	2	757	0	772	0	
1	0	42	0	0	1	3	227	2	753	0	34	0	
1	0	42	0	0	4	3	227	3	758	0	773	0	
1	0	21	0	3	1	1	228	0	759	1	522	4	
1	0	34	0	0	1	1	228	3	58	1	684	4	
1	0	20	0	4	1	1	228	1	760	1	774	4	
1	0	9	0	0	3	1	228	0	623	1	775	4	
1	0	6	0	4	0	1	228	0	761	1	776	4	
1	2	16	1	0	2	3	229	1	762	2	777	2	
1	2	50	1	2	1	3	229	0	763	2	752	2	
1	2	37	1	4	4	3	229	3	382	2	778	2	
1	2	24	1	0	1	3	229	2	594	2	258	2	
1	1	34	1	2	4	3	229	3	594	2	560	2	
1	1	12	1	3	1	3	229	1	764	2	630	2	
1	0	35	0	4	1	3	230	2	765	0	390	3	
1	0	34	0	0	4	3	230	1	766	0	172	3	
1	0	9	0	4	0	3	230	3	2	0	3	3	
1	0	2	0	2	4	3	230	1	767	0	779	3	
1	0	40	0	2	3	3	230	1	768	0	779	3	
1	0	10	0	2	3	3	230	3	387	0	714	3	
1	0	41	0	1	1	1	231	1	769	3	780	0	
1	0	48	0	0	1	1	231	2	769	3	781	0	
1	1	48	1	2	3	3	232	1	381	1	782	3	
1	1	1	1	0	1	3	232	3	428	1	262	3	
1	1	14	1	2	0	3	232	2	357	1	783	3	
1	2	20	1	1	0	3	232	1	596	1	784	3	
1	2	33	1	2	1	3	232	3	562	1	785	3	
1	1	21	1	0	4	3	232	0	102	1	785	3	
1	2	34	1	2	2	3	232	1	101	1	786	3	
1	0	16	0	1	3	1	233	1	770	3	787	2	
1	0	26	0	4	2	1	233	1	771	3	788	2	
1	0	39	0	2	3	1	233	2	559	3	154	2	
1	1	36	1	3	1	2	234	3	202	3	789	1	
1	1	28	1	0	4	2	234	2	512	3	33	1	
1	0	40	0	2	1	1	235	1	728	3	790	3	
1	0	10	0	2	1	1	235	0	772	3	791	3	
1	0	47	0	0	1	1	235	1	773	3	792	3	
1	0	13	0	4	2	4	236	2	774	1	793	4	
1	0	23	0	3	4	4	236	3	775	1	794	4	
1	0	38	0	2	3	4	236	1	776	1	795	4	
1	0	6	0	2	4	4	236	3	777	1	796	4	
1	0	36	0	3	1	4	236	2	778	1	173	4	
1	0	41	0	4	1	2	237	3	559	0	797	2	
1	0	21	0	1	2	0	238	3	779	3	798	0	
1	0	5	0	2	3	0	238	2	780	3	799	0	
1	0	40	0	0	2	0	238	3	781	3	800	0	
1	0	31	0	0	2	0	238	0	782	3	801	0	
1	0	19	0	0	4	3	239	2	378	2	624	3	
1	0	33	0	0	4	3	239	3	365	2	802	3	
1	0	50	0	2	4	3	239	2	783	2	803	3	
1	0	24	0	1	4	3	239	3	784	2	804	3	
1	0	10	0	3	4	3	239	3	752	2	805	3	
1	0	42	0	1	4	3	239	0	785	2	806	3	
1	2	48	1	0	0	2	240	3	786	1	408	0	
1	2	50	1	4	1	2	240	3	787	1	807	0	
1	2	7	1	4	4	0	241	1	285	0	808	2	
1	2	31	1	2	0	0	241	1	788	0	809	2	
1	2	34	1	0	2	0	241	2	282	0	810	2	
1	2	34	1	1	0	0	241	0	576	0	811	2	
1	2	21	1	2	1	0	242	2	789	3	304	1	
1	1	50	1	4	3	0	242	0	790	3	812	1	
1	2	22	1	2	3	0	242	2	789	3	813	1	
1	1	9	1	4	1	0	242	2	791	3	472	1	
1	2	29	1	4	4	0	242	3	792	3	418	1	
1	1	44	1	1	2	0	242	3	793	3	814	1	
1	1	45	1	4	2	0	242	2	386	3	241	1	
1	1	43	1	1	0	0	243	3	794	0	815	2	
1	2	39	1	0	3	0	243	2	276	0	285	2	
1	1	44	1	4	0	0	243	1	795	0	287	2	
1	1	20	1	3	0	0	243	0	796	0	317	2	
1	1	43	1	1	3	0	243	3	599	0	181	2	
1	1	42	1	2	3	0	243	1	797	0	816	2	
1	2	18	1	0	3	0	243	2	798	0	817	2	
1	0	13	0	4	3	3	244	0	799	2	818	2	
1	0	44	0	2	3	3	244	1	261	2	819	2	
