tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,
1,7,1,0,6,0,6,365,1,286,0,0,0,0,0,
1,7,1,0,6,0,2,366,1,177,3,0,1,3,3,
1,7,1,0,6,0,0,367,4,293,4,0,0,4,5,
1,6,1,0,0,0,2,368,2,108,2,0,0,2,1,
1,7,1,0,6,0,0,342,1,294,0,0,8,0,4,
1,7,1,0,6,0,0,369,5,295,4,0,0,4,4,
1,6,1,0,6,0,3,370,2,296,2,0,1,2,4,
1,7,1,0,6,0,6,371,1,297,3,0,6,3,3,
1,7,1,0,0,0,0,372,1,162,3,0,1,3,5,
1,6,1,0,0,0,0,373,2,298,2,0,8,2,4,
1,7,1,0,0,0,0,374,1,299,0,0,0,0,1,
1,6,1,0,6,0,0,375,4,262,0,0,1,0,4,
1,6,1,0,6,0,0,268,0,300,0,0,0,0,0,
1,7,1,0,0,0,0,59,2,130,2,0,8,2,5,
1,6,1,0,0,0,3,376,2,301,2,0,7,2,2,
1,6,1,0,6,0,0,100,2,302,2,0,6,2,1,
1,8,1,0,0,0,3,377,2,190,2,1,9,2,6,
1,8,1,0,1,4,3,321,2,19,2,0,8,2,0,
1,7,1,0,6,0,3,378,5,303,0,0,1,0,2,
1,7,1,0,6,0,6,379,1,235,3,0,0,3,4,
1,9,1,0,6,0,0,380,2,33,2,0,0,2,1,
1,5,1,0,6,0,0,324,2,304,2,0,0,2,5,
1,5,1,0,6,0,0,318,2,305,2,0,0,2,5,
1,6,1,0,0,0,2,85,2,306,2,0,1,2,5,
1,6,1,0,2,0,2,381,1,307,0,0,8,0,3,
1,6,1,0,6,0,2,156,1,56,0,0,6,0,3,
1,3,1,0,6,0,3,210,2,220,2,0,5,2,3,
1,7,1,0,6,0,7,382,1,308,3,0,8,3,1,
1,9,1,0,6,0,0,383,9,75,0,0,2,0,0,
1,6,1,0,0,0,0,384,8,309,4,0,5,4,3,
1,6,1,0,6,0,6,268,1,310,0,0,6,0,0,
1,6,1,0,6,0,0,385,2,205,2,0,1,2,5,
1,10,1,0,0,0,0,386,9,51,0,0,1,0,0,
1,4,1,0,0,0,3,224,2,5,2,0,1,2,4,
1,8,1,0,0,0,0,387,2,37,2,0,6,2,0,
1,6,1,0,6,0,0,103,1,311,0,0,3,0,0,
1,6,1,0,6,0,0,388,5,312,3,0,7,3,0,
1,8,1,0,6,0,6,98,2,185,2,0,1,2,4,
1,7,1,0,6,0,0,389,2,313,2,0,6,2,3,
1,7,1,0,0,0,6,10,1,266,0,0,0,0,0,
1,6,1,0,6,0,0,390,2,314,2,0,8,2,0,
1,7,1,0,0,0,2,391,1,315,3,0,0,3,0,
1,8,1,0,6,0,0,392,2,298,2,0,8,2,3,
1,6,1,0,6,0,0,393,2,316,2,1,8,2,4,
1,6,1,0,6,0,0,394,0,119,0,0,1,0,3,
1,7,1,0,6,0,6,395,1,317,0,0,1,0,4,
1,6,1,0,0,0,0,396,0,318,0,0,10,0,0,
1,6,1,0,0,0,0,397,0,319,0,0,10,0,0,
1,6,1,0,0,4,0,272,0,69,4,0,6,4,5,
1,6,1,0,6,0,0,398,0,320,0,0,6,0,0,
1,6,1,0,0,0,2,66,2,196,2,0,3,2,3,
1,4,1,0,6,0,2,399,0,321,0,0,0,0,3,
1,7,1,0,6,0,0,400,1,322,0,0,5,0,0,
1,6,1,0,0,4,0,401,0,323,3,0,8,3,4,
1,8,1,0,0,0,5,402,2,324,2,0,3,2,0,
1,6,1,0,6,0,5,353,2,325,2,0,1,2,3,
1,7,1,0,6,0,2,403,5,326,0,0,6,0,5,
1,7,1,0,6,0,2,404,5,327,0,0,6,0,5,
1,4,1,0,6,0,0,34,0,328,0,0,7,0,0,
1,7,1,0,6,0,3,405,0,329,4,0,0,4,3,
1,10,1,0,6,0,0,406,7,330,0,0,3,0,5,
1,5,1,0,0,4,0,341,1,178,7,0,4,7,5,
1,5,1,0,6,0,0,407,0,242,4,0,6,4,5,
1,7,1,0,6,0,0,408,2,112,2,0,5,2,4,
1,8,1,0,8,0,0,409,5,235,3,0,8,3,3,
1,6,1,0,6,0,0,410,2,331,2,0,1,2,3,
1,6,1,0,6,0,0,411,2,172,2,0,1,2,2,
1,7,1,0,6,0,0,125,2,332,2,0,5,2,0,
1,7,1,0,0,0,2,412,9,333,6,0,5,6,3,
1,7,1,0,0,0,2,413,2,0,2,0,10,2,0,
1,8,1,0,0,0,5,273,2,334,2,0,2,2,4,
1,10,1,0,10,4,2,414,9,147,7,0,0,7,4,
1,6,1,0,0,0,0,415,2,335,2,0,0,2,1,
1,3,1,0,0,0,3,416,8,336,4,0,3,4,3,
1,7,1,0,0,0,2,179,2,288,2,0,1,2,4,
1,6,1,0,0,5,0,13,1,191,4,0,1,4,3,
1,7,1,0,6,0,3,175,2,337,2,0,6,2,4,
1,7,1,0,0,0,2,417,2,325,2,1,6,2,5,
1,4,1,0,6,0,0,418,2,172,2,0,0,2,0,
1,7,1,0,0,0,0,419,2,338,2,0,7,2,3,
1,9,1,0,6,0,2,112,9,339,4,0,11,4,5,
1,6,1,0,6,0,0,420,0,340,3,0,1,3,2,
1,9,1,0,0,0,0,421,3,228,0,0,1,0,2,
1,6,1,0,0,0,2,422,0,341,0,0,10,0,3,
1,10,1,0,0,5,1,423,2,342,2,0,0,2,3,
1,8,1,0,0,0,0,424,4,343,3,0,0,3,3,
1,8,1,0,0,0,3,425,2,344,2,0,6,2,3,
1,8,1,0,0,0,0,426,2,52,2,0,5,2,1,
1,5,1,0,0,5,3,427,2,257,2,0,5,2,3,
1,6,1,0,6,0,0,428,2,345,2,0,1,2,3,
1,6,1,0,6,0,0,14,2,157,2,0,0,2,0,
1,7,1,0,6,0,0,129,2,346,2,0,1,2,1,
1,6,1,0,6,0,0,429,5,228,0,0,8,0,6,
1,2,1,0,0,5,3,430,0,147,4,0,8,4,3,
1,7,1,0,6,0,0,305,1,43,0,0,11,0,0,
1,6,1,0,0,4,3,431,0,113,0,0,6,0,5,
1,6,1,0,6,0,0,432,2,347,2,0,0,2,3,
1,4,1,0,6,0,0,126,2,348,2,0,8,2,0,
1,5,1,0,6,0,3,198,2,343,2,0,1,2,5,
1,2,1,0,0,0,5,433,0,57,0,0,7,0,3,
1,7,1,0,6,0,0,383,2,349,2,0,0,2,3,
1,8,1,0,0,0,6,434,5,350,4,0,0,4,5,
1,7,1,0,6,0,0,380,0,351,0,0,1,0,2,
1,7,1,0,6,0,0,79,0,69,0,0,7,0,1,
1,6,1,0,0,0,3,435,2,352,2,0,1,2,4,
1,7,1,0,0,0,1,311,1,150,6,0,8,6,5,
1,6,1,0,6,0,0,387,2,353,2,0,5,2,5,
1,6,1,0,6,0,2,436,2,122,2,0,6,2,4,
1,6,1,0,6,0,2,437,2,132,2,0,2,2,1,
1,8,1,0,0,0,2,438,2,76,2,0,0,2,4,
1,6,1,0,0,0,0,230,0,354,0,0,5,0,4,
1,6,1,0,6,0,2,439,0,355,3,0,8,3,3,
1,6,1,0,6,0,0,440,2,58,2,0,5,2,1,
1,5,1,0,6,0,0,225,2,356,2,0,5,2,0,
1,9,1,0,6,0,2,441,9,20,0,0,8,0,1,
1,6,1,0,0,0,2,442,0,128,0,0,1,0,1,
1,7,1,0,0,0,2,249,2,90,2,0,1,2,0,
1,7,1,0,6,0,3,222,2,357,2,0,6,2,4,
1,6,1,0,6,0,0,6,2,128,2,0,5,2,0,
1,7,1,0,0,0,2,443,1,39,3,0,8,3,5,
1,8,1,0,6,0,2,302,5,209,5,0,0,5,5,
1,6,1,0,0,4,0,98,5,343,0,0,6,0,0,
1,8,1,0,6,0,3,229,6,358,0,0,0,0,0,
1,6,1,0,6,0,0,406,0,359,0,0,0,0,3,
1,5,1,0,0,0,3,444,2,58,2,0,0,2,3,
1,6,1,0,0,0,3,445,2,69,2,1,2,2,6,
1,2,1,0,0,0,3,48,2,360,2,1,5,2,3,
1,7,1,0,0,0,0,176,4,361,0,0,0,0,3,
1,3,1,0,6,0,3,446,2,76,2,0,8,2,4,
1,7,1,0,0,5,3,447,1,337,4,1,9,4,0,
1,8,1,0,6,0,2,448,4,212,3,0,0,3,3,
1,6,1,0,6,0,0,449,2,341,2,0,1,2,3,
1,5,1,0,6,0,2,336,2,43,2,0,1,2,0,
1,7,1,0,0,0,0,221,2,186,2,0,5,2,3,
1,6,1,0,0,0,0,450,2,169,2,0,0,2,4,
1,6,1,0,6,0,0,451,2,362,2,0,7,2,4,
1,7,1,0,0,0,2,452,2,232,2,0,5,2,0,
1,8,1,0,6,0,0,453,2,57,2,0,7,2,0,
1,6,1,0,6,0,0,453,2,363,2,0,5,2,4,
1,7,1,0,6,0,0,454,2,10,2,0,8,2,4,
1,6,1,0,6,0,0,350,5,364,0,0,11,0,1,
1,6,1,0,0,0,2,455,1,365,0,0,8,0,0,
1,6,1,0,0,0,0,456,2,366,2,0,6,2,0,
1,6,1,0,6,0,0,457,0,367,0,0,0,0,3,
1,7,1,0,6,0,0,458,2,115,2,0,0,2,5,
1,3,1,0,6,0,3,459,2,368,2,0,6,2,0,
1,6,1,0,6,0,0,133,0,266,0,0,1,0,4,
1,6,1,0,6,0,0,460,0,268,0,0,1,0,4,
1,7,1,0,6,0,0,264,2,369,2,0,1,2,1,
1,7,1,0,6,0,3,461,2,370,2,0,6,2,0,
1,6,1,0,4,0,0,462,0,84,0,0,5,0,3,
1,5,1,0,0,0,3,46,0,69,0,0,0,0,0,
1,6,1,0,6,0,2,463,1,316,0,0,8,0,0,
1,4,1,0,0,0,0,303,0,371,0,0,11,0,5,
1,6,1,0,0,0,2,426,4,35,4,0,7,4,0,
1,6,1,0,6,0,0,464,2,135,2,0,0,2,0,
1,7,1,0,0,0,2,465,2,372,2,0,10,2,5,
1,6,1,0,0,5,0,466,4,240,0,0,5,0,3,
1,6,1,0,6,0,0,467,2,373,2,0,0,2,4,
1,9,1,0,6,0,3,60,2,288,2,0,1,2,5,
1,7,1,0,6,0,0,468,2,34,2,0,7,2,3,
1,6,1,0,6,0,0,41,2,374,2,0,1,2,1,
1,6,1,0,6,0,0,469,2,298,2,0,3,2,0,
1,8,1,0,0,0,0,470,2,48,2,0,6,2,3,
1,6,1,0,6,0,2,471,8,375,4,0,3,4,0,
1,8,1,0,0,0,2,472,5,376,3,0,5,3,3,
1,8,1,0,0,0,2,473,4,282,6,0,9,6,6,
1,9,1,0,0,0,2,474,7,169,3,0,1,3,4,
1,7,1,0,6,0,0,475,5,377,0,0,1,0,0,
1,5,1,0,6,0,0,476,0,378,0,0,1,0,5,
1,6,1,0,0,4,0,477,0,379,0,0,6,0,0,
1,6,1,0,0,2,0,478,0,354,0,0,3,0,3,
1,6,1,0,6,0,0,479,0,380,3,0,1,3,0,
1,4,1,0,0,0,3,480,0,381,0,0,1,0,1,
1,8,1,0,0,0,0,130,4,97,0,0,0,0,3,
1,6,1,0,6,0,0,27,0,382,4,0,6,4,0,
1,6,1,0,6,0,0,481,0,383,0,0,1,0,4,
1,7,1,0,0,0,0,482,2,97,2,0,10,2,3,
1,8,1,0,0,0,1,483,5,384,6,0,0,6,4,
1,8,1,0,0,0,1,391,5,51,6,0,0,6,4,
1,6,1,0,0,0,3,24,2,385,2,0,1,2,0,
1,7,1,0,6,0,3,484,2,183,2,0,5,2,0,
1,8,1,0,0,0,2,485,2,113,2,0,7,2,4,
1,3,1,0,6,0,3,486,8,386,0,0,1,0,3,
1,6,1,0,0,0,0,44,0,56,0,0,6,0,3,
1,7,1,0,6,0,2,487,5,387,5,0,1,5,3,
1,6,1,0,6,0,2,488,2,388,2,0,4,2,3,
1,10,1,0,0,5,5,489,7,168,7,0,10,7,6,
1,3,1,0,6,0,3,490,2,30,2,0,4,2,3,
1,7,1,0,0,5,5,491,5,107,0,0,6,0,4,
1,6,1,0,6,0,6,492,0,389,0,0,1,0,5,
1,5,1,0,6,0,0,493,0,158,0,0,8,0,0,
1,6,1,0,6,0,0,277,2,390,2,0,1,2,5,
1,7,1,0,6,0,2,494,2,391,2,0,0,2,3,
1,8,1,0,0,5,5,394,4,380,4,0,0,4,0,
1,6,1,0,4,0,0,495,5,392,0,0,0,0,2,
1,8,1,0,6,0,0,186,2,242,2,0,1,2,4,
1,5,1,0,6,0,0,496,2,393,2,0,8,2,0,
1,9,1,0,0,0,5,497,2,394,2,0,5,2,3,
1,6,1,0,0,0,2,498,1,166,0,0,6,0,4,
1,8,1,0,6,0,2,499,2,89,2,0,6,2,0,
1,7,1,0,6,0,0,274,1,366,0,0,5,0,4,
1,7,1,0,6,0,3,500,1,260,4,1,6,4,1,
1,8,1,0,0,0,1,217,1,372,1,0,8,1,3,
1,4,1,0,6,0,3,55,2,220,2,0,3,2,4,
1,6,1,0,6,0,2,343,2,213,2,0,3,2,3,
1,2,1,0,6,0,3,501,2,220,2,0,0,2,0,
1,6,1,0,0,0,3,502,2,263,2,0,5,2,0,
1,6,1,0,6,0,2,503,2,144,2,0,0,2,3,
1,7,1,0,0,0,0,504,4,395,4,0,6,4,4,
1,6,1,0,0,0,0,505,0,160,0,0,0,0,5,
1,3,1,0,0,0,3,506,8,396,4,0,0,4,3,
1,6,1,0,6,0,2,507,2,397,2,0,0,2,3,
1,6,1,0,0,0,1,508,1,398,6,0,6,6,4,
1,5,1,0,6,0,0,509,2,349,2,0,8,2,0,
1,6,1,0,0,0,0,338,2,399,2,0,1,2,2,
1,6,1,0,6,0,3,510,2,400,2,0,6,2,3,
1,7,1,0,6,0,0,511,5,401,4,0,1,4,1,
1,7,1,0,6,0,1,512,1,119,3,0,0,3,3,
1,5,1,0,6,0,6,513,0,387,5,0,3,5,3,
1,5,1,0,6,0,0,269,8,387,0,0,1,0,2,
1,5,1,0,6,0,0,514,0,295,0,0,1,0,3,
1,7,1,0,0,0,6,462,5,402,3,0,1,3,4,
1,6,1,0,6,0,0,89,0,277,0,0,0,0,0,
1,7,1,0,6,0,0,515,5,23,6,0,0,6,3,
1,6,1,0,6,0,0,221,2,232,2,0,5,2,4,
1,7,1,0,6,0,0,502,1,358,6,0,5,6,5,
1,6,1,0,6,0,2,516,0,403,3,0,1,3,0,
1,8,1,0,0,0,6,517,2,237,2,0,0,2,0,
1,7,1,0,0,0,2,518,2,404,2,0,6,2,3,
1,4,1,0,6,0,0,92,0,19,0,0,8,0,3,
1,7,1,0,6,0,1,333,1,405,3,0,3,3,0,
1,6,1,0,6,0,3,52,2,41,2,0,5,2,0,
1,7,1,0,6,0,6,499,2,406,2,0,8,2,0,
1,8,1,0,6,0,2,34,2,200,2,0,8,2,5,
1,4,1,0,0,0,0,519,2,407,2,0,1,2,2,
1,8,1,0,0,0,3,520,4,37,0,0,0,0,0,
1,6,1,0,6,0,0,442,2,408,2,0,0,2,3,
1,8,1,0,6,0,0,18,6,100,6,0,7,6,0,
1,10,1,0,6,0,2,517,9,378,3,0,3,3,0,
1,3,1,0,0,4,3,207,8,409,4,0,8,4,4,
1,7,1,0,6,0,0,102,2,140,2,0,6,2,0,
1,7,1,0,6,0,6,521,2,410,2,0,1,2,4,
1,6,1,0,6,0,0,365,2,275,2,0,8,2,3,
1,7,1,0,6,0,7,522,1,411,6,0,8,6,0,
1,8,1,0,6,0,6,523,1,412,0,0,0,0,1,
1,6,1,0,6,0,6,524,2,413,2,0,8,2,3,
1,6,1,0,6,0,0,525,2,275,2,0,6,2,0,
1,4,1,0,0,4,3,526,2,298,2,0,6,2,4,
1,9,1,0,0,0,0,527,5,175,0,0,7,0,0,
1,7,1,0,0,0,1,79,0,414,0,0,1,0,3,
1,9,1,0,0,0,0,379,4,179,0,0,7,0,0,
1,4,1,0,0,0,0,195,0,172,0,0,5,0,4,
1,7,1,0,0,5,3,528,1,19,4,0,5,4,3,
1,7,1,0,0,0,3,529,0,233,4,0,7,4,0,
1,8,1,0,0,0,0,530,5,233,0,0,1,0,4,
1,5,1,0,6,0,0,3,2,415,2,0,1,2,0,
1,6,1,0,0,0,0,414,0,383,3,0,6,3,1,
1,6,1,0,0,0,0,516,0,416,3,0,6,3,1,
1,7,1,0,0,0,6,531,4,417,0,0,6,0,0,
1,8,1,0,6,0,2,160,2,383,2,0,6,2,4,
1,7,1,0,6,0,0,532,5,418,0,0,8,0,4,
1,6,1,0,1,0,0,417,2,42,2,0,3,2,2,
1,9,1,0,0,0,0,533,2,75,2,0,1,2,0,
1,6,1,0,6,0,0,534,8,21,0,0,0,0,3,
1,8,1,0,6,0,3,535,2,419,2,0,8,2,4,
1,7,1,0,0,0,3,106,2,420,2,0,4,2,3,
1,6,1,0,0,0,3,536,0,421,4,0,0,4,3,
1,8,1,0,0,0,2,537,1,422,0,0,6,0,0,
1,4,1,0,6,0,0,538,0,108,0,0,1,0,0,
1,4,1,0,6,0,0,280,8,423,0,0,1,0,3,
1,7,1,0,6,0,2,539,5,424,1,0,1,1,0,
1,7,1,0,6,0,2,198,9,425,0,0,1,0,3,
1,6,1,0,6,0,0,159,1,426,3,0,5,3,3,
1,7,1,3,0,0,3,540,2,427,2,0,2,2,3,
1,8,1,0,0,0,2,473,2,122,2,0,2,2,3,
1,4,1,0,6,0,0,329,2,228,2,0,0,2,3,
1,8,1,0,6,0,0,5,2,17,2,0,7,2,3,
1,7,1,0,0,0,0,541,2,428,2,0,8,2,3,
1,7,1,0,6,0,0,542,0,429,0,0,5,0,0,
1,8,1,0,0,0,1,172,4,430,1,0,1,1,3,
1,6,1,0,6,0,2,543,1,431,3,0,0,3,4,
1,9,1,0,0,0,2,201,4,186,3,0,0,3,0,
1,4,1,0,6,0,3,544,0,203,0,0,0,0,2,
1,6,1,0,6,0,2,545,1,432,0,0,6,0,4,
1,6,1,0,0,0,6,546,0,433,0,0,7,0,0,
1,7,1,0,0,0,5,547,1,434,0,0,0,0,5,
1,6,1,0,0,5,5,419,0,52,7,0,5,7,3,
1,7,1,0,6,0,0,45,2,341,2,0,5,2,2,
1,6,1,0,0,0,0,548,2,240,2,0,3,2,1,
1,8,1,0,0,0,2,549,2,126,2,0,4,2,4,
1,5,1,0,6,0,3,505,2,225,2,0,1,2,2,
1,5,1,0,6,0,3,274,2,416,2,0,1,2,3,
1,6,1,0,4,4,0,550,1,56,7,0,5,7,0,
1,6,1,0,6,0,0,551,1,435,0,0,11,0,3,
1,6,1,0,6,0,2,218,1,375,3,0,8,3,1,
1,7,1,0,6,0,0,42,5,3,0,0,8,0,4,
1,6,1,0,6,0,0,552,2,421,2,0,1,2,4,
1,5,1,0,0,0,0,21,0,5,4,0,5,4,3,
1,7,1,0,0,0,2,553,0,212,4,0,7,4,3,
1,7,1,0,6,0,0,554,1,436,0,0,6,0,1,
1,8,1,0,0,0,2,555,4,437,4,0,6,4,3,
1,5,1,0,6,0,0,106,8,438,0,0,5,0,5,
1,5,1,0,6,0,3,556,8,353,0,0,8,0,4,
1,10,1,0,0,0,2,557,7,118,3,0,5,3,0,
1,6,1,0,0,0,3,558,2,439,2,0,5,2,3,
1,0,1,0,6,0,5,559,2,340,2,0,6,2,2,
1,7,1,0,6,0,0,560,2,128,2,0,5,2,0,
1,2,1,0,1,0,3,561,2,440,2,0,10,2,3,
1,7,1,0,0,0,0,562,2,416,2,0,2,2,2,
1,6,1,0,0,0,0,563,1,220,4,0,0,4,3,
1,6,1,0,1,0,0,26,0,441,0,0,1,0,3,
1,6,1,0,6,0,0,118,4,442,0,0,5,0,1,
1,6,1,0,6,0,3,564,2,177,2,0,7,2,4,
1,6,1,0,0,0,6,565,0,443,0,0,1,0,5,
1,7,1,0,0,0,0,566,2,242,2,0,5,2,5,
1,6,1,0,0,0,3,567,2,436,2,0,4,2,0,
1,8,1,0,6,0,0,568,1,444,0,0,0,0,1,
1,7,1,0,6,0,0,569,1,445,4,0,0,4,4,
1,8,1,0,0,5,5,570,4,54,7,0,0,7,4,
1,6,1,0,6,0,3,571,1,176,4,0,0,4,0,
1,8,1,0,0,0,7,292,5,66,5,0,8,5,1,
1,10,1,0,0,0,0,482,7,69,0,0,7,0,3,
1,4,1,0,6,0,0,177,2,318,2,0,0,2,4,
1,4,1,0,6,0,0,572,2,446,2,0,0,2,4,
1,6,1,0,6,0,0,573,8,447,0,0,3,0,3,
1,5,1,0,6,0,0,207,1,429,0,0,1,0,3,
1,7,1,0,0,0,0,446,1,323,0,0,1,0,4,
1,7,1,0,0,5,3,574,2,37,2,0,7,2,4,
1,8,1,0,6,0,6,575,2,378,2,0,4,2,3,
1,6,1,0,6,0,0,576,1,200,4,0,1,4,0,
1,7,1,0,6,0,0,511,2,448,2,0,7,2,5,
1,6,1,0,6,0,2,577,2,449,2,0,8,2,0,
1,2,1,0,0,0,3,19,2,450,2,0,1,2,4,
1,2,1,0,6,0,5,331,2,140,2,0,6,2,3,
1,7,1,0,6,0,0,578,2,100,2,0,0,2,4,
1,6,1,0,0,5,2,51,2,368,2,0,1,2,3,
1,7,1,0,0,0,2,148,1,451,3,0,8,3,4,
1,6,1,0,6,0,2,493,2,80,2,0,0,2,5,
1,7,1,0,6,0,0,579,2,94,2,0,1,2,3,
1,5,1,0,6,0,0,42,1,452,2,0,6,2,3,
1,4,1,0,6,0,3,407,8,453,4,0,3,4,1,
1,6,1,0,6,0,0,175,1,17,0,0,1,0,4,
1,6,1,0,6,0,0,432,4,454,0,0,8,0,3,
1,4,1,0,6,0,3,580,0,455,0,0,1,0,3,
1,6,1,0,6,0,0,364,0,456,0,0,6,0,3,
1,6,1,0,0,4,0,581,0,457,3,0,1,3,3,
1,8,1,0,0,0,2,476,5,458,2,0,1,2,1,
1,6,1,0,6,0,2,582,0,459,3,0,8,3,5,
1,8,1,0,0,4,3,583,9,460,7,0,6,7,0,
1,8,1,0,0,0,0,434,2,459,2,0,8,2,4,
1,6,1,0,6,0,0,584,0,461,0,0,5,0,5,
1,4,1,0,1,0,0,585,1,4,4,0,1,4,1,
1,6,1,0,6,0,2,569,0,104,0,0,8,0,0,
1,6,1,0,0,0,0,327,0,462,0,0,8,0,2,
1,7,1,0,0,0,6,586,5,463,0,0,1,0,3,
1,6,1,0,6,0,0,587,2,68,2,0,0,2,3,
1,6,1,0,0,0,2,588,2,60,2,0,8,2,3,
1,8,1,0,0,0,5,518,2,460,2,0,2,2,0,
1,7,1,0,6,0,1,90,2,464,2,0,0,2,0,
1,6,1,0,6,2,0,589,0,384,3,0,0,3,0,
1,7,1,0,6,0,6,590,2,465,2,0,1,2,4,
1,8,1,0,6,0,0,591,2,466,2,0,3,2,1,
1,6,1,0,0,0,3,592,0,119,0,0,1,0,3,
1,7,1,0,0,0,2,593,5,467,5,0,1,5,3,
1,9,1,0,0,0,2,379,4,188,6,0,1,6,5,
1,9,1,0,0,0,0,365,3,468,5,0,2,5,3,
1,8,1,0,0,0,7,594,5,469,8,0,8,8,3,
1,6,1,0,6,0,0,595,0,470,0,0,1,0,0,
1,7,1,0,0,0,2,596,1,399,0,0,8,0,4,
1,7,1,0,6,0,2,597,4,4,0,0,1,0,1,
1,7,1,0,6,0,0,598,2,471,2,0,1,2,0,
1,7,1,0,0,5,5,490,0,472,7,1,2,7,0,
1,6,1,0,0,0,0,599,2,188,2,0,1,2,4,
1,7,1,0,0,4,0,600,2,130,2,0,6,2,3,
1,6,1,0,6,0,0,565,0,21,0,0,0,0,3,
1,9,1,0,6,0,1,240,4,473,0,0,0,0,5,
1,6,1,0,6,0,0,272,0,371,0,0,1,0,0,
1,6,1,0,0,5,5,601,0,68,7,0,1,7,2,
1,6,1,0,6,0,0,12,2,474,2,0,0,2,3,
1,6,1,0,6,0,3,602,0,475,2,1,7,2,3,
1,6,1,0,6,0,0,603,0,476,0,0,1,0,4,
1,6,1,0,6,0,0,604,1,61,0,0,1,0,0,
1,3,1,0,6,0,3,598,2,116,2,0,1,2,0,
1,6,1,0,0,0,3,605,0,160,7,0,1,7,3,
1,7,1,0,6,0,0,372,1,477,0,0,8,0,4,
1,6,1,0,6,0,0,606,1,213,0,0,6,0,4,
1,7,1,0,0,0,6,607,5,212,3,0,1,3,0,
1,6,1,0,6,0,0,608,2,478,2,0,8,2,2,
1,7,1,0,0,0,2,609,5,479,6,0,0,6,2,
1,6,1,0,6,0,0,610,2,324,2,0,5,2,4,
1,6,1,0,0,0,0,244,2,480,2,0,8,2,4,
1,7,1,0,0,0,2,405,4,125,0,0,8,0,1,
1,8,1,0,6,0,0,611,1,169,0,0,6,0,0,
1,8,1,0,0,0,3,612,7,277,4,0,6,4,0,
1,5,1,0,1,0,0,250,8,237,3,0,8,3,4,
1,6,1,0,0,0,0,613,0,481,0,0,0,0,3,
1,6,1,0,6,0,2,614,2,482,2,0,6,2,0,
1,6,1,0,0,0,0,615,2,483,2,0,0,2,0,
1,5,1,0,0,0,0,616,2,88,2,0,5,2,3,
1,8,1,0,0,0,7,204,4,484,6,0,1,6,5,
1,6,1,0,0,0,2,617,0,95,0,0,0,0,4,
1,6,1,0,6,0,2,545,2,380,2,0,6,2,4,
1,8,1,0,0,0,3,319,2,220,2,0,8,2,3,
1,9,1,0,0,0,0,618,9,439,0,0,0,0,4,
1,7,1,0,0,0,3,619,2,261,2,0,2,2,3,
1,9,1,0,0,0,2,233,2,485,2,0,1,2,0,
1,6,1,0,6,0,2,620,2,486,2,0,0,2,3,
1,6,1,0,6,0,2,621,0,10,3,0,1,3,1,
1,6,1,0,6,0,0,134,2,472,2,0,0,2,4,
1,3,1,0,6,0,3,622,8,263,0,1,1,0,3,
1,7,1,0,0,0,0,623,5,487,0,0,8,0,3,
1,8,1,0,0,0,0,624,9,488,4,0,0,4,3,
1,7,1,0,0,0,3,533,5,489,3,0,7,3,3,
1,5,1,0,0,0,0,2,0,490,0,0,8,0,5,
1,6,1,0,6,0,0,463,2,186,2,0,8,2,3,
1,6,1,0,0,4,3,625,2,101,2,0,1,2,0,
1,8,1,0,0,0,7,626,5,491,6,0,1,6,5,
1,6,1,0,0,5,3,627,0,303,0,0,6,0,0,
1,6,1,0,6,0,0,114,0,415,0,0,0,0,1,
1,6,1,0,6,0,3,628,0,492,4,0,0,4,4,
1,8,1,0,0,0,0,495,9,58,0,0,4,0,0,
1,9,1,0,6,0,0,298,2,175,2,0,6,2,3,
1,6,1,0,6,0,0,629,2,493,2,0,1,2,0,
1,7,1,0,6,0,0,402,2,494,2,0,1,2,1,
1,7,1,0,6,0,5,630,1,19,0,0,5,0,3,
1,4,1,0,6,0,3,617,2,495,2,1,6,2,5,
1,7,1,0,11,5,0,37,1,496,4,0,0,4,0,
1,7,1,0,6,0,2,631,2,164,2,0,1,2,2,
1,6,1,0,6,0,0,594,2,335,2,0,0,2,3,
1,2,1,0,0,0,3,5,2,497,2,0,8,2,3,
1,6,1,0,6,0,0,336,2,160,2,0,0,2,0,
1,7,1,0,6,0,0,632,2,50,2,0,1,2,0,
1,10,1,0,3,0,0,633,6,498,5,0,7,5,0,
1,9,1,0,6,0,8,634,9,499,8,0,6,8,3,
1,7,1,0,6,0,0,635,2,500,2,0,7,2,4,
1,8,1,0,0,0,3,236,5,501,0,0,10,0,3,
1,8,1,0,6,0,2,44,2,460,2,0,3,2,3,
1,6,1,0,1,0,0,636,2,186,2,1,8,2,4,
1,7,1,0,0,0,0,637,2,153,2,0,0,2,4,
1,6,1,0,6,0,3,638,2,502,2,0,7,2,2,
1,3,1,0,6,0,3,639,2,2,2,0,1,2,3,
1,1,1,0,1,0,3,610,8,119,7,0,3,7,4,
1,8,1,0,6,0,0,83,5,113,4,0,3,4,4,
1,8,1,0,6,0,0,56,5,503,6,0,8,6,0,
1,6,1,0,6,0,0,631,0,504,0,0,0,0,3,
1,6,1,0,6,0,0,640,0,140,0,0,6,0,4,
1,6,1,0,6,0,2,160,1,505,0,0,5,0,0,
1,8,1,0,0,0,0,597,2,361,2,0,5,2,3,
1,8,1,0,0,4,3,220,9,57,4,0,0,4,4,
